key	english	french	russian	bulgarian
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/22	The $Hero$ I have been waiting for.	<she>L'</she><he>Le </he><they>L'</they>$<she>Héroïne</she><he>Héros</he><they>Être héroïque</they>$ que j'attendais.	$Герой$, которого я ждала.	$<he>Героят, когото</he><she>Героинята, която</she><they>Героите, които</they> чаках$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/23	Come, let us make haste.	Viens, hâtons-nous.	Подойди скорее.	Ела, да побързаме.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/24	The time has come to break $The Final Seal$.	L'heure est venue de briser le $sceau final$.	Настало время раскрыть $последнюю печать$.	Дойде време да разбием $Последния печат$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/25	I am sure that the $Dragonsworn Tablet$ will reveal your next steps.	Je suis certaine que la $tablette du paladin du dragon$ te révélera la marche à suivre.	Я уверена, $скрижаль драконоверного$ подскажет тебе, что делать дальше.	Сигурна съм, че $Плочата на Драконовия заклетник$ ще разкрие следващите ти стъпки.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/3	I have long awaited your arrival.	J'attends depuis longtemps ta venue.	Я долго ждала твоего прибытия.	Отдавна чакам пристигането ти.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/4	Longer than you can imagine...	Plus longtemps que tu ne peux l'imaginer...	Дольше, чем ты можешь себе представить...	По-дълго, отколкото можеш да си представиш...
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/5	Welcome to $The Final Seal$.	Bienvenue au $sceau final$.	Приветствую тебя. Пред тобой $последняя печать$.	Добре <he>дошъл</he><she>дошла</she><they>дошли</they> в $Последния печат$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/6	The $Gate Between Worlds$...	La $porte entre les mondes$...	$Врата между мирами$...	$Портата между световете$...
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/7	The point from which all $Magic$ originates.	Le point où toute $magie$ trouve sa source.	Источник всей $магии$ в мире.	Мястото, откъдето произлиза цялата $магия$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/8	For centuries this gate remained sealed.	Cette porte est restée scellée durant des siècles.	Многие столетия эти врата были запечатаны.	Векове наред тази порта оставаше запечатана.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/9	$Magic$ all but disappeared from this world.	La $magie$ a presque totalement disparu de ce monde.	За это время $магия$ почти полностью исчезла.	$Магията$ почти бе изчезнала от този свят.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1/init	Hero!	<she>Héroïne</she><he>Héros</he><they>Être héroïque</they> !	Герой!	<he>Герою</he><she>Героиньо</she><they>Герои</they>!
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1_follow_up_seridia/1	Perhaps you should $investigate the Tablet over there$...	Peut-être devrais-tu $étudier la tablette, là-bas$...	Вероятно, тебе стоит $изучить эту скрижаль$...	Може би трябва да $разгледаш плочата ей там$...
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1_follow_up_seridia/2	I am sure that it will reveal which $offerings are needed to break the seal$.	Je suis certaine qu'elle révélera quelles sont les $offrandes nécessaires pour briser le sceau$.	Я уверена, она расскажет тебе, $какие подношения помогут раскрыть печать$.	Сигурна съм, че ще разкрие какви $приноси са нужни, за да се разбие печатът$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1_follow_up_seridia/init	Yes, Hero? What is it?	Oui, <she>Héroïne</she><he>Héros</he><they>Être héroïque</they> ? Qu'y a-t-il ?	Слушаю тебя, герой. В чём дело?	Да, <he>герою</he><she>героиньо</she><they>герои</they>? Какво има?
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1_follow_up_seridia/init/prompts/0	What should I do next?	Que dois-je faire ensuite ?	Что мне теперь делать?	Какво трябва да направя сега?
Cutscenes/Story Events/Mines/dragon_tablet_pt_1/dragon_tablet_pt_1_follow_up_seridia/init/prompts/1	I feel a little lost...	Je ne sais pas par où commencer...	Я слегка <p>запутались</p><f>запуталась</f><m>запутался</m><n>запуталось</n>...	Не знам какво да правя.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/0	Ah, what did you say?	Ah, qu'as-tu dit ?	А? О чём это ты?	Ах, какво каза?
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/1	The $Dragonsworn Tablet$ appears blank?	La $tablette du paladin du dragon$ semble vierge ?	На $скрижали драконоверного$ не видно слов?	$Плочата на Драконовия заклетник$ изглежда празна?
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/10	However, that would require telling them about... everything.	Cependant, cela impliquerait de... tout leur révéler.	Однако для этого придётся им рассказать... всё, что случилось.	Но това би изисквало да им разкажем за... всичко.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/11	How well do you know these people, Hero? Can they be trusted?	À quel point connais-tu ces personnes, <she>Héroïne</she><he>Héros</he><they>Être héroïque</they> ? Peut-on leur faire confiance ?	Как хорошо ты знаешь этих людей, герой? Им можно доверять?	Колко добре познаваш тези хора, <he>герою</he><she>героиньо</she><they>герои</they>? Може ли да им се има доверие?
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/11/prompts/0	I know them very well!	Je les connais très bien !	Я прекрасно их знаю!	Познавам ги много добре!
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/11/prompts/1	I know them fairly well.	Je les connais assez bien.	Я знаю их весьма неплохо.	Познавам ги сравнително добре.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/11/prompts/2	I don't really know them...	Je ne les connais pas très bien...	Я их почти не знаю...	Всъщност не ги познавам...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/12	Is that so? Surely you understand that it is a risk to involve others in this situation...	Vraiment ? Tu comprends sans doute qu'il est risqué d'impliquer d'autres personnes dans cette situation...	Вот как? Ты, вероятно, понимаешь, как мы рискуем, рассказывая другим о нашей проблеме...	Така ли? Сигурно разбираш, че е рисковано да намесваме други в тази ситуация...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/13	Would you put your hand on the crystal for a moment?	Peux-tu poser ta main sur le cristal un moment ?	Ты не <p>могли</p><f>могла</f><m>мог</m><n>могло</n> бы ненадолго положить руки на этот кристалл?	Сложи ръка на кристала за миг.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/14a	I sense that the bonds that you share with $Juniper$ and $Eiland$ are quite strong.	Je sens que les liens que tu partages avec $Juniper$ et $Eiland$ sont très forts.	Я чувствую, что твоя связь с $Джунипер$ и $Эйландом$ достаточно сильна.	Усещам, че връзките ти с $Джунипър$ и $Ейланд$ са доста силни.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/14b	I sense that the bonds you share with $Juniper$ are not yet strong enough to entrust her with this matter.	Je sens que les liens que tu partages avec $Juniper$ ne sont pas encore assez forts pour lui confier ce problème.	Я чувствую, что твоя связь с $Джунипер$ недостаточно сильна, чтобы посвятить её в наше дело.	Усещам, че връзката ти с $Джунипър$ още не е достатъчно силна, за да ѝ поверим това.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/14bc_extra	You will need to $strengthen your relationship$ before we can proceed.	Tu dois d'abord $renforcer votre relation$ avant que nous puissions continuer.	Мы сможем продолжить, когда ты $улучшишь отношения$.	Ще трябва да $укрепиш отношенията си$, преди да продължим.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/14c	I sense that the bonds you share with $Eiland$ are not yet strong enough to entrust him with this matter.	Je sens que les liens que tu partages avec $Eiland$ ne sont pas encore assez forts pour lui confier ce problème.	Я чувствую, что твоя связь с $Эйландом$ недостаточно сильна, чтобы посвятить его в наше дело.	Усещам, че връзката ти с $Ейланд$ още не е достатъчно силна, за да му поверим това.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/14d	I sense that the bonds you share with $Juniper$ and $Eiland$ are not yet strong enough to entrust them with this matter.	Je sens que les liens que tu partages avec $Juniper$ et $Eiland$ ne sont pas encore assez forts pour leur confier ce problème.	Я чувствую, что твои связи с $Джунипер$ и $Эйландом$ недостаточно сильные, чтобы посвятить их в наше дело.	Усещам, че връзките ти с $Джунипър$ и $Ейланд$ още не са достатъчно силни, за да им поверим това.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/14d_extra	You will need to $strengthen your relationships$ before we can proceed.	Tu dois d'abord $renforcer vos relations$ avant que nous puissions continuer.	Мы сможем продолжить, когда ты $улучшишь отношения$.	Ще трябва да $укрепиш отношенията си$, преди да продължим.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/15f	While I share your sense of urgency...	Bien que je partage ton sentiment d'urgence...	Я разделяю твою поспешность, однако...	Макар да споделям чувството ти за неотложност...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/15t	While I remain somewhat wary of the risk...	Bien que je reste méfiante quant au risque que cela représente...	Я всё ещё осознаю опасность, однако...	Макар все още да съм предпазлива заради риска...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/16f	Let us not forget the gravity of the task at hand.	N'oublions pas la gravité de la tâche qui nous incombe.	Давай не будем забывать, насколько серьёзна наша задача.	Нека не забравяме колко сериозна е задачата пред нас.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/16t	Perhaps asking for their assistance would be for the best.	Peut-être que la meilleure solution serait de leur demander leur aide.	Возможно, попросить их о помощи будет лучшим решением.	Може би ще е най-добре да поискаме помощта им.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/17f	The future of Mistria is at stake.	L'avenir de Mistria est en jeu.	На кону будущее Мистрии.	Бъдещето на Мистрия е заложено.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/17t	We must uncover the details of how to break $The Final Seal$ as soon as possible.	Nous devons découvrir au plus vite la manière de briser $le sceau final$.	Мы должны больше узнать о $последней печати$. Чем раньше, тем лучше.	Трябва възможно най-скоро да разберем как се разбива $Последният печат$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/18f	We must wait to proceed until you have sufficiently $strengthened your relationships with Juniper and Eiland$.	Avant de continuer, nous devons patienter jusqu'à ce que tu aies suffisamment $renforcé ta relation avec Juniper et Eiland$.	Мы не сможем продолжить, пока ты не $наладишь отношения с Джунипер и с Эйландом$.	Трябва да изчакаме, докато достатъчно $укрепиш отношенията си с Джунипър и Ейланд$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/18t	The time has come to allow these friends of yours into the fold.	Le moment est venu d'associer tes amis.	Пришла пора посвятить твоих друзей в наш замысел.	Дойде време да посветим тези твои приятели в тайната.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/19f	Only then may we allow them into the fold without worry.	Alors seulement nous pourrons sans inquiétude associer tes amis.	До тех пор мы не можем посвятить их в наш замысел.	Едва тогава можем спокойно да ги посветим в тайната.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/19t	I recommend that you speak with $Juniper$ first, as she is more familiar with your situation.	Je te conseille d'aller parler d'abord à $Juniper$, car elle connaît mieux ta situation.	Я советую тебе сначала поговорить с $Джунипер$. Она более осведомлена о твоём положении.	Препоръчвам първо да поговориш с $Джунипър$, защото тя е по-запозната със ситуацията ти.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/2	Are you certain? I had thought that with $Void Sight$...	En es-tu <he>certain</he><she>certaine</she><they>certain·e</they> ? Je pensais qu'avec la $Vision du néant$...	Ты <p>уверены</p><f>уверена</f><m>уверен</m><n>уверено</n>? Я думала, что $взор пустоты$ поможет...	Сигурна ли си? Мислех, че с $Погледа към Бездната$...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/3	...	...	...	...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/4	It seems that we have yet another puzzle to solve, Hero.	Il semble que nous ayons encore une énigme à résoudre, <she>Héroïne</she><he>Héros</he><they>Être héroïque</they>.	Видимо, перед нами встала ещё одна задача, герой.	Изглежда, че имаме още една загадка за решаване, <he>герою</he><she>героиньо</she><they>герои</they>.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/5	Tell me... how were you able to progress through the other seal rooms before you could read $Witchspeak$?	Dis-moi... Comment as-tu réussi à progresser dans les autres salles des sceaux avant de savoir parler la $langue des sorcières$ ?	Расскажи... Как тебе удалось пройти через остальные печати, если ты не <p>научились</p><f>научилась</f><m>научился</m><n>научилось</n> читать $ведьмолект$?	Кажи ми... как успя да преминеш през другите зали с печати, преди да можеш да четеш $вещерския език$?
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/5/prompts/0	Juniper and Eiland helped me!	Juniper et Eiland m'ont apporté leur aide !	Мне помогали Джунипер и Эйланд!	Джунипър и Ейланд ми помогнаха!
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/5/prompts/1	I admit I had a little help...	J'ai eu un peu d'aide, je l'avoue...	Признаюсь, мне пришлось прибегнуть к помощи...	Признавам, че получих малко помощ...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/6	Your friends assisted you? Do go on...	Tes amis t'ont apporté leur assistance ? Continue...	Тебе помогали друзья? Продолжай...	Приятелите ти са ти помогнали? Разказвай...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/7	I see. So $Eiland$ is an expert when it comes to $History and Artifacts$.	Je vois. Ainsi, $Eiland$ est un expert en matière d'$Histoire et d'artéfacts$.	Понимаю. Значит, $Эйланд$ — специалист по $истории и арефактам$.	Ясно. Значи $Ейланд$ е експерт по $история и артефакти$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/8	And $Juniper$ knows something of both $Magic and Witchspeak$...	Et $Juniper$ sait tout de la $magie et de la langue des sorcières$...	А $Джунипер$ кое-что понимает в $магии и ведьмолекте$.	А $Джунипър$ разбира и от $магия, и от вещерския език$...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/9	It is possible that they may be able to help us solve the mystery of the $Dragonsworn Tablet$.	Il est possible qu'ils soient en mesure de nous aider à résoudre le mystère de la $tablette du paladin du dragon$.	Возможно, они смогут помочь нам с разгадкой $скрижали драконоверного$.	Възможно е да успеят да ни помогнат да разгадаем тайната на $Плочата на Драконовия заклетник$.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/init	The $Dragonsworn Tablet$ stands solemnly.	La $tablette du paladin du dragon$ se dresse avec solennité.	Перед вами возвышается $скрижаль драконоверного$.	$Плочата на Драконовия заклетник$ стои тържествено.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/stitch_0	It looks blank, but you sense the words are merely hidden from sight.	Elle semble vierge, mais vous sentez que les mots sont simplement dissimulés.	На вид кажется, что она пуста, но вы чувствуете, что слова лишь скрыты от взора.	Изглежда празна, но усещаш, че думите просто са скрити от погледа.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2/stitch_1	Maybe the $Dragon Priestess$ knows how to reveal them...?	Peut-être que la $prêtresse dragon$ sait comment les révéler...?	Может, $жрица дракона$ знает, как их открыть?..	Може би $Драконовата жрица$ знае как да ги разкрие...?
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/1	Remember, you must $strengthen your relationships with Juniper and Eiland$ before we can safely proceed.	Souviens-toi, tu dois $renforcer ta relation avec Juniper et Eiland$ avant que nous puissions continuer sans risque.	Не забывай, что нужно $наладить отношения с Джунипер и с Эйландом$, прежде чем мы сможем продолжить.	Не забравяй, че трябва да $укрепиш отношенията си с Джунипър и Ейланд$, преди да продължим безопасно.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/10	Well, will you try to befriend them for the sake of Mistria, then?	Eh bien, essaieras-tu de sympathiser avec eux pour le bien de Mistria, dans ce cas ?	Что ж, тогда, может, попробуешь подружиться с ними ради будущего Мистрии?	Е, тогава ще опиташ ли да се сприятелиш с тях заради Мистрия?
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/10/prompts/0	Okay, I'll do my best!	D'accord, je vais faire de mon mieux !	Ладно, я постараюсь!	Добре, ще направя всичко възможно!
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/10/prompts/1	I really don't want to...	Je n'en ai vraiment pas envie...	Я правда не хочу.	Наистина не искам...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/11	I see.	Je vois.	Понятно.	Ясно.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/12	I understand now that this will not be an easy task for you.	Je comprends que ce ne sera pas une tâche facile pour toi.	Теперь я вижу, что для тебя это непростая задача.	Сега разбирам, че това няма да е лесна задача за теб.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/13	But even if you were just to pretend-	Mais même si tu faisais seulement semblant...	Но, может, если бы ты <p>могли</p><f>могла</f><m>мог</m><n>могло</n> хотя бы притвориться...	Но дори само да се преструваш—
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/13/prompts/0	Okay fiiine. I'll do it.	C'est booon. Je vais le faire.	Ла-адно. Будет сделано.	Добре де. Ще го направя.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/13/prompts/1	I don't want to put in the effort, even if I'm pretending!	Je n'ai pas envie de faire d'efforts, même pour faire semblant !	Я не хочу этим заниматься, даже понарошку!	Не искам да полагам усилия, дори да се преструвам!
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/14	...	...	...	...
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/15	......	......	......	......
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/16	............	............	............	............
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/17	Then perhaps I shall need to make things easier for you.	Dans ce cas, je vais peut-être devoir te faciliter les choses.	Тогда, возможно, мне стоит упростить тебе задачу.	Тогава може би ще трябва да ти улесня нещата.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/18	I would rather not do this, but it seems the situation is extreme.	J'aurais préféré éviter cela, mais la situation l'exige.	Не хочется прибегать к таким методам. Но, судя по всему, мы в отчаянном положении.	Предпочитам да не го правя, но положението изглежда крайно.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/19	Here. I will conjure some tokens of friendship from the void that you may gift to them.	Tiens. Je vais invoquer du néant quelques gages d'amitié que tu pourras leur offrir.	Сейчас. Я создам из пустоты небольшие дружеские подарки, которые ты сможешь им подарить.	Заповядай. Ще призова от Бездната няколко знака на приятелство, които да им подариш.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/2	It is inconsequential, whether you choose to become $Best Friends$ or =Something More=.	Qu'avec cette personne, vous deveniez $meilleurs amis$ ou =plus que cela= est sans conséquence.	Не важно, станете вы $лучшими друзьями$ или =чем-то большим=. 	Няма значение дали избереш да станете $Най-добри приятели$ или =Нещо повече=.
Cutscenes/Story Events/Mines/dragon_tablet_pt_2/dragon_tablet_pt_2_follow_up_seridia_0/20	These items are not of this world... so I cannot say how long they will last once gifted.	Ces objets ne proviennent pas de ce monde-ci... Je ne peux donc pas dire combien de temps ils dureront, une fois offerts.	Это предметы из другого мира... Так что я не могу поручиться, что такие подарки не исчезнут.	Тези предмети не са от този свят... затова не мога да кажа колко дълго ще съществуват, след като бъдат подарени.
