key	english	french	russian	bulgarian
Conversations/gameplay_triggered/caldarus_teleport/1/prompts/1	Maybe later.	Peut-être plus tard.	В другой раз.	Maybe later.
Conversations/gameplay_triggered/caldarus_teleport/init	The statue of Caldarus looks peaceful.	La statue de Caldarus a un air serein.	У статуи Кальдаруса спокойный вид.	The statue of Caldarus looks peaceful.
Conversations/gameplay_triggered/caldarus_teleport_fail/init	You do not have the 10 essence needed to teleport.	Vous n'avez pas les 10 points d'essence nécessaires pour vous téléporter.	У вас не хватает эссенции для телепорта.	You do not have the 10 essence needed to teleport.
Conversations/gameplay_triggered/caldarus_teleport_farm/init	Would you like to teleport to [farm_name]?	Voulez-vous vous téléporter à [farm_name] ?	Хотите телепортироваться на ферму «[farm_name]»?	Would you like to teleport to [farm_name]?
Conversations/gameplay_triggered/caldarus_teleport_farm/init/prompts/0	Teleport to [farm_name].\n(10 Essence)	Se téléporter à [farm_name].\n(Coût : 10 points d'essence)	Телепорт до пункта: «[farm_name]».\n(10 эссенции)	Teleport to [farm_name].\n(10 Essence)
Conversations/gameplay_triggered/caldarus_teleport_farm/init/prompts/1	Maybe later.	Peut-être plus tard.	В другой раз.	Maybe later.
Conversations/gameplay_triggered/can_open_secret/init	Casting $Dragon's Breath$ here should clear the way...	Employer le $Souffle du dragon$ permettrait de dégager le chemin...	Возможно, $Дыхание дракона$ поможет расчистить путь...	Casting $Dragon's Breath$ here should clear the way...
Conversations/gameplay_triggered/cannot_open_secret/init	The door is sealed with impassable rocks and debris.	La porte est bloquée par des pierres et des décombres.	Проход завален камнями и обломками.	The door is sealed with impassable rocks and debris.
Conversations/gameplay_triggered/cannot_pass_vines/init	The stairs to the Deep Woods are covered in giant, impassable vines.	Les escaliers menant à Boissombre sont couverts d'immenses ronces infranchissables.	Ступени, ведущие в Глубокую чащу, застилают огромные непроходимые заросли.	The stairs to the Deep Woods are covered in giant, impassable vines.
Conversations/gameplay_triggered/cannot_plant_key/1	I should try planting it in the field room in the $Priestess Quarters$.	Je devrais essayer de planter ça dans la salle du champ des $appartements de la prêtresse$.	Лучше попробовать посадить его в комнате с грунтом в $покоях жриц$.	I should try planting it in the field room in the $Priestess Quarters$.
Conversations/gameplay_triggered/cannot_plant_key/init	This seed can only grow in deep darkness.	Cette graine ne peut pousser que dans une profonde obscurité.	Это семя может прорасти только в глубокой темноте.	This seed can only grow in deep darkness.
Conversations/gameplay_triggered/celines_revived_flower_text/init	Looking at this lost flower which has been brought back to life, you feel $your energy renewed$.	En regardant cette fleur disparue ramenée à la vie, cela vous donne un $regain d'énergie$.		Looking at this lost flower which has been brought back to life, you feel $your energy renewed$.
Conversations/gameplay_triggered/chicken_statue_has_currency/init	A mysterious looking chicken statue. Throw in some shiny beads?	C'est une statue surprenante à l'effigie d'une poule. Y déposer des perles multicolores ?	Загадочная статуя курицы. Бросить ей блестящих бусин?	Загадъчно изглеждаща статуя на кокошка. Да хвърлиш вътре малко блестящи мъниста?
Conversations/gameplay_triggered/chicken_statue_has_currency/init/prompts/0	[statue_cost_low] Beads	[statue_cost_low] perles	[statue_cost_low] бусин	[statue_cost_low] Мъниста
Conversations/gameplay_triggered/chicken_statue_has_currency/init/prompts/1	[statue_cost_high] Beads	[statue_cost_high] perles	[statue_cost_high] бусин	[statue_cost_high] Мъниста
Conversations/gameplay_triggered/chicken_statue_has_currency/init/prompts/2	Not Today	Pas maintenant	Не сегодня.	Не днес.
Conversations/gameplay_triggered/chicken_statue_no_currency/init	A mysterious looking chicken statue. There are shiny beads glinting from the bottom of its container.	C'est une statue surprenante à l'effigie d'une poule. Des perles multicolores brillent au fond de son récipient.	Загадочная статуя курицы. На дне ящичка под ней виднеются блестящие бусины.	Загадъчно изглеждаща статуя на кокошка. На дъното на съдчето ѝ проблясват блестящи мъниста.
Conversations/gameplay_triggered/dozy_bathhouse_cannot_afford/init	(Dozy looks apologetic that you don't have enough tesserae for the bath)	(Dozy a l'air désolé que vous n'ayez pas assez de tesserae pour aller aux bains.)	(Дрёма всем видом выражает сочувствие, что у вас не хватает тессер на посещение ванны.)	(Dozy looks apologetic that you don't have enough tesserae for the bath)
Conversations/gameplay_triggered/dozy_bathhouse_farewell/init	(You can tell that Dozy is wishing you a pleasant rest of your day)	(Vous comprenez que Dozy vous souhaite une bonne journée.)	(Видно, что Дрёма хочет пожелать вам хорошо провести остаток дня.)	(You can tell that Dozy is wishing you a pleasant rest of your day)
Conversations/gameplay_triggered/dozy_bathhouse_free_five/init	(Dozy gently acknowledges that this is your last free bath... but he hopes you'll be back soon)	(Dozy confirme gentiment que c'est votre dernière visite aux bains gratuite... mais il espère que vous revoir bientôt.)	(Дрёма осторожно напоминает, что это ваше последнее бесплатное посещение... Но он надеется, что вы скоро придёте ещё раз.)	(Dozy gently acknowledges that this is your last free bath... but he hopes you'll be back soon)
Conversations/gameplay_triggered/dozy_bathhouse_free_five/init/prompts/0	Thanks Dozy! I'll head on in.	Merci Dozy ! J'y vais de ce pas.	Спасибо, Дрёма! Пожалуй, зайду.	Thanks Dozy! I'll head on in.
Conversations/gameplay_triggered/dozy_bathhouse_free_five/init/prompts/1	On second thought, I'll come back later.	Je repasserai plus tard, finalement.	Я <p>передумали</p><f>передумала</f><m>передумал</m><n>передумало</n>. Зайду в другой раз.	On second thought, I'll come back later.
Conversations/gameplay_triggered/dozy_bathhouse_free_four/init	(Dozy indicates that today's bath is exceptional, and hopes you agree)	(Dozy vous prévient que les bains sont exceptionnels aujourd'hui et espère que vous serez d'accord.)	(Дрёма указывает, что сегодня необыкновенно хорошая ванна, и надеется, что вы согласитесь.)	(Dozy indicates that today's bath is exceptional, and hopes you agree)
Conversations/gameplay_triggered/dozy_bathhouse_free_four/init/prompts/0	Thanks Dozy! I'll head on in.	Merci Dozy ! J'y vais de ce pas.	Спасибо, Дрёма! Пожалуй, зайду.	Thanks Dozy! I'll head on in.
Conversations/gameplay_triggered/dozy_bathhouse_free_four/init/prompts/1	On second thought, I'll come back later.	Je repasserai plus tard, finalement.	Я <p>передумали</p><f>передумала</f><m>передумал</m><n>передумало</n>. Зайду в другой раз.	On second thought, I'll come back later.
Conversations/gameplay_triggered/dozy_bathhouse_free_one/init	(Dozy cheerfully reminds you that you have five free baths)	(Dozy vous rappelle avec enthousiasme que vous avez le droit à cinq visites aux bains gratuites.)	(Дрёма радостно напоминает, что у вас осталось пять бесплатных посещений.)	(Dozy cheerfully reminds you that you have five free baths)
Conversations/gameplay_triggered/dozy_bathhouse_free_one/init/prompts/0	Thanks Dozy! I'll head on in.	Merci Dozy ! J'y vais de ce pas.	Спасибо, Дрёма! Пожалуй, зайду.	Thanks Dozy! I'll head on in.
Conversations/gameplay_triggered/dozy_bathhouse_free_one/init/prompts/1	On second thought, I'll come back later.	Je repasserai plus tard, finalement.	Я <p>передумали</p><f>передумала</f><m>передумал</m><n>передумало</n>. Зайду в другой раз.	On second thought, I'll come back later.
Conversations/gameplay_triggered/dozy_bathhouse_free_three/init	(Dozy hopes your free bath today will be just the thing for you)	(Dozy espère que votre bain gratuit du jour vous fera le plus grand bien.)	(Дрёма выражает надежду, что сегодня бесплатная ванна — это то, что вам нужно.)	(Dozy hopes your free bath today will be just the thing for you)
Conversations/gameplay_triggered/dozy_bathhouse_free_three/init/prompts/0	Thanks Dozy! I'll head on in.	Merci Dozy ! J'y vais de ce pas.	Спасибо, Дрёма! Пожалуй, зайду.	Thanks Dozy! I'll head on in.
Conversations/gameplay_triggered/dozy_bathhouse_free_three/init/prompts/1	On second thought, I'll come back later.	Je repasserai plus tard, finalement.	Я <p>передумали</p><f>передумала</f><m>передумал</m><n>передумало</n>. Зайду в другой раз.	On second thought, I'll come back later.
Conversations/gameplay_triggered/dozy_bathhouse_free_two/init	(Dozy seems to encourage you to take advantage of your free baths, you have four left!)	(Dozy semble vous encourager à profiter de vos visites gratuites aux bains, il vous en reste quatre !)	(Кажется, Дрёма советует вам воспользоваться вашими бесплатными посещениями: осталось ещё четыре!)	(Dozy seems to encourage you to take advantage of your free baths, you have four left!)
Conversations/gameplay_triggered/dozy_bathhouse_free_two/init/prompts/0	Thanks Dozy! I'll head on in.	Merci Dozy ! J'y vais de ce pas.	Спасибо, Дрёма! Пожалуй, зайду.	Thanks Dozy! I'll head on in.
Conversations/gameplay_triggered/dozy_bathhouse_free_two/init/prompts/1	On second thought, I'll come back later.	Je repasserai plus tard, finalement.	Я <p>передумали</p><f>передумала</f><m>передумал</m><n>передумало</n>. Зайду в другой раз.	On second thought, I'll come back later.
Conversations/gameplay_triggered/dozy_bathhouse_offer/1	(Dozy wags his tail furiously)	(Dozy remue la queue de mécontentement.)	(Дрёма неистово виляет хвостом.)	(Dozy wags his tail furiously)
Conversations/gameplay_triggered/dozy_bathhouse_offer/2	(Dozy understands, and doesn't judge you)	(Dozy comprend et ne vous juge pas.)	(Дрёма всё понимает и не осуждает вас.)	(Dozy understands, and doesn't judge you)
Conversations/gameplay_triggered/dozy_bathhouse_offer/init	(Dozy tilts his head, it's clear he wants to know if you're here for a bath)	(Dozy penche la tête, il est clair qu'il veut savoir si vous êtes là pour prendre un bain.)	(Дрёма склонил голову. Он явно интересуется, не хотите ли вы принять ванну.)	(Dozy tilts his head, it's clear he wants to know if you're here for a bath)
Conversations/gameplay_triggered/dozy_bathhouse_offer/init/prompts/0	Here's [BATHHOUSE_COST] tesserae for the bath!	Voilà [BATHHOUSE_COST] tesserae pour le bain !	Вот [BATHHOUSE_COST] тессер за посещение!	Here's [BATHHOUSE_COST] tesserae for the bath!
Conversations/gameplay_triggered/dozy_bathhouse_offer/init/prompts/1	Uh... no thank you!	Euh... non merci !	Эм... нет, спасибо!	Uh... no thank you!
Conversations/gameplay_triggered/eastern_road_fountain/init	Clear water fills the fountain. Drink some?	La fontaine est remplie d'eau pure. En boire un peu ?	Фонтан заполнен чистой водой. Выпить?	Clear water fills the fountain. Drink some?
Conversations/gameplay_triggered/eastern_road_fountain/init/prompts/0	Yes	Oui	Да	Yes
Conversations/gameplay_triggered/eastern_road_fountain/init/prompts/1	No	Non	Нет	No
Conversations/gameplay_triggered/eilands_legacy_stele_text/init	Looking at this $Stele$ reminds you of your legacy. You feel $your energy renewed$.	Contempler cette $stèle$ vous remémore votre héritage. Cela vous donne un $regain d'énergie$.		Looking at this $Stele$ reminds you of your legacy. You feel $your energy renewed$.
Conversations/gameplay_triggered/empty_bathhouse/init	Nobody is at the Bathhouse right now. Leave [BATHHOUSE_COST] behind and take a bath?	Il n'y a personne à l'entrée des bains. Laisser [BATHHOUSE_COST] sur le comptoir et aller prendre un bain ?	Сейчас в купальне никого нет. Хотите оставить [BATHHOUSE_COST] тессер на стойке и пройти?	Nobody is at the Bathhouse right now. Leave [BATHHOUSE_COST] behind and take a bath?
Conversations/gameplay_triggered/empty_bathhouse/init/prompts/0	Yes	Oui	Да	Yes
Conversations/gameplay_triggered/empty_bathhouse/init/prompts/1	No	Non	Нет	No
Conversations/gameplay_triggered/empty_bathhouse_farewell/init	You feel great!	Vous vous sentez très en forme !	Вы чувствуете себя прекрасно!	You feel great!
Conversations/gameplay_triggered/essence_charge_remaining_plural/init	Essence Charge Remaining: $[ESSENCE_CHARGE] Days	Charge en essence restante : $[ESSENCE_CHARGE] jours	Осталось дней заряда эссенции: $[ESSENCE_CHARGE]	Essence Charge Remaining: $[ESSENCE_CHARGE] Days
Conversations/gameplay_triggered/essence_charge_remaining_singular/init	Essence Charge Remaining: $[ESSENCE_CHARGE] Day	Charge en essence restante : $[ESSENCE_CHARGE] jour	Осталось дней заряда эссенции: $[ESSENCE_CHARGE]	Essence Charge Remaining: $[ESSENCE_CHARGE] Day
Conversations/gameplay_triggered/factory_days_remaining_plural/init	Days until next item request: $[factory_days_remaining] Days$	Jours restants jusqu'à la prochaine requête : $[factory_days_remaining] jours$	Дней до подкормки: $[factory_days_remaining]$	Days until next item request: $[factory_days_remaining] Days$
Conversations/gameplay_triggered/factory_days_remaining_singular/init	Days until next item request: $[factory_days_remaining] Day$	Jours restants jusqu'à la prochaine requête : $[factory_days_remaining] jour$	Дней до подкормки: $[factory_days_remaining]$	Days until next item request: $[factory_days_remaining] Day$
Conversations/gameplay_triggered/factory_item_inspect/init	Current item request: $[factory_item_request]$	Requête en cours : $[factory_item_request]$	Сейчас обитатели просят: $[factory_item_request]$	Current item request: $[factory_item_request]$
Conversations/gameplay_triggered/generic_fetch_quest_turn_in/init	Oh, you completed my request? Thank you [Ari], here's your reward!			Oh, you completed my request? Thank you [Ari], here's your reward!
Conversations/gameplay_triggered/harvest_festival_friend_rejection/init	You should invite a romantic interest to dance with you instead of one of your best friends.	Pour inviter une personne à danser, privilégiez les sentiments amoureux plutôt que l'amitié.	Вам лучше пригласить на танец кого-то из романтических партнёров, а не лучших друзей.	You should invite a romantic interest to dance with you instead of one of your best friends.
Conversations/gameplay_triggered/harvest_festival_post/init	The Harvest Festival is today!	La fête des récoltes a lieu aujourd'hui !	Сегодня Фестиваль урожая!	The Harvest Festival is today!
Conversations/gameplay_triggered/harvest_festival_rejection/init	Your heart level is too low to invite this person to dance.	Votre nombre de cœurs n'est pas assez élevé pour inviter cette personne à danser.	У вас недостаточно сердечек, чтобы пригласить этого человека.	Your heart level is too low to invite this person to dance.
Conversations/gameplay_triggered/harvest_pie/1	Grab a plate?	Prendre une assiette ?	Взять тарелку?	Grab a plate?
Conversations/gameplay_triggered/harvest_pie/1/prompts/0	Yes	Oui	Да	Yes
Conversations/gameplay_triggered/harvest_pie/1/prompts/1	No	Non	Нет	No
Conversations/gameplay_triggered/harvest_pie/init	What a delicious looking $Harvest Festival Feast$!	Le festin préparé à l'occasion de la $fête des récoltes$ vous met l'eau à la bouche !	$Пир в честь Фестиваля урожая$ выглядит аппетитно!	What a delicious looking $Harvest Festival Feast$!
Conversations/gameplay_triggered/haydens_carved_nest_text/init	Looking at this sculpture reminds you of your own found family. You feel $your energy renewed$.	Contempler cette sculpture vous rappelle la famille que vous avez fondée. Cela vous donne un $regain d'énergie$.		Looking at this sculpture reminds you of your own found family. You feel $your energy renewed$.
Conversations/gameplay_triggered/horse_statue_inspect/1	You can sense it drawing your essence toward it. Offer Essence?	Vous sentez qu'elle attire votre essence vers elle. Faire une offrande d'essence ?	Вы чувствуете, что она притягивает вашу эссенцию. Сделать подношение?	Усещаш как привлича есенцията ти към себе си. Да принесеш Есенция?
Conversations/gameplay_triggered/horse_statue_inspect/1/prompts/0	Offer 100 Essence.	Faire une offrande de 100 points d'essence.	Пожертвовать 100 эссенции.	Принеси 100 Есенция.
Conversations/gameplay_triggered/horse_statue_inspect/1/prompts/1	Nay.	Non.	Нет.	Не-е.
Conversations/gameplay_triggered/horse_statue_inspect/init	This statue wasn't here before the windstorm...	Cette statue n'était pas là avant la tempête...	До урагана этой статуи здесь не было...	Тази статуя я нямаше преди бурята...
Conversations/gameplay_triggered/incubation_long/init	$[ANIMAL_NAME]$ and $[BREEDING_PARTNER]'s$ egg. It's quiet.	C'est l'œuf produit par $[ANIMAL_NAME]$ et $[BREEDING_PARTNER]$. Il ne se passe pas grand-chose.	$[ANIMAL_NAME]$ и $[BREEDING_PARTNER]'s$ отложили это яйцо. Оно лежит спокойно.	$[ANIMAL_NAME]$ and $[BREEDING_PARTNER]'s$ egg. It's quiet.
Conversations/gameplay_triggered/incubation_short/init	$[ANIMAL_NAME]$ and $[BREEDING_PARTNER]$'s egg. You can hear something moving -- its going to hatch soon!	C'est l'œuf produit par $[ANIMAL_NAME]$ et $[BREEDING_PARTNER]$. Vous entendez quelque chose à l'intérieur... Il ne va pas tarder à éclore !	$[ANIMAL_NAME]$ и $[BREEDING_PARTNER]'s$ отложили это яйцо. Внутри слышно движение — скоро вылупится!	$[ANIMAL_NAME]$ and $[BREEDING_PARTNER]$'s egg. You can hear something moving -- its going to hatch soon!
Conversations/gameplay_triggered/inn_soup/1	Do you want a bowl of soup?	Prendre un bol de soupe ?	Хотите тарелку супа?	Do you want a bowl of soup?
Conversations/gameplay_triggered/inn_soup/1/prompts/0	Yes	Oui	Да	Yes
Conversations/gameplay_triggered/inn_soup/1/prompts/1	No	Non	Нет	No
Conversations/gameplay_triggered/inn_soup/init	Soup looks great today! Today's flavor is... [INN_SOUP_OF_THE_DAY]!	La soupe du jour a l'air délicieuse ! Aujourd'hui, c'est... [INN_SOUP_OF_THE_DAY] !	Суп выглядит просто замечательно! Сегодня вкус дня — [INN_SOUP_OF_THE_DAY]!	Soup looks great today! Today's flavor is... [INN_SOUP_OF_THE_DAY]!
Conversations/gameplay_triggered/inspect_archerfish_claw/init	According to Juniper's translation, this claw is meant to hold an $Archerfish$.	D'après la traduction de Juniper, cette griffe devrait tenir un $poisson archer$.	Согласно переводу Джунипер, в этой лапе должна лежать $рыба-лучник$.	According to Juniper's translation, this claw is meant to hold an $Archerfish$.
Conversations/gameplay_triggered/inspect_artifact_replicator/init	Put any artifact inside to receive a placeable decorative version!	Placez n'importe quel artéfact pour recevoir une version décorative à placer où vous le voulez !	Поместите внутрь любой артефакт и получите декоративную копию!	Put any artifact inside to receive a placeable decorative version!
Conversations/gameplay_triggered/inspect_baited_fish_trap/init	The fish trap currently has bait in it. Check back tomorrow to see what you've caught!	Il y a un appât dans le casier. Revenez demain pour voir ce que vous avez pêché !	В садке для рыбы есть наживка. Зайдите завтра, чтобы увидеть улов!	The fish trap currently has bait in it. Check back tomorrow to see what you've caught!
Conversations/gameplay_triggered/inspect_breath_of_fire_claw/init	According to my translation, this claw is meant to hold a $Breath of Flame$.	D'après ce que j'ai pu déchiffrer, cette griffe devrait tenir un $soufflefeu$.	Согласно моему переводу, в этой лапе должен лежать $огнецвет$.	According to my translation, this claw is meant to hold a $Breath of Flame$.
Conversations/gameplay_triggered/inspect_caldarus_statue/init	The statue has a dignified presence. It almost seems alive.	Cette statue impose un certain respect. On dirait presque qu'elle est vivante.	У этой статуи величественная осанка. Она кажется почти живой.	Статуята излъчва достолепие. Почти изглежда жива.
Conversations/gameplay_triggered/inspect_cave_kelp_claw/init	According to Juniper's translation, this claw is meant to hold a $Jade Dulse$.	D'après la traduction de Juniper, cette griffe devrait tenir une $dulse de jade$.	Согласно переводу Джунипер, в этой лапе должны лежать $нефритовые водоросли$.	According to Juniper's translation, this claw is meant to hold a $Jade Dulse$.
Conversations/gameplay_triggered/inspect_claw/init	It looks like the claw once $held something in its grip$.	Cette griffe semblait $tenir quelque chose$ autrefois.	Кажется, эта лапа раньше $держала какой-то предмет$.	It looks like the claw once $held something in its grip$.
Conversations/gameplay_triggered/inspect_coral_mantis_claw/init	According to Juniper's translation, this claw is meant to hold a $Coral Mantis$.	D'après la traduction de Juniper, cette griffe devrait tenir une $mante corail$.	Согласно переводу Джунипер, в этой лапе должен лежать $коралловый богомол$.	According to Juniper's translation, this claw is meant to hold a $Coral Mantis$.
Conversations/gameplay_triggered/inspect_crystal_berry_claw/init	According to Juniper's translation, this claw is meant to hold $Crystal Berries$.	D'après la traduction de Juniper, cette griffe devrait tenir des $baies de cristal$.	Согласно переводу Джунипер, в этой лапе должны лежать $кристальные ягоды$.	According to Juniper's translation, this claw is meant to hold $Crystal Berries$.
Conversations/gameplay_triggered/inspect_crystal_claw/init	According to Juniper's translation, this claw is meant to hold a $Crystal Claw$.	D'après la traduction de Juniper, cette griffe devrait tenir une $griffe de cristal$.	Согласно переводу Джунипер, в этой лапе должна лежать $кристальная лапа$.	According to Juniper's translation, this claw is meant to hold a $Crystal Claw$.
Conversations/gameplay_triggered/inspect_deep_earthworm_claw/init	According to Juniper's translation, this claw is meant to hold a $Deep Earthworm$.	D'après la traduction de Juniper, cette griffe devrait tenir un $ver des profondeurs$.	Согласно переводу Джунипер, в этой лапе должен лежать $глубинный червяк$.	According to Juniper's translation, this claw is meant to hold a $Deep Earthworm$.
Conversations/gameplay_triggered/inspect_dragon_forged_core_claw/init	According to my translation, this claw is meant to hold a $Dragon Forged Core$.	D'après ce que j'ai pu déchiffrer, cette griffe devrait tenir un $noyau de forge-dragon$.	Согласно моему переводу, в этой лапе должно лежать $ядро драконьей ковки$.	According to my translation, this claw is meant to hold a $Dragon Forged Core$.
Conversations/gameplay_triggered/inspect_dragon_forged_fang_claw/init	According to my translation, this claw is meant to hold a $Dragon Forged Fang$.	D'après ce que j'ai pu déchiffrer, cette griffe devrait tenir un $croc de forge-dragon$.	Согласно моему переводу, в этой лапе должен лежать $клык драконьей ковки$.	According to my translation, this claw is meant to hold a $Dragon Forged Fang$.
Conversations/gameplay_triggered/inspect_dragon_forged_horn_claw/init	According to my translation, this claw is meant to hold a $Dragon Forged Horn$.	D'après ce que j'ai pu déchiffrer, cette griffe devrait tenir une $corne de forge-dragon$.	Согласно моему переводу, в этой лапе должен лежать $рог драконьей ковки$.	According to my translation, this claw is meant to hold a $Dragon Forged Horn$.
Conversations/gameplay_triggered/inspect_dragon_forged_powder_claw/init	According to my translation, this claw is meant to hold a $Dragon Forged Powder$.	D'après ce que j'ai pu déchiffrer, cette griffe devrait tenir de la $poudre de forge-dragon$.	Согласно моему переводу, в этой лапе должна лежать $пыль драконьей ковки$.	According to my translation, this claw is meant to hold a $Dragon Forged Powder$.
Conversations/gameplay_triggered/inspect_dragonsworn_tablet/1	Light descends;\nDarkness rises;\nBetween, fields bloom.	La lumière baisse...\nLes ténèbres grandissent...\nEntre les deux, les champs poussent.	Опускается свет;\nВосходит тьма;\nМеж них поля цветут.	Светлината се спуска;\nМракът се надига;\nМежду тях полята разцъфтяват.
