key	english	french	russian	bulgarian
Conversations/Bank/Landen/Banked Lines/greeting_ari/greeting_ari/1	My nephew, Ryis, is around your age. He's taken the lead at the $Carpenter's Shop$ since I retired.	Ryis, mon neveu, a à peu près ton âge. Il a pris la tête de la $menuiserie$ à mon départ en retraite.	Моему племяннику Ризу примерно столько же лет, сколько и тебе. Он главный в $столярной мастерской$ с тех пор, как я ушёл на пенсию.	My nephew, Ryis, is around your age. He's taken the lead at the $Carpenter's Shop$ since I retired.
Conversations/Bank/Landen/Banked Lines/greeting_ari/greeting_ari/2	We sell everything from $Crafting Stations$ and $Furniture Recipes$ to $Farm Buildings$ and $Home Upgrades$. Stop by anytime!	On y vend de tout, aussi bien des $établis$ et des $plans de mobilier$ que des $bâtiments de ferme$ et des $améliorations pour la maison$. Passe quand tu veux !	Мы продаём всё: от $ремесленных станков$ и $чертежей мебели$ до $хозпостроек$ и $улучшений дома$. Заходи в любое время!	We sell everything from $Crafting Stations$ and $Furniture Recipes$ to $Farm Buildings$ and $Home Upgrades$. Stop by anytime!
Conversations/Bank/Landen/Banked Lines/greeting_ari/greeting_ari/init	Hi there! The name's Landen. You must be the one Lady Adeline was telling us about.	Salut ! Je m'appelle Landen. C'est sûrement toi dont dame Adeline nous a parlé !	Привет! Меня зовут Ланден. Ты, должно быть, <p>те самые</p><f>та самая</f><m>тот самый</m><n>то самое</n>, про кого леди Аделина нам рассказывала!	Hi there! The name's Landen. You must be the one Lady Adeline was telling us about.
Conversations/Bank/Landen/Banked Lines/help/help/init	Let me know if you need a hand with anything!	Si tu as besoin d'un coup de main, n'hésite pas à demander.	Если что-то нужно — только скажи!	Let me know if you need a hand with anything!
Conversations/Bank/Landen/Banked Lines/hot_meal/hot_meal/init	Some days, these bones sure do feel it. But that's what a hot meal's for!	Certains jours, je ressens vraiment le poids des années. Heureusement, un bon repas chaud et il n'y paraît plus !	Бывает, что кости прямо ноют. Но тут поможет горячая еда!	Some days, these bones sure do feel it. But that's what a hot meal's for!
Conversations/Bank/Landen/Banked Lines/in_the_ground/in_the_ground/init	Can you believe that they just find this stuff in the ground? Amazing!	Tu sais que tout cela provient du sol ? C'est incroyable !	Ты только представь: ведь это всё просто находят в земле! Уму непостижимо!	Can you believe that they just find this stuff in the ground? Amazing!
Conversations/Bank/Landen/Banked Lines/industrious/industrious/1	Reminds me of... well, me!	Tu me fais penser... à moi !	Прямо как я когда-то!	Reminds me of... well, me!
Conversations/Bank/Landen/Banked Lines/industrious/industrious/init	I know the word for you, [Ari]! It's industrious, that's what you are.	J'ai trouvé le mot qui convient parfaitement pour te décrire, [Ari]. Tu es très appliqué<he></he><she>e</she><they>·e</they>.	Я знаю, какое слово тебе подойдёт, [Ari]! <p>Трудолюбивые</p><f>Трудолюбивая</f><m>Трудолюбивый</m><n>Трудолюбивое</n> — вот кто ты!	I know the word for you, [Ari]! It's industrious, that's what you are.
Conversations/Bank/Landen/Banked Lines/inn_special/inn_special/init	I wonder what's the special at the Inn... maybe Reina's making =Vegetable Pot Pie=...	Je me demande quel est le plat du jour à l'auberge... Peut-être que Reina a préparé de la =tourte aux légumes=...	Интересно, что сегодня в трактире на обед... может, Рейна готовит =овощной пирог=...	I wonder what's the special at the Inn... maybe Reina's making =Vegetable Pot Pie=...
Conversations/Bank/Landen/Banked Lines/long_week_ahead/long_week_ahead/1	Just kidding! I'm retired, haha!	Je plaisante ! Je suis à la retraite, ha ha ha !	Шучу! Я ж на пенсии, ха-ха!	Just kidding! I'm retired, haha!
Conversations/Bank/Landen/Banked Lines/long_week_ahead/long_week_ahead/init	Gotta get ready for the long work week ahead of me...	Je dois me préparer pour une longue semaine de travail...	Надо бы приготовиться к долгой рабочей неделе...	Gotta get ready for the long work week ahead of me...
Conversations/Bank/Landen/Banked Lines/lucky_to_have_supplies_and_adeline/lucky_to_have_supplies_and_adeline/init	Good supplies have been harder to come by since the earthquake. Glad we've got Lady Adeline's support.	Il est difficile d'obtenir des ressources de bonne qualité, depuis le tremblement de terre. Heureusement que nous pouvons compter sur l'aide de dame Adeline.	С хорошими поставками после землетрясения стало туго. Хорошо, что у нас есть поддержка леди Аделины.	Good supplies have been harder to come by since the earthquake. Glad we've got Lady Adeline's support.
Conversations/Bank/Landen/Banked Lines/lumber_joke/lumber_joke/init	Can't be too careful with lumber, it'll wander off if you don't keep a sharp eye on it!	Il faut toujours faire attention au bois de construction qui traîne... On peut facilement tré-bûcher dessus !	С лесоматериалами нужно быть начеку: отвернёшься — и уплывут!	Can't be too careful with lumber, it'll wander off if you don't keep a sharp eye on it!
Conversations/Bank/Landen/Banked Lines/manning_the_till/manning_the_till/init	Ryis is working on site today, so I'm manning the fort. I'm proud of my nephew, he's taken to this job with serious grit.	Ryis travaille sur un chantier aujourd'hui, alors je tiens la boutique. Je suis très fier de mon neveu, il prend son travail très au sérieux.	Риз сегодня работает на объекте, а я за главного. Горжусь племянником: он в эту работу с головой ушёл.	Ryis is working on site today, so I'm manning the fort. I'm proud of my nephew, he's taken to this job with serious grit.
Conversations/Bank/Landen/Banked Lines/manor_garden/manor_garden/init	The manor garden's even prettier in winter! How's that work?	Les jardins du manoir sont encore plus jolis l'hiver. Comment est-ce possible ?	Сад особняка зимой даже красивее! Как такое возможно?	The manor garden's even prettier in winter! How's that work?
Conversations/Bank/Landen/Banked Lines/manor_garden/manor_garden_2/1	The snow makes the manor garden look like a whole new place!	Les jardins du manoir sont complètement différents sous la neige !	Снег так преображает сад особняка — будто совсем другое место!	The snow makes the manor garden look like a whole new place!
Conversations/Bank/Landen/Banked Lines/manor_garden/manor_garden_2/init	It's a winter wonderland out here!	Quel endroit féérique en hiver !	Прямо зимняя сказка!	It's a winter wonderland out here!
Conversations/Bank/Landen/Banked Lines/melting_aches/melting_aches/init	Ahhh... love to feel those aches melt away...	Aaah... Je sens mes douleurs disparaître...	А-а-а... люблю, когда боль уходит без следа...	Ahhh... love to feel those aches melt away...
Conversations/Bank/Landen/Banked Lines/new_friends/new_friends/1	Thank you.	Merci.	Спасибо тебе.	Thank you.
Conversations/Bank/Landen/Banked Lines/new_friends/new_friends/init	You know [Ari], they say it's harder to make friends as you get older, but you made it easy breezy.	Tu sais, [Ari], on dit qu'avec l'âge il est plus difficile de se faire des amis, mais c'est un jeu d'enfant avec toi.	Знаешь, [Ari], говорят, с возрастом друзей заводить труднее, но с тобой всё оказалось легко и просто.	You know [Ari], they say it's harder to make friends as you get older, but you made it easy breezy.
Conversations/Bank/Landen/Banked Lines/nice_rain_pattering/nice_rain_pattering/init	Ahh, listen to that pattering rain on the roof! Like music you could dance to!	Ah, que j'aime entendre la pluie qui tombe sur le toit. C'est comme une douce mélodie qui me donne envie de danser !	Ах, послушай, как дождик стучит по крыше! Музыка, под которую хочется танцевать!	Ahh, listen to that pattering rain on the roof! Like music you could dance to!
Conversations/Bank/Landen/Banked Lines/nice_rainy_day/Nice Rainy Day/init	Good to see you [Ari]! Customers rarely make it out here on rainy days... what can I help you with?	Quel plaisir de te voir, [Ari] ! Les clients se font rares les jours de pluie... Que puis-je faire pour toi ?	Рад тебя видеть, [Ari]! В дождь клиенты сюда редко добираются... Чем могу помочь?	Good to see you [Ari]! Customers rarely make it out here on rainy days... what can I help you with?
Conversations/Bank/Landen/Banked Lines/one_day/one_day/init	Hey [Ari]! Take it one day at a time! You'll be staring down retirement before you know it!	Bonjour, [Ari] ! À chaque jour suffit sa peine. Tu prendras ta retraite bien assez vite !	Эй, [Ari]! Живи одним днём! А там и до пенсии рукой подать!	Hey [Ari]! Take it one day at a time! You'll be staring down retirement before you know it!
Conversations/Bank/Landen/Banked Lines/open_sky_woodwork/open_sky_woodwork/init	Nothing beats a little woodworking under the open sky!	J'aime beaucoup travailler le bois à l'extérieur !	Нет ничего лучше плотницкой работы под открытым небом!	Nothing beats a little woodworking under the open sky!
Conversations/Bank/Landen/Banked Lines/outside/outside/init	Love that fresh air. So good. [Ari], are you getting enough fresh air?	Un grand bol d'air pur, il n'y a que ça de vrai. Tu t'aères suffisamment la tête, [Ari] ?	Свежий воздух — просто чудо. [Ari], ты им тоже наслаждаешься?	Love that fresh air. So good. [Ari], are you getting enough fresh air?
Conversations/Bank/Landen/Banked Lines/own_two_hands/own_two_hands/1	Oh, wait. It feels great! Yeah!	Et par indescriptible, je veux dire merveilleux ! Ça, oui !	Ой, подожди. Это просто великолепно! Точно!	Oh, wait. It feels great! Yeah!
Conversations/Bank/Landen/Banked Lines/own_two_hands/own_two_hands/init	It's hard to describe the feeling of waking up in a house you built with your own two hands.	Ce que l'on ressent en se réveillant dans une maison que l'on a construite de ses propres mains est indescriptible.	Трудно описать, каково это: просыпаться в доме, построенном своими руками.	It's hard to describe the feeling of waking up in a house you built with your own two hands.
Conversations/Bank/Landen/Banked Lines/racing_road/racing_road/init	Lot of memories on this road. Errol and I used to race just over there! And right over there is where we got chased by bees.	J'ai beaucoup de souvenirs sur cette route. Errol et moi, nous faisions souvent la course juste là ! Ah, et c'est là que des abeilles nous ont poursuivis.	С этой дорогой связано много воспоминаний. Мы с Эрролом тут устраивали гонки! А вот там нас пчёлы гоняли!	Lot of memories on this road. Errol and I used to race just over there! And right over there is where we got chased by bees.
Conversations/Bank/Landen/Banked Lines/rainy_soup/rainy_soup/1	This dreary weather is the perfect ingredient!	Il faut dire que ce temps de chien est propice à la dégustation.	Такая унылая погода — идеальная специя!	This dreary weather is the perfect ingredient!
Conversations/Bank/Landen/Banked Lines/rainy_soup/rainy_soup/init	Soup's especially good today, [Ari].	La soupe est vraiment délicieuse aujourd'hui, [Ari].	Сегодня суп особенно хорош, [Ari].	Soup's especially good today, [Ari].
Conversations/Bank/Landen/Banked Lines/register_1/register_1/init	Hey there! Looking for anything in particular? Just say the word!	Bien le bonjour ! Tu cherches quelque chose en particulier ? Je suis là pour ça !	Привет! Что-то конкретное ищешь? Просто скажи!	Hey there! Looking for anything in particular? Just say the word!
Conversations/Bank/Landen/Banked Lines/register_2/register_2/1	Just kidding. How can I help you?	Non, je rigole. Je peux t'aider ?	Шучу, конечно. Чем помочь?	Just kidding. How can I help you?
Conversations/Bank/Landen/Banked Lines/register_2/register_2/init	In my day, you had to man the counter, saw the wood, and walk uphill in the snow all at the same time!	De mon temps, une seule personne devait s'occuper de la caisse, scier le bois et grimper dans les collines sous la neige !	В мои годы сам и за прилавком стоял, и доски пилил, и по сугробам бегал вверх по склону — и всё одновременно!	In my day, you had to man the counter, saw the wood, and walk uphill in the snow all at the same time!
Conversations/Bank/Landen/Banked Lines/register_3/register_3/init	Hey now, it's [Ari]! Thanks for making the trip out here, and let me know if there's anything I can do for you.	Tiens, mais c'est [Ari] ! Merci d'avoir fait tout le chemin jusqu'ici. Fais-moi signe si je peux t'aider.	Ого, да это же [Ari]! Спасибо, что <p>заглянули</p><f>заглянула</f><m>заглянул</m><n>заглянуло</n>. Если что — обращайся.	Hey now, it's [Ari]! Thanks for making the trip out here, and let me know if there's anything I can do for you.
Conversations/Bank/Landen/Banked Lines/reina_is_special/reina_is_special/init	No matter what Reina makes at the Inn, it's always a delight! Jo and Hemlock have a good kid there.	Peu importe ce que prépare Reina, c'est toujours un régal ! Jo et Hemlock ont de la chance d'avoir une fille comme elle.	Что бы Рейна ни готовила в трактире — всегда вкусно! У Джо и Хемлока славный ребёнок.	No matter what Reina makes at the Inn, it's always a delight! Jo and Hemlock have a good kid there.
Conversations/Bank/Landen/Banked Lines/retirement/retirement/1	The good work never ends, [Ari]!	Il y a toujours plein de choses à faire, [Ari] !	Хорошая работа никогда не заканчивается, [Ari]!	The good work never ends, [Ari]!
Conversations/Bank/Landen/Banked Lines/retirement/retirement/init	Sometimes retirement feels a lot like the days of my youth.	La retraite n'est pas sans me rappeler ma jeunesse.	Иногда пенсия напоминает мне молодость.	Sometimes retirement feels a lot like the days of my youth.
Conversations/Bank/Landen/Banked Lines/retirement_is_hard/retirement_is_hard/init	It ain't easy being retired! Why, I'm busier than ever!	La retraite, ce n'est pas de tout repos ! Je suis plus occupé que jamais.	Не так-то просто быть на пенсии! Я теперь занят больше, чем раньше!	It ain't easy being retired! Why, I'm busier than ever!
Conversations/Bank/Landen/Banked Lines/running_the_shop/running_the_shop/init	Doing a little shopping? We've got everything you could want! We can even do farm improvements for you!	Tu fais quelques emplettes ? Nous avons tout ce dont tu as besoin. Nous proposons même des aménagements pour améliorer ta ferme !	Покупки <p>затеяли</p><f>затеяла</f><m>затеял</m><n>затеяло</n>? У нас всё есть! И ферму поможем улучшить!	Doing a little shopping? We've got everything you could want! We can even do farm improvements for you!
Conversations/Bank/Landen/Banked Lines/ryis_cookings_gotten_good/ryis_cookings_gotten_good/init	Got to hand it to my nephew, his cooking's gotten good!	Je dois reconnaître que mon neveu s'est amélioré en cuisine !	Надо отдать должное племяннику: готовить он научился!	Got to hand it to my nephew, his cooking's gotten good!
Conversations/Bank/Landen/Banked Lines/ryis_famous/ryis_famous/init	Everyone's going to know Ryis' name one day, I know it.	Un jour, le nom de Ryis sera connu de tous.	Имя Риза скоро все узнают, вот увидишь.	Everyone's going to know Ryis' name one day, I know it.
Conversations/Bank/Landen/Banked Lines/ryis_is_making_friends/ryis_is_making_friends/init	I was a little worried about Ryis when he came out here from the Capital, but he went ahead and made some great friends out here. Yourself included, [Ari].	J'étais un peu inquiet quand Ryis a quitté la capitale pour s'installer ici, mais il a trouvé sa place et s'est fait de très bons amis. À commencer par toi, [Ari].	Я немного переживал за Риза, когда он переехал из столицы, но он тут отличных друзей завёл. И ты в их числе, [Ari].	I was a little worried about Ryis when he came out here from the Capital, but he went ahead and made some great friends out here. Yourself included, [Ari].
Conversations/Bank/Landen/Banked Lines/ryis_post_8h_follow_up/ryis_post_8h_romantic_9_follow_up_landen/1	Well well well.	Voilà, voilà...	Так-так-так.	Well well well.
Conversations/Bank/Landen/Banked Lines/ryis_post_8h_follow_up/ryis_post_8h_romantic_9_follow_up_landen/2	Well well well well well.	Voilà, voilà, voilà...	Так-так-так-так-так...	Well well well well well.
Conversations/Bank/Landen/Banked Lines/ryis_post_8h_follow_up/ryis_post_8h_romantic_9_follow_up_landen/3	I kid! Good on both of you.	Je plaisante ! Je suis ravi pour vous deux.	Шучу-шучу! Я рад за вас обоих.	I kid! Good on both of you.
Conversations/Bank/Landen/Banked Lines/ryis_post_8h_follow_up/ryis_post_8h_romantic_9_follow_up_landen/4	And if you need a man on the inside for when you're trying to surprise Ryis... I'm your guy!	Et si tu as besoin d'un informateur quand tu veux faire une surprise à Ryis... je suis ton homme !	И если захочешь подготовить для Риза сюрприз... Ты знаешь, к кому обращаться!	And if you need a man on the inside for when you're trying to surprise Ryis... I'm your guy!
Conversations/Bank/Landen/Banked Lines/ryis_post_8h_follow_up/ryis_post_8h_romantic_9_follow_up_landen/init	You and Ryis, eh?	Ryis et toi, hein ?	Значит, вы с Ризом вместе?	You and Ryis, eh?
Conversations/Bank/Landen/Banked Lines/shark_necklace/shark_necklace/init	Have you seen the shark tooth necklace Terithia wears? I'd like to hear the tale behind that one!	Tu as remarqué la dent de requin que Terithia porte autour du cou ? J'aimerais bien connaître l'histoire de ce collier.	Ты <p>видели</p><f>видела</f><m>видел</m><n>видело</n> ожерелье из акульего зуба у Теризии? Интересно, какая с ним связана история!	Have you seen the shark tooth necklace Terithia wears? I'd like to hear the tale behind that one!
Conversations/Bank/Landen/Banked Lines/sharp_tongue/sharp_tongue/init	Juniper's got a sharp tongue, but she opened the bathouse here, so she's okay in my book!	Juniper est une langue de vipère, mais elle a rouvert les bains, alors je ne lui en tiens pas rigueur.	У Джунипер язык острый, но она открыла здесь купальню, так что в моём списке она на хорошем счету!	Juniper's got a sharp tongue, but she opened the bathouse here, so she's okay in my book!
Conversations/Bank/Landen/Banked Lines/shops_clean/shops_clean/init	Shop's clean, gonna treat myself to a drink!	L'atelier est propre, j'ai bien mérité un petit remontant.	Магазин прибрал — можно и по стаканчику!	Shop's clean, gonna treat myself to a drink!
Conversations/Bank/Landen/Banked Lines/shoulder_to_shoulder/shoulder_to_shoulder/init	Cheers, [Ari]! Here's to rainy days, spent shoulder-to-shoulder with friends!	À ta santé, [Ari] ! Les jours de pluie, il faut être entouré de tous ses amis.	За тебя, [Ari]! За дождливые дни в хорошей компании!	Cheers, [Ari]! Here's to rainy days, spent shoulder-to-shoulder with friends!
Conversations/Bank/Landen/Banked Lines/sit/sit/init	I never had time to sit when I was younger. It's nice to relax and watch the day go by.	Plus jeune, j'avais à peine le temps de me reposer. Maintenant, je peux enfin me détendre et profiter du temps qui passe.	В молодости мне было не до отдыха. А теперь приятно посидеть и просто посмотреть, как течёт день.	I never had time to sit when I was younger. It's nice to relax and watch the day go by.
Conversations/Bank/Landen/Banked Lines/stroll_in_town/stroll_in_town/init	[Ari], it's Sunday! Gonna stretch my legs and take a stroll through town.	Nous sommes dimanche, [Ari] ! Je vais faire un petit tour en ville pour me dégourdir les jambes.	[Ari], воскресенье ведь! Пойду прогуляюсь по городу, ноги разомну.	[Ari], it's Sunday! Gonna stretch my legs and take a stroll through town.
Conversations/Bank/Landen/Banked Lines/sunny_days/sunny_days/init	Sunny days are a little sweeter in retirement.	Quand on est à la retraite, on apprécie d'autant plus les jours de beau temps.	На пенсии солнечные дни особенно хороши.	Sunny days are a little sweeter in retirement.
Conversations/Bank/Landen/Banked Lines/talk_to_ryis/talk_to_ryis/init	Let Ryis know about any projects you've got in mind! Don't be shy, now.	Si tu as des projets à réaliser, parles-en à Ryis. Ne sois pas timide.	Если будут какие-то проекты — скажи Ризу! Не стесняйся.	Let Ryis know about any projects you've got in mind! Don't be shy, now.
Conversations/Bank/Landen/Banked Lines/terithias_stories/terithias_stories/init	Terithia's stories are a real thrill. She was out seeing the world while I was at home hammering nails!	Terithia a des tas d'histoires passionnantes. Pendant que moi, je plantais des clous dans mon atelier, elle parcourait le monde entier !	Истории Теризии — ух, дух захватывает. Пока она мир видела, я тут гвозди забивал!	Terithia's stories are a real thrill. She was out seeing the world while I was at home hammering nails!
Conversations/Bank/Landen/Banked Lines/tidy_shop/tidy_shop/init	A tidy shop is good for business!	Un atelier bien tenu attire le chaland !	Чистота в магазине — залог успеха!	A tidy shop is good for business!
Conversations/Bank/Landen/Banked Lines/town_is_lively/town_is_lively/init	The town sure is lively today! You're no exception, [Ari]!	La ville déborde d'activité aujourd'hui ! Et ça vaut pour toi aussi, [Ari] !	Город сегодня прямо полон жизни! Да и ты не отстаёшь, [Ari]!	The town sure is lively today! You're no exception, [Ari]!
Conversations/Bank/Landen/Banked Lines/veggie_sub/veggie_sub/init	General Store got lots of nice veggies in! I'm gonna load up! That nephew of mine loves a =Veggie Sub Sandwich=.	Le magasin général a reçu beaucoup de légumes ! Je vais faire des réserves. Mon neveu adore les =sandwichs aux légumes=.	В лавке отличные овощи! Надо закупиться! Мой племянник обожает =овощной сэндвич=.	General Store got lots of nice veggies in! I'm gonna load up! That nephew of mine loves a =Veggie Sub Sandwich=.
Conversations/Bank/Landen/Banked Lines/week_one_pt_1/week_one_pt_1/1	Wait, that's not quite right...	Non, attends. Je dis n'importe quoi...	Хотя... подожди, что-то тут не так...	Wait, that's not quite right...
Conversations/Bank/Landen/Banked Lines/week_one_pt_1/week_one_pt_1/init	If you have any questions about Mistria, I'm your guy! Been living here my whole life, and then some!	Si tu as des questions sur Mistria, je suis ton homme. J'ai quand même passé toute ma vie ici !	Если что-то хочешь узнать о Мистрии — обращайся! Всю жизнь тут живу и даже дольше!	If you have any questions about Mistria, I'm your guy! Been living here my whole life, and then some!
Conversations/Bank/Landen/Banked Lines/week_one_pt_2/week_one_pt_2/1	My nephew Ryis also moved here pretty recently.	Mon neveu Ryis s'est installé ici il y a peu, lui aussi.	Мой племянник Риз тоже недавно сюда переехал.	My nephew Ryis also moved here pretty recently.
Conversations/Bank/Landen/Banked Lines/week_one_pt_2/week_one_pt_2/2	I bet you two would get along.	Je suis sûr que vous pourriez vous entendre comme larrons en foire.	Уверен, вы бы нашли общий язык!	I bet you two would get along.
Conversations/Bank/Landen/Banked Lines/week_one_pt_2/week_one_pt_2/init	Have you made any friends yet?	Est-ce que tu t'es fait des amis ?	Уже <p>завели</p><f>завела</f><m>завёл</m><n>завело</n> друзей?	Have you made any friends yet?
Conversations/Bank/Landen/Banked Lines/week_one_pt_2/week_two/1	Couldn't have asked for a better apprentice.	Je n'aurais pas pu rêver meilleur apprenti.	Лучше подмастерья и не придумать.	Couldn't have asked for a better apprentice.
Conversations/Bank/Landen/Banked Lines/week_one_pt_2/week_two/2	Between you and me though, I think he still misses the Capital.	Mais entre nous, je crois que la capitale lui manque encore.	Скажу по секрету: по-моему, он до сих пор иногда скучает по столице.	Between you and me though, I think he still misses the Capital.
Conversations/Bank/Landen/Banked Lines/week_one_pt_2/week_two/3	But I'm not too worried...	Mais je ne suis pas inquiet pour autant...	Но я не очень беспокоюсь...	But I'm not too worried...
