key	english	french	russian	bulgarian
Conversations/Bank/Valen/Banked Lines/bathhouse_2/bathhouse_5/1	It reminded me of the long treks I took with my father. He was an avid hiker, you know.	Ça me rappelle les longues excursions que je faisais avec mon père. C'était un grand randonneur, tu sais.	Мне сразу вспоминаются долгие лесные походы с отцом. Знаешь, он ведь был заядлым походником.	It reminded me of the long treks I took with my father. He was an avid hiker, you know.
Conversations/Bank/Valen/Banked Lines/bathhouse_2/bathhouse_5/init	There's some kind of heady pine extract in the bath today.	Aujourd'hui, il y a un extrait de pin à l'arôme assez entêtant, dans le bain.	В ванной сегодня какой-то дурманящий хвойный аромат.	There's some kind of heady pine extract in the bath today.
Conversations/Bank/Valen/Banked Lines/bathhouse_2/bathhouse_6/1	Which is quite frequently, might I add.	Ce qui arrive assez fréquemment.	Отмечу: это случается довольно часто.	Which is quite frequently, might I add.
Conversations/Bank/Valen/Banked Lines/bathhouse_2/bathhouse_6/init	The trick to a pleasant bath is sneaking in while Juniper is asleep at the till.	Pour être tranquille aux bains, le secret est de se faufiler pendant que Juniper est endormie à la caisse.	Рецепт хорошей бани — пробраться, пока Джунипер дремлет за кассой.	The trick to a pleasant bath is sneaking in while Juniper is asleep at the till.
Conversations/Bank/Valen/Banked Lines/bathhouse_2/bathhouse_7/1	I don't know why he bothers working with Juniper.	Je ne comprends pas pourquoi il s'embête à travailler avec Juniper.	Не знаю, зачем он до сих пор держит Джунипер.	I don't know why he bothers working with Juniper.
Conversations/Bank/Valen/Banked Lines/bathhouse_2/bathhouse_7/init	That Dozy runs a wonderful bathhouse...	Dozy gère les bains comme personne...	Дрёма так чудесно управляется с купальней...	That Dozy runs a wonderful bathhouse...
Conversations/Bank/Valen/Banked Lines/beach_nice/beach_nice/init	A day in the surf is just what I needed.	J'avais bien besoin d'une journée à la plage.	День на волнах — это именно то, что мне было нужно.	A day in the surf is just what I needed.
Conversations/Bank/Valen/Banked Lines/beach_nice/beach_nice_2/init	Walking out into the surf certainly is bracing! But one gets used to the cold soon enough.	L'eau de mer est vraiment vivifiante ! Au début elle est froide, mais on s'habitue vite.	Зайти в воду по пояс — это бодрит! Но к холоду быстро привыкаешь.	Walking out into the surf certainly is bracing! But one gets used to the cold soon enough.
Conversations/Bank/Valen/Banked Lines/beach_nice/beach_nice_3/1	Swimming is great exercise, you know! It's a low-impact, full-body workout.	Nager est très bon pour la santé, tu sais ! Ça fait travailler tout le corps !	Плавание — отличная тренировка! Низкая нагрузка — и работа для всего тела.	Swimming is great exercise, you know! It's a low-impact, full-body workout.
Conversations/Bank/Valen/Banked Lines/beach_nice/beach_nice_3/init	Are you planning to do some laps, [Ari]?	Tu comptes faire quelques longueurs, [Ari] ?	Планируешь поплавать, [Ari]?	Are you planning to do some laps, [Ari]?
Conversations/Bank/Valen/Banked Lines/best_medicine/best_medicine/1	But I'm at your service if that doesn't cut it.	Mais si malgré tout ça quelque chose ne va pas, je suis toujours là pour t'aider.	Но если этого мало, я к твоим услугам.	But I'm at your service if that doesn't cut it.
Conversations/Bank/Valen/Banked Lines/best_medicine/best_medicine/init	There's no better medicine than sleeping, eating well, and living well.	Pour une bonne hygiène de vie, il faut bien dormir, bien manger et bien vivre.	Нет лекарства лучше сна, правильного питания и здорового образа жизни.	There's no better medicine than sleeping, eating well, and living well.
Conversations/Bank/Valen/Banked Lines/blocking_junipers_sun/blocking_junipers_sun/1	"Except for Juniper, it seems. She became quite irritable because I was ""blocking her sun""."	Sauf Juniper, visiblement. Elle s'est énervée parce que je lui « cachais le soleil ».	Кроме Джунипер, похоже. Она раздражалась, что я «закрывала ей солнце».	"Except for Juniper, it seems. She became quite irritable because I was ""blocking her sun""."
Conversations/Bank/Valen/Banked Lines/blocking_junipers_sun/blocking_junipers_sun/init	I'm happy to see you down on the Beach, [Ari]. Most people find it relaxing.	Je suis contente de te voir à la plage, [Ari]. La plupart des gens se détendent à la mer.	Рада видеть тебя на пляже, [Ari]. Большинство находит это место умиротворяющим.	I'm happy to see you down on the Beach, [Ari]. Most people find it relaxing.
Conversations/Bank/Valen/Banked Lines/breakfast/breakfast/init	Did you eat a balanced breakfast, [Ari]? It sets the tone for your day. Here, take this.	Tu as pris un petit-déjeuner équilibré, [Ari] ? Ça conditionne toute ta journée. Tiens, c'est pour toi.	У тебя был сбалансированный завтрак, [Ari]? Завтрак задаёт тон дню. Вот, возьми.	Did you eat a balanced breakfast, [Ari]? It sets the tone for your day. Here, take this.
Conversations/Bank/Valen/Banked Lines/breakfast/breakfast_2/1	That's what my father used to say, anyway.	C'est en tout cas ce que mon père disait toujours.	Так говорил мой отец.	That's what my father used to say, anyway.
Conversations/Bank/Valen/Banked Lines/breakfast/breakfast_2/2	"Though I don't know if I'd call a dozen boiled eggs ""balanced""."	Même si une douzaine d'œufs durs, ce n'est pas ce que j'appellerais un « petit-déjeuner équilibré ».	Хотя дюжину варёных яиц я бы сбалансированными не назвала.	"Though I don't know if I'd call a dozen boiled eggs ""balanced""."
Conversations/Bank/Valen/Banked Lines/breakfast/breakfast_2/init	A balanced breakfast opens the door to a balanced day.	Un petit-déjeuner équilibré est la clé d'une journée équilibrée.	Сбалансированный завтрак — залог сбалансированного дня.	A balanced breakfast opens the door to a balanced day.
Conversations/Bank/Valen/Banked Lines/breakfast/breakfast_3/init	Be sure to get yourself some breakfast, [Ari]. A farmer needs it.	N'oublie pas de prendre un bon petit-déjeuner, [Ari]. C'est primordial quand on travaille à la ferme.	Не забудь позавтракать, [Ari]. Фермеру это необходимо.	Be sure to get yourself some breakfast, [Ari]. A farmer needs it.
Conversations/Bank/Valen/Banked Lines/breakfast/breakfast_4/1	Make sure you eat something that will keep you warm today.	N'oublie pas de manger quelque chose qui te tiendra au corps, aujourd'hui.	Обязательно съешь что-нибудь, чтобы тебе было тепло в течение дня.	Make sure you eat something that will keep you warm today.
Conversations/Bank/Valen/Banked Lines/breakfast/breakfast_4/init	As tempting as it is, a cup of =Coffee= is not a proper breakfast.	Même si c'est tentant, une simple tasse de =café= ne constitue pas un vrai petit-déjeuner.	=Кофе= на завтрак звучит очень соблазнительно, но этого недостаточно.	As tempting as it is, a cup of =Coffee= is not a proper breakfast.
Conversations/Bank/Valen/Banked Lines/breakfast/breakfast_5/init	Have yourself some breakfast, [Ari]! Or at least take something to go. You never know when you'll need to renew your energy.	Prends un bon petit-déjeuner, [Ari] ! Ou au moins quelque chose sur le pouce. Tu ne sais jamais quand tu auras le temps de manger dans la journée.	Присядь позавтракай, [Ari]! Или хотя бы возьми с собой. Никогда не знаешь, когда захочется подкрепиться.	Have yourself some breakfast, [Ari]! Or at least take something to go. You never know when you'll need to renew your energy.
Conversations/Bank/Valen/Banked Lines/bundle_up/bundle_up/init	I don't need to tell you, but be sure to bundle up when you go outside.	Je n'ai sûrement pas besoin de te le dire, mais pense à bien te couvrir quand tu sors.	Не мне тебя учить, но одевайся потеплее, когда выходишь на улицу.	I don't need to tell you, but be sure to bundle up when you go outside.
Conversations/Bank/Valen/Banked Lines/celine_hates_holts_puns/celine_hates_holts_puns/init	Celine wants me to classify her father's sense of humor as a medical condition... it's tempting...	Céline veut que je classe le sens de l'humour de son père comme une vraie pathologie... J'avoue que c'est tentant...	Селин просит классифицировать чувство юмора её отца как медицинское состояние... заманчиво...	Celine wants me to classify her father's sense of humor as a medical condition... it's tempting...
Conversations/Bank/Valen/Banked Lines/chin_up/chin_up/1	Good, good.	Bien, bien.	Хорошо, хорошо.	Good, good.
Conversations/Bank/Valen/Banked Lines/chin_up/chin_up/init	Chin up. Turn your head to the side. Let me check your lymph nodes.	Lève le menton. Tourne la tête. Laisse-moi regarder tes ganglions lymphatiques.	Подними подбородок. Поверни голову в сторону. Проверю лимфоузлы.	Chin up. Turn your head to the side. Let me check your lymph nodes.
Conversations/Bank/Valen/Banked Lines/clinic_furniture/clinic_furniture/1	Medical furniture isn't always easy to find, so I'm rather impressed by Merri's resourcefulness.	Le matériel médical n'est pas facile à trouver, mais je dois dire que je suis impressionnée par l'ingéniosité dont Merri fait preuve.	Медицинскую мебель не так просто найти, так что я впечатлена находчивостью Мэрри.	Medical furniture isn't always easy to find, so I'm rather impressed by Merri's resourcefulness.
Conversations/Bank/Valen/Banked Lines/clinic_furniture/clinic_furniture/init	I inherited most of the furniture in this clinic, and the rest was furnished by Merri.	J'ai reçu la plus grande partie du mobilier de la clinique en héritage. Le reste vient de chez Merri.	Большую часть мебели в клинике я унаследовала, остальное предоставила Мэрри.	I inherited most of the furniture in this clinic, and the rest was furnished by Merri.
Conversations/Bank/Valen/Banked Lines/clinic_work/clinic_work/1	How nice. Hello!	C'est très gentil. Eh bien, bonjour !	Как мило. Привет!	How nice. Hello!
Conversations/Bank/Valen/Banked Lines/clinic_work/clinic_work/init	[Ari]! Hold on, I'll pull out your charts... Oh, you're just stopping by to say hello?	[Ari] ! Un instant, je sors ton dossier médical... Oh, tu passais juste dire bonjour ?	[Ari]! Подожди, достану твою карточку... О, ты здесь просто поздороваться?	[Ari]! Hold on, I'll pull out your charts... Oh, you're just stopping by to say hello?
Conversations/Bank/Valen/Banked Lines/clinic_work/clinic_work_2/1	I was just thinking that the Clinic was a little quiet today.	J'étais justement en train de me dire que c'était assez calme à la clinique, aujourd'hui.	Я как раз думала, что в клинике сегодня тихо.	I was just thinking that the Clinic was a little quiet today.
Conversations/Bank/Valen/Banked Lines/clinic_work/clinic_work_2/init	Oh, [Ari]! Thanks for stopping by.	Oh, [Ari] ! Merci de passer.	О, [Ari]! Спасибо, что <p>зашли</p><f>зашла</f><m>зашёл</m><n>зашло</n>.	Oh, [Ari]! Thanks for stopping by.
Conversations/Bank/Valen/Banked Lines/clinic_work/clinic_work_3/1	Take as long as you need to warm up in the Clinic.	Prends tout le temps nécessaire pour te réchauffer ici, à la clinique.	Можешь погреться у меня в клинике сколько захочешь.	Take as long as you need to warm up in the Clinic.
Conversations/Bank/Valen/Banked Lines/clinic_work/clinic_work_3/init	How's the weather out there?	Quel temps fait-il, dehors ?	Как там погодка?	How's the weather out there?
Conversations/Bank/Valen/Banked Lines/clinic_work/clinic_work_4/init	Stay warm out there, [Ari].	Couvre-toi bien, [Ari].	Не замёрзни, [Ari].	Stay warm out there, [Ari].
Conversations/Bank/Valen/Banked Lines/closing_early/closing_early/init	I was going to keep the Clinic open today, but Hayden's right... even a doctor needs a day off every once in a while.	Je voulais ouvrir la clinique aujourd'hui, mais Hayden a raison... Même un médecin a le droit à un jour de repos, de temps en temps.	Хотела сегодня держать клинику открытой, но Хейден прав... даже врачу иногда нужен выходной.	I was going to keep the Clinic open today, but Hayden's right... even a doctor needs a day off every once in a while.
Conversations/Bank/Valen/Banked Lines/cold_out_there/cold_out_there/1	I prescribe a pair of gloves and a fluffy pair of socks.	Je te prescris des gants et une paire de chaussettes bien chaudes.	Выписываю перчатки и пушистые носки.	I prescribe a pair of gloves and a fluffy pair of socks.
Conversations/Bank/Valen/Banked Lines/cold_out_there/cold_out_there/init	It's cold out there, so I suggest keeping your extremities well insulated.	Il fait froid, alors fais en sorte de bien couvrir toutes les extrémités de ton corps.	На улице холодно, советую утеплить конечности.	It's cold out there, so I suggest keeping your extremities well insulated.
Conversations/Bank/Valen/Banked Lines/cold_season/cold_season/1	Be sure to drop by if you get the sniffles, [Ari]. I'll get you sorted.	Si jamais tu t'enrhumes, viens me voir, [Ari]. Je te remettrai sur pieds en un rien de temps.	Заглядывай, если схватишь насморк, [Ari]. Я тебя быстро вылечу.	Be sure to drop by if you get the sniffles, [Ari]. I'll get you sorted.
Conversations/Bank/Valen/Banked Lines/cold_season/cold_season/init	I'll need to stock up on willow bark extract before cold season hits.	Je vais devoir faire le plein d'écorce de saule avant le début de la saison froide.	Надо пополнить запас экстракта ивы до наступления простудного сезона.	I'll need to stock up on willow bark extract before cold season hits.
Conversations/Bank/Valen/Banked Lines/dell_skeleton/dell_skeleton/1	I'm all for it.	Je suis pour, évidemment.	Я только за.	I'm all for it.
Conversations/Bank/Valen/Banked Lines/dell_skeleton/dell_skeleton/init	Dell seems quite taken with the skeleton in my clinic. She's been asking Nora to get one for the General Store.	Dell semble adorer le squelette exposé dans ma clinique. Elle a demandé à Nora d'en installer un dans le magasin général.	Делл очень заинтересовалась скелетом у меня в клинике. Теперь она просит поставить такого же в универмаге.	Dell seems quite taken with the skeleton in my clinic. She's been asking Nora to get one for the General Store.
Conversations/Bank/Valen/Banked Lines/dinner/dinner/init	Sometimes an extra portion of dinner is good for soaking up the wine.	Il faut parfois reprendre un peu de nourriture pour absorber le vin que tu bois.	Иногда дополнительная порция ужина помогает впитать вино.	Sometimes an extra portion of dinner is good for soaking up the wine.
Conversations/Bank/Valen/Banked Lines/do_you_take_care_of_yourself/take_care_of_yourself/init	[Ari], are you taking care of yourself? Or do you have someone to take care of you?	[Ari], est-ce que tu prends bien soin de toi ? Ou est-ce que quelqu'un s'en occupe pour toi ?	[Ari], ты заботишься о себе? Или есть кто-то, кто заботится о тебе?	[Ari], are you taking care of yourself? Or do you have someone to take care of you?
Conversations/Bank/Valen/Banked Lines/drinks/drinks/1	I'm so happy I came back to Mistria to practice medicine.	Je suis très heureuse d'être revenue à Mistria pour exercer.	Я так рада, что для врачебной практики вернулась в Мистрию.	I'm so happy I came back to Mistria to practice medicine.
Conversations/Bank/Valen/Banked Lines/drinks/drinks/init	I suppose this drink has made me a bit nostalgic. I was just thinking about medical university in the Capital.	Cette boisson me rend nostalgique. Ça me rappelle mes études de médecine à la capitale.	Пожалуй, выпивка заставляет тосковать по прошлому. Вспоминала медицинский университет в cтолице.	I suppose this drink has made me a bit nostalgic. I was just thinking about medical university in the Capital.
Conversations/Bank/Valen/Banked Lines/eight_hours/eight_hours/init	Be sure to get your eight hours of sleep, [Ari].	N'oublie pas de bien dormir tes huit heures, [Ari].	Обязательно высыпайся, [Ari].	Be sure to get your eight hours of sleep, [Ari].
Conversations/Bank/Valen/Banked Lines/elsie_advice/elsie_advice/1	I don't need the help, but maybe you do, [Ari]?	Moi, je n'ai pas besoin de conseils, mais toi, [Ari] ?	Мне помощь не нужна, а вот тебе, [Ari], может, пригодится?	I don't need the help, but maybe you do, [Ari]?
Conversations/Bank/Valen/Banked Lines/elsie_advice/elsie_advice/init	I always come out here to chat with Elsie, but the conversation always turns to romance.	Je viens souvent ici pour discuter avec Elsie, mais nous finissons toujours par parler de nos amours.	Я всегда выхожу сюда поболтать с Элси, но разговор неизменно сворачивает к романтике.	I always come out here to chat with Elsie, but the conversation always turns to romance.
Conversations/Bank/Valen/Banked Lines/elsie_book/elsie_book/1	What exactly does Elsie think a doctor does?	Quelle idée Elsie se fait-elle de ma profession, au juste ?	Как Элси себе представляет работу врача?	What exactly does Elsie think a doctor does?
Conversations/Bank/Valen/Banked Lines/elsie_book/elsie_book/init	Elsie loaned me a book she said was about medicine, but it's more about an adventuring physician who heals her patients with kisses.	Elsie m'a prêté un livre traitant de médecine selon elle, mais c'est en réalité l'histoire d'une docteure doublée d'une aventurière qui soigne ses patients en les embrassant.	Элси дала мне книгу, сказала, что она о медицине, но там про странствующего врача, что лечит пациентов поцелуями.	Elsie loaned me a book she said was about medicine, but it's more about an adventuring physician who heals her patients with kisses.
Conversations/Bank/Valen/Banked Lines/elsie_gazebo/elsie_gazebo/1	It's almost like she's holding court, when she's up there.	Quand elle est là-bas, on dirait presque qu'elle tient salon.	Когда она там сидит, у нее будто официальный приём.	It's almost like she's holding court, when she's up there.
Conversations/Bank/Valen/Banked Lines/elsie_gazebo/elsie_gazebo/init	Elsie really seems to like that gazebo, doesn't she?	Elsie aime beaucoup ce kiosque, non ?	Элси и правда любит ту беседку, да?	Elsie really seems to like that gazebo, doesn't she?
Conversations/Bank/Valen/Banked Lines/elsie_wants_aphrodesiacs/elsie_wants_aphrodesiacs/init	I recently saw Elsie for a checkup, but it turned into an interrogation about aphrodisiacs. Well, I can't say she doesn't know her stuff.	Elsie est venue pour une simple consultation, mais la conversation a vite dérivé sur les aphrodisiaques. Je dois admettre qu'elle maîtrise le sujet.	Недавно Элси приходила на осмотр, но всё закончилось расспросами про афродизиаки. Что ж, не скажу, что она ничего в этом не понимает.	I recently saw Elsie for a checkup, but it turned into an interrogation about aphrodisiacs. Well, I can't say she doesn't know her stuff.
Conversations/Bank/Valen/Banked Lines/empty_clinic/empty_clinic/1	It's a good thing, but it can be a little lonely. Sometimes the doctor's life is a real paradox, [Ari].	Je m'en réjouis bien entendu, mais je me sens un peu seule. La vie d'un médecin est parfois faite de paradoxes, [Ari].	Это хорошо, но иногда немного одиноко. Порой жизнь врача — настоящий парадокс, [Ari].	It's a good thing, but it can be a little lonely. Sometimes the doctor's life is a real paradox, [Ari].
Conversations/Bank/Valen/Banked Lines/empty_clinic/empty_clinic/init	An empty office means healthy patients.	Un cabinet vide est signe de patients en bonne santé.	Если кабинет пуст — значит, все здоровы.	An empty office means healthy patients.
Conversations/Bank/Valen/Banked Lines/end_of_day_wine/end_of_day_wine/init	A bit of wine at the end of the day is quite nice.	J'aime déguster un verre de vin en fin de journée.	Немного вина в конце дня — это очень приятно.	A bit of wine at the end of the day is quite nice.
Conversations/Bank/Valen/Banked Lines/exceptional_musicians/exceptional_musicians/init	We're very lucky to have three exceptional musicians right here in Mistria.	Nous avons beaucoup de chance d'avoir trois musiciens exceptionnels, ici à Mistria.	Нам повезло иметь трёх замечательных музыкантов прямо здесь, в Мистрии.	We're very lucky to have three exceptional musicians right here in Mistria.
Conversations/Bank/Valen/Banked Lines/fall_evening/fall_evening/init	It's a crisp fall evening. Now, how to spend it...	Quelle agréable soirée d'automne ! Que faire pour en profiter au maximum...?	Свежий осенний вечер. Как бы его провести...	It's a crisp fall evening. Now, how to spend it...
Conversations/Bank/Valen/Banked Lines/fall_outside/fall_outside/init	Autumn is my favorite season for working outside. Something about the brisk air suits me.	L'automne est ma saison préférée pour travailler en extérieur. L'air frais me convient très bien.	Осень — моё любимое время для работы на улице. В этом прохладном воздухе есть что-то особенное.	Autumn is my favorite season for working outside. Something about the brisk air suits me.
Conversations/Bank/Valen/Banked Lines/fall_outside/fall_outside_2/init	I wait all year for the leaves to turn... it would be a shame to work inside after they've changed color.	J'attends toute l'année pour voir les feuilles changer de couleur... Ce serait dommage de rater ce spectacle en restant à l'intérieur.	Весь год жду, когда листья поменяют цвет... было бы жалко сидеть взаперти, когда это происходит.	I wait all year for the leaves to turn... it would be a shame to work inside after they've changed color.
Conversations/Bank/Valen/Banked Lines/fluffy_file/fluffy_file/1	Maple insisted I start one for her fluffy friend. It's a little unorthodox, but I'm just happy to see her take an interest.	Maple a tenu à ce que j'en crée un pour sa peluche. Ce n'est pas très orthodoxe, mais au moins, elle prend la santé au sérieux.	Мэйпл настояла, чтобы я завела её для её пушистого друга. Немного необычно, но я рада, что она интересуется.	Maple insisted I start one for her fluffy friend. It's a little unorthodox, but I'm just happy to see her take an interest.
Conversations/Bank/Valen/Banked Lines/fluffy_file/fluffy_file/init	Oh, I was just looking over Prince Rabbit's medical file.	Oh, je consultais le dossier médical de prince Lapinou.	О, я как раз просматривала медицинскую карту Принца Кролика.	Oh, I was just looking over Prince Rabbit's medical file.
Conversations/Bank/Valen/Banked Lines/for_sale/for_sale/init	I've got plenty of syrups in, for all occasions. Take a look.	J'ai des sirops pour tous les maux. Regarde un peu.	У меня много сиропов: на все случаи жизни. Посмотри.	I've got plenty of syrups in, for all occasions. Take a look.
Conversations/Bank/Valen/Banked Lines/good_book/good_book/init	A cozy fall day is just the time to enjoy a good book, wouldn't you agree?	Une paisible journée d'automne est l'occasion rêvée de lire un bon bouquin, tu ne trouves pas ?	Уютный осенний день — самое время насладиться хорошей книгой, правда?	A cozy fall day is just the time to enjoy a good book, wouldn't you agree?
Conversations/Bank/Valen/Banked Lines/got_the_supplies/got_the_supplies/init	The General Store had everything I needed... shouldn't take too long to get my rainy day soup going.	Il y avait tout ce dont j'avais besoin au magasin général... Je vais préparer ma soupe des jours pluvieux en deux coups de cuillère à pot.	В универмаге было всё, что мне нужно... теперь можно скорее заняться супом дождливого дня.	The General Store had everything I needed... shouldn't take too long to get my rainy day soup going.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/1	[Ari], isn't it?	[Ari], c'est ça ?	[Ari], верно?	[Ari], isn't it?
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/1/prompts/0	It's nice to meet you, Valen.	C'est un plaisir, Valen.	Приятно познакомиться, Вален.	It's nice to meet you, Valen.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/1/prompts/1	Sure thing doc.	Bien, docteure.	Конечно, док.	Sure thing doc.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/2	Me? I'm the town's doctor. I run our $Clinic$. No need for formalities though, you can just call me Valen.	Moi, je suis la docteure de la ville. Je dirige la $clinique$ locale. Pas de chichi entre nous. Appelle-moi Valen.	Я? Я местная докторша. Руковожу нашей $клиникой$. Но не нужно формальностей — просто зови меня Вален.	Me? I'm the town's doctor. I run our $Clinic$. No need for formalities though, you can just call me Valen.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/2/prompts/0	It's nice to meet you, Valen.	C'est un plaisir de te rencontrer, Valen.	Очень приятно, Вален.	It's nice to meet you, Valen.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/2/prompts/1	Sure thing doc.	Ça marche, doc.	Так точно, док.	Sure thing doc.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/3	You too, [Ari]. I hope you're getting settled in alright.	Idem, [Ari]. J'espère que ton installation se passe bien.	Взаимно, [Ari]. Надеюсь, обживаешься без проблем.	You too, [Ari]. I hope you're getting settled in alright.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/4	Really, Valen is fine.	Valen, c'est suffisant.	Лучше Вален, правда.	Really, Valen is fine.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/5	Running a farm is hard work.	C'est beaucoup de travail de s'occuper d'une ferme.	Ухаживать за фермой — дело непростое.	Running a farm is hard work.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/6	Be sure that you get $plenty of sleep$ and $eat well$ to keep your energy up.	Veille à $dormir suffisamment$ et à $bien manger$ pour rester en pleine forme.	Обязательно $высыпайся$ и $питайся$ как следует, чтобы не терять силы.	Be sure that you get $plenty of sleep$ and $eat well$ to keep your energy up.
Conversations/Bank/Valen/Banked Lines/greeting_ari/greeting_ari/init	Hello, you must be the new farmer.	Oh, bonjour ! C'est certainement toi qui as repris la ferme.	Здравствуйте. Ты, должно быть, <p>новые фермер</p><f>новая фермерка</f><m>новый фермер</m><n>новое фермер</n>.	Hello, you must be the new farmer.
Conversations/Bank/Valen/Banked Lines/hayden_injury_free/hayden_injury_free/init	Hayden had an injury-free week... I suppose he just came by to talk. That's nice.	Hayden ne s'est pas blessé une seule fois cette semaine... Il est juste passé discuter. Ça me change.	У Хейдена прошла неделя без травм... похоже, он просто заглянул поговорить. Это приятно.	Hayden had an injury-free week... I suppose he just came by to talk. That's nice.
Conversations/Bank/Valen/Banked Lines/hayden_lonely/hayden_lonely/1	I doubt he'd admit it, but I get the feeling he doesn't like being alone on the farm for long stretches...	Il ne l'admettrait sans doute pas, mais j'ai l'impression qu'il n'aime pas rester seul à la ferme trop longtemps...	Вряд ли он признается, но мне кажется, ему не по душе подолгу оставаться на ферме в одиночестве...	I doubt he'd admit it, but I get the feeling he doesn't like being alone on the farm for long stretches...
Conversations/Bank/Valen/Banked Lines/hayden_lonely/hayden_lonely/2	Now that you're neighbors, make some time to visit him now and then, won't you?	Maintenant que vous êtes voisins, rends-lui visite de temps à autre, tu veux bien ?	Раз уж вы теперь соседи, найди время навещать его периодически, хорошо?	Now that you're neighbors, make some time to visit him now and then, won't you?
Conversations/Bank/Valen/Banked Lines/hayden_lonely/hayden_lonely/3	I'm sure it'd be good for the both of you.	Je suis certaine que cela vous fera du bien à tous les deux.	Уверен, это пойдёт на пользу вам обоим.	I'm sure it'd be good for the both of you.
