key	english	french	russian	bulgarian
Conversations/Bank/Stillwell/Gift Lines/gift_lines/liked_gift_crystal/init	The crystalline seems so unreal... and yet, it reminds us of the natural order of things. Thank you for this wisdom, [Ari].	Cette transparence semble irréelle... pourtant, elle nous rappelle l'ordre naturel des choses. Merci pour cette sagesse, [Ari].		The crystalline seems so unreal... and yet, it reminds us of the natural order of things. Thank you for this wisdom, [Ari].
Conversations/Bank/Stillwell/Gift Lines/gift_lines/liked_gift_monsters/init	There's something about this that defies the cosmic order... I like it.	Il y a là-dedans quelque chose qui défie l'ordre du cosmos... ça me plaît.		There's something about this that defies the cosmic order... I like it.
Conversations/Bank/Stillwell/Gift Lines/gift_lines/liked_gift_night/init	The night, the moon, the stars, and the mysteries therein... all of these spark my interest. Thank you, [Ari].	La nuit, la lune, les étoiles et les mystères qu'elles recèlent... tout cela attise mon intérêt. Merci, [Ari].		The night, the moon, the stars, and the mysteries therein... all of these spark my interest. Thank you, [Ari].
Conversations/Bank/Stillwell/Gift Lines/gift_lines/loved_gift/1	A surprise...? Now that's rare. I love it, [Ari].	Une surprise... ? Voilà qui est rare. Merci, je l'adore, [Ari].		A surprise...? Now that's rare. I love it, [Ari].
Conversations/Bank/Stillwell/Gift Lines/gift_lines/loved_gift/init	Ah... could it really be?	Ah... serait-ce... ?		Ah... could it really be?
Conversations/Bank/Stillwell/Gift Lines/gift_lines/loved_gift_2/init	I foresaw that a figure would come before me, and here you are. What I did not foresee was the depth of your generosity. I thank you, [Ari].	J'ai vu qu'une silhouette allait se présenter devant moi et te voici. Ce que je n'avais pas vu, c'est ta profonde générosité. Merci, [Ari].		I foresaw that a figure would come before me, and here you are. What I did not foresee was the depth of your generosity. I thank you, [Ari].
Conversations/Bank/Stillwell/Gift Lines/gift_lines/loved_gift_edible/init	Ah yes, one of my favorite foods, replete with the tartness of melancholy. This is exquisite. Thank you.	Ah oui, l'un de mes aliments préférés, au goût amer de la mélancolie. C'est délicieux. Merci.		Ah yes, one of my favorite foods, replete with the tartness of melancholy. This is exquisite. Thank you.
Conversations/Bank/Stillwell/Gift Lines/gift_lines/loved_gift_mystery/init	This thing, this object of mystery... I adore it, [Ari], and long will I contemplate it. Thank you.	Cette chose, cet objet plein de mystère... Je l'adore, [Ari], et je le contemplerai longtemps. Merci.		This thing, this object of mystery... I adore it, [Ari], and long will I contemplate it. Thank you.
Conversations/Bank/Stillwell/Gift Lines/gift_lines/loved_gift_spooky/1	I love it.	J'adore ça.		I love it.
Conversations/Bank/Stillwell/Gift Lines/gift_lines/loved_gift_spooky/init	There's something... unsettling about this.	Il y a là-dedans quelque chose de... perturbant.		There's something... unsettling about this.
Conversations/Bank/Stillwell/Gift Lines/gift_lines/neutral_gift/init	Ah, thank you.	Ah, merci.		Ah, thank you.
Conversations/Bank/Stillwell/Gift Lines/gift_lines/red_wine/init	The future always seems a little more bearable with a good glass of wine. Thank you, [Ari].	L'avenir semble toujours un peu plus supportable avec un bon verre de vin. Merci, [Ari].		The future always seems a little more bearable with a good glass of wine. Thank you, [Ari].
Conversations/Bank/Stillwell/Gift Lines/gift_lines/sunflower/init	The only thing worse than receiving this gift was knowing it was coming.	La seule chose qui soit pire que ce cadeau, c'est de savoir que j'allais le recevoir.		The only thing worse than receiving this gift was knowing it was coming.
