key	english	french	russian	bulgarian
Conversations/Bank/Elsie/Banked Lines/dev/dev/1	Or such a good kisser.	Ni qu'il embrassait aussi bien.	Или что он так хорошо целуется.	Or such a good kisser.
Conversations/Bank/Elsie/Banked Lines/dev/dev/init	Once upon a time, I met Dev at a royal gala... no one told me he was a prince!	Il y a fort longtemps, j'ai rencontré Dev lors d'un gala royal... Personne ne m'avait dit qu'il était prince !	Однажды на королевском балу я встретила Дева... меня никто не предупредил, что он был принцем!	Once upon a time, I met Dev at a royal gala... no one told me he was a prince!
Conversations/Bank/Elsie/Banked Lines/eiland_is_great_at_piano/eiland_is_great_at_piano/init	Eiland is quite a talent at the piano. He'd be a hit at the Capital.	Eiland a un vrai talent de pianiste. Il ferait fureur à la capitale.	Эйланд очень талантливо управляется с фортепиано. В столице бы его обожали.	Eiland is quite a talent at the piano. He'd be a hit at the Capital.
Conversations/Bank/Elsie/Banked Lines/eiland_piano/eiland_piano/1	Did you know, he's been playing since he was tall enough to reach the keys.	Savais-tu qu'il a commencé à jouer dès qu'il a été assez grand pour atteindre les touches ?	Ты знаешь, он начал играть сразу, как подрос достаточно, чтобы дотягиваться до клавиш.	Did you know, he's been playing since he was tall enough to reach the keys.
Conversations/Bank/Elsie/Banked Lines/eiland_piano/eiland_piano/init	I simply adore Eiland's piano-playing. I could listen for hours!	J'adore le jeu de piano d'Eiland. Je pourrais l'écouter pendant des heures !	Я так наслаждаюсь игрой Эйланда на фортепиано. Слушала бы часами!	I simply adore Eiland's piano-playing. I could listen for hours!
Conversations/Bank/Elsie/Banked Lines/eligible/eligible/init	You're Mistria's most eligible, [Ari]! You seem to be capturing a lot of hearts around town.	Tu es la personne la plus convoitée de Mistria, [Ari] ! Tu sembles ravir beaucoup de cœurs dans la ville.	[Ari], ты в Мистрии — <p>самые желанные</p><f>самая желанная</f><m>самый желанный</m><n>самое желанное</n>! Ты похищаешь сердца по всему городу.	You're Mistria's most eligible, [Ari]! You seem to be capturing a lot of hearts around town.
Conversations/Bank/Elsie/Banked Lines/enjoying_the_rain/enjoying_the_rain/init	A bit of wine and a lovely day with my niece and my friend... can't rain on that!	Un peu de vin et une belle journée avec ma nièce et quelqu'un que j'apprécie... La pluie ne peut pas gâcher ça !	Немного вина и притная компания моих племянницы и подруги... и никакой дождь не испортит такой чудесный день!	A bit of wine and a lovely day with my niece and my friend... can't rain on that!
Conversations/Bank/Elsie/Banked Lines/eod_notes/eod_notes/1	Now let's see... I received the most scandalous letter, and then-	Voyons... J'ai reçu une lettre totalement indécente, puis...	Посмотрим... Я получила очень скандальное письмо, а потом...	Now let's see... I received the most scandalous letter, and then-
Conversations/Bank/Elsie/Banked Lines/eod_notes/eod_notes/init	Excuse me, [Ari]... I try to make notes at the end of each day, but I didn't have time for it yesterday.	Excuse-moi, [Ari]... J'essaie de prendre des notes à la fin de chaque journée, mais je n'ai pas eu le temps de le faire hier.	Прошу прощения, [Ari]... я стараюсь делать заметки в конце каждого дня, но вчера у меня не было времени.	Excuse me, [Ari]... I try to make notes at the end of each day, but I didn't have time for it yesterday.
Conversations/Bank/Elsie/Banked Lines/eow_journaling/eow_journaling/init	Another eventful week for Great Aunt Elsie. I should do some journaling.	Encore une semaine riche en événements pour grand-tante Elsie. Je devrais rédiger mon journal intime.	Ещё одна богатая на события неделя в жизни тётушки Элси. Пора доставать дневник.	Another eventful week for Great Aunt Elsie. I should do some journaling.
Conversations/Bank/Elsie/Banked Lines/fnati_anticipation/fnati_anticipation/init	Don't miss the evening gathering at the Inn, [Ari]. Hemlock and Josephine host quite the little soirée.	Ne rate pas le rassemblement de ce soir à l'auberge, [Ari]. Hemlock et Joséphine organisent une vraie petite soirée.	Даже не помысли пропустить общий сбор в трактире, [Ari]. Хемлок и Джозефина устраивают прекрасные вечера.	Don't miss the evening gathering at the Inn, [Ari]. Hemlock and Josephine host quite the little soirée.
Conversations/Bank/Elsie/Banked Lines/frederick/frederick/1	He knew how to WORK a pair of tights.	Il savait comment se débrouiller d'une paire de bas.	Он знал, как по-настоящему следует носить трико.	He knew how to WORK a pair of tights.
Conversations/Bank/Elsie/Banked Lines/frederick/frederick/init	I dreamt about sweet Frederick last night! Oh, he wasn't like today's men...	J'ai rêvé du charmant Frederick, la nuit dernière ! Oh, il n'était pas comme les hommes d'aujourd'hui...	Прошлой ночью мне снился милый Фредерик! Ох, он был не как современные мужчины...	I dreamt about sweet Frederick last night! Oh, he wasn't like today's men...
Conversations/Bank/Elsie/Banked Lines/frederick_2/frederick_2/1	Except for the beard era. Not sure what that was about.	Sauf de sa période barbue. Je ne sais pas ce qui lui avait pris.	Кроме того периода, когда он носил бороду. Не очень понимаю, что это вообще было.	Except for the beard era. Not sure what that was about.
Conversations/Bank/Elsie/Banked Lines/frederick_2/frederick_2/init	I have such fond memories of Frederick!	J'ai de si bons souvenirs de Frederick !	У меня такие тёплые воспоминания о Фредерике!	I have such fond memories of Frederick!
Conversations/Bank/Elsie/Banked Lines/general_store/general_store/init	There's such a variety of produce at the General Store ever since you arrived, [Ari]. A veritable cornucopia! How times do change!	Il y a tellement de produits différents au magasin général depuis ton arrivée, [Ari]. C'est une véritable corne d'abondance ! Que les temps changent !	С твоего прибытия, [Ari], в универмаге стал такой обширный выбор товаров. Опции посыпались как из рога изобилия! Какие настали времена!	There's such a variety of produce at the General Store ever since you arrived, [Ari]. A veritable cornucopia! How times do change!
Conversations/Bank/Elsie/Banked Lines/gossip/gossip/init	I love a good bath, but half the time my visits are an excuse to gossip with Juniper. That girl loves drama.	J'aime prendre un bon bain, mais la moitié du temps, mes visites ne sont qu'une excuse pour cancaner avec Juniper. Elle adore les potins.	Я, конечно, люблю банные процедуры, но часто я прихожу в купальню, чтобы посплетничать с Джунипер. Эта девчонка обожает драму.	I love a good bath, but half the time my visits are an excuse to gossip with Juniper. That girl loves drama.
Conversations/Bank/Elsie/Banked Lines/grand_museum/grand_museum/init	This is a grand museum, isn't it?	C'est un musée remarquable, n'est-ce pas ?	Это тот самый великий музей, так ли? 	This is a grand museum, isn't it?
Conversations/Bank/Elsie/Banked Lines/greeting_ari/greeting_ari/1	[Ari]? That's a nice name.	[Ari] ? Que voilà un joli nom.	[Ari]? Прекрасное имя.	[Ari]? That's a nice name.
Conversations/Bank/Elsie/Banked Lines/greeting_ari/greeting_ari/2	My name is Elsie. I live at the Manor House with my niece and nephew, Adeline and Eiland.	Je m'appelle Elsie. J'habite au manoir avec Adeline et Eiland, ma nièce et mon neveu.	Меня зовут Элси. Я живу в особняке вместе с племянниками — Аделиной и Эйландом.	My name is Elsie. I live at the Manor House with my niece and nephew, Adeline and Eiland.
Conversations/Bank/Elsie/Banked Lines/greeting_ari/greeting_ari/3	Their parents, the $Baron$ and $Baroness$, spend most of their time in the Capital, especially these days.	Leurs parents, le $baron$ et la $baronne$, passent la majeure partie de leur temps dans la capitale, surtout en ce moment.	Их родители, $барон$ и $баронесса$, почти всё время проводят в cтолице, особенно последние дни.	Their parents, the $Baron$ and $Baroness$, spend most of their time in the Capital, especially these days.
Conversations/Bank/Elsie/Banked Lines/greeting_ari/greeting_ari/4	I once did too. What grand times! But spending time in Mistria you really start to appreciate country living.	Ce fut mon cas aussi, autrefois ! Quelle époque extraordinaire ! Mais lorsqu'on passe du temps à Mistria, on se met à apprécier la vie à la campagne.	Я и сама раньше там жила. Ах, какие это были времена! Но пожив в Мистрии, начинаешь ценить деревенскую жизнь.	I once did too. What grand times! But spending time in Mistria you really start to appreciate country living.
Conversations/Bank/Elsie/Banked Lines/greeting_ari/greeting_ari/5	Well, be sure to stop by for a chat anytime, dear. I can share the latest $gossip$ and even some $romantic advice$, if you need it.	N'hésite pas à venir discuter de temps à autre, mon enfant. Je pourrai te raconter les derniers $potins$ et même te donner quelques $conseils sentimentaux$ si tu en as besoin.	Ну, заглядывай поболтать в любое время, золотце. Я и $сплетнями$ поделюсь, и $романтический совет$ дам, если понадобится.	Well, be sure to stop by for a chat anytime, dear. I can share the latest $gossip$ and even some $romantic advice$, if you need it.
Conversations/Bank/Elsie/Banked Lines/greeting_ari/greeting_ari/init	Oh my, now who do we have here?	Oh, tiens donc, à qui ai-je l'honneur ?	Ой-ой, а кто это у нас тут?	Oh my, now who do we have here?
Conversations/Bank/Elsie/Banked Lines/hemlock_and_jo_are_great/hemlock_and_jo_are_great/init	Hemlock and Josephine... these two are like pieces of a puzzle that fit together. Warms my heart to see it.	Hemlock et Joséphine... Ces deux-là sont comme les pièces assemblées d'un puzzle. Cela me réchauffe le cœur de les voir.	Хемлок и Джозефина... эти двое — словно кусочки паззла, идеально подходящие друг другу. Моё сердце греется, когда я смотрю на них.	Hemlock and Josephine... these two are like pieces of a puzzle that fit together. Warms my heart to see it.
Conversations/Bank/Elsie/Banked Lines/hope_juni_is_there/hope_juni_is_there/init	I'm so looking forward to a good soak at the Bathhouse. I hope Juni's around.	J'ai tellement hâte d'aller me tremper aux bains. J'espère que Juniper sera là.	С нетерпением жду сегодняшних банных процедур в купальне. Надеюсь, Джуни будет на месте.	I'm so looking forward to a good soak at the Bathhouse. I hope Juni's around.
Conversations/Bank/Elsie/Banked Lines/inn_breakfast/inn_breakfast/init	Nothing in the Capital beats Reina's breakfast special! Delicious!	Rien dans la capitale ne bat le petit-déjeuner spécial que prépare Reina ! Il est délicieux !	Ничто в столице не сможет соперничать с особым завтраком от Рейны. Пальчики оближешь!	Nothing in the Capital beats Reina's breakfast special! Delicious!
Conversations/Bank/Elsie/Banked Lines/inn_is_best/inn_is_best/init	Nothing like some wine and chitchat to lift the spirits!	Rien de tel qu'un peu de vin et de conversation pour être de bonne humeur !	Ничто не поднимает настроение так, как это делают вино и праздные разговоры!	Nothing like some wine and chitchat to lift the spirits!
Conversations/Bank/Elsie/Banked Lines/inn_will_be_fun_tonight/inn_will_be_fun_tonight/init	It will be nice to see the townsfolk at the Inn tonight... I hope I can make it.	Ce sera sympathique de voir les habitants réunis à l'auberge, ce soir... J'espère pouvoir y aller.	Будет так здорово встретиться с жителями в трактире сегодня вечером... Надеюсь, у меня получится заглянуть.	It will be nice to see the townsfolk at the Inn tonight... I hope I can make it.
Conversations/Bank/Elsie/Banked Lines/journaling_memories/journaling_memories/1	"""The Romance of the Prince and the Tailor"" was a Capital favorite. I played Queen Celia a few years back! Standing ovations every night."	« La Romance du prince et de la couturière » faisait un tabac à la capitale. J'ai joué la reine Célia il y a quelques années ! Nous avions une standing ovation chaque soir.	«История любви Принца и Портняжки» была у столичных зрителей любимой. Несколько лет назад я играла королеву Селию! Каждый раз все аплодировали стоя.	"""The Romance of the Prince and the Tailor"" was a Capital favorite. I played Queen Celia a few years back! Standing ovations every night."
Conversations/Bank/Elsie/Banked Lines/journaling_memories/journaling_memories/init	[Ari], I was just journaling about my favorite operas.	[Ari], j'étais en train d'écrire dans mon journal quels sont mes opéras préférés.	[Ari], я записывала в дневник заметки по своим любимым операм.	[Ari], I was just journaling about my favorite operas.
Conversations/Bank/Elsie/Banked Lines/juniper_effort/juniper_effort/1	You might find its proprietress a touch... antisocial, at first.	Tu verras, la propriétaire est... assez peu sociable, de prime abord.	Поначалу её хозяйка может показаться тебе немного... нелюдимой.	You might find its proprietress a touch... antisocial, at first.
Conversations/Bank/Elsie/Banked Lines/juniper_effort/juniper_effort/2	But I've found that Juniper does warm up if you make an effort with her.	Mais je me suis rendu compte que Juniper perdait de sa froideur quand on faisait l'effort de lui parler.	Но, по моему опыту, Джунипер оттаивает, если приложить немного усилий.	But I've found that Juniper does warm up if you make an effort with her.
Conversations/Bank/Elsie/Banked Lines/juniper_effort/juniper_effort/3	Particularly if that effort involves a glass of wine or two!	Surtout si l'effort s'accompagnait d'un verre de vin ou deux !	Особенно, если эти усилия включают бокал-другой вина!	Particularly if that effort involves a glass of wine or two!
Conversations/Bank/Elsie/Banked Lines/juniper_effort/juniper_effort/init	Have you been to the $Bathhouse$ yet, [Ari]?	As-tu déjà fait un tour aux $bains$, [Ari] ?	Тебе уже доводилось бывать в $купальне$, [Ari]?	Have you been to the $Bathhouse$ yet, [Ari]?
Conversations/Bank/Elsie/Banked Lines/known_eiland/known_eiland/1	It's been a joy to see him grow up so well!	Ça a été une joie de le voir grandir ainsi !	Как прелестно видеть, каким замечательным юношей он вырос!	It's been a joy to see him grow up so well!
Conversations/Bank/Elsie/Banked Lines/known_eiland/known_eiland/init	I've known Eiland since before he could peek over the keys of a piano.	À l'époque où j'ai connu Eiland, il était moins haut que le clavier d'un piano.	Я знала Эйланда, ещё когда он целиком под фортепиано помещался.	I've known Eiland since before he could peek over the keys of a piano.
Conversations/Bank/Elsie/Banked Lines/letter_from_court/letter_from_court/init	[Ari]! A letter from a friend in the Capital just arrived, and I've got all the latest gossip about the court!	[Ari] ! La lettre d'une amie de la capitale vient d'arriver et je connais maintenant tous les derniers potins de la cour !	[Ari]! Только что я получила письмо от подруги из столицы, так что теперь я знаю все последние сплетни королевского двора!	[Ari]! A letter from a friend in the Capital just arrived, and I've got all the latest gossip about the court!
Conversations/Bank/Elsie/Banked Lines/manor_garden_beautiful/manor_garden_beautiful/1	Between you and me, Celine volunteered to handle the ground's garden, and she's done a great job!	De toi à moi, Céline s'est proposée pour s'occuper des jardins du domaine et elle a fait un travail formidable !	Между нами, Селин сама вызвалась ухаживать за садом особняка, и она справляется с этой работой изумительно!	Between you and me, Celine volunteered to handle the ground's garden, and she's done a great job!
Conversations/Bank/Elsie/Banked Lines/manor_garden_beautiful/manor_garden_beautiful/init	Sometimes an afternoon walk in the garden is just the thing! It's so lovely here.	Parfois, j'ai juste besoin d'une promenade dans le jardin ! Cet endroit est si ravissant.	Иногда то, что тебе нужно, это простая прогулка по саду в полдень! Здесь так чудесно.	Sometimes an afternoon walk in the garden is just the thing! It's so lovely here.
Conversations/Bank/Elsie/Banked Lines/march/march/init	That March is a fiery one, isn't he? But take it from me, he's all bluster.	Quel tempérament, ce March, n'est-ce pas ? Mais crois-en mon expérience, ce n'est que du vent.	Этот мальчишка, Март, — кажется, у него горячая голова, да? Но, поверь, там только дым, а огня нет.	That March is a fiery one, isn't he? But take it from me, he's all bluster.
Conversations/Bank/Elsie/Banked Lines/memoirs/memoirs/1	There are so many ways to describe a blush!	Il y a tant de façons de décrire un rougissement !	Сколько же существует способов, чтобы описать стыдливое краснение!	There are so many ways to describe a blush!
Conversations/Bank/Elsie/Banked Lines/memoirs/memoirs/init	I'm working on my memoirs.	Je travaille sur mes mémoires.	Я работаю над своими мемуарами.	I'm working on my memoirs.
Conversations/Bank/Elsie/Banked Lines/memory_of_a_dip_in_the_pond/memory_of_a_dip_in_the_pond/init	These springs take me back... Why, I remember taking a very romantic swim with a certain handsome Count...	Chaque printemps fait ressurgir de vieux souvenirs... Je me souviens d'une baignade très romantique avec un beau comte...	Эти источники навевают столько воспоминаний... Да, припоминаю, как плавала с одним очень симпатичным графом...	These springs take me back... Why, I remember taking a very romantic swim with a certain handsome Count...
Conversations/Bank/Elsie/Banked Lines/mistria_is_kind/mistria_is_kind/init	I thought I'd miss the Capital more, but Mistria's been kind to me.	Je croyais que la capitale me manquerait davantage, mais j'ai été bien accueillie à Mistria.	Я думала, что буду сильнее скучать по столице, но Мистрия добра ко мне.	I thought I'd miss the Capital more, but Mistria's been kind to me.
Conversations/Bank/Elsie/Banked Lines/museum_1/museum_1/init	There's something so romantic about history, don't you think?	Il y a quelque chose de très romantique dans les objets historiques, tu ne trouves pas ?	Есть в истории что-то романтичное, не находишь? 	There's something so romantic about history, don't you think?
Conversations/Bank/Elsie/Banked Lines/museum_2/museum_2/init	It's so refreshing to take in the sights at the Museum in winter!	C'est tellement rafraîchissant d'admirer les expositions du musée en hiver !	Какая приятная смена обстановки: рассматривать экспонаты в музее зимой!	It's so refreshing to take in the sights at the Museum in winter!
Conversations/Bank/Elsie/Banked Lines/nightcap/nightcap/init	Well, a nightcap won't hurt.	Bah, un dernier verre avant d'aller dormir ne peut pas faire de mal.	Хм, шапочка для сна не помешает.	Well, a nightcap won't hurt.
Conversations/Bank/Elsie/Banked Lines/out_and_about/out_and_about/init	It's good to see you out and about! A day like this is meant for enjoying.	C'est agréable de te voir par monts et par vaux ! Et par une journée comme celle-ci, il faut en profiter.	Как приятно видеть тебя на улице. Такие дни, как этот существуют, чтобы ими наслаждаться.	It's good to see you out and about! A day like this is meant for enjoying.
Conversations/Bank/Elsie/Banked Lines/palate/palate/1	Oh, were we talking about dinner? My mistake.	Oh, on parlait du repas ? Au temps pour moi.	Ах, мы говорили о еде? Прости, задумалась.	Oh, were we talking about dinner? My mistake.
Conversations/Bank/Elsie/Banked Lines/palate/palate/init	Your palate does change as you get older. In my youth I preferred something rich, but now something distinctive is more to my taste.	Notre palais change en vieillissant. Dans ma jeunesse, je préférais ce qui était capiteux, mais désormais, l'originalité correspond mieux à mes goûts.	С возрастом вкусы меняются. Раньше я предпочитала что-то богатое и насыщенное, а теперь мне по душе что-то с изюминкой.	Your palate does change as you get older. In my youth I preferred something rich, but now something distinctive is more to my taste.
Conversations/Bank/Elsie/Banked Lines/parents_proud/parents_proud/init	The Baron and Baroness will be so proud to see what Adeline's accomplished in their absence!	Le baron et la baronne seront tellement fiers de voir ce qu'Adeline a accompli en leur absence !	Барон и баронесса будут горды, увидев, сколь многого достигла Аделина в их отсутствие.	The Baron and Baroness will be so proud to see what Adeline's accomplished in their absence!
Conversations/Bank/Elsie/Banked Lines/piano_music/piano_music/init	Oh, that's a lovely melody! I'm so glad they keep that grand piano tuned.	Oh, quelle charmante mélodie ! Je suis contente qu'ils aient pris soin de garder ce grand piano accordé.	Ох, эта мелодия! Я так рада, что фортепиано настроено должным образом.	Oh, that's a lovely melody! I'm so glad they keep that grand piano tuned.
Conversations/Bank/Elsie/Banked Lines/rainy_bathhouse_soak/rainy_bathhouse_soak/init	There's nothing better than a long soak on a rainy day. It saps the weariness right out of your bones.	Il n'y a rien de mieux qu'un long bain par un jour de pluie. Cela permet d'évacuer la fatigue.	Нет ничего лучше, чем долгая ванна в дождливый день. Она вымывает из твоих косточек всю усталость.	There's nothing better than a long soak on a rainy day. It saps the weariness right out of your bones.
Conversations/Bank/Elsie/Banked Lines/rodrigo/rodrigo/1	A beautiful light in the chandelier of my life!	Une magnifique lumière sur le chandelier de ma vie !	Такой дивный огонёк в подсвечнике моей жизни!	A beautiful light in the chandelier of my life!
Conversations/Bank/Elsie/Banked Lines/rodrigo/rodrigo/init	I was lost in thought about an old flame, Rodrigo.	J'étais ailleurs. Je repensais à une ancienne flamme, Rodrigo.	Я потерялась в воспоминаниях о давней любви, Родриго.	I was lost in thought about an old flame, Rodrigo.
Conversations/Bank/Elsie/Banked Lines/romantic_snow/romantic_snow/init	There's something so romantic about the snow, don't you think?	Il y a quelque chose de tellement romantique dans la neige, tu ne trouves pas ?	Снег чем-то очень романтичен, ты так не считаешь? 	There's something so romantic about the snow, don't you think?
Conversations/Bank/Elsie/Banked Lines/singing/singing/init	(Elsie is occupied with her singing, you shouldn't interrupt her.)	(Elsie est occupée à chanter, ce n'est pas le moment de l'interrompre.)	(Элси слишком погружена в пение, её не стоит отвлекать.)	(Elsie is occupied with her singing, you shouldn't interrupt her.)
Conversations/Bank/Elsie/Banked Lines/steal_hearts/steal_hearts/init	Goodness, [Ari], the way you're stealing hearts in Mistria reminds of myself at your age. Bravo!	Bonté divine, [Ari], ta façon de ravir tous les cœurs à Mistria me fait penser à moi, à ton âge. Bravo !	Боже, [Ari], ты крадёшь сердца, как я в твоём возрасте. Браво!	Goodness, [Ari], the way you're stealing hearts in Mistria reminds of myself at your age. Bravo!
Conversations/Bank/Elsie/Banked Lines/sundays_for_mimosas/sundays_for_mimosas/init	Sundays aren't for paperwork... they're for brunch! And mimosas. EMPHASIS mimosas.	Les dimanches, ce n'est pas fait pour la paperasse... mais pour le brunch ! Et le mimosa. SURTOUT le mimosa.	Воскресенья не подходят для бумажной работы. Они для поздних завтраков и мимоз. Ударение на «мимоз».	Sundays aren't for paperwork... they're for brunch! And mimosas. EMPHASIS mimosas.
Conversations/Bank/Elsie/Banked Lines/thanks_for_listening/thanks_for_listening/init	You always take the time to listen, [Ari]. You're such a sweetheart.	Tu prends toujours le temps d'écouter, [Ari]. Tu es vraiment une crème.	Ты всегда находишь время выслушать, [Ari]. Ты просто душка.	You always take the time to listen, [Ari]. You're such a sweetheart.
Conversations/Bank/Elsie/Banked Lines/thought_about_museum/thought_about_museum/init	I'm always curious to see what Errol and Eiland are up to all day, cooped up like that in the Museum. Do you think they've added another exhibit?	Je suis toujours curieuse de savoir ce qu'Eiland et Errol font de leurs journées, cloîtrés comme ça dans le musée. Tu crois qu'ils ont exposé une nouvelle œuvre ?	Мне всегда любопытно, что же Эйланд и Эррол делают целый день, когда закрываются в своём музее. Думаешь, готовят новую выставку?	I'm always curious to see what Errol and Eiland are up to all day, cooped up like that in the Museum. Do you think they've added another exhibit?
Conversations/Bank/Elsie/Banked Lines/travel_from_museum/travel_from_museum/init	All that time at the Museum really inspired me. I'm going home to record my own history!	Tout ce temps passé au musée m'a inspirée. Je rentre chez moi pour consigner ma propre histoire !	Время, проведённое в этом музее, вдохновило меня! Я иду домой записывать свою собственную историю!	All that time at the Museum really inspired me. I'm going home to record my own history!
Conversations/Bank/Elsie/Banked Lines/travel_to_dinner/travel_to_dinner/init	Off to dinner with the youngins and Errol! I do love to see their enthusiasm for Mistria.	Je vais dîner avec les jeunes et Errol ! J'adore voir leur enthousiasme pour Mistria.	Иду на ужин с молодёжью и Эрролом. Как мне нравится видеть их любовь к Мистрии.	Off to dinner with the youngins and Errol! I do love to see their enthusiasm for Mistria.
Conversations/Bank/Elsie/Banked Lines/trip_to_bathhouse/trip_to_bathhouse/init	What's better than a trip to the Bathhouse? I love my little chats with Juni.	Quoi de mieux qu'une expédition aux bains ? J'adore mes petites causeries avec Juniper.	Что может быть лучше похода в купальню? Обожаю болтать с Джуни.	What's better than a trip to the Bathhouse? I love my little chats with Juni.
Conversations/Bank/Elsie/Banked Lines/walk_to_beach/walk_to_beach/init	I can already smell that brisk sea air! I do so love the shore.	Je sens déjà la fraîcheur de l'air marin ! J'aime tellement la plage.	Я уже чувствую этот терпкий запах океана! Я так люблю побережья.	I can already smell that brisk sea air! I do so love the shore.
Conversations/Bank/Elsie/Banked Lines/walk_to_museum/walk_to_museum/init	I'm visiting Eiland at the Museum today! He's been working so hard! I'm proud of him.	Je vais voir Eiland au musée, aujourd'hui ! Il travaille si dur ! Je suis fière de lui.	Я решила сегодня навестить Эйланда в музее! Он так усердно работает! Я горжусь им.	I'm visiting Eiland at the Museum today! He's been working so hard! I'm proud of him.
Conversations/Bank/Elsie/Banked Lines/warlord/warlord/1	We were on and off for quite a few years. She still writes me on the holidays.	Nous avons gardé contact périodiquement pendant plusieurs années. Elle m'écrit toujours pour les vœux.	Мы то сходились, то расходились в течение нескольких лет. Она до сих пор пишет мне по праздникам.	We were on and off for quite a few years. She still writes me on the holidays.
Conversations/Bank/Elsie/Banked Lines/warlord/warlord/init	Some decades ago a warlord held me for ransom, until she got to know me.	Il y a quelques dizaines d'années, une seigneuresse de guerre m'a retenue captive pour obtenir une rançon. Et puis nous avons appris à nous connaître.	Несколько десятилетей назад меня похитила одна воинствующая бандитка и потребовала выкуп. Но потом узнала меня поближе.	Some decades ago a warlord held me for ransom, until she got to know me.
