key	english	french	russian	bulgarian
Conversations/Bank/Reina/Banked Lines/bath_citrus/bath_citrus/init	Ooh, I smell like citrus! Bathtime got so much better when Juniper got this place going again.	Oooh, je sens les agrumes ! Les bains sont tellement mieux depuis que Juniper a repris cet endroit.	Ох, я пахну цитрусом! Купаться стало намного лучше, когда Джунипер открыла купальню.	Ooh, I smell like citrus! Bathtime got so much better when Juniper got this place going again.
Conversations/Bank/Reina/Banked Lines/bath_citrus/bath_citrus_2/1	Whatever it is, I love it!	Bref, je ne sais pas ce que c'est, mais j'adore ça !	Что бы это ни было, я это обожаю!	Whatever it is, I love it!
Conversations/Bank/Reina/Banked Lines/bath_citrus/bath_citrus_2/init	How did Juniper get the bath smelling so autumny? Is it orange peel? Pine?	Comment Juniper fait-elle pour leur donner ces senteurs automnales ? Du zeste d'orange ? De la sève de pin ?	Как Джунипер делает так, что в купальне пахнет осенью? Апельсиновая корка? Сосна?	How did Juniper get the bath smelling so autumny? Is it orange peel? Pine?
Conversations/Bank/Reina/Banked Lines/bathhouse/bathhouse/init	Juniper always keeps the water at the perfect temperature! It's so nice!	Juniper s'arrange toujours pour que la température de l'eau soit idéale ! C'est très agréable !	Джунипер всегда держит воду идеальной температуры! Так приятно!	Juniper always keeps the water at the perfect temperature! It's so nice!
Conversations/Bank/Reina/Banked Lines/bathhouse/bathhouse_2/init	Ohhh, that was so relaxing. I swear, sometimes a bath is like magic!	Oooh, quel délice ! Je trouve que prendre un bain a un côté presque magique.	Ох, это было так расслабляюще. Иногда ванна — всё равно что магия!	Ohhh, that was so relaxing. I swear, sometimes a bath is like magic!
Conversations/Bank/Reina/Banked Lines/bathhouse/bathhouse_3/init	The bath smelled like pine today. It was like bathing in a mountain spring!	Aujourd'hui, l'eau avait une odeur de sapin. J'avais l'impression de prendre un bain en pleine montagne !	Сегодня в купальне пахло сосной. Будто купалась в горном источнике!	The bath smelled like pine today. It was like bathing in a mountain spring!
Conversations/Bank/Reina/Banked Lines/bathhouse/bathhouse_4/1	It's so refreshing!	Ça fait du bien !	Такое освежающее чувство!	It's so refreshing!
Conversations/Bank/Reina/Banked Lines/bathhouse/bathhouse_4/init	I love to take a steaming hot bath and then step out into the crisp fall weather.	J'adore prendre un bon bain chaud avant d'affronter le froid de l'automne.	Обожаю выходить из горячей парилки в осеннюю прохладу.	I love to take a steaming hot bath and then step out into the crisp fall weather.
Conversations/Bank/Reina/Banked Lines/bathhouse/bathhouse_5/init	Getting out to the Bathhouse in the snow is a trek, but it's sooo worth it!	C'est une vraie épreuve d'aller jusqu'aux bains dans la neige, mais ça vaut le coup !	До купальни в снежную погоду бывает тяжело добраться. Но это стоит того!	Getting out to the Bathhouse in the snow is a trek, but it's sooo worth it!
Conversations/Bank/Reina/Banked Lines/bathhouse/bathhouse_6/init	It's so nice that Dozy and Juniper keep those towels out for us! It would be such a pain to carry them back and forth from the Inn.	C'est très gentil de la part de Dozy et de Juniper de nous préparer ces serviettes ! Ça serait pénible de devoir les apporter de l'auberge à chaque fois.	Как хорошо, что у Дрёмы с Джунипер всегда есть свежие полотенца! Таскать туда-сюда из трактира было бы ужасно неудобно.	It's so nice that Dozy and Juniper keep those towels out for us! It would be such a pain to carry them back and forth from the Inn.
Conversations/Bank/Reina/Banked Lines/bathhouse_was_amazing/bathhouse_was_amazing/init	The bathhouse was so relaxing... I feel like I'm glowing!	Ce bain était si relaxant... Je me sens rayonnante !	Купальня так расслабила... Чувствую, будто свечусь!	The bathhouse was so relaxing... I feel like I'm glowing!
Conversations/Bank/Reina/Banked Lines/beach_day/beach_day/init	Oh, what a lovely day! I never get tired of that ocean air.	Oh, quelle magnifique journée ! Je ne me lasse jamais de l'air marin.	Ох, какой чудесный день! Никогда не устану от морского воздуха.	Oh, what a lovely day! I never get tired of that ocean air.
Conversations/Bank/Reina/Banked Lines/beach_day/beach_day_2/init	I love the Beach! The sun, the waves... ohhh, I feel some inspiration coming on! I've got to write this recipe down!	J'adore la plage ! Le ciel, le soleil, la mer... Oooh, je sens que l'inspiration arrive, j'ai une nouvelle recette à mettre par écrit !	Я обожаю пляж! Солнце, волны... ой, меня осенило! Надо срочно записать рецепт!	I love the Beach! The sun, the waves... ohhh, I feel some inspiration coming on! I've got to write this recipe down!
Conversations/Bank/Reina/Banked Lines/beach_day/beach_day_3/init	I'm a pretty good swimmer, you know? Let me know if you need any lessons!	Je suis assez bonne nageuse, tu sais. Dis-moi si tu veux des leçons !	Я неплохо плаваю, знаешь? Могу научить, если хочешь!	I'm a pretty good swimmer, you know? Let me know if you need any lessons!
Conversations/Bank/Reina/Banked Lines/beach_day/beach_day_4/1	It makes really good soup stock!	Elles relèvent vraiment les bouillons !	Из них получается отличный бульон для супа!	It makes really good soup stock!
Conversations/Bank/Reina/Banked Lines/beach_day/beach_day_4/init	I never thought about cooking with seaweed until Terithia mentioned it.	Je n'avais jamais pensé à utiliser des algues en cuisine, jusqu'à ce que Terithia me le suggère.	Никогда не думала готовить с водорослями, пока Теризия не подсказала.	I never thought about cooking with seaweed until Terithia mentioned it.
Conversations/Bank/Reina/Banked Lines/beach_day/beach_day_5/1	This is going to take some serious thinking!	Il va falloir que j'y réfléchisse !	Придётся хорошенько подумать!	This is going to take some serious thinking!
Conversations/Bank/Reina/Banked Lines/beach_day/beach_day_5/init	Celine asked me what the ideal beach food is.	Céline me demandait quel plat était le plus adapté à un pique-nique sur la plage.	Селин спросила, какая еда лучше всего подходит для пляжа.	Celine asked me what the ideal beach food is.
Conversations/Bank/Reina/Banked Lines/breakfast/breakfast/init	I love when we all get to sit down and have breakfast together. You should join us, [Ari]!	J'adore qu'on se retrouve tous pour le petit-déjeuner. Tu devrais te joindre à nous, [Ari] !	Обожаю, когда все собираются за завтраком. Ты просто <p>должны</p><f>должна</f><m>должен</m><n>должно</n> к нам присоединиться, [Ari]!	I love when we all get to sit down and have breakfast together. You should join us, [Ari]!
Conversations/Bank/Reina/Banked Lines/busy_evening/busy_evening/init	Busy evening! Sounds like everyone's having a good time! Makes me happy.	Que de monde, ce soir ! Et tout le monde semble passer une bonne soirée. Ça, ça me fait plaisir !	Какой оживлённый вечер! Похоже, все отлично проводят время! Меня это так радует.	Busy evening! Sounds like everyone's having a good time! Makes me happy.
Conversations/Bank/Reina/Banked Lines/carrots/carrots/init	Now, where did I put those carrots?	Bon, qu'est-ce que j'ai fait de ces carottes ?	Так, где же у меня морковь?	Now, where did I put those carrots?
Conversations/Bank/Reina/Banked Lines/cauldron/cauldron/1	What's she simmering in there, anyway? I've cooked a lot of stuff, and I have no idea!	Mais qu'est-ce qu'elle prépare là-dedans, au juste ? J'ai beau être un cordon bleu, je n'en ai pas la moindre idée !	Что она там варит? Я столько всего готовила, но такое опознать не могу!	What's she simmering in there, anyway? I've cooked a lot of stuff, and I have no idea!
Conversations/Bank/Reina/Banked Lines/cauldron/cauldron/init	I think I saw something swimming around in Juniper's cauldron.	Il me semble avoir vu quelque chose flotter dans le chaudron de Juniper.	Кажется, я видела, как в котле Джунипер что-то плавает.	I think I saw something swimming around in Juniper's cauldron.
Conversations/Bank/Reina/Banked Lines/celine_and_adeline_are_fun/celine_and_adeline_are_fun/init	Celine and Adeline are my girls... we have sooo much fun together. You gotta join us some time, [Ari]!	Céline et Adeline sont mes meilleures amies. On s'amuse comme des petites folles toutes les trois. Tu devrais te joindre à nous un de ces jours, [Ari].	Селин и Аделина — мои девчонки... нам так весело вместе. Тебе тоже следует как-нибудь присоединиться, [Ari]!	Celine and Adeline are my girls... we have sooo much fun together. You gotta join us some time, [Ari]!
Conversations/Bank/Reina/Banked Lines/chilly/chilly/init	Did you get yourself a bowl of soup from the pot, [Ari]? It's especially nice when it starts to get chilly.	Tu t'es servi un bol de soupe, [Ari] ? Quand le froid s'installe, elle passe encore mieux.	[Ari], ты уже <p>налили</p><f>налила</f><m>налил</m><n>налило</n> себе миску супа из котла? Когда становится прохладно, суп особенно хорош.	Did you get yourself a bowl of soup from the pot, [Ari]? It's especially nice when it starts to get chilly.
Conversations/Bank/Reina/Banked Lines/cooking/cooking/init	You're going to love what I'm cooking up, [Ari]!	Tu vas adorer ce que je suis en train de préparer, [Ari] !	[Ari], тебе понравится, что я готовлю!	You're going to love what I'm cooking up, [Ari]!
Conversations/Bank/Reina/Banked Lines/cooking/cooking_2/1	It's all about the timing!	Tout est une question de timing !	Главное — уметь засекать!	It's all about the timing!
Conversations/Bank/Reina/Banked Lines/cooking/cooking_2/init	Leafy greens always cook the fastest, so they go into the pot last.	Les épinards cuisent toujours plus rapidement, donc je les ajoute à la soupe en dernier.	Листовая зелень готовится быстрее всего, так что её кладут в конце.	Leafy greens always cook the fastest, so they go into the pot last.
Conversations/Bank/Reina/Banked Lines/cooking/cooking_3/init	We've got a lot of $Potatoes$, a lot of $Onions$... should I make a soup?	J'ai des $pommes de terre$ et des $oignons$ en pagaille... Et si je faisais de la soupe ?	У нас много $картошки$, много $лука$... может, сварить суп?	We've got a lot of $Potatoes$, a lot of $Onions$... should I make a soup?
Conversations/Bank/Reina/Banked Lines/cozy_bathhouse/cozy_bathhouse/init	It was so cozy in the bath, I just didn't want to get out!	J'étais tellement bien dans le bain que je n'avais pas envie d'en sortir.	В ванне было так уютно, что не хотелось выходить!	It was so cozy in the bath, I just didn't want to get out!
Conversations/Bank/Reina/Banked Lines/cut_loose/cut_loose/1	They must have been pretty cool when they were my age! They're pretty cool now, too.	Ils devaient être vraiment épatants quand ils avaient mon âge ! Et ils le sont toujours.	Должно быть, в моём возрасте они были очень крутыми! Да и сейчас они крутые.	They must have been pretty cool when they were my age! They're pretty cool now, too.
Conversations/Bank/Reina/Banked Lines/cut_loose/cut_loose/init	It's so fun watching my parents cut loose!	J'adore voir mes parents se lâcher !	Так весело смотреть, как мои родители отдыхают!	It's so fun watching my parents cut loose!
Conversations/Bank/Reina/Banked Lines/double_chopping/double_chopping/1	Now I'm pretty ambidextrous.	Maintenant, je suis quasiment ambidextre.	Теперь я почти одинаково владею обеими.	Now I'm pretty ambidextrous.
Conversations/Bank/Reina/Banked Lines/double_chopping/double_chopping/init	When I was a kid I thought one of my arms would get super buff from chopping, so I learned to switch it up!	Toute petite, je pensais qu'un de mes bras allait se développer beaucoup plus à force de débiter des légumes, alors j'ai appris à changer de bras !	Когда я была маленькой, думала, что от нарезки овощей одна рука станет суперсильной, так что училась менять руки!	When I was a kid I thought one of my arms would get super buff from chopping, so I learned to switch it up!
Conversations/Bank/Reina/Banked Lines/double_lunch/double_lunch/init	Taste testing everything usually adds up to double lunch!	Quand je goûte les plats, c'est comme si je mangeais une deuxième fois !	Я обычно пробую всё на вкус, и получается двойной обед!	Taste testing everything usually adds up to double lunch!
Conversations/Bank/Reina/Banked Lines/drink/drink/init	It's nice to get off my feet after a long day in the kitchen.	Après une longue journée en cuisine, j'aime bien avoir un moment à moi.	Приятно присесть после долгого дня на кухне.	It's nice to get off my feet after a long day in the kitchen.
Conversations/Bank/Reina/Banked Lines/early_riser/early_riser/init	Farmers and cooks are both early risers!	Pour cultiver la terre comme pour cuisiner, il faut se lever tôt !	И фермеры и повара встают рано!	Farmers and cooks are both early risers!
Conversations/Bank/Reina/Banked Lines/extra_strawberries/extra_strawberries/init	I made a strawberry shortcake with extra strawberries. I hope Celine and Adeline like it!	J'ai fait un fraisier, avec double ration de fraises. J'espère que Céline et Adeline vont aimer !	Я сделала клубничный торт с дополнительной клубникой. Надеюсь, Селин и Аделине понравится!	I made a strawberry shortcake with extra strawberries. I hope Celine and Adeline like it!
Conversations/Bank/Reina/Banked Lines/food_prep/food_prep/1	Oh, don't mind me [Ari]! Just humming a little tune while I do the food prep.	Oh, ne fais pas attention, [Ari] ! J'étais en train de fredonner une petite chanson en cuisinant.	О, не обращай внимания, [Ari]! Просто напеваю, пока делаю заготовки.	Oh, don't mind me [Ari]! Just humming a little tune while I do the food prep.
Conversations/Bank/Reina/Banked Lines/food_prep/food_prep/init	Hmm hmmm...	Hmm hmm...	На-на-на, мммм...	Hmm hmmm...
Conversations/Bank/Reina/Banked Lines/food_prep/food_prep_2/1	Don't worry, I can chat and chop at the same time!	Mais ne t'inquiète pas, je peux papoter tout en coupant les ingrédients !	Не переживай, могу и болтать и резать одновременно!	Don't worry, I can chat and chop at the same time!
Conversations/Bank/Reina/Banked Lines/food_prep/food_prep_2/init	Hi [Ari]! I'm doing some meal prep for the next rush.	Coucou, [Ari] ! Je prépare des choses à l'avance pour le coup de feu à venir.	Привет, [Ari]! Заготавливаю еду к следующему наплыву гостей.	Hi [Ari]! I'm doing some meal prep for the next rush.
Conversations/Bank/Reina/Banked Lines/fun_menu/fun_menu/init	I've got some fun things on the menu today, [Ari]! Have a look!	Il y a des tas de bonnes choses au menu aujourd'hui, [Ari]. Tu as regardé ?	Сегодня в меню кое-что интересное, [Ari]! Посмотри!	I've got some fun things on the menu today, [Ari]! Have a look!
Conversations/Bank/Reina/Banked Lines/garlic/garlic/1	Want to?	Tu en veux une ?	Хочешь попробовать?	Want to?
Conversations/Bank/Reina/Banked Lines/garlic/garlic/init	You ever just eat a whole head of roasted =Garlic= for lunch?	Il t'arrive parfois de manger une gousse d'=ail= rôtie entière au déjeuner ?	Ты когда-нибудь <p>ели</p><f>ела</f><m>ел</m><n>ело</n> целую головку запечённого =чеснока= на обед?	You ever just eat a whole head of roasted =Garlic= for lunch?
Conversations/Bank/Reina/Banked Lines/garlic/garlic_2/1	I'm glad I picked up some extra cloves earlier this week.	Heureusement que j'ai acheté quelques gousses en plus, cette semaine.	Хорошо, что я купила лишние головки на этой неделе.	I'm glad I picked up some extra cloves earlier this week.
Conversations/Bank/Reina/Banked Lines/garlic/garlic_2/init	I think we're going to have just enough =Garlic= for the rest of the day.	Je crois qu'il nous reste tout juste assez d'=ail= pour finir la journée.	Думаю, нам хватит =чеснока= на весь день.	I think we're going to have just enough =Garlic= for the rest of the day.
Conversations/Bank/Reina/Banked Lines/garlic_bathhouse/garlic_bathhouse/1	Thank goodness Juniper opens the Bathhouse early.	Heureusement que Juniper ouvre les bains assez tôt.	Хорошо, что Джунипер открывает купальню рано утром.	Thank goodness Juniper opens the Bathhouse early.
Conversations/Bank/Reina/Banked Lines/garlic_bathhouse/garlic_bathhouse/init	Ugh! That's the last time I work with so much garlic.	Argh ! C'est la dernière fois que je mets autant d'ail.	Фуух! Больше я столько чеснока готовить не буду.	Ugh! That's the last time I work with so much garlic.
Conversations/Bank/Reina/Banked Lines/general_store_shopping/general_store_shopping/init	I was missing a few ingredients in the kitchen, so I popped on over. It's so convenient being just down the street!	Il me manquait quelques ingrédients, alors je suis passée. C'est tellement pratique d'être à côté du magasin !	Мне не хватало пары ингредиентов на кухне, так что я забежала сюда. Удобно, что всё рядом!	I was missing a few ingredients in the kitchen, so I popped on over. It's so convenient being just down the street!
Conversations/Bank/Reina/Banked Lines/general_store_shopping/general_store_shopping_2/init	Maple and Luc keep talking about how much they liked the last tart I made, so I thought I'd check out what fruits the General Store has in stock.	Maple et Luc ont adoré ma dernière tarte aux fruits, alors je me suis dit que j'allais passer voir s'ils en ont reçu d'autres.	Мэйпл и Люк всё говорят, как им понравился последний тарт, что я готовила, так что я решила проверить, какие фрукты есть в лавке.	Maple and Luc keep talking about how much they liked the last tart I made, so I thought I'd check out what fruits the General Store has in stock.
Conversations/Bank/Reina/Banked Lines/general_store_shopping/general_store_shopping_3/init	Valen told me that =Garlic= is a warming food, so I'm adding a bunch to tonight's special!	Valen m'a dit que l'=ail= était un aliment qui réchauffe, alors j'en ai mis plein dans le plat de ce soir.	Вален мне сказала, что =чеснок= согревает. Так что я решила сегодня добавить побольше!	Valen told me that =Garlic= is a warming food, so I'm adding a bunch to tonight's special!
Conversations/Bank/Reina/Banked Lines/general_store_shopping/general_store_shopping_4/init	I can't believe I was one potato short! And so, here I am.	Il me manquait juste une seule pomme de terre, je n'y crois pas ! Donc me voilà.	Невероятно, но мне не хватило одной картофелины! Так что я пришла сюда.	I can't believe I was one potato short! And so, here I am.
Conversations/Bank/Reina/Banked Lines/general_store_shopping/general_store_shopping_5/init	Carrots and potatoes... those sound nice for a winter soup, don't they?	Des carottes et des pommes de terre... Ça devrait faire une bonne soupe d'hiver, non ?	Морковь и картофель... Для зимнего супа — то что надо.	Carrots and potatoes... those sound nice for a winter soup, don't they?
Conversations/Bank/Reina/Banked Lines/going_to_read_maple_a_book/going_to_read_maple_a_book/init	Maple found an old book on politics and she wants me to read it to her, for some reason. Being a big sister is tough!	Maple a trouvé un vieux livre sur la politique, et va comprendre pourquoi, elle veut que je le lui lise. Ça n'est pas facile d'être une grande sœur !	Мэйпл нашла старую книгу про политику и хочет, чтобы я ей её почитала. Нелегко быть старшей сестрой!	Maple found an old book on politics and she wants me to read it to her, for some reason. Being a big sister is tough!
Conversations/Bank/Reina/Banked Lines/good_menu_today/good_menu_today/init	[Ari]! Lots of good stuff cooking today. Why don't you check out our menu?	[Ari], je prépare plein de choses délicieuses, aujourd'hui ! Tu as jeté un œil au menu ?	[Ari]! Сегодня столько всего вкусного готовлю. Загляни в меню!	[Ari]! Lots of good stuff cooking today. Why don't you check out our menu?
Conversations/Bank/Reina/Banked Lines/good_special_at_inn/good_special_at_inn/init	Hey [Ari]! Insider tip: the special at the Inn is pretty good today!	Bonjour, [Ari] ! Un petit conseil : tu devrais goûter le plat du jour !	Эй, [Ari]! Секретик: блюдо дня в трактире сегодня реально классное!	Hey [Ari]! Insider tip: the special at the Inn is pretty good today!
Conversations/Bank/Reina/Banked Lines/great_cook/great_cook/init	Look at you! A bonafide cook. I'm going to have some competition soon!	Ça alors ?! Tu cuisines super bien ! Je vais bientôt avoir une sacrée concurrence !	Смотри-ка! Настоящий повар! У меня появляется конкурент!	Look at you! A bonafide cook. I'm going to have some competition soon!
Conversations/Bank/Reina/Banked Lines/greeting_ari/greeting_ari/1	You must be the new farmer.	Je m'appelle Reina. Ma famille est propriétaire de l'$auberge du Dragon qui dort$. Ravie de faire ta connaissance, [Ari] !	Меня зовут Рейна, моя семья владеет $трактиром «Спящий дракон»$. Приятно познакомиться, [Ari]!	You must be the new farmer.
Conversations/Bank/Reina/Banked Lines/greeting_ari/greeting_ari/2	My name is Reina, my family owns the $Sleeping Dragon Inn$. Nice to meet you, [Ari]!	Je suis curieuse. Pourquoi tu es à Mistria ?	Так что привело тебя в Мистрию, если не секрет?	My name is Reina, my family owns the $Sleeping Dragon Inn$. Nice to meet you, [Ari]!
Conversations/Bank/Reina/Banked Lines/greeting_ari/greeting_ari/2/prompts/0	I've always dreamed of starting my own farm!	J'ai toujours rêvé de me lancer dans l'agriculture !	Мне всегда хотелось свою ферму!	I've always dreamed of starting my own farm!
Conversations/Bank/Reina/Banked Lines/greeting_ari/greeting_ari/2/prompts/1	I heard there was free land up for grabs.	J'ai appris qu'on donnait des lopins de terre.	Слухи были, что тут землю раздают.	I heard there was free land up for grabs.
Conversations/Bank/Reina/Banked Lines/greeting_ari/greeting_ari/3	So what brings you to Mistria, if you don't mind me asking?	C'est super ! J'ai hâte de voir ce que tu vas faire pousser...	Это так здорово! Интересно, что ты будешь выращивать...	So what brings you to Mistria, if you don't mind me asking?
Conversations/Bank/Reina/Banked Lines/greeting_ari/greeting_ari/3/prompts/0	I've always dreamed of starting my own farm!	J'ai toujours rêvé d'avoir ma propre ferme !		I've always dreamed of starting my own farm!
Conversations/Bank/Reina/Banked Lines/greeting_ari/greeting_ari/3/prompts/1	I heard there was free land up for grabs.	On m'a dit qu'il y avait un terrain gratuit qui cherchait preneur.		I heard there was free land up for grabs.
