key	english	french	russian	bulgarian
Conversations/Bank/Seridia/Banked Lines/bathhouse/bathhouse_5/1	But as a dragon, I wouldn't mind if the water was a few hundred degrees hotter.	Mais en tant que dragon, il ne me déplairait pas que cette eau ait quelques centaines de degrés de plus.	Но, будучи драконом, я была бы не прочь сделать на сто-двести градусов погорячее.	But as a dragon, I wouldn't mind if the water was a few hundred degrees hotter.
Conversations/Bank/Seridia/Banked Lines/bathhouse/bathhouse_5/init	The temperature of the baths is pleasant enough...	La température de ces bains est assez plaisante...	Температура воды в купальне достаточно приятна...	The temperature of the baths is pleasant enough...
Conversations/Bank/Seridia/Banked Lines/beach/beach_0/1	Long ago, I wished to test my mettle against the strongest foes I could find. And so, I followed the peculiar tale of a terrifying sea beast to the source.	Il y a fort longtemps, j'ai voulu me mesurer aux ennemis les plus redoutables. J'ai donc tenté de retrouver une créature marine légendaire et terrifiante.	Когда-то давно я решила померяться силами с самыми грозными противниками. Тогда я отыскала источник занимательных рассказов про ужасное морское чудище.	Long ago, I wished to test my mettle against the strongest foes I could find. And so, I followed the peculiar tale of a terrifying sea beast to the source.
Conversations/Bank/Seridia/Banked Lines/beach/beach_0/2	What I found was a shark, of a bloodthirsty ferocity that impressed even me. It sensed in me a fellow predator, and charged without hesitation.	J'ai découvert un requin d'une férocité sanguinaire, impressionnante même pour moi. Il a senti en moi un prédateur rival et m'a chargée sans hésiter.	И нашла акулу, которая привела меня в восторг своей свирепостью и кровожадностью. Она сразу учуяла во мне собрата-хищника и бесстрашно понеслесь мне навстречу.	What I found was a shark, of a bloodthirsty ferocity that impressed even me. It sensed in me a fellow predator, and charged without hesitation.
Conversations/Bank/Seridia/Banked Lines/beach/beach_0/3	We fought for three days and nights, and in the end, I emerged victorious. I took its mighty cartilaginous jaw and preserved it as my trophy...	Nous avons combattu trois jours et trois nuits et j'ai fini par l'emporter. J'ai conservé en trophée sa puissante mâchoire cartilagineuse...	Мы сражались три дня и три ночи, и наконец я одержала победу. Я вырезала её могучий челюстной хрящ и забрала в качестве трофея...	We fought for three days and nights, and in the end, I emerged victorious. I took its mighty cartilaginous jaw and preserved it as my trophy...
Conversations/Bank/Seridia/Banked Lines/beach/beach_0/4	And that is the story of how I came to possess my swim attire.	Et c'est ainsi que j'ai obtenu ce qui me sert aujourd'hui de maillot de bain.	Вот так у меня и появился купальник.	And that is the story of how I came to possess my swim attire.
Conversations/Bank/Seridia/Banked Lines/beach/beach_0/init	I have a story to tell you, [Ari].	J'ai une histoire à te raconter, [Ari].	Расскажу тебе одну историю, [Ari].	I have a story to tell you, [Ari].
Conversations/Bank/Seridia/Banked Lines/beach/beach_1/1	If you explore deep enough, it becomes quiet and dark as night. The fish glow like little stars.	Lorsqu'on plonge assez profondément, tout devient noir et silencieux comme la nuit. Les poissons brillent, telles de petites étoiles.	Если зайти вдаль от берега, он становится тихий и тёмный, словно сама ночь. А рыбы мерцают, как звёздочки.	If you explore deep enough, it becomes quiet and dark as night. The fish glow like little stars.
Conversations/Bank/Seridia/Banked Lines/beach/beach_1/2	Night above, and below... the thought pleases me.	La nuit, au-dessus et en dessous... Cette idée me plaît.	Ночь наверху и ночь подо мной... Это приятное чувство.	Night above, and below... the thought pleases me.
Conversations/Bank/Seridia/Banked Lines/beach/beach_1/init	I am partial to the ocean.	J'ai un faible pour l'océan.	Я питаю слабость к океану.	I am partial to the ocean.
Conversations/Bank/Seridia/Banked Lines/beach/beach_2/1	And then, as though to bolster its defiance, it pinched me again.	Et puis, comme pour appuyer son attitude de défi, il m'a pincée à nouveau.	А затем ущипнул ещё раз, с удвоенной дерзостью.	And then, as though to bolster its defiance, it pinched me again.
Conversations/Bank/Seridia/Banked Lines/beach/beach_2/2	I admire such pluck. Yes... that little crab will go far.	J'admire une telle audace. Oui... Ce petit crabe ira loin.	Я поощряю такую отвагу. Да... У маленького краба большое будущее.	I admire such pluck. Yes... that little crab will go far.
Conversations/Bank/Seridia/Banked Lines/beach/beach_2/init	I was walking along the shore when a little crab pinched me.	Je marchais le long du rivage quand un petit crabe m'a pincée.	Я прогуливалась вдоль берега, как вдруг меня ущипнул краб.	I was walking along the shore when a little crab pinched me.
Conversations/Bank/Seridia/Banked Lines/beach/beach_3/1	It pleases me to view this idyllic scene...	Il me plaît de contempler ce paysage idyllique...	Мне нравится наблюдать за этим безмятежным пейзажем...	It pleases me to view this idyllic scene...
Conversations/Bank/Seridia/Banked Lines/beach/beach_3/2	Waiting for the illusion to shatter when a mighty sea monster rears its head to challenge me.	Et d'attendre que l'illusion se brise quand un puissant monstre marin se dressera pour me défier.	И ждать, когда эта иллюзия рухнет и могучее морское чудовище поднимет голову из глубин, бросая мне вызов.	Waiting for the illusion to shatter when a mighty sea monster rears its head to challenge me.
Conversations/Bank/Seridia/Banked Lines/beach/beach_3/3	But do not worry. I will fell any foe that dares to approach.	Mais ne t'inquiète pas. Je vaincrai n'importe quel ennemi qui aura l'audace d'approcher.	Только не переживай. Я сражу любого, кто пойдёт мне навстречу.	But do not worry. I will fell any foe that dares to approach.
Conversations/Bank/Seridia/Banked Lines/beach/beach_3/4	Like now! Look there!	Comme là ! Regarde !	Вон, смотри! Вот там!	Like now! Look there!
Conversations/Bank/Seridia/Banked Lines/beach/beach_3/5	Ah. It is just more driftwood. What a shame.	Ah. Ce n'est que du bois flotté. Quel dommage !	А, опять коряга. Какая жалость.	Ah. It is just more driftwood. What a shame.
Conversations/Bank/Seridia/Banked Lines/beach/beach_3/init	Would you like to watch the waves with me, [Ari]?	Aimerais-tu regarder les vagues avec moi, [Ari] ?	Ты желаешь понаблюдать за волнами со мной, [Ari]?	Would you like to watch the waves with me, [Ari]?
Conversations/Bank/Seridia/Banked Lines/beach/beach_4/1	Such a gesture is unnecessary... I prefer to use my claws when hunting.	Ce genre de geste n'est pas nécessaire... Je préfère utiliser mes griffes pour la chasse.	Напрасная щедрость... Я предпочитаю охотиться с помощью когтей.	Such a gesture is unnecessary... I prefer to use my claws when hunting.
Conversations/Bank/Seridia/Banked Lines/beach/beach_4/init	Terithia saw me stalking along the water's edge and offered me one of her fishing rods.	Terithia m'a vue rôder au bord de l'eau et m'a proposé l'une de ses cannes à pêche.	Теризия увидела, как я брожу возле воды, и предложила мне свою удочку.	Terithia saw me stalking along the water's edge and offered me one of her fishing rods.
Conversations/Bank/Seridia/Banked Lines/contemplation/contemplation_0/1	A place with an embrace beyond all limits, where a mortal body would surely shatter.	Un endroit dont l'étreinte ne connaît aucune limite, où un corps mortel serait sûrement brisé.	Океан там сжимает со всех сторон, будто в крепких объятиях, от которых бы раздробилось тело любого смертного.	A place with an embrace beyond all limits, where a mortal body would surely shatter.
Conversations/Bank/Seridia/Banked Lines/contemplation/contemplation_0/2	To a dragon, it is like a sanctuary. Deathly...	Pour un dragon, ce serait là un sanctuaire. Fatal...	Для дракона это заповедное место. Смертельно опасное...	To a dragon, it is like a sanctuary. Deathly...
Conversations/Bank/Seridia/Banked Lines/contemplation/contemplation_0/3	And thus, peaceful.	Et par conséquent, paisible.	И потому спокойное.	And thus, peaceful.
Conversations/Bank/Seridia/Banked Lines/contemplation/contemplation_0/init	Deep in the ocean, there is a place that no light can reach.	Au plus profond de l'océan se trouve un lieu que la lumière ne peut atteindre.	В глубине океана есть место, куда не достигает свет.	Deep in the ocean, there is a place that no light can reach.
Conversations/Bank/Seridia/Banked Lines/contemplation/contemplation_1/1	But it has been countless ages since that time.	Mais bien des lustres se sont écoulés depuis lors.	Но с тех пор прошли несчётные столетия.	But it has been countless ages since that time.
Conversations/Bank/Seridia/Banked Lines/contemplation/contemplation_1/2	I wonder... What remains from that era?	Que reste-t-il de cette époque ? Je me le demande.	Интересно... Что сохранилось с той эпохи?	I wonder... What remains from that era?
Conversations/Bank/Seridia/Banked Lines/contemplation/contemplation_1/3	And what must I teach mortals anew?	Et que dois-je à nouveau enseigner aux mortels ?	И чему мне следует учить смертных вновь?	And what must I teach mortals anew?
Conversations/Bank/Seridia/Banked Lines/contemplation/contemplation_1/init	I was once worshipped as a goddess in this land.	J'étais jadis vénérée comme une déesse sur ces terres.	Когда-то в этих землях меня почитали как богиню.	I was once worshipped as a goddess in this land.
Conversations/Bank/Seridia/Banked Lines/general_store/general_store_0/1	Look! The myriad colors of fruit rival that of my glittering hoard.	Regarde ! La myriade de couleurs de ces fruits rivalise avec mes richesses scintillantes.	Взгляни! Плоды переливаются мириадами красок, словно лучшие из моих сокровищ.	Look! The myriad colors of fruit rival that of my glittering hoard.
Conversations/Bank/Seridia/Banked Lines/general_store/general_store_0/init	The variety of foods this little store is able to stock is impressive.	La diversité d'aliments que cette petite boutique a en réserve est impressionnante.	Этот маленький магазинчик обеспечивает поистине впечатляющее разнообразие пищи.	The variety of foods this little store is able to stock is impressive.
Conversations/Bank/Seridia/Banked Lines/generic/generic_0/1	It is like watching an anthill inside of a jar.	C'est comme contempler une fourmilière dans un bocal.	Это как наблюдать за муравьиной кучей в банке.	It is like watching an anthill inside of a jar.
Conversations/Bank/Seridia/Banked Lines/generic/generic_0/init	It delights me, the bustle of mortals going about their daily lives.	L'agitation des mortels vaquant à leurs occupations me réjouit.	Мне нравится наблюдать, как смертные суетятся изо дня в день.	It delights me, the bustle of mortals going about their daily lives.
Conversations/Bank/Seridia/Banked Lines/generic/generic_1/1	Perhaps I should practice my new spells in the village square.	Je devrais peut-être m'entraîner à mes nouveaux sorts sur la place du village.	Может, мне стоит испытать мои новые заклинания на главной площади.	Perhaps I should practice my new spells in the village square.
Conversations/Bank/Seridia/Banked Lines/generic/generic_1/2	It would certainly liven things up.	Cela mettrait sans aucun doute de l'animation.	Это точно их взбодрит.	It would certainly liven things up.
Conversations/Bank/Seridia/Banked Lines/generic/generic_1/init	Sometimes I look around and think these townsfolk have become too complacent.	Parfois, je regarde autour de moi et je me dis que ces villageois sont devenus bien trop insouciants.	Иногда я смотрю вокруг и думаю, что местные жители слишком расслабились.	Sometimes I look around and think these townsfolk have become too complacent.
Conversations/Bank/Seridia/Banked Lines/generic/generic_2/1	Time is cyclical, and our reign of fire will surely burn again.	Le temps s'écoule de manière cyclique et notre règne de feu brûlera de nouveau un jour.	Время идёт по кругу. Когда-нибудь наше огненное царство обязательно разгорится вновь.	Time is cyclical, and our reign of fire will surely burn again.
Conversations/Bank/Seridia/Banked Lines/generic/generic_2/init	The age of dragons may have passed, but do not fret.	L'époque des dragons est révolue, mais ne t'inquiète pas.	Времена драконов прошли, но не предавайся отчаянию.	The age of dragons may have passed, but do not fret.
Conversations/Bank/Seridia/Banked Lines/generic/generic_3/1	We should do as we did in my youth...	Nous devrions faire comme au temps de ma jeunesse...	Надо попробовать развлечься, как в молодости...	We should do as we did in my youth...
Conversations/Bank/Seridia/Banked Lines/generic/generic_3/2	Single out the brawniest mortals and make them fight for our entertainment.	Distinguer les mortels les plus combatifs et les faire s'affronter pour notre divertissement.	Выбрать самых крепких смертных и заставить их сражаться нам на потеху.	Single out the brawniest mortals and make them fight for our entertainment.
Conversations/Bank/Seridia/Banked Lines/generic/generic_3/3	Then the winner will have the honor of fighting me.	Le vainqueur aurait ensuite l'honneur de se battre contre moi.	А победитель заслужит честь сражаться со мной.	Then the winner will have the honor of fighting me.
Conversations/Bank/Seridia/Banked Lines/generic/generic_3/4	What do you say, [Ari]?	Qu'en dis-tu, [Ari] ?	Что скажешь, [Ari]?	What do you say, [Ari]?
Conversations/Bank/Seridia/Banked Lines/generic/generic_3/init	Today, I find myself feeling listless.	Je me sens apathique, aujourd'hui.	Сегодня я чувствую необыкновенное утомление.	Today, I find myself feeling listless.
Conversations/Bank/Seridia/Banked Lines/generic/generic_4/1	It is a mode of expression that I favor.	C'est un mode d'expression que je privilégie.	Для меня это наиболее привычный способ самовыражения.	It is a mode of expression that I favor.
Conversations/Bank/Seridia/Banked Lines/generic/generic_4/2	Perhaps you and I can bring it back into fashion.	Peut-être que toi et moi, nous pourrions le remettre à la mode.	Возможно, вместе у нас получится вернуть его в моду.	Perhaps you and I can bring it back into fashion.
Conversations/Bank/Seridia/Banked Lines/generic/generic_4/init	I am surprised the people of this era do not wear the bones of their enemies.	Je suis surprise que le peuple de cette époque n'arbore pas les os de ses ennemis.	Я удивлена, что люди в эту эпоху не носят кости своих врагов.	I am surprised the people of this era do not wear the bones of their enemies.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_0/1	But fear not... they will be reborn as $Rose Hips$ with the coming of winter.	Mais n'aie crainte... Elles renaîtront sous la forme d'$églantines$ à l'arrivée de l'hiver.	Но не бойся... Когда придёт зима, они переродятся в $шиповник$.	But fear not... they will be reborn as $Rose Hips$ with the coming of winter.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_0/2	Such is the cycle of death and rebirth.	Tel est le cycle de la mort et de la renaissance.	Таковы законы жизни и смерти.	Such is the cycle of death and rebirth.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_0/init	I see the $Roses$ withered at the end of summer...	Je constate que les $roses$ ont fané à la fin de l'été...	Я видела, как в конце лета увяли $розы$...	I see the $Roses$ withered at the end of summer...
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_1/1	Gazing upon this manor garden, I can see that Celine has been successful in finding her path in this lifetime.	Quand je contemple le jardin de ce manoir, je constate que Céline est parvenue à trouver sa voie dans l'existence.	Присмотревшись к саду особняка, я отмечаю, что Селин удалось найти свой путь в этой жизни.	Gazing upon this manor garden, I can see that Celine has been successful in finding her path in this lifetime.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_1/2	I wonder what she might accomplish, if she turned her eye to destruction rather than creation...	Je me demande de quoi elle serait capable si elle se tournait vers la destruction, plutôt que la création...	Интересно, каких высот она смогла бы достичь, если бы обратила свои таланты на разрушение, а не на созидание...	I wonder what she might accomplish, if she turned her eye to destruction rather than creation...
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_1/3	Such a thought amuses me.	Cette pensée m'amuse.	Мне занимательно об этом размышлять.	Such a thought amuses me.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_1/init	Interesting...	C'est intéressant...	Любопытно...	Interesting...
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_2/1	Each inhabitant has its own needs and demands.	Chaque habitant a des besoins et des exigences qui lui sont propres.	У каждого обитателя свои желания и потребности.	Each inhabitant has its own needs and demands.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_2/2	I ruled my own kingdoms to great success for eons...	J'ai dirigé mes royaumes avec grand succès pendant des siècles...	Я управляла своими королевствами многие тысячелетия — и с большим успехом...	I ruled my own kingdoms to great success for eons...
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_2/3	But unfortunately, plants seem to wither at my touch.	Mais malheureusement, les plantes semblent dépérir quand je les touche.	Но, к сожалению, растения увядают, когда я их касаюсь.	But unfortunately, plants seem to wither at my touch.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_2/init	Managing a garden is like managing a kingdom...	La gestion d'un jardin est semblable à celle d'un royaume...	Следить за садом — всё равно что следить за королевством...	Managing a garden is like managing a kingdom...
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_3/1	And soon, the pretty flowers in this garden will succumb to the frosts of winter.	Et bientôt, les jolies fleurs de ce jardin succomberont aux gelées de l'hiver.	Скоро прелестные цветы в этом саду падут перед зимними холодами.	And soon, the pretty flowers in this garden will succumb to the frosts of winter.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_3/2	In death, they will nurture what comes after.	Dans la mort, elles nourriront ce qui viendra après elles.	И их смерть подготовит почву для тех, кто придёт после них.	In death, they will nurture what comes after.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_3/3	Endings always serve a purpose, you see.	Une fin sert toujours un but, vois-tu.	Как видишь, окончание — всегда лишь шаг к новой цели.	Endings always serve a purpose, you see.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_garden_3/init	The air becomes sharp with cold...	L'air froid devient piquant...	В воздухе уже чувствуется колючий мороз...	The air becomes sharp with cold...
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_pond_0/1	There is no need to actually feed villagers to the fish... but the thought of it is enough to keep subjects in line.	Nul besoin de nourrir ces poissons avec des habitants... mais cette perspective suffit généralement à rendre des sujets dociles.	Местных жителей вовсе не обязательно отправлять им на корм... Но эта мысль поможет держать их в повиновении.	There is no need to actually feed villagers to the fish... but the thought of it is enough to keep subjects in line.
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_pond_0/2	I am not certain she took my proposal seriously...	Je ne suis pas certaine qu'elle ait pris ma proposition au sérieux.	Я не уверена, что она восприняла моё предложение всерьёз.	I am not certain she took my proposal seriously...
Conversations/Bank/Seridia/Banked Lines/manor_wander/manor_pond_0/init	I suggested to Adeline to add some man-eating fish to the manor pond.	J'ai suggéré à Adeline d'ajouter des poissons mangeurs d'hommes dans l'étang du manoir.	Я предложила Аделине добавить в пруд возле особняка рыб-людоедов.	I suggested to Adeline to add some man-eating fish to the manor pond.
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_0/1	Humans will put up a statue to commemorate anything will they not?	Les humains dressent des statues commémoratives pour n'importe quoi, non ?	Люди готовы воздвигать статуи чему попало...	Humans will put up a statue to commemorate anything will they not?
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_0/2	I have a hideous top that I do not wear anymore, perhaps the villagers would like to build a great big stele in the middle of town to immortalize it?	J'ai un petit haut très laid que je ne porte plus, peut-être qu'ils aimeraient construire une grande stèle au milieu de la ville pour l'immortaliser ?	У меня есть отвратительный, топ, который я больше не ношу. Может, они захотят увековечить его в виде большущей стелы посреди города?	I have a hideous top that I do not wear anymore, perhaps the villagers would like to build a great big stele in the middle of town to immortalize it?
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_0/2/prompts/0	So generous, what powers does it have?	C'est très généreux de ta part, quel est son pouvoir ?	Очень щедро с твоей стороны. А какие у него силы?	So generous, what powers does it have?
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_0/2/prompts/1	Look, if you're just giving away cute tops, I'll take it.	Si tu te débarrasses de tes jolis hauts, je le veux bien.	Слушай, если ты отдашь хорошенький топ просто так, то я лучше возьму себе.	Look, if you're just giving away cute tops, I'll take it.
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_0/3	...	...	...	...
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_0/4	You know what? Never mind.	Tu sais quoi ? Oublie ça.	Знаешь что? Лучше не стоит.	You know what? Never mind.
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_0/init	The villagers erected a stele to enshrine the Dragonsworn's... old boots?	Les habitants ont érigé une stèle pour conserver précieusement les... vieilles bottes du paladin du dragon ?	Местные жители возвели стелу в честь... старой обуви драконоверного?	The villagers erected a stele to enshrine the Dragonsworn's... old boots?
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_1/1	I commend you.	Tu as tout mon respect.	Хвалю.	I commend you.
Conversations/Bank/Seridia/Banked Lines/manor_wander/stele_1/init	It is impressive that you solved the mystery of the stele, [Ari].	Tu as résolu le mystère de la stèle, [Ari], c'est impressionnant.	Я впечатлена, что тебе удалось разгадать загадку этой стелы, [Ari].	It is impressive that you solved the mystery of the stele, [Ari].
Conversations/Bank/Seridia/Banked Lines/museum/museum_0/init	To think the sum of mortal knowledge could be reduced to trinkets in a room...	Imaginer que la somme des connaissances humaines puisse se réduire à quelques babioles dans une pièce...	Подумать только, все познания людей о мире помещаются в зал с необычными безделушками...	To think the sum of mortal knowledge could be reduced to trinkets in a room...
Conversations/Bank/Seridia/Banked Lines/museum/museum_1/1	Errol does a passable impression of a dragon, I think.	Errol ferait un dragon tout à fait acceptable, je crois.	А Эррол, по-моему, вполне сносно напоминает дракона.	Errol does a passable impression of a dragon, I think.
Conversations/Bank/Seridia/Banked Lines/museum/museum_1/init	What a charming hoard this museum is...	Quelle ravissante accumulation de richesses que ce musée !	Этот музей — очаровательная гора сокровищ.	What a charming hoard this museum is...
Conversations/Bank/Seridia/Banked Lines/museum/museum_2/1	It seems an age or two passed whilst I slumbered.	On dirait qu'une ère ou deux a passé pendant que j'étais plongée dans le sommeil.	Видимо, за время моего сна прошла парочка эпох.	It seems an age or two passed whilst I slumbered.
Conversations/Bank/Seridia/Banked Lines/museum/museum_2/init	I do not recognize the stylistic elements that decorate some of these artifacts.	Je ne reconnais pas les éléments stylistiques qui ornent certains de ces artéfacts.	Я не узнаю стилистические элементы в украшениях некоторых артефактов.	I do not recognize the stylistic elements that decorate some of these artifacts.
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_crystal_goblet/1	Just now, I saw a common crystal goblet on display. I recognized a scratch on the stem... I drank from that very goblet during mealtimes.	Je viens de voir qu'un gobelet en cristal très quelconque était exposé. J'ai reconnu une rayure sur son pied... Je m'en servais pendant mes repas.	Я только что видела на витрине обыкновенный хрустальный бокал. Я распознала его по царапине на ножке... Именно из него я пила во время приёма пищи.	Just now, I saw a common crystal goblet on display. I recognized a scratch on the stem... I drank from that very goblet during mealtimes.
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_crystal_goblet/2	Such a mundane thing. Who knew it might be revered as emblematic of the past?	Quel objet sans intérêt ! Qui aurait cru qu'il pourrait être vénéré comme un emblème du passé ?	Такая обыденная вещица. Кто бы мог подумать, что она станет ассоциироваться с древностью?	Such a mundane thing. Who knew it might be revered as emblematic of the past?
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_crystal_goblet/init	It is unusual to see what is considered an antiquity in this day and age.	Observer ce qui est considéré comme une antiquité aujourd'hui est assez inhabituel.	Удивительно, что в нынешние дни считается древней диковинкой.	It is unusual to see what is considered an antiquity in this day and age.
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_gold_coin/1	I commissioned that denomination myself. It was minted to commemorate my hundredth year of rule.	J'ai moi-même décidé de sa valeur. Elle fut frappée pour commémorer ma centième année de règne.	Этот выпуск отчеканили по моему личному заказу в честь столетия моего царства.	I commissioned that denomination myself. It was minted to commemorate my hundredth year of rule.
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_gold_coin/2	You may find it difficult to make out due to the wear of centuries, but each is emblazoned with my likeness.	Cela peut être difficile à voir, en raison de l'usure des siècles, mais chacune d'elles porte mon effigie.	На каждой из них есть моё изображение. Хотя за долгие века оно во многом стёрлось, и теперь его непросто заметить.	You may find it difficult to make out due to the wear of centuries, but each is emblazoned with my likeness.
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_gold_coin/init	That coin in the Museum display... it is a currency that circulated during my reign.	Cette pièce de monnaie, exposée dans le musée... Elle était en circulation durant mon règne.	В музее выставляется одна монета... Это валюта, которой пользовались во времена моего правления.	That coin in the Museum display... it is a currency that circulated during my reign.
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_horn_circlet/1	I no longer find it fashionable, but... if the notion takes me, perhaps I will take it back.	Je ne le trouve plus à la mode, mais... si l'envie m'en prend, je le récupérerai peut-être.	На мой взгляд, у него недостаточно стильный фасон... Но если мне захочется, я его заберу.	I no longer find it fashionable, but... if the notion takes me, perhaps I will take it back.
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_horn_circlet/2	It is rightfully mine, after all.	Après tout, il m'appartient de droit.	В конце концов, он по праву должен принадлежать мне.	It is rightfully mine, after all.
Conversations/Bank/Seridia/Banked Lines/museum/museum_ancient_horn_circlet/init	I just saw an old circlet of mine on display.	Je viens de voir un de mes anciens diadèmes en exposition.	Я недавно видела на витрине венец, который когда-то носила.	I just saw an old circlet of mine on display.
Conversations/Bank/Seridia/Banked Lines/musical_performance/musical_performance_0/1	They are a formidable trio.	Ils forment un trio formidable.	Из них вышло внушительное трио.	They are a formidable trio.
Conversations/Bank/Seridia/Banked Lines/musical_performance/musical_performance_0/init	Josie, Elsie, and Hemlock... look how they enthrall the masses with their performance.	Jo, Elsie et Hemlock... Regarde comme ils ravissent les foules avec leur spectacle.	Джози, Элси и Хемлок... так очаровывают публику представлением.	Josie, Elsie, and Hemlock... look how they enthrall the masses with their performance.
Conversations/Bank/Seridia/Banked Lines/musical_performance/musical_performance_1/1	I think I should like to see it.	Je crois que j'aimerais y assister.	Думаю, я послушаю с удовольствием.	I think I should like to see it.
