key	english	french	russian	bulgarian
Conversations/Bank/Darcy/Banked Lines/steamed_milk/steamed_milk/init	I pay special attention to how I steam the milk in winter. A nice hot drink really helps you get through the day.	Je fais particulièrement attention à la façon dont je fais mousser le lait en hiver. Une bonne boisson chaude aide vraiment à tenir toute la journée.	Зимой я с особенным тщанием кипячу молоко. Хороший горячий напиток помогает пережить день.	I pay special attention to how I steam the milk in winter. A nice hot drink really helps you get through the day.
Conversations/Bank/Darcy/Banked Lines/summer_packing_1/summer_packing_1/1	Packing up is so much easier!	Cela facilite le rangement !	Собираться домой намного легче!	Packing up is so much easier!
Conversations/Bank/Darcy/Banked Lines/summer_packing_1/summer_packing_1/init	It's such a relief when the weather cools off at the end of Market day.	C'est un tel soulagement quand les températures commencent à baisser à la fin de la journée de marché.	Так приятно, когда жара утихает в конце базарного дня.	It's such a relief when the weather cools off at the end of Market day.
Conversations/Bank/Darcy/Banked Lines/tolerance/tolerance/init	My caffeine tolerance is actually pretty low, [Ari]... I'm down to five shots of espresso.	J'ai un seuil de tolérance à la caféine assez bas, [Ari]... Je peux aller jusqu'à cinq espressos maximum.	На самом деле, [Ari], я довольно плохо переношу кофеин... Всего пять стаканчиков эспрессо — и мне уже так себе.	My caffeine tolerance is actually pretty low, [Ari]... I'm down to five shots of espresso.
Conversations/Bank/Darcy/Banked Lines/warm_up/warm_up/init	Hey, [Ari]! I've got just the thing to warm you up.	Salut, [Ari] ! J'ai pile ce qu'il te faut pour te réchauffer.	Привет, [Ari]! У меня как раз есть кое-что согревающее для тебя.	Hey, [Ari]! I've got just the thing to warm you up.
Conversations/Bank/Darcy/Banked Lines/winter_packing_1/winter_packing_1/1	Luckily I don't have to worry about the ice in the winter!	Heureusement, en hiver, je n'ai pas à m'inquiéter des glaçons !	Хорошо, что лёд зимой долго искать не нужно!	Luckily I don't have to worry about the ice in the winter!
Conversations/Bank/Darcy/Banked Lines/winter_packing_1/winter_packing_1/init	Oh, hi [Ari]! I'm just reviewing today's sales. You know, there's always one or two folks who want an iced drink, even when it's cold.	Oh, bonjour [Ari] ! Je passais en revue les ventes du jour. Il y a toujours une ou deux personnes qui veulent une boisson fraîche, tu sais, même quand il fait froid.	О, привет, [Ari]! Я тут просматриваю записи по сегодняшним продажам. Знаешь, даже в промозглую погоду ко мне иногда заходят гости за холодными напитками.	Oh, hi [Ari]! I'm just reviewing today's sales. You know, there's always one or two folks who want an iced drink, even when it's cold.
Conversations/Bank/Darcy/Gift Lines/gift_lines/ant/init	Don't you dare bring $Ants$ near my stall! They'll get into everything!	Ne t'avise pas d'apporter des $fourmis$ près de mon stand ! Elles vont se mettre partout !	Немедленно убери =муравьёв= от моего прилавка! Они же тут всюду залезут!	Don't you dare bring $Ants$ near my stall! They'll get into everything!
Conversations/Bank/Darcy/Gift Lines/gift_lines/birthday_gift/init	You knew it was my birthday? Gosh, [Ari]! Thank you!	Tu savais que c'était mon anniversaire ? Ça alors, [Ari] ! Merci !	Ты знаешь, что у меня день рождения? Божечки, [Ari], спасибо большое!	You knew it was my birthday? Gosh, [Ari]! Thank you!
Conversations/Bank/Darcy/Gift Lines/gift_lines/disliked_gift/init	Ah, is this for me...?	Ah, c'est pour moi...?	Ах, это... мне?	Ah, is this for me...?
Conversations/Bank/Darcy/Gift Lines/gift_lines/liked_gift/init	I really like this, [Ari]! Thanks, you're so generous!	Ça me plaît beaucoup, [Ari] ! Merci, quelle générosité !	Мне очень нравится, [Ari]! Спасибо за твою щедрость!	I really like this, [Ari]! Thanks, you're so generous!
Conversations/Bank/Darcy/Gift Lines/gift_lines/liked_gift_2/init	Oh, this looks nice. I'm gonna make it into something tasty!	Oh, ça a l'air super. Je vais transformer ça en quelque chose de savoureux !	Ох, выглядит изумительно. Я сделаю из этого что-нибудь вкусненькое!	Oh, this looks nice. I'm gonna make it into something tasty!
Conversations/Bank/Darcy/Gift Lines/gift_lines/loved_gift/init	Ooh, thanks [Ari]! This is exactly what I need for a new recipe I'm working on!	Oh, merci [Ari] ! C'est pile ce qu'il me faut pour la nouvelle recette à laquelle je travaille !	Ох, спасибо, [Ari]! Как раз это мне нужно для рецепта, который я обдумываю!	Ooh, thanks [Ari]! This is exactly what I need for a new recipe I'm working on!
Conversations/Bank/Darcy/Gift Lines/gift_lines/loved_gift_2/init	I was just thinking I should stock up, and this is exactly what I needed! You're so on it, [Ari]!	Je me disais que j'allais devoir refaire mes stocks et c'est juste ce qu'il me fallait ! Tu es vraiment au top, [Ari] !	Я как раз думала, что пора пополнить запасы, и мне не хватало именно этого! Как ты <p>узнали</p><f>узнала</f><m>узнал</m><n>узнало</n>, [Ari]?	I was just thinking I should stock up, and this is exactly what I needed! You're so on it, [Ari]!
Conversations/Bank/Darcy/Gift Lines/gift_lines/neutral_gift/init	For me? Thank you.	C'est pour moi ? Merci.	Это мне? Спасибо.	For me? Thank you.
Conversations/Bank/Darcy/Gift Lines/gift_lines/neutral_gift_drinks/init	Oh, thank you [Ari], but I get more than enough coffee and tea in my line of work. I do appreciate the thought, though.	Oh, merci [Ari], mais j'ai déjà bien assez de café et de thé avec mon activité professionnelle. J'apprécie l'intention, néanmoins.	Ох, спасибо, конечно, [Ari], но мне на работе и так хватает кофе и чая. Но я всё равно ценю жест.	Oh, thank you [Ari], but I get more than enough coffee and tea in my line of work. I do appreciate the thought, though.
