key	english	french	russian	bulgarian
letters/apiaries_and_terrariums/local	[Ari]!\n\nOur hard work has finally paid off!\n\nMeet me at the Inn for an incredible insect opportunity!!!	[Ari] !\n\nNotre travail acharné a fini par porter ses fruits !\n\nRetrouve-moi à l'auberge, je dois te parler d'une opportunité incroyable concernant les insectes !!!	[Ari]!\nНаши труды наконец-то принёсли плоды!\n\nВстретимся в трактире, нас ждут невероятные перспективы в изучении насекомых!!!	[Ari]!\n\nOur hard work has finally paid off!\n\nMeet me at the Inn for an incredible insect opportunity!!!
letters/apiaries_and_terrariums/subject_line	Calling all Entomologists!	À tous les entomologistes !	Сбор всех энтомологов!	Calling all Entomologists!
letters/apple_juice_recipe/local	Hi [Ari]!\n\nMom said I could send this one because apple juice is my favorite!\n\nUm, I mean thanks for the apple shipment!	Salut [Ari] !\n\nMaman a dit que je pouvais envoyer une lettre parce que le jus de pomme, c'est mon préféré !\n\nHum, je veux dire, merci d'avoir envoyé des pommes !	Привет, [Ari]!\n\nМама сказала, я могу отправить этот рецепт, потому что яблочный сок — мой любимый!\n\nЭм, то есть спасибо за яблоки!	Hi [Ari]!\n\nMom said I could send this one because apple juice is my favorite!\n\nUm, I mean thanks for the apple shipment!
letters/apple_juice_recipe/subject_line	Apple Juice Recipe	Recette de jus de pomme	Рецепт яблочного сока	Apple Juice Recipe
letters/ari_birthday_adeline/local	[Ari],\n\nA very happy birthday to you!\n\nEnclosed is a Lemon Pie I had specially ordered for you, hope you enjoy it!	[Ari],\n\nTrès bon anniversaire !\n\nJe te joins une tarte au citron que j'ai commandée spécialement pour toi, j'espère que tu l'aimeras !	[Ari],\n\nОчень счастливого тебе дня рождения!\n\nЯ отправила с этим письмом лимонный пирог, который специально заказала для тебя. Надеюсь, тебе понравится!	[Ari],\n\nA very happy birthday to you!\n\nEnclosed is a Lemon Pie I had specially ordered for you, hope you enjoy it!
letters/ari_birthday_adeline/subject_line	Happy Birthday!	Joyeux anniversaire !	С днём рождения!	Happy Birthday!
letters/ari_birthday_adeline_best_friend/local	I'm so grateful you came to Mistria, [Ari]!\n\nHappy birthday, and thank you for being such a wonderful friend!	Je te suis tellement reconnaissante de ta venue à Mistria, [Ari] !\n\nJoyeux anniversaire, et merci pour cette merveilleuse amitié !	Я благодарю судьбу, что ты <p>приехали</p><f>приехала</f><m>приехал</m><n>приехало</n> в Мистрию, [Ari]!\n\nС днём рождения и спасибо за такую чудесную дружбу!	I'm so grateful you came to Mistria, [Ari]!\n\nHappy birthday, and thank you for being such a wonderful friend!
letters/ari_birthday_adeline_best_friend/subject_line	A day to celebrate!	Fêtons ce jour comme il se doit !	Пора праздновать!	A day to celebrate!
letters/ari_birthday_adeline_romantic/local	I'm so grateful to have you in my life, [Ari]!\n\nYou make me so happy, and I wanted to give you something that might make you happy too.\n\nLet's go out and celebrate soon! Happy birthday!	Quelle chance de t'avoir dans ma vie, [Ari] !\n\nTu me rends si heureuse que je voulais t'offrir quelque chose pour que tu ressentes la même chose.\n\nAllons fêter ça vite ! Joyeux anniversaire !	Я благодарю судьбу, что в моей жизни есть ты, [Ari]!\n\nТы приносишь мне только радость, так что я приготовила подарок, чтобы порадовать тебя в ответ.\n\nДавай соберёмся и отпразднуем! С днём рождения!	I'm so grateful to have you in my life, [Ari]!\n\nYou make me so happy, and I wanted to give you something that might make you happy too.\n\nLet's go out and celebrate soon! Happy birthday!
letters/ari_birthday_adeline_romantic/subject_line	Today is a special day!	Une journée spéciale !	Сегодня особенный день!	Today is a special day!
letters/ari_birthday_balor/local	[Ari],\n\nHope it's a great one!\n\nI've included a curry that's a personal favorite of mine, I think you'll enjoy it as well.	[Ari],\n\nJ'espère que tu passeras une super journée !\n\nJe te joins un curry, l'un de mes préférés. Je crois qu'il te plaira à toi aussi.	[Ari],\n\nНадеюсь, твой день пройдёт отлично!\n\nЯ отправил тебе карри — это моё любимое блюдо. Думаю, тебе тоже понравится.	[Ari],\n\nHope it's a great one!\n\nI've included a curry that's a personal favorite of mine, I think you'll enjoy it as well.
letters/ari_birthday_balor/subject_line	Happy Birthday!	Joyeux anniversaire !	С днём рождения!	Happy Birthday!
letters/ari_birthday_balor_best_friend/local	Hello, friend!\n\nI selected the finest apples and honey for this birthday curry. Should I have put candles in it?\n\nYou can let me know next time we chat.	Bonjour, mon ami<he></he><she>e</she><they>·e</they> !\n\nJ'ai sélectionné les meilleurs ingrédients pour ce curry d'anniversaire.\n\nJ'aurais dû mettre des bougies ? Dis-le-moi la prochaine fois qu'on discutera.	Привет, друг!\n\nДля этого деньрожденного карри я использовал отборные яблоки и мёд. Может, надо было поставить в него свечи?\n\nМожешь ответить, когда будем болтать в следующий раз.	Hello, friend!\n\nI selected the finest apples and honey for this birthday curry. Should I have put candles in it?\n\nYou can let me know next time we chat.
letters/ari_birthday_balor_best_friend/subject_line	A little something for you!	Un petit quelque chose pour toi !	Небольшой подарочек для тебя!	A little something for you!
letters/ari_birthday_balor_romantic/local	Did you know my favorite person was born on this day?\n\nI can't wait to spend more time with you. Let this birthday curry tide you over until then.\n\nHappy birthday, [Ari]!	Tu savais que la personne que je préfère était née en ce jour précis ?\n\nJ'ai hâte de passer plus de temps avec toi. D'ici là, que ce curry t'anniversaire t'aide à passer ce cap.\n\nJoyeux anniversaire, [Ari] !	Ты знаешь, что в этот день родился мой любимый человек?\n\nТак хочу видеться с тобой почаще. А пока пускай тебя утешит это деньрожденное карри.\n\nС днём рождения, [Ari]!	Did you know my favorite person was born on this day?\n\nI can't wait to spend more time with you. Let this birthday curry tide you over until then.\n\nHappy birthday, [Ari]!
letters/ari_birthday_balor_romantic/subject_line	A little something special, just for you!	Quelque chose de spécial pour toi !	Небольшой подарочек,\nспециально для тебя!	A little something special, just for you!
letters/ari_birthday_caldarus/local	[Ari],\n\nCongratulations on completing another yearly cycle.\n\nPlease accept this gift that I have prepared for you.	[Ari],\n\nFélicitations, tu viens de terminer un nouveau cycle annuel.\n\nAccepte, je te prie, ce présent que j'ai préparé pour toi.	[Ari],\n\nПоздравляю тебя с завершением очередного годичного цикла.\n\nПрими этот подарок, который я подготовил для тебя.	[Ari],\n\nCongratulations on completing another yearly cycle.\n\nPlease accept this gift that I have prepared for you.
letters/ari_birthday_caldarus/subject_line	Celebrating your birth	Célébration de ta naissance	Торжество твоего рождения	Celebrating your birth
letters/ari_birthday_caldarus_best_friend/local	The birth date of my Dragonsworn is certainly a day to celebrate!\n\nWe have been through many trials and tribulations together, have we not?\n\nThat makes me all the more thankful for your presence in my life.	Fêtons dignement le jour de la naissance de mon paladin du dragon !\n\nNous avons surmonté bon nombre d'épreuves et de péripéties ensemble, n'est-ce pas ?\n\nC'est pourquoi je suis d'autant plus heureux de t'avoir dans ma vie.	Дата рождения моего драконоверного — несомненно, повод для праздника!\n\nВедь мы вместе прошли огонь и воду.\n\nИ потому я ещё больше благодарен, что в моей жизни есть ты.	The birth date of my Dragonsworn is certainly a day to celebrate!\n\nWe have been through many trials and tribulations together, have we not?\n\nThat makes me all the more thankful for your presence in my life.
letters/ari_birthday_caldarus_best_friend/subject_line	On this day of your birth.	En ce jour de ta naissance.	В сей день твоего рождения.	On this day of your birth.
letters/ari_birthday_caldarus_romantic/local	My dear [Ari],\n\nI have spent the preceding days in contemplation of you. Know that you are very special to me.	<he>Cher</he><she>Chère</she><they>Cher·ère</they> [Ari],\n\nJ'ai passé les derniers jours à méditer sur toi. Sache que tu es quelqu'un de très spécial pour moi.	<p>Мои дорогие</p><f>Моя дорогая</f><m>Мой дорогой</m><n>Моё дорогое</n> [Ari],\n\nПредыдущие дни я провёл с мыслями о тебе. Знай, что для меня ты <p>особенные</p><f>особенная</f><m>особенный</m><n>особенное</n>.	My dear [Ari],\n\nI have spent the preceding days in contemplation of you. Know that you are very special to me.
letters/ari_birthday_caldarus_romantic/subject_line	On this auspicious day of your birth.	Le jour providentiel de ta naissance.	В сей знаменательный день\nтвоего рождения.	On this auspicious day of your birth.
letters/ari_birthday_celine/local	[Ari],\n\nI hope you have a wonderful day!\n\nPlease enjoy the tea, I brewed it myself!	[Ari],\n\nJ'espère que tu passeras une magnifique journée !\n\nRégale-toi avec ce thé, je l'ai préparé moi-même !	[Ari],\n\nНадеюсь, у тебя будет чудесный день!\n\nПожалуйста, прими этот чай. Я его сама заварила!	[Ari],\n\nI hope you have a wonderful day!\n\nPlease enjoy the tea, I brewed it myself!
letters/ari_birthday_celine/subject_line	Wishing you a very Happy Birthday!	Je te souhaite un bon anniversaire !	Желаю очень счастливого дня рождения!	Wishing you a very Happy Birthday!
letters/ari_birthday_celine_best_friend/local	Happy birthday, [Ari]!\n\nTime flies by so quickly, doesn't it?\n\nHere are some $Temple Flower Seeds$. They grow all year round, so you can always have flowers around your birthday!	Joyeux anniversaire, [Ari] !\n\nComme le temps passe vite, hein ?\n\nVoici quelques $semis de plumeria$. Elles poussent tout au long de l'année, donc tu pourras toujours avoir des fleurs pour ton anniversaire !	С днём рождения, [Ari]!\n\nКак быстро летит время!\n\nВот тебе $семена храмового цветка$. Они растут круглый год, так что у тебя всегда будут цветы на день рождения!	Happy birthday, [Ari]!\n\nTime flies by so quickly, doesn't it?\n\nHere are some $Temple Flower Seeds$. They grow all year round, so you can always have flowers around your birthday!
letters/ari_birthday_celine_best_friend/subject_line	A blossom for your birthday!	Un anniversaire fleuri !	Цветы на день рождения!	A blossom for your birthday!
letters/ari_birthday_celine_romantic/local	Happy birthday!\n\nI wanted to find you a flower that grows all year.\n\nI hope you'll plant these somewhere nice! Let's get together soon and you can show me how they've grown.\n\nYou make me so happy, [Ari]. Enjoy your special day.	Joyeux anniversaire !\n\nJe voulais trouver une fleur qui pousse toute l'année.\n\nJ'espère que tu trouveras l'endroit parfait pour planter ça ! Retrouvons-nous vite, tu pourras me montrer si elles ont bien poussé.\n\nTu me rends si heureuse, [Ari]. Profite bien de ce jour spécial.	С днём рождения!\n\nЯ решила подобрать для тебя цветок, который растёт круглый год.\n\nНадеюсь, ты посадишь его в хорошем месте! Давай встретимся, покажешь мне, как он растёт.\n\nТы делаешь меня счастливой, [Ari]. Пускай этот день тебя порадует.	Happy birthday!\n\nI wanted to find you a flower that grows all year.\n\nI hope you'll plant these somewhere nice! Let's get together soon and you can show me how they've grown.\n\nYou make me so happy, [Ari]. Enjoy your special day.
letters/ari_birthday_celine_romantic/subject_line	A blossom that always blooms!	Une fleur qui fleurit en permanence !	Пускай у тебя всегда\nцветут цветы!	A blossom that always blooms!
letters/ari_birthday_eiland/local	[Ari],\n\nA birthday just isn't quite the same without cake, wouldn't you agree?\n\nI've included one I think you'll agree is quite delicious!	[Ari],\n\nJe suis sûr que tu seras d'accord avec moi : un anniversaire sans gâteau, ce n'est pas tout à fait un anniversaire...\n\nJe t'en joins un. À mon avis, tu le trouveras délicieux !	[Ari],\n\nТы <p>согласны</p><f>согласна</f><m>согласен</m><n>согласно</n>, что день рождения не обходится без торта?\n\nУверен, тебе понравится тот, что я отправил!	[Ari],\n\nA birthday just isn't quite the same without cake, wouldn't you agree?\n\nI've included one I think you'll agree is quite delicious!
letters/ari_birthday_eiland/subject_line	Happy Birthday!	Joyeux anniversaire !	С днём рождения!	Happy Birthday!
letters/ari_birthday_eiland_best_friend/local	A birthday is the best day of the year to indulge, isn't it?\n\nAnd so, here is the most indulgent birthday cake I could think of!	S'il y a bien un jour dans l'année pour se faire plaisir, c'est le jour de son anniversaire, n'est-ce pas ?\n\nVoici donc le gâteau le plus délicieux auquel j'ai pensé !	День рождения — лучший повод себя побаловать за весь год, правда ведь?\n\nА потому вот тебе самый роскошный торт, что я знаю!	A birthday is the best day of the year to indulge, isn't it?\n\nAnd so, here is the most indulgent birthday cake I could think of!
letters/ari_birthday_eiland_best_friend/subject_line	Most happiest birthday!	Un très joyeux anniversaire !	Самого наисчастливейшего\nдня рождения!	Most happiest birthday!
letters/ari_birthday_eiland_romantic/local	Dearest [Ari],\n\nI hope you're finding your birthday enjoyable! Hopefully this cake makes it a little sweeter.\n\nAnd if you'd like to share the sweetness, you know where to find me!	Très <he>cher</he><she>chère</she><they>cher·ère</they> [Ari],\n\nJ'espère que tu profites bien de ton anniversaire ! Pourvu que ce gâteau le rende encore plus agréable.\n\nEt si tu veux m'en faire profiter, tu sais où me trouver !	<p>Дорогие</p><f>Дорогая</f><m>Дорогой</m><n>Дорогое</n> [Ari],\n\nНадеюсь, ты хорошо проводишь свой день рождения! Пускай этот торт сделает его ещё слаще.\n\nА если захочешь разделить эту сладость, ты знаешь, где меня найти!	Dearest [Ari],\n\nI hope you're finding your birthday enjoyable! Hopefully this cake makes it a little sweeter.\n\nAnd if you'd like to share the sweetness, you know where to find me!
letters/ari_birthday_eiland_romantic/subject_line	Most happiest birthday!	Très bon anniversaire à toi !	Самого наисчастливейшего\nдня рождения!	Most happiest birthday!
letters/ari_birthday_hayden/local	[Ari],\n\nPersonally I make it a point for every year that goes by to find something new to appreciate in life.\n\nI've included one of those things with this letter, maybe you'll appreciate it as much as I do!	[Ari],\n\nEn ce qui me concerne, je mets un point d'honneur, d'année en année, à trouver quelque chose de nouveau à apprécier dans la vie.\n\nJe joins l'une de ces choses à cette lettre. Peut-être l'apprécieras-tu autant que moi !	[Ari],\n\nЛично я стараюсь каждый год находить что-то новое, чему можно радоваться в жизни.\n\nПосылаю одну из таких вещиц тебе. Может, тебе тоже понравится!	[Ari],\n\nPersonally I make it a point for every year that goes by to find something new to appreciate in life.\n\nI've included one of those things with this letter, maybe you'll appreciate it as much as I do!
letters/ari_birthday_hayden/subject_line	Happy Birthday!	Joyeux anniversaire !	С днём рождения!	Happy Birthday!
letters/ari_birthday_hayden_best_friend/local	A very happy birthday to ya, [Ari]!\n\nI had a big talk with all the animals on my farm, and they let me know to wish you a big happy birthday!\n\nDon't be a stranger!	Je te souhaite un très bon anniversaire, [Ari] !\n\nJ'ai discuté avec tous les animaux de ma ferme et ils veulent aussi te transmettre leurs vœux.\n\nPasse donc à l'occasion !	Счастливейшего тебе дня рождения, [Ari]!\n\nУ меня был большой разговор с моими животными на ферме. Они просили передать, что желают тебе самого счастливого дня рождения!\n\nЗаходи почаще!	A very happy birthday to ya, [Ari]!\n\nI had a big talk with all the animals on my farm, and they let me know to wish you a big happy birthday!\n\nDon't be a stranger!
letters/ari_birthday_hayden_best_friend/subject_line	A little something for your birthday!	Trois fois rien pour ton anniversaire !	Небольшой подарок\nтебе на день рождения!	A little something for your birthday!
letters/ari_birthday_hayden_romantic/local	It's a great day, [Ari]!\n\nBirthdays are a good time to come out and say things you're shy about.\n\nSo... You make me mighty happy, [Ari]. And if you'll allow me the pleasure of your company some time, I'll surely practice saying so in person.	C'est une grande journée, [Ari] !\n\nRien ne vaut un anniversaire pour parler de sujets que l'on n'ose pas aborder normalement.\n\nDonc... sache que tu me rends très heureux, [Ari]. Et si tu m'accordes le plaisir de ta compagnie, je m'entraînerai à te le dire en personne.	Сегодня замечательный день, [Ari]!\n\nДень рождения — подходящее время, чтобы высказать, о чём стесняешься говорить.\n\nТак вот... Ты для меня большая радость, [Ari]. И если решишь удостоить меня своим обществом, я обязательно скажу то же самое вживую.	It's a great day, [Ari]!\n\nBirthdays are a good time to come out and say things you're shy about.\n\nSo... You make me mighty happy, [Ari]. And if you'll allow me the pleasure of your company some time, I'll surely practice saying so in person.
letters/ari_birthday_hayden_romantic/subject_line	A little something for you!	Un petit quelque chose pour toi !	Небольшой подарок для тебя!	A little something for you!
letters/ari_birthday_juniper/local	[Ari],\n\nCongratulations, I suppose. I've included a dish I quite like.\n\nDon't worry if it's gone cold, it's even better that way.	[Ari],\n\nBon, tous mes vœux, alors. Je joins un plat que j'aime beaucoup.\n\nNe t'inquiète pas s'il a refroidi, c'est encore meilleur comme ça.	[Ari],\n\nЧто ж, поздравляю. Я приложила блюдо, которое мне нравится.\n\nНе переживай, что остыло: так даже вкуснее.	[Ari],\n\nCongratulations, I suppose. I've included a dish I quite like.\n\nDon't worry if it's gone cold, it's even better that way.
letters/ari_birthday_juniper/subject_line	So it's your Birthday.	C'est donc ton anniversaire.	Значит, у тебя день рождения.	So it's your Birthday.
