key	english	french	russian	bulgarian
Conversations/family_planning/family_planning_caldarus/12	You had a great conversation with Caldarus. You both decided it's time to start a family!	Vous avez eu une grande discussion avec Caldarus, et ensemble, vous avez pris la décision de fonder une famille !	Вы отлично поговорили с Кальдарусом. Вы оба решили, что пора завести семью!	You had a great conversation with Caldarus. You both decided it's time to start a family!
Conversations/family_planning/family_planning_caldarus/13	Certainly. Do not cause yourself undue stress about it, [Ari].	Bien sûr. Et ne te mets pas la pression pour ça, [Ari].	Разумеется. Не изводи себя из-за этого понапрасну, [Ari].	Certainly. Do not cause yourself undue stress about it, [Ari].
Conversations/family_planning/family_planning_caldarus/14	After all, it is a major decision. It is best not to rush such matters.	Après tout, c'est une décision qui ne se prend pas à la légère, alors ne nous précipitons pas.	В конце концов, это серьёзное решение. Такие вещи лучше не торопить.	After all, it is a major decision. It is best not to rush such matters.
Conversations/family_planning/family_planning_caldarus/15	If you wish to discuss the topic again, just let me know.	Si tu veux que nous en rediscutions plus tard, je serai là.	Если захочешь вернуться к этому разговору, просто дай знать.	If you wish to discuss the topic again, just let me know.
Conversations/family_planning/family_planning_caldarus/2	The way that dragons normally handle this seems to have no relation to that way humans do, so I will just come out and say it.	Nous autres, dragons, gérons cela bien différemment des humains, alors je vais te parler en toute franchise.	То, как это обычно устроено у драконов, похоже, не имеет ничего общего с тем, как у людей, поэтому я скажу прямо.	The way that dragons normally handle this seems to have no relation to that way humans do, so I will just come out and say it.
Conversations/family_planning/family_planning_caldarus/3	How do you feel about the idea of us... starting a family?	Que dirais-tu de... fonder une famille avec moi ?	Как ты смотришь на то, чтобы нам... завести семью?	How do you feel about the idea of us... starting a family?
Conversations/family_planning/family_planning_caldarus/3/prompts/0	Having a baby? I would love to!	Tu veux qu'on ait un bébé ? J'adorerais !	Завести ребёнка? С радостью!	Having a baby? I would love to!
Conversations/family_planning/family_planning_caldarus/3/prompts/1	I'm not sure if I'm ready...	Je ne sais pas si c'est le bon moment.	Пока не чувствую готовности...	I'm not sure if I'm ready...
Conversations/family_planning/family_planning_caldarus/4	R-Really? I'm so glad!	V-Vraiment ? Oh, quelle joie !	П-правда? Я так рад!	R-Really? I'm so glad!
Conversations/family_planning/family_planning_caldarus/5	Living with you has shown me much of what life has to offer. I am truly blessed to be with you.	Vivre avec toi m'a montré tout ce que la vie a à nous offrir. J'ai tellement de chance d'être à tes côtés.	Жизнь с тобой открыла мне многое из того, что может предложить бытие. Я поистине благословлён тем, что я рядом с тобой.	Living with you has shown me much of what life has to offer. I am truly blessed to be with you.
Conversations/family_planning/family_planning_caldarus/6	But lately... when I see the children of the town happily playing together, I find myself wondering what a child of our own would be like.	Mais ces temps-ci, quand je vois les enfants de Mistria jouer et s'amuser, je me demande à quoi ressemblerait un enfant né de notre union.	Но в последнее время... глядя, как городские дети радостно играют вместе, я всё чаще думаю, каким был бы наш собственный ребёнок.	But lately... when I see the children of the town happily playing together, I find myself wondering what a child of our own would be like.
Conversations/family_planning/family_planning_caldarus/7	Would they share my love of nature? Your adventurous spirit?	Partagerait-il mon amour de la nature ? Ou aurait-il ton esprit aventureux ?	Разделит ли он мою любовь к природе? Твой дух авантюризма?	Would they share my love of nature? Your adventurous spirit?
Conversations/family_planning/family_planning_caldarus/8	I would like to find out.	J'aimerais le découvrir.	Мне хотелось бы это узнать.	I would like to find out.
Conversations/family_planning/family_planning_caldarus/8/prompts/0	I'm ready for a baby, if you are!	Si tu te sens d'avoir un enfant, moi aussi !	Я — за, если и ты!	I'm ready for a baby, if you are!
Conversations/family_planning/family_planning_caldarus/8/prompts/1	We'd better think about it more first.	Nous devrions y réfléchir encore un peu.	Давай сначала ещё подумаем.	We'd better think about it more first.
Conversations/family_planning/family_planning_caldarus/9	[Ari]...	[Ari]...	[Ari]...	[Ari]...
Conversations/family_planning/family_planning_caldarus/init	[Ari], do you have a moment?	Peux-tu m'accorder une minute, [Ari] ?	[Ari], найдётся минутка?	[Ari], do you have a moment?
Conversations/family_planning/family_planning_celine/1	Being married to you is everything I ever dreamed of, and more.	Je suis tellement heureuse d'être ton épouse, si tu savais.	Быть замужем за тобой — это всё, о чём я мечтала, и даже больше.	Being married to you is everything I ever dreamed of, and more.
Conversations/family_planning/family_planning_celine/10	I love you so much.	Je t'aime tant.	Я так сильно тебя люблю.	I love you so much.
Conversations/family_planning/family_planning_celine/11	Yes! Let's start a family.	Oui, je suis prête ! Fondons une famille !	Да! Давай заведём семью.	Yes! Let's start a family.
Conversations/family_planning/family_planning_celine/12	You had a great conversation with Celine. You both decided it's time to start a family!	Vous avez eu une grande discussion avec Céline, et ensemble, vous avez pris la décision de fonder une famille !	Вы отлично поговорили с Селин. Вы оба решили, что пора завести семью!	You had a great conversation with Celine. You both decided it's time to start a family!
Conversations/family_planning/family_planning_celine/13	Oh, definitely!	Oui, avec plaisir !	О, конечно же!	Oh, definitely!
Conversations/family_planning/family_planning_celine/14	It's a big step after all. Which is why I wanted to know how you felt about it.	Après tout, c'est une grande décision. C'est pour ça que je voulais savoir ce que tu en pensais.	Это ведь большой шаг. Потому мне и хотелось узнать, что ты об этом думаешь.	It's a big step after all. Which is why I wanted to know how you felt about it.
Conversations/family_planning/family_planning_celine/15	As long as we're together, I'm happy. But if you ever want to talk about it again, just let me know, okay?	Tant qu'on sera ensemble, je serai heureuse. Mais si jamais tu veux en reparler, n'hésite pas, d'accord ?	Пока мы вместе, я счастлива. Но если захочешь ещё раз об этом поговорить — только скажи, хорошо?	As long as we're together, I'm happy. But if you ever want to talk about it again, just let me know, okay?
Conversations/family_planning/family_planning_celine/2	B-But you know... I've been thinking...	M-Mais tu sais... je me disais que...	Н-но знаешь... я тут подумала...	B-But you know... I've been thinking...
Conversations/family_planning/family_planning_celine/3	Have you ever thought about us... starting a family?	Tu as déjà réfléchi à l'idée de... fonder une famille ?	Тебе когда-нибудь приходила мысль о том, чтобы нам... завести семью?	Have you ever thought about us... starting a family?
Conversations/family_planning/family_planning_celine/3/prompts/0	Having a baby? I would love to!	Tu veux avoir un bébé ? J'adorerais !	Завести ребёнка? С радостью!	Having a baby? I would love to!
Conversations/family_planning/family_planning_celine/3/prompts/1	I'm not sure if I'm ready...	Je ne sais pas si c'est le bon moment.	Пока не чувствую готовности...	I'm not sure if I'm ready...
Conversations/family_planning/family_planning_celine/4	Oh my gosh!	Oh, je n'en reviens pas !	Ой, божечки!	Oh my gosh!
Conversations/family_planning/family_planning_celine/5	I'm so glad we're on the same page!	Je suis tellement heureuse que nous soyons au diapason !	Я так рада, что мы думаем одинаково!	I'm so glad we're on the same page!
Conversations/family_planning/family_planning_celine/6	I have so many happy memories of growing up here. Running around my parent's shop, playing with Adeline and Reina, and helping to take care of Dell after she was born...	J'ai tellement de bons souvenirs de mon enfance ici, à courir partout dans le magasin de mes parents, à jouer avec Adeline et Reina, et à m'occuper de Dell quand elle est née...	У меня столько счастливых воспоминаний о том, как я росла здесь. Носилась по маминому магазину, играла с Аделиной и Рейной, помогала присматривать за Делл, когда та родилась...	I have so many happy memories of growing up here. Running around my parent's shop, playing with Adeline and Reina, and helping to take care of Dell after she was born...
Conversations/family_planning/family_planning_celine/7	I keep thinking how much fun it would be to have a child of our own. I want to experience all those kinds of moments with them.	Je n'arrête pas de me dire que ce serait un bonheur d'avoir un enfant à nous. J'ai envie de vivre tous ces moments en tant que maman.	Я всё думаю, как здорово было бы иметь собственного ребёнка. Хочу пережить с ним все такие моменты.	I keep thinking how much fun it would be to have a child of our own. I want to experience all those kinds of moments with them.
Conversations/family_planning/family_planning_celine/8	Also... I know we'd have just the cutest baby.	Et puis, je sais aussi que notre bébé sera trop mignon.	А ещё... я точно знаю, что малыш у нас был бы просто прелестным.	Also... I know we'd have just the cutest baby.
Conversations/family_planning/family_planning_celine/8/prompts/0	I'm ready for a baby, if you are!	Si tu te sens d'avoir un enfant, moi aussi !	Я — за, если и ты!	I'm ready for a baby, if you are!
Conversations/family_planning/family_planning_celine/8/prompts/1	We'd better think about it more first.	Nous devrions y réfléchir encore un peu.	Давай сначала ещё подумаем.	We'd better think about it more first.
Conversations/family_planning/family_planning_celine/9	Oh [Ari]...	Oh, [Ari]...	Ох, [Ari]...	Oh [Ari]...
Conversations/family_planning/family_planning_celine/init	Things have been great lately, haven't they [Ari]?	Tout se passe merveilleusement bien, pas vrai, [Ari] ?	В последнее время всё так хорошо, правда, [Ari]?	Things have been great lately, haven't they [Ari]?
Conversations/family_planning/family_planning_eiland/1	There's something I've wanted to talk to you about.	Je voulais te parler de quelque chose.	Есть кое-что, о чём мне давно хотелось с тобой поговорить.	There's something I've wanted to talk to you about.
Conversations/family_planning/family_planning_eiland/10	[Ari]...	[Ari]...	[Ari]...	[Ari]...
Conversations/family_planning/family_planning_eiland/11	I couldn't agree more!	Je suis on ne peut plus d'accord.	Полностью с тобой согласен!	I couldn't agree more!
Conversations/family_planning/family_planning_eiland/12	Yes, I'm ready!	Oui, je suis prêt !	Да, я готов!	Yes, I'm ready!
Conversations/family_planning/family_planning_eiland/13	You had a great conversation with Eiland. You both decided it's time to start a family!	Vous avez eu une grande discussion avec Eiland, et ensemble, vous avez pris la décision de fonder une famille !	Вы отлично поговорили с Эйландом. Вы оба решили, что пора завести семью!	You had a great conversation with Eiland. You both decided it's time to start a family!
Conversations/family_planning/family_planning_eiland/14	Oh, of course! There's certainly no rush.	Oh, bien sûr ! Ça ne presse absolument pas.	О, разумеется! Спешить точно некуда.	Oh, of course! There's certainly no rush.
Conversations/family_planning/family_planning_eiland/15	Thank you for hearing me out, I'm just glad to have it off my chest.	Mais merci de m'avoir écouté parce que ça m'a fait du bien de le dire.	Спасибо тебе — мне просто легче оттого, что я наконец это высказал.	Thank you for hearing me out, I'm just glad to have it off my chest.
Conversations/family_planning/family_planning_eiland/16	If you ever decide you want to discuss the subject again, just let me know.	Si jamais tu veux que nous rediscutions de ce sujet plus tard, je suis à ta disposition.	Если когда-нибудь решишь вернуться к этому разговору — просто скажи.	If you ever decide you want to discuss the subject again, just let me know.
Conversations/family_planning/family_planning_eiland/2	It's a bit hard to find the words but... um.	C'est un peu difficile de trouver les mots, mais... euh...	Слова подобрать немного трудно, но... эм.	It's a bit hard to find the words but... um.
Conversations/family_planning/family_planning_eiland/3	How do you feel about the idea of starting a family?	Voudrais-tu fonder une famille avec moi ?	Как ты смотришь на то, чтобы завести семью?	How do you feel about the idea of starting a family?
Conversations/family_planning/family_planning_eiland/3/prompts/0	Having a baby? I would love to!	Tu veux qu'on ait un bébé ? J'adorerais !	Завести ребёнка? С радостью!	Having a baby? I would love to!
Conversations/family_planning/family_planning_eiland/3/prompts/1	I'm not sure if I'm ready...	Je ne sais pas si c'est le bon moment.	Пока не чувствую готовности...	I'm not sure if I'm ready...
Conversations/family_planning/family_planning_eiland/4	Oh!	Oh !	О!	Oh!
Conversations/family_planning/family_planning_eiland/5	It seems I had myself all worked up for nothing!	Je crois que je m'en étais fait toute une montagne !	Похоже, я зря себя так накрутил!	It seems I had myself all worked up for nothing!
Conversations/family_planning/family_planning_eiland/6	I admit that I've been thinking a lot about the future recently.	Je dois t'avouer que je pense beaucoup à l'avenir ces temps-ci.	Признаюсь, в последнее время я много думал о будущем.	I admit that I've been thinking a lot about the future recently.
Conversations/family_planning/family_planning_eiland/7	I find myself imagining us with a family of our own.	Je nous imagine de plus en plus avec un bébé.	Я то и дело представляю нас с собственной семьёй.	I find myself imagining us with a family of our own.
Conversations/family_planning/family_planning_eiland/8	And Mistria is such a great place to raise a child! Now more than ever.	Et Mistria est un endroit fantastique pour élever des enfants ! D'autant plus de nos jours.	А Мистрия — такое замечательное место, чтобы растить ребёнка! Сейчас — как никогда.	And Mistria is such a great place to raise a child! Now more than ever.
Conversations/family_planning/family_planning_eiland/9	What do you say?	Qu'en dis-tu ?	Что скажешь?	What do you say?
Conversations/family_planning/family_planning_eiland/9/prompts/0	I'm ready for a baby, if you are!	Si tu te sens d'avoir un enfant, moi aussi !	Я — за, если и ты!	I'm ready for a baby, if you are!
Conversations/family_planning/family_planning_eiland/9/prompts/1	We'd better think about it more first.	Nous devrions y réfléchir encore un peu.	Давай сначала ещё подумаем.	We'd better think about it more first.
Conversations/family_planning/family_planning_eiland/init	Could I have your ear for a moment, [Ari]?	Peux-tu m'accorder quelques instants, [Ari] ?	Уделишь мне минутку, [Ari]?	Could I have your ear for a moment, [Ari]?
Conversations/family_planning/family_planning_hayden/1	I was hoping we could talk...	J'aimerais qu'on discute...	Я надеялся, мы сможем поговорить...	I was hoping we could talk...
Conversations/family_planning/family_planning_hayden/10	I'm so glad you feel the same way. It's something that I've dreamed of for a long time...	Je suis si content que tu ressentes la même chose. J'en rêve depuis longtemps...	Я так рад, что ты чувствуешь то же самое. Я ведь давно об этом мечтал...	I'm so glad you feel the same way. It's something that I've dreamed of for a long time...
Conversations/family_planning/family_planning_hayden/11	Let's have a baby, [Ari]!	Alors, fondons une famille, [Ari] !	Давай заведём малыша, [Ari]!	Let's have a baby, [Ari]!
Conversations/family_planning/family_planning_hayden/12	You had a great conversation with Hayden. You both decided it's time to start a family!	Vous avez eu une grande discussion avec Hay, et ensemble, vous avez pris la décision de fonder une famille !	Вы отлично поговорили с Хейденом. Вы оба решили, что пора завести семью!	You had a great conversation with Hayden. You both decided it's time to start a family!
Conversations/family_planning/family_planning_hayden/13	Yeah, of course! There's no rush.	Oui, bien sûr ! Rien ne presse.	Да конечно! Спешить некуда.	Yeah, of course! There's no rush.
Conversations/family_planning/family_planning_hayden/14	More importantly, thank you for hearing me out.	En tout cas, merci de m'avoir écouté.	А главное — спасибо тебе. Мне важно было это высказать.	More importantly, thank you for hearing me out.
Conversations/family_planning/family_planning_hayden/15	If and when you decide you're ready, let's talk again okay?	Et quand tu sentiras que le moment est venu, on en reparlera, d'accord ?	Когда почувствуешь готовность, давай поговорим снова, хорошо?	If and when you decide you're ready, let's talk again okay?
Conversations/family_planning/family_planning_hayden/2	I've been meaning to bring this up but I wasn't sure where to start. So uh, I guess I'll just come out and ask.	Bon, je ne sais pas par où commencer. Alors, euh... je vais juste te poser la question.	Всё собирался завести об этом разговор, но не знал, с чего начать. Так что, э-э, просто спрошу напрямую.	I've been meaning to bring this up but I wasn't sure where to start. So uh, I guess I'll just come out and ask.
Conversations/family_planning/family_planning_hayden/3	What do you think... about starting a family of our own?	Qu'en penses-tu... de fonder une famille ?	Что ты думаешь... о том, чтобы завести свою семью?	What do you think... about starting a family of our own?
Conversations/family_planning/family_planning_hayden/3/prompts/0	I would love to!	J'adorerais !	С радостью!	I would love to!
Conversations/family_planning/family_planning_hayden/3/prompts/1	I'm not sure if I'm ready...	Je ne sais pas si c'est le bon moment.	Пока не чувствую готовности...	I'm not sure if I'm ready...
Conversations/family_planning/family_planning_hayden/4	Gya ha ha!	Gah ha ha !	Гя-ха-ха!	Gya ha ha!
Conversations/family_planning/family_planning_hayden/5	Well that makes two of us, then!	Comme ça, on est deux !	Ну, значит, нас таких двое!	Well that makes two of us, then!
Conversations/family_planning/family_planning_hayden/6	I've been finding myself thinking about my own childhood recently. Me and Gran, taking care of the animals, telling stories by the fire, watching the stars at night...	Je repense à mon enfance ces temps-ci. Ma grand-mère et moi qui nous occupions des animaux, elle qui me racontait des histoires au coin du feu, on regardait les étoiles ensemble...	В последнее время я всё вспоминаю собственное детство. Мы с бабулей ухаживали за животными, рассказывали истории у огня, смотрели на звёзды по ночам...	I've been finding myself thinking about my own childhood recently. Me and Gran, taking care of the animals, telling stories by the fire, watching the stars at night...
Conversations/family_planning/family_planning_hayden/7	And well... wouldn't it be something to make those kinds of memories with our own kid?	Et, euh... tu ne trouves pas que ce serait merveilleux d'avoir ce genre de souvenirs avec un enfant à nous ?	И вот... разве не здорово было бы создавать такие же воспоминания с нашим собственным ребёнком?	And well... wouldn't it be something to make those kinds of memories with our own kid?
Conversations/family_planning/family_planning_hayden/8	I'd like to think we'd make great parents, [Ari].	Tu sais, je crois qu'on ferait d'excellents parents, [Ari].	Мне хочется верить, что из нас вышли бы отличные родители, [Ari].	I'd like to think we'd make great parents, [Ari].
Conversations/family_planning/family_planning_hayden/8/prompts/0	I'm ready for a baby, if you are!	Si tu te sens d'avoir un enfant, moi aussi !	Я — за, если и ты!	I'm ready for a baby, if you are!
Conversations/family_planning/family_planning_hayden/8/prompts/1	We'd better think about it more first.	Nous devrions y réfléchir encore un peu.	Давай сначала ещё подумаем.	We'd better think about it more first.
Conversations/family_planning/family_planning_hayden/9	Gya ha ha!	Gah ha ha !	Гя-ха-ха!	Gya ha ha!
Conversations/family_planning/family_planning_hayden/init	[Ari]! Got a minute?	[Ari] ! Tu as une minute ?	[Ari]! Найдётся минутка?	[Ari]! Got a minute?
Conversations/family_planning/family_planning_juniper/1	We're happy. Living our best lives. Outrageously powerful. Enjoying disposable income.	Notre bonheur est si intense. On vit notre meilleure vie. On maîtrise tout. On gagne notre vie.	Мы счастливы. Живём лучшей жизнью. Возмутительно могущественны. Наслаждаемся свободными деньгами.	We're happy. Living our best lives. Outrageously powerful. Enjoying disposable income.
Conversations/family_planning/family_planning_juniper/10	Yes.	Bon !	Да.	Yes.
Conversations/family_planning/family_planning_juniper/11	Yes! Let's have a baby!	Oui, fondons une famille !	Да! Давай заведём малыша!	Yes! Let's have a baby!
Conversations/family_planning/family_planning_juniper/12	You had a great conversation with Juniper. You both decided it's time to start a family!	Vous avez eu une grande discussion avec Juniper, et ensemble, vous avez pris la décision de fonder une famille !	Вы отлично поговорили с Джунипер. Вы оба решили, что пора завести семью!	You had a great conversation with Juniper. You both decided it's time to start a family!
Conversations/family_planning/family_planning_juniper/13	Oh, you thought I was serious?	Oh, tu as cru que je disais ça sérieusement ?	О, неужели это прозвучало всерьёз?	Oh, you thought I was serious?
Conversations/family_planning/family_planning_juniper/14	Oh ho ho!	Ho ho ho !	Ох-хо-хо!	Oh ho ho!
Conversations/family_planning/family_planning_juniper/15	Still... if you decide you want to talk about it again, I'll hear you out. Your happiness is my happiness, after all.	Mais... si tu veux qu'on en reparle un jour, je serai là. Parce qu'après tout, ton bonheur fait le mien.	И всё же... если решишь вернуться к этому разговору, я тебя выслушаю. В конце концов, твоё счастье — это моё счастье.	Still... if you decide you want to talk about it again, I'll hear you out. Your happiness is my happiness, after all.
Conversations/family_planning/family_planning_juniper/16	You're right. There's a lot to consider...	Tu as raison. Ce n'est pas une décision à prendre à la légère...	И то верно. Тут есть над чем подумать...	You're right. There's a lot to consider...
Conversations/family_planning/family_planning_juniper/17	Still, I'm glad we talked about the idea.	Mais je suis contente qu'on ait pu en discuter.	И всё же я рада, что мы обсудили эту мысль.	Still, I'm glad we talked about the idea.
Conversations/family_planning/family_planning_juniper/18	Whatever choice we make, as long as we're in it together, that's what counts.	Quel que soit notre choix, ce qui compte, c'est qu'on soit d'accord.	Какой бы выбор мы ни сделали, главное — что мы вместе.	Whatever choice we make, as long as we're in it together, that's what counts.
Conversations/family_planning/family_planning_juniper/2	We've overcome so many challenges. But lately I've been thinking it'd be fun to take on a bigger one...	On a relevé tellement de défis, mais ces temps-ci, je me dis qu'on devrait s'atteler à autre chose...	Мы преодолели столько трудностей. Но в последнее время я подумываю, что было бы забавно взяться за вызов посерьёзнее...	We've overcome so many challenges. But lately I've been thinking it'd be fun to take on a bigger one...
Conversations/family_planning/family_planning_juniper/3	So... do you want to have a kid or...?	Alors... est-ce que ça te dirait d'avoir un enfant ou... ?	Так что... хочешь завести ребёнка или...?	So... do you want to have a kid or...?
Conversations/family_planning/family_planning_juniper/3/prompts/0	Having a baby? I would love to!	Tu veux fonder une famille ? J'adorerais !	Завести ребёнка? С радостью!	Having a baby? I would love to!
Conversations/family_planning/family_planning_juniper/3/prompts/1	I'm not sure if I'm ready...	Je ne sais pas si c'est le bon moment.	Пока не чувствую готовности...	I'm not sure if I'm ready...
