key	english	french	russian	bulgarian
Conversations/Bank/Hemlock/Banked Lines/checking_on_narrows/checking_on_narrows/init	The kids are usually fine on their own, but I like to check on them when they're in the Narrows.	Les enfants se débrouillent généralement bien tout seuls, mais j'aime garder un œil sur eux quand ils sont sur les Terrasses.	Обычно детям и самим по себе окей, но когда они играют в Ущелье, мне спокойнее проведывать их время от времени.	The kids are usually fine on their own, but I like to check on them when they're in the Narrows.
Conversations/Bank/Hemlock/Banked Lines/clean_inn/clean_inn/init	A clean inn is a happy inn!	Une auberge propre est une auberge heureuse !	Чистый трактир — счастливый трактир!  	A clean inn is a happy inn!
Conversations/Bank/Hemlock/Banked Lines/cleaning_rooms/cleaning_rooms/1	The kids have been keeping their rooms clean lately!	Les enfants rangent leur chambre, depuis quelque temps !	В последнее время дети свои комнаты сами убирают.	The kids have been keeping their rooms clean lately!
Conversations/Bank/Hemlock/Banked Lines/cleaning_rooms/cleaning_rooms/init	I came in here to tidy up, but there's not much to do if I'm being honest.	Je suis venu ici pour faire le ménage, mais pour être franc, il n'y a pas grand-chose à faire.	Зашёл сюда прибраться, но, если честно, тут особо нечего делать.	I came in here to tidy up, but there's not much to do if I'm being honest.
Conversations/Bank/Hemlock/Banked Lines/common_area/common_area/init	Josie likes to keep the common area so clean it shines.	Jo aime que les parties communes soient rutilantes.	Джози держит общую комнату такой чистой, аж блестит.	Josie likes to keep the common area so clean it shines.
Conversations/Bank/Hemlock/Banked Lines/drinks_in_bathhouse/drinks_in_bathhouse/1	Folks being me.	Les gens en question, c'est moi.	Многим — это мне, например.	Folks being me.
Conversations/Bank/Hemlock/Banked Lines/drinks_in_bathhouse/drinks_in_bathhouse/init	Juniper didn't take too kindly to my idea of bringing drinks into the bath. I'm just saying, I think folks would like it.	Juniper n'a guère apprécié mon idée d'apporter à boire dans le bain. Je me dis que les gens aimeraient ça, voilà tout.	Джунипер не оценила мою идею приносить напитки в купальню. А я вот думаю, многим бы понравилось.	Juniper didn't take too kindly to my idea of bringing drinks into the bath. I'm just saying, I think folks would like it.
Conversations/Bank/Hemlock/Banked Lines/early_morning/early_morning/init	When I was with the band, we got up a heck of a lot earlier than this. Up and at'em!	Quand j'étais avec mon groupe, on se levait bien plus tôt que ça. Allez hop, debout !	Когда я был в группе, мы вставали куда раньше. Подъём — и вперёд!	When I was with the band, we got up a heck of a lot earlier than this. Up and at'em!
Conversations/Bank/Hemlock/Banked Lines/fall_inn/fall_inn/init	Fall's a good season for the Inn. Everyone wants to get cozy by the hearth and enjoy each other's company.	L'automne est une bonne saison pour l'auberge. Tout le monde a envie de s'installer confortablement près du feu et de profiter de la compagnie.	Осень — отличное время для трактира. Все хотят уюта у очага и душевной компании.  	Fall's a good season for the Inn. Everyone wants to get cozy by the hearth and enjoy each other's company.
Conversations/Bank/Hemlock/Banked Lines/fnati_busy/fnati_busy/init	Today's our busiest evening of the week. Whole town's going to be here, soon enough.	Ce soir, c'est la soirée la plus chargée de la semaine. Toute la ville va bientôt arriver.	Сегодня самый загруженный вечер недели. Скоро тут будет весь город.	Today's our busiest evening of the week. Whole town's going to be here, soon enough.
Conversations/Bank/Hemlock/Banked Lines/free_soup/free_soup/init	The soup smells great today! Have yourself a bowl, it's always on the house!	La soupe sent drôlement bon, aujourd'hui ! Sers-t'en un bol, c'est toujours la maison qui régale !	Сегодня суп особенно ароматный! Угощайся, он у нас всегда за счёт заведения!	The soup smells great today! Have yourself a bowl, it's always on the house!
Conversations/Bank/Hemlock/Banked Lines/fun_and_good/fun_and_good/1	Now life's fun AND good. Real good.	Maintenant, la vie est marrante ET agréable. Vraiment agréable.	Теперь жизнь и весёлая и хорошая. Очень хорошая.	Now life's fun AND good. Real good.
Conversations/Bank/Hemlock/Banked Lines/fun_and_good/fun_and_good/init	Life with the band was fun, but a family and a hearth?	La vie avec le groupe, c'était marrant, mais une famille et un foyer ?	Жизнь в группе была весёлой, но семья и очаг?..	Life with the band was fun, but a family and a hearth?
Conversations/Bank/Hemlock/Banked Lines/get_you_something/get_you_something/init	Let me know if we can get you something from the kitchen, [Ari].	Dis-moi si tu as besoin qu'on t'apporte quelque chose de la cuisine, [Ari].	Дай знать, если захочешь чего-нибудь с кухни, [Ari].	Let me know if we can get you something from the kitchen, [Ari].
Conversations/Bank/Hemlock/Banked Lines/good_to_me/good_to_me/init	Mistria's been good to me.	Mistria m'a bien accueilli.	Мистрия хорошо ко мне отнеслась.	Mistria's been good to me.
Conversations/Bank/Hemlock/Banked Lines/greeting_ari/greeting_ari/1	Good to meet you, [Ari], I'm Hemlock. If you ever need a hot meal or a cold drink, be sure to stop by the $Sleeping Dragon Inn$.	Ravi de faire ta connaissance, [Ari], je suis Hemlock. Si tu as besoin d'un bon repas ou d'un rafraîchissement, passe nous voir à l'$auberge du Dragon qui dort$.	Рад знакомству, [Ari], я Хемлок. Если вдруг захочешь съесть горяченького или выпить холодненького — заглядывай в $трактир «Спящий дракон»$.	Good to meet you, [Ari], I'm Hemlock. If you ever need a hot meal or a cold drink, be sure to stop by the $Sleeping Dragon Inn$.
Conversations/Bank/Hemlock/Banked Lines/greeting_ari/greeting_ari/2	There's always a cauldron of hearty soup kept hot for anyone who wants a bowl!	Il y a toujours sur le feu une bonne marmite de soupe pour réchauffer ceux qui en voudraient un bol !	У нас всегда стоит котёл с наваристым супом — для всех, кто захочет!	There's always a cauldron of hearty soup kept hot for anyone who wants a bowl!
Conversations/Bank/Hemlock/Banked Lines/greeting_ari/greeting_ari/init	Now who do we have here? Are you the new farmer everyone's been talking about?	Tiens, qui voilà ? Tu es <she>la nouvelle fermière dont tout le monde parle ?</she><he>le nouveau fermier dont tout le monde parle ?</he><they>la personne venue reprendre la ferme et dont tout le monde parle</they> ?	А кто это у нас тут? Ты <p>те самые новые фермер</p><f>та самая новая фермерка</f><m>тот самый новый фермер</m><n>то самое новое фермер</n>, о ком все говорят?	Now who do we have here? Are you the new farmer everyone's been talking about?
Conversations/Bank/Hemlock/Banked Lines/hayden_quiet/hayden_quiet/1	Gets pretty quiet when he drinks alone though.	Mais il est assez taciturne quand il prend un verre tout seul.	Хотя когда пьёт в одиночку, становится совсем неразговорчивым.	Gets pretty quiet when he drinks alone though.
Conversations/Bank/Hemlock/Banked Lines/hayden_quiet/hayden_quiet/2	Wonder what's on his mind?	Je me demande à quoi il pense.	Интересно, что у него на уме?	Wonder what's on his mind?
Conversations/Bank/Hemlock/Banked Lines/hayden_quiet/hayden_quiet/init	Hayden's a good guy.	Hayden est un brave homme.	Хейден хороший малый.	Hayden's a good guy.
Conversations/Bank/Hemlock/Banked Lines/henrietta_got_out/henrietta_got_out/init	I heard Hayden's prize chicken got out again. Henrietta's a right rascal.	Il paraît que la poule de concours d'Hayden s'est encore enfuie. Henrietta est une vraie friponne.	Слышал, курица Хейдена опять сбежала. Генриетта та ещё шельма.	I heard Hayden's prize chicken got out again. Henrietta's a right rascal.
Conversations/Bank/Hemlock/Banked Lines/herbal_teas/herbal_teas/init	Josie's partial to herbal teas in the afternoon. Eiland recommended this one. He's got good taste.	Jo a un faible pour les thés à base de plantes, l'après-midi. Eiland lui a conseillé celui-ci. Il a bon goût.	Джози любит травяной чай днём. Этот посоветовал Эйланд. У него вкус отменный.  	Josie's partial to herbal teas in the afternoon. Eiland recommended this one. He's got good taste.
Conversations/Bank/Hemlock/Banked Lines/holt_whittling/holt_whittling/init	Holt's been whittling a rhinoceros beetle for Luc. He's going to go crazy for it!	Holt a sculpté un scarabée rhinocéros pour Luc. Il va être fou de joie !	Хольт вырезает Люку жука-носорога. Тот точно с ума сойдёт от радости!	Holt's been whittling a rhinoceros beetle for Luc. He's going to go crazy for it!
Conversations/Bank/Hemlock/Banked Lines/holts_puns/holts_puns/1	Josie says he's been like this since they were kids!	Jo dit qu'il est comme ça depuis qu'ils sont gamins !	Джози говорит, он с детства такой!	Josie says he's been like this since they were kids!
Conversations/Bank/Hemlock/Banked Lines/holts_puns/holts_puns/init	Holt's puns are so painful, they go all the way around to being funny again.	Les blagues de Holt sont si mauvaises que ça en devient vraiment drôle, pour finir.	Шутки Холта такие ужасные, аж смешно становится.	Holt's puns are so painful, they go all the way around to being funny again.
Conversations/Bank/Hemlock/Banked Lines/home/home/init	You're really making a home for yourself here! It takes a bit of pluck, don't it?	Tu cherches vraiment à faire ton trou ici, hein ! Ça demande un certain courage, quand même.	Ты и правда неплохо здесь обживаешься! Для этого нужна смелость, да?	You're really making a home for yourself here! It takes a bit of pluck, don't it?
Conversations/Bank/Hemlock/Banked Lines/hot_cup_of_tea/hot_cup_of_tea/init	Morning, [Ari]! We've got a hot cup of tea on the menu... you'll wake right up!	Bonjour, [Ari] ! On a une tasse de thé chaud à la carte... Ça va te réveiller tout de suite !	Доброе утро, [Ari]! У нас в меню горячий чай... сразу проснёшься!	Morning, [Ari]! We've got a hot cup of tea on the menu... you'll wake right up!
Conversations/Bank/Hemlock/Banked Lines/how_are_you/how_are_you/init	[Ari], how are ya? Don't work too hard now.	[Ari], comment ça va ? Ne travaille pas trop dur.	Как ты, [Ari]? Не переусердствуй там.	[Ari], how are ya? Don't work too hard now.
Conversations/Bank/Hemlock/Banked Lines/how_can_i_help/how_can_i_help/init	Sleeping Dragon Inn's here to serve. How can I help you?	L'auberge du Dragon qui dort est à ton service. En quoi puis-je t'aider ?	Трактир «Спящий дракон» к твоим услугам. Чем могу помочь?	Sleeping Dragon Inn's here to serve. How can I help you?
Conversations/Bank/Hemlock/Banked Lines/hum/hum/1	I'll leave singing on the job to Josie!	Pour ce qui est de chanter en travaillant, je laisse ça à Jo !	Пусть пение на работе остаётся за Джози!	I'll leave singing on the job to Josie!
Conversations/Bank/Hemlock/Banked Lines/hum/hum/init	I don't usually hum while I work. I get carried away and end up picking up my lute!	En général, je ne fredonne pas pendant le travail. Sinon je me laisse emporter, et je finis par prendre mon luth !	Обычно я не напеваю за работой. А то увлекаюсь и хватаю лютню!  	I don't usually hum while I work. I get carried away and end up picking up my lute!
Conversations/Bank/Hemlock/Banked Lines/inn_breakfast/inn_breakfast/init	Morning, [Ari]! I'm just finishing up breakfast, but let me know if you need anything.	Bonjour, [Ari] ! Je suis en train de terminer le petit-déjeuner, mais dis-moi si tu as besoin de quelque chose.	Доброе утро, [Ari]! Я как раз доедаю завтрак, но если что нужно — скажи.	Morning, [Ari]! I'm just finishing up breakfast, but let me know if you need anything.
Conversations/Bank/Hemlock/Banked Lines/inn_tonight/inn_tonight/init	You coming to the Inn tonight? The company will be good and the drinks even better!	Tu viens à l'auberge, ce soir ? Il y aura de la bonne compagnie et des boissons encore meilleures !	Сегодня придёшь в трактир? Компания будет отличной, а выпивка — ещё лучше!	You coming to the Inn tonight? The company will be good and the drinks even better!
Conversations/Bank/Hemlock/Banked Lines/josie_is_the_best/josie_is_the_best/init	Josie's a beauty with a generous heart, but her voice was what first got me. I was like a moth to the flame.	Jo est une vraie beauté et a le cœur sur la main, mais c'est sa voix qui m'a d'abord séduit. J'étais attiré comme un papillon par la lumière.	Джози — красавица с добрым сердцем, но сначала меня покорил её голос. Как мотылёк на огонь.	Josie's a beauty with a generous heart, but her voice was what first got me. I was like a moth to the flame.
Conversations/Bank/Hemlock/Banked Lines/lute_tuning/lute_tuning/init	My lute could use tuning, but I'll leave it for tomorrow. Sleep's callin'.	Mon luth aurait bien besoin d'être accordé, mais je ferai ça demain. Le sommeil m'appelle.	Лютню бы поднастроить, но это завтра. Сейчас — сон зовёт.	My lute could use tuning, but I'll leave it for tomorrow. Sleep's callin'.
Conversations/Bank/Hemlock/Banked Lines/making_tea_for_jo/making_tea_for_jo/init	Hey [Ari], make yourself comfortable! I gotta get the tea going, I like to have it ready for Jo when she comes back.	Salut, [Ari], mets-toi à l'aise ! J'ai lancé la préparation du thé, j'aime bien qu'il soit prêt pour Jo quand elle rentre.	Привет, [Ari], устраивайся поудобнее! Я только за чаем: люблю, чтобы к приходу Джо он был готов.	Hey [Ari], make yourself comfortable! I gotta get the tea going, I like to have it ready for Jo when she comes back.
Conversations/Bank/Hemlock/Banked Lines/march_post_8h_lines/march_post_8h_ambient/1	Good on you. I knew you'd crack that shell sooner or later!	Tant mieux. Je savais que tu finirais par percer sa carapace.	Рад за тебя. Я знал, что рано или поздно ты пробьёшь его толстую шкуру!	Good on you. I knew you'd crack that shell sooner or later!
Conversations/Bank/Hemlock/Banked Lines/march_post_8h_lines/march_post_8h_ambient/init	March has really taken a shine to you, hasn't he?	March commence à t'apprécier, n'est-ce pas ?	Я смотрю, ты <p>приглянулись</p><f>приглянулась</f><m>приглянулся</m><n>приглянулось</n> Марту.	March has really taken a shine to you, hasn't he?
Conversations/Bank/Hemlock/Banked Lines/market_present/market_present/init	Market's tomorrow... maybe I'll stop in and find a little gift for Josie.	Il y a le marché, demain... Je vais peut-être m'y arrêter pour y trouver un petit cadeau pour Jo.	Завтра базар... Может, загляну и выберу Джози какой-нибудь подарок.	Market's tomorrow... maybe I'll stop in and find a little gift for Josie.
Conversations/Bank/Hemlock/Banked Lines/meal_and_bed/meal_and_bed/init	You won't find a hotter meal or a fluffier bed than at the Sleeping Dragon Inn!	Jamais tu ne trouveras un repas plus chaud et un lit plus moelleux qu'à l'auberge du Dragon qui dort !	Блюд горячее и постели мягче, чем в «Спящем драконе», не найти!	You won't find a hotter meal or a fluffier bed than at the Sleeping Dragon Inn!
Conversations/Bank/Hemlock/Banked Lines/morning_breakfast/Morning Breakfast/init	Morning, [Ari]! Some breakfast for you? We've got fresh butter in from Hayden's farm!	Bonjour, [Ari] ! Tu veux un petit-déjeuner ? On a du beurre tout frais de la ferme d'Hayden !	Доброе утро, [Ari]! Завтракать будешь? У нас свежее масло с фермы Хейдена!	Morning, [Ari]! Some breakfast for you? We've got fresh butter in from Hayden's farm!
Conversations/Bank/Hemlock/Banked Lines/need_anything/need_anything/init	Anyone need anything, you just say the word! That includes you, [Ari]!	Si quelqu'un a besoin de quoi que ce soit, il suffit de le dire ! Ça vaut pour toi aussi, [Ari] !	Если кому-то что-то нужно, просто скажите! Это и тебя касается, [Ari]!	Anyone need anything, you just say the word! That includes you, [Ari]!
Conversations/Bank/Hemlock/Banked Lines/order/order/init	Just getting things in order around here. Let me know if I can get you something.	Je suis seulement en train de mettre un peu d'ordre. Dis-moi si je peux te servir quelque chose.	Навожу тут порядок. Если что надо — не стесняйся.  	Just getting things in order around here. Let me know if I can get you something.
Conversations/Bank/Hemlock/Banked Lines/outdoor_playing/outdoor_playing/init	Morning! Wish the audience was more attentive, but you can't beat the venue!	Bonjour ! J'aimerais que le public soit plus attentif, mais le lieu est imbattable !	Доброе утро! Жаль, публика не очень внимательная, но площадка-то отличная!	Morning! Wish the audience was more attentive, but you can't beat the venue!
Conversations/Bank/Hemlock/Banked Lines/performance/perfomance/init	Hope you're enjoying the performance, [Ari]!	J'espère que le spectacle te plaît, [Ari] !	Надеюсь, тебе нравится выступление, [Ari]!	Hope you're enjoying the performance, [Ari]!
Conversations/Bank/Hemlock/Banked Lines/put_your_feet_up/put_your_feet_up/init	Hey [Ari]! You're lookin' like you could use a good meal. Why don't you put your feet up?	Salut, [Ari] ! Un bon repas ne te ferait pas de mal, j'ai l'impression. Pourquoi ne pas t'installer ?	Привет, [Ari]! Выглядишь так, будто тебе пора подкрепиться. Присаживайся! 	Hey [Ari]! You're lookin' like you could use a good meal. Why don't you put your feet up?
Conversations/Bank/Hemlock/Banked Lines/rain_brings_people_together/rain_brings_people_together/1	We've got to get the place ready for the folks who come by in the evening!	On doit tout mettre en place pour celles et ceux qui viendront ce soir !	Надо подготовиться к вечернему наплыву гостей!	We've got to get the place ready for the folks who come by in the evening!
Conversations/Bank/Hemlock/Banked Lines/rain_brings_people_together/rain_brings_people_together/init	Rain tends to bring people together, which is why a rainy morning is all hands on deck at the Sleeping Dragon Inn.	La pluie a tendance à rapprocher les gens, c'est pour ça que durant les matinées pluvieuses, tout le monde est sur le pont, à l'auberge du Dragon qui dort.	Дождь сближает людей, потому в такие утра в «Спящем драконе» работы всем хватает.	Rain tends to bring people together, which is why a rainy morning is all hands on deck at the Sleeping Dragon Inn.
Conversations/Bank/Hemlock/Banked Lines/rainy_bartending/rainy_bartending/init	Nothing like mulled cider on a rainy day, [Ari]!	Rien de tel qu'un cidre chaud quand il pleut, [Ari] !	Ничто так не греет в дождливый день, как глинтвейн, [Ari]!	Nothing like mulled cider on a rainy day, [Ari]!
Conversations/Bank/Hemlock/Banked Lines/rainy_day_soup/rainy_day_soup/init	Rainy days are perfect for some hot soup. Feel free to help yourself! The pot's open to all.	Les jours de pluie sont parfaits pour manger une soupe chaude. N'hésite pas à te servir ! La marmite est là pour tout le monde.	В такую погоду тарелка горячего супа — самое то. Угощайся, котёл для всех!	Rainy days are perfect for some hot soup. Feel free to help yourself! The pot's open to all.
Conversations/Bank/Hemlock/Banked Lines/rainy_shopping/rainy_shopping/init	We were a little low on ingredients at the Inn, so I popped on over to pick some things up.	On était un peu à court d'ingrédients, à l'auberge, alors j'ai fait un saut ici pour prendre une ou deux choses.	В трактире немного не хватало ингредиентов, вот я и сбегал за продуктами.	We were a little low on ingredients at the Inn, so I popped on over to pick some things up.
Conversations/Bank/Hemlock/Banked Lines/reina_got_ahead/reina_got_ahead/init	Reina chopped all the ingredients last night... she's always one step ahead of me!	Reina a taillé tous les ingrédients, hier soir... Elle a toujours un temps d'avance sur moi !	Рейна всё нарезала ещё вчера... она всегда на шаг впереди!  	Reina chopped all the ingredients last night... she's always one step ahead of me!
Conversations/Bank/Hemlock/Banked Lines/reina_is_gone/reina_is_gone/init	Reina ought to be back soon, if you were looking for her.	Reina ne devrait pas tarder à revenir, si c'est elle que tu cherches.	Рейна скоро вернётся, если ты её ищешь.	Reina ought to be back soon, if you were looking for her.
Conversations/Bank/Hemlock/Banked Lines/reina_made_good_soup/reina_made_good_soup/init	Reina really outdid herself on today's soup. Take a gander, grab a bowl!	Reina s'est vraiment surpassée avec la soupe du jour. Jette un coup d'œil et attrape un bol !	Рейна сегодня такой суп сварила — пальчики оближешь. Загляни, попробуй!	Reina really outdid herself on today's soup. Take a gander, grab a bowl!
Conversations/Bank/Hemlock/Banked Lines/saturday_no_market/saturday_no_market/init	Normally we'd be having a Saturday Market in the town square right now, but it's been anything but normal since the earthquake.	En temps normal, le marché du samedi devrait être installé sur la place principale, mais il n'y a plus grand-chose de normal depuis le tremblement de terre.	Сейчас бы на площади у нас проходил Субботний базар, но после землетрясения всё не как обычно.	Normally we'd be having a Saturday Market in the town square right now, but it's been anything but normal since the earthquake.
Conversations/Bank/Hemlock/Banked Lines/seridia/seridia_silverware/1	When I told her we didn't have anything that special, she insisted I check again... and we did!	Quand je lui ai dit qu'on n'avait rien de tel ici, elle a insisté pour que je revérifie... et on en a trouvé !	Когда я сказал ей, что у нас не найдётся таких редкостей, она потребовала, чтобы я проверил ещё раз... И они нашлись!	When I told her we didn't have anything that special, she insisted I check again... and we did!
Conversations/Bank/Hemlock/Banked Lines/seridia/seridia_silverware/init	Seridia always insists on the finest dishes and silverware when she eats here.	Seridia insiste pour que je sorte la belle vaisselle et l'argenterie quand elle mange ici.	Когда Серидия заходит к нам поесть, она требует, чтобы мы доставали из шкафов лучшее столовое серебро!	Seridia always insists on the finest dishes and silverware when she eats here.
Conversations/Bank/Hemlock/Banked Lines/settling_in/settling_in/init	Settling in alright, [Ari]? I was new to Mistria once, too. Don't be shy if you need someone to show you the ropes.	Tu t'installes bien, [Ari] ? Moi aussi j'ai un jour été nouveau à Mistria. N'hésite pas à me demander si tu as besoin qu'on te montre comment ça fonctionne.	Осваиваешься, [Ari]? Я ведь тоже когда-то был новеньким в Мистрии. Обращайся, если что, — помогу!	Settling in alright, [Ari]? I was new to Mistria once, too. Don't be shy if you need someone to show you the ropes.
Conversations/Bank/Hemlock/Banked Lines/stay_awhile/stay_awhile/init	Sleeping Dragon Inn, at your service! Kick your feet up and stay awhile.	L'auberge du Dragon qui dort, à ton service ! Installe-toi confortablement et reste un moment.	«Спящий дракон» к твоим услугам! Присаживайся, отдыхай.	Sleeping Dragon Inn, at your service! Kick your feet up and stay awhile.
Conversations/Bank/Hemlock/Banked Lines/stove/stove/1	It all started when we won a bet with March and Olric's old man...	Tout a commencé quand on a gagné un pari contre le père de March et Olric...	Всё началось с того, как мы выиграли пари у отца Марта и Олрика...	It all started when we won a bet with March and Olric's old man...
Conversations/Bank/Hemlock/Banked Lines/stove/stove/init	Did I ever tell you the story of how we got this stove?	Je t'ai déjà raconté comment on avait obtenu ce poêle ?	Я тебе когда-нибудь рассказывал, откуда у нас эта плита?	Did I ever tell you the story of how we got this stove?
Conversations/Bank/Hemlock/Banked Lines/thaw_yourself/thaw_yourself/init	Menu's looking good today! Grab a seat and thaw yourself out!	La carte du jour est appétissante ! Attrape un siège et réchauffe-toi !	Сегодня в меню много вкусного! Присаживайся, согревайся!	Menu's looking good today! Grab a seat and thaw yourself out!
Conversations/Bank/Hemlock/Banked Lines/tidying/tidying/init	Hey, [Ari]. I'm just tidying up- let me know if you need something.	Salut, [Ari] ! Je suis en train de faire le ménage, dis-moi s'il te faut quoi que ce soit.	Привет, [Ari]. Я тут прибираюсь — скажи, если что-то нужно.	Hey, [Ari]. I'm just tidying up- let me know if you need something.
Conversations/Bank/Hemlock/Banked Lines/time_for_dinner/time_for_dinner/init	It's about time for dinner, I think. There's always room at our table, [Ari]!	C'est presque l'heure du dîner, je crois. Il y a toujours une place à notre table, [Ari] !	Похоже, пора ужинать. За нашим столом всегда найдётся место, [Ari]!	It's about time for dinner, I think. There's always room at our table, [Ari]!
Conversations/Bank/Hemlock/Banked Lines/travel_to_inn/travel_to_inn/init	Can't talk now, [Ari]! Promised I'd take over for Josie at the register.	Je ne peux pas discuter maintenant, [Ari] ! J'ai promis à Jo de la remplacer à la caisse.	Сейчас не могу болтать, [Ari]! Обещал подменить Джози у стойки.	Can't talk now, [Ari]! Promised I'd take over for Josie at the register.
Conversations/Bank/Hemlock/Banked Lines/walk_to_duet/walk_to_duet/init	It doesn't take too much effort to talk Josie into a duet, hah. Stick around a while and we'll serenade you!	Ça ne demande pas un gros effort de convaincre Jo de faire un duo. Reste un moment et on te chantera la sérénade !	Уговорить Джози на дуэт не так уж и сложно, ха. Оставайся подольше — споём для тебя!	It doesn't take too much effort to talk Josie into a duet, hah. Stick around a while and we'll serenade you!
Conversations/Bank/Hemlock/Banked Lines/wash_dishes/wash_dishes/1	Sometimes a show just didn't cover room and board.	Parfois, ce qu'on gagnait pour un spectacle ne couvrait même pas le gîte et le couvert.	Иногда гонорара за концерт не хватало даже на постой и еду.  	Sometimes a show just didn't cover room and board.
Conversations/Bank/Hemlock/Banked Lines/wash_dishes/wash_dishes/init	I washed so many dishes while I was touring with the band.	J'ai lavé tellement d'assiettes à l'époque où je tournais avec le groupe.	Когда я гастролировал с группой, перемыл столько посуды...	I washed so many dishes while I was touring with the band.
Conversations/Bank/Hemlock/Banked Lines/watching_the_kids/watching_the_kids/init	These kids sure do a great job of keeping Mistria safe... from getting too boring.	Ce qui est sûr, c'est que ces enfants protègent Mistria... de l'ennui.	Детки отлично справляются со своим долгом защищать Мистрию... от скуки.  	These kids sure do a great job of keeping Mistria safe... from getting too boring.
Conversations/Bank/Hemlock/Banked Lines/week_one_drink/week_one_drink/1	Our selection is more limited than it used to be...	Nous avons moins de choix qu'à une époque...	Выбор у нас теперь поскромнее, чем раньше...	Our selection is more limited than it used to be...
Conversations/Bank/Hemlock/Banked Lines/week_one_drink/week_one_drink/2	But scarcity breeds ingenuity!	Mais la pénurie rend ingénieux !	Зато нужда — мать изобретательности!	But scarcity breeds ingenuity!
Conversations/Bank/Hemlock/Banked Lines/week_one_drink/week_one_drink/init	Stop by for a drink some evening, won't you?	Pourquoi ne pas t'arrêter prendre un verre, un de ces soirs ?	Заглядывай как-нибудь вечерком пропустить стаканчик, а?	Stop by for a drink some evening, won't you?
Conversations/Bank/Hemlock/Banked Lines/week_one_pt_1/week_one_pt_1/1	I know it could do with some repairs and a fresh coat of paint or two...	N'oublie pas que si tu cherches à bien manger, en bonne compagnie, l'auberge du Dragon qui dort est là pour ça !	Понимаю, что его кое-где пора подлатать или подкрасить...	I know it could do with some repairs and a fresh coat of paint or two...
Conversations/Bank/Hemlock/Banked Lines/week_one_pt_1/week_one_pt_1/2	But I think you'll find it's a nice place to live!		Но я думаю, ты скоро увидишь, что живётся тут хорошо!	But I think you'll find it's a nice place to live!
