key	english	french	russian	bulgarian
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/13_y1	If you could help to collect some $Queen Berries$ over the next few days, that would be a huge help! There will even be $prizes for whoever collects the most$!	Si tu pouvais cueillir des $baies de la reine$ ces prochains jours, ça aiderait bien ! Il y a même des prix pour $ceux qui en apportent le plus$ !	Если можешь помочь со сбором $королевских ягод$ в ближайшие несколько дней, ты нас очень выручишь! Кроме того, $тех, кто соберёт больше всего, ждут награды$!	If you could help to collect some $Queen Berries$ over the next few days, that would be a huge help! There will even be $prizes for whoever collects the most$!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/14_y1	Thanks, [Ari]! With your help, I know this will be the best $Harvest Festival$ yet!	Merci, [Ari] ! Grâce à toi, je sais que cette $fête des récoltes$ sera la meilleure qu'on ait jamais connue !	Спасибо, [Ari]! Раз ты <p>решили</p><f>решила</f><m>решил</m><n>решило</n> помочь, значит, это точно будет самый лучший $Фестиваль урожая$!	Thanks, [Ari]! With your help, I know this will be the best $Harvest Festival$ yet!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/1_y1	I wanted to tell you that the $Harvest Festival$ is coming up!	Je voulais te prévenir que la $fête des récoltes$ approchait à grands pas !	Хочу тебя предупредить, что скоро наступит $Фестиваль урожая$!	I wanted to tell you that the $Harvest Festival$ is coming up!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/1_y2	I wanted to remind you that the $Harvest Festival$ is coming up again!	Je voulais te rappeler que la $fête des récoltes$ approchait à grands pas !	Хочу тебя предупредить, что скоро снова наступит $Фестиваль урожая$!	I wanted to remind you that the $Harvest Festival$ is coming up again!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/2_y1	There's going to be all sorts of fun things to do!	Il y aura plein de trucs amusants !	Там будут столько разных развлечений!	There's going to be all sorts of fun things to do!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/2_y2	There's going to be a big community feast for everyone to enjoy, and I'll be running the outdoor kitchen for the event again this year!	Tout le monde pourra se régaler autour d'un grand festin convivial, et c'est de nouveau moi qui m'occuperai de la cuisine en plein air, cette année.	Будет большой городской пир с угощением для всех желающих, а я в этом году снова руковожу фестивальной кухней!	There's going to be a big community feast for everyone to enjoy, and I'll be running the outdoor kitchen for the event again this year!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/3_y1	There will be a big $Community Feast$ for everyone to enjoy...	Tout le monde pourra se régaler autour d'un grand $festin convivial$...	Будет большой $городской пир$ с угощением для всех желающих...	There will be a big $Community Feast$ for everyone to enjoy...
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/3_y2	I hope we can count on your help again!	J'espère que tu nous aideras !	Надеюсь, мы можем снова рассчитывать на твою помощь!	I hope we can count on your help again!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/3_y2/prompts/0	Of course, I love collecting Queen Berries!	Bien sûr, j'adore cueillir des baies de la reine !	Разумеется, обожаю собирать королевские ягоды!	Of course, I love collecting Queen Berries!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/3_y2/prompts/1	I'm ready to go Queen Berry hunting!	La cueillette des baies de la reine, ça me connaît !	Я <p>готовы</p><f>готова</f><m>готов</m><n>готово</n> отправиться на поиски королевских ягод!	I'm ready to go Queen Berry hunting!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/4_y1	Hayden will have a $Pumpkin Patch$ set up...	Hayden fera pousser un $champ de citrouilles$...	Хейден подготовит $тыквенный уголок$...	Hayden will have a $Pumpkin Patch$ set up...
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/4_y2	Oooh, thanks [Ari]!	Oooh, merci [Ari] !	Ооо, спасибо, [Ari]!	Oooh, thanks [Ari]!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/5_y1f	And there will even be a $Dance$, if there's anyone you want to ask!	Il y aura aussi un $bal$, si jamais tu as envie d'inviter quelqu'un à danser !	А ещё будут $танцы$, вдруг ты хочешь кого-нибудь пригласить!	And there will even be a $Dance$, if there's anyone you want to ask!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/5_y1r	And there will even be a $Dance$! If you're interested... that could be fun.	Il y aura aussi un $bal$ ! On devrait bien s'amuser... si ça te dit.	А ещё будут $танцы$! Если хочешь сходить... было бы здорово.	And there will even be a $Dance$! If you're interested... that could be fun.
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/5_y2	Any $Queen Berries$ that you can collect over the next few days would be a huge help! There's even $prizes for whoever collects the most$!	Toutes les $baies de la reine$ que tu cueilleras dans les jours à venir nous seront vraiment utiles ! Il y a même des prix pour $ceux qui en apportent le plus$ !	$Королевские ягоды$, которые получится собрать за ближайшие дни, очень помогут фестивалю! Кроме того, $тех, кто соберёт больше всего, ждут награды$!	Any $Queen Berries$ that you can collect over the next few days would be a huge help! There's even $prizes for whoever collects the most$!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/6_y1	But as you can imagine, there's a lot to do in preparation...	Mais comme tu dois l'imaginer, il y a énormément de préparatifs...	Но, как ты можешь догадаться, нужно много всего приготовить...	But as you can imagine, there's a lot to do in preparation...
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/6_y1/prompts/0	How can I help?	Comment je peux vous aider ?	Чем я могу помочь?	How can I help?
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/6_y1/prompts/1	Maybe I can bring a dish?	Je peux préparer un plat ?	Может, мне прийти со своим блюдом?	Maybe I can bring a dish?
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/6_y2	Thanks, [Ari]! With your help, I know this will be the best $Harvest Festival$ yet!	Merci, [Ari] ! Grâce à toi, je sais que cette $fête des récoltes$ sera la meilleure qu'on ait jamais connue !	Спасибо, [Ari]! Раз ты <p>решили</p><f>решила</f><m>решил</m><n>решило</n> помочь, значит, это точно будет лучший $Фестиваль урожая$!	Thanks, [Ari]! With your help, I know this will be the best $Harvest Festival$ yet!
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/7_y1	Oh! Well-	Oh ! Eh bien...	Ой! Ну...	Oh! Well-
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/8_y1	Actually, if you could help with one particular ingredient...	Je ne serais pas contre un coup de main pour un ingrédient précis...	Вообще-то, нам нужна помощь с одним ингредиентом...	Actually, if you could help with one particular ingredient...
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/9_y1	The $Harvest Festival$ is held at this time of year because it coincides with the $Queen Berry$ harvest.	La $fête des récoltes$ a lieu précisément à ce moment de l'année, car c'est la saison des $baies de la reine$.	$Фестиваль урожая$ всегда проводится в это время, потому что именно сейчас проходит сбор $королевских ягод$.	The $Harvest Festival$ is held at this time of year because it coincides with the $Queen Berry$ harvest.
Cutscenes/Festival Events/harvest_festival/harvest_festival_setup/init	Hey, [Ari]! Do you have a minute?	Hé, [Ari], tu as un instant à me consacrer ?	Привет, [Ari]! У тебя есть минутка?	Hey, [Ari]! Do you have a minute?
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/1	Now, before we get to stuffing our faces-	Bien, avant de nous empiffrer...	Итак, прежде, чем пойти набивать рты пирогом...	Now, before we get to stuffing our faces-
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/10	How much queenly authority does second place get me?	Je me demande à quels privilèges j'aurai droit avec cette deuxième place.	Сколько королевской власти мне полагается за второе место?	How much queenly authority does second place get me?
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/11	It means you get an extra large slice of pie, dear.	Tu auras surtout droit à une plus grosse part de tarte, ma chérie.	Тебе полагается самый большой кусок пирога, родная моя.	It means you get an extra large slice of pie, dear.
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/12	Yay!	Youpi !	Ура!	Yay!
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/13	And finally, in first place...	Et enfin, à la première place, nous avons...	И наконец, на первом месте...	And finally, in first place...
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/14	Eiland!	Eiland !	Эйланд!	Eiland!
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/15	Haha, most excellent! $Queen Berry$ treats for all!	Ha ha, formidable ! Des $baies de la reine$ pour tous !	Ха-ха, превосходно! Пускай $королевских ягод$ хватит всем!	Haha, most excellent! $Queen Berry$ treats for all!
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/16	Let's all congratulate our winners, without whom this Harvest Festival wouldn't be possible.	Félicitons comme il se doit tous nos vainqueurs, car sans eux, la fête des récoltes ne pourrait pas avoir lieu.	Давайте поаплодируем нашим победителям: без них этот Фестиваль урожая бы не состоялся.	Let's all congratulate our winners, without whom this Harvest Festival wouldn't be possible.
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/17	Happy Harvest Festival, everyone!	Joyeuse fête des récoltes à tous !	Поздравляю всех с Фестивалем урожая!	Happy Harvest Festival, everyone!
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/2	Woo!	Wouhou !	Да-а-а!	Woo!
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/3	All the gathered $Queen Berries$ have been added up, and we're ready to announce the winners for this year's Festival.	Nous avons compté les $baies de la reine$ récoltées et nous sommes prêts à annoncer le nom des vainqueurs de la fête de cette année.	Мы посчитали все собранные $королевские ягоды$ и готовы объявить победителей фестиваля в этом году.	All the gathered $Queen Berries$ have been added up, and we're ready to announce the winners for this year's Festival.
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/4	So without further ado-	Sans plus attendre...	Давайте же начнём...	So without further ado-
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/5	In third place...	La troisième place revient à...	На третьем месте...	In third place...
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/6	[Ari]!	[Ari] !	[Ari]!	[Ari]!
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/7	And in second place...	À la deuxième place, nous avons...	На втором месте...	And in second place...
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/8	Maple!	Maple !	Мэйпл!	Maple!
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/9	I won, I won!	J'ai gagné, j'ai gagné !	Я выиграла, я выиграла!	I won, I won!
Cutscenes/Festival Events/harvest_festival/harvest_festival_third_place/init	Welcome one and all to the Harvest Festival!	Bienvenue à toutes et à tous à cette fête des récoltes !	Приветствуем всех на Фестивале урожая!	Welcome one and all to the Harvest Festival!
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/1	The stars are beautiful, aren't they?	Les étoiles sont magnifiques, pas vrai ?	Звёзды сегодня прекрасны, правда?	The stars are beautiful, aren't they?
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/1/prompts/0	What an incredible view...	La vue est époustouflante...	Вид просто потрясающий...	What an incredible view...
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/1/prompts/1	It's so peaceful...	Tout est si paisible...	Они так умиротворяют...	It's so peaceful...
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/10	I've actually felt this way a lot more often since you moved to town.	D'ailleurs, je ressens de plus en plus ça depuis ton arrivée en ville.	И, честно говоря, с тех пор, как ты <p>приехали</p><f>приехала</f><m>приехал</m><n>приехало</n> в город, это чувство посещает меня чаще.	I've actually felt this way a lot more often since you moved to town.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/11	I'm not sure how I would have managed if you hadn't!	Sans toi, je ne sais pas comment je m'en serais sortie !	Даже не знаю, как я бы справлялась, если бы тебя не было!	I'm not sure how I would have managed if you hadn't!
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/12	To be honest, I've often worried whether I'd be able to live up to the responsibilities of being Mistria's leader.	À vrai dire, je me demande souvent si j'arriverai vraiment à administrer Mistria.	Если честно, я часто переживаю, что не смогу быть достойным лидером для народа Мистрии.	To be honest, I've often worried whether I'd be able to live up to the responsibilities of being Mistria's leader.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/13	My parents... really, the whole village has put so much faith in me.	Mes parents... le village entier, tous me font une telle confiance.	Мои родители... да и вся деревня так верят в меня.	My parents... really, the whole village has put so much faith in me.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/14	I wonder... will I be able to protect everyone, no matter what happens in the future...?	Je me demande si je serai capable de tous les protéger, quel que soit ce que l'avenir nous réserve...	А я задумываюсь... Смогу ли я защитить всех, какие бы беды ни принесло будущее?..	I wonder... will I be able to protect everyone, no matter what happens in the future...?
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/15	I'm so glad you answered my call, [Ari].	Je suis tellement contente que tu aies répondu à mon appel, [Ari].	Я так рада, что ты <p>откликнулись</p><f>откликнулась</f><m>откликнулся</m><n>откликнулось</n> на мою просьбу, [Ari].	I'm so glad you answered my call, [Ari].
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/16	Thank you for helping to see my plans through.	Merci de m'aider à mener à bien mes projets.	Спасибо, что помогаешь воплотить мои планы в жизнь.	Thank you for helping to see my plans through.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/17	I... I promise I won't let you down.	Je... Je te promets que je ne te décevrai pas.	Я... Я обещаю никогда тебя не подводить.	I... I promise I won't let you down.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/17/prompts/0	I believe in you.	Je crois en toi.	Я в тебя верю.	I believe in you.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/17/prompts/1	Let's protect Mistria together.	On protégera Mistria ensemble.	Мы будем защищать Мистрию вместе.	Let's protect Mistria together.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/18	Thank you... it means a lot.	Merci... ça me touche beaucoup.	Спасибо... Это для меня очень важно.	Thank you... it means a lot.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/19	[Ari]...	[Ari]...	[Ari]...	[Ari]...
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/2	Right? This has to be the best view in the whole kingdom.	Tu trouves aussi ? Je crois que c'est le plus beau panorama de tout le royaume.	Так ведь? Это точно лучший вид на звёзды во всём королевстве.	Right? This has to be the best view in the whole kingdom.
Cutscenes/Festival Events/shooting_star/shooting_star_adeline/20	You're right. We're doing this together, aren't we?	Tu as raison. On va y arriver ensemble !	Всё верно. Это наше общее дело, верно?	You're right. We're doing this together, aren't we?
