key	english	french	russian	bulgarian
Conversations/tali_challenges_active_lines/golden_cookies_challenge_active/1/prompts/0	Where do I get the recipe to make Golden Cookies?	Où puis-je trouver la recette des cookies dorés ?	Где мне взять рецепт золотого печенья?	Where do I get the recipe to make Golden Cookies?
Conversations/tali_challenges_active_lines/golden_cookies_challenge_active/1/prompts/1	I can make them, and with ingredients from my own farm.	Je vais en préparer et j'utiliserai des ingrédients venant de ma ferme.	Я могу его сделать, и ингредиенты будут с моей собственной фермы.	I can make them, and with ingredients from my own farm.
Conversations/tali_challenges_active_lines/golden_cookies_challenge_active/2	I can't do everything for you, you know.	Je ne peux pas te mâcher tout le travail, tu sais.	Не могу же я всё делать за тебя.	I can't do everything for you, you know.
Conversations/tali_challenges_active_lines/golden_cookies_challenge_active/3	I'll tell you when $Stone Chickens$ fly.	Je te le dirai quand les $poules en pierre$ auront des dents.	Узнаешь, когда $каменная курица$ полетит.	I'll tell you when $Stone Chickens$ fly.
Conversations/tali_challenges_active_lines/golden_cookies_challenge_active/4	Is that so?	Ah vraiment ?	Вот как?	Is that so?
Conversations/tali_challenges_active_lines/golden_cookies_challenge_active/5	...	...	...	...
Conversations/tali_challenges_active_lines/golden_cookies_challenge_active/init	I doubt you've ever had =Golden Cookies= before, have you?	J'imagine que tu n'as jamais goûté aux =cookies dorés=, je me trompe ?	Вряд ли тебе когда-нибудь доводилось пробовать =золотое печенье=, не так ли?	I doubt you've ever had =Golden Cookies= before, have you?
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/1	If you have your own herb garden at the ready.	Encore faut-il avoir des herbes aromatiques à disposition.	Если у тебя уже есть готовый сад с зеленью.	If you have your own herb garden at the ready.
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/1/prompts/0	Where do I get the recipe to make an Herb Salad?	Où puis-je trouver la recette de la salade aux herbes ?	Где мне найти рецепт зелёного салата?	Where do I get the recipe to make an Herb Salad?
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/1/prompts/1	No problem.	Aucun problème.	Без проблем.	No problem.
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/2	Rumors say the original recipe was found by a $Taste Maker$ inside a treasure chest...	Si l'on en croit la rumeur, la recette a été découverte dans un coffre au trésor par un $Extracteur de goûts$...	По слухам, оригинальный рецепт нашёл в сундуке некий $законодатель вкуса$...	Rumors say the original recipe was found by a $Taste Maker$ inside a treasure chest...
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/3	While exploring a $Cavern deep in the earth$.	Apparemment, il était en train d'explorer une $grotte située en profondeur$.	Когда исследовал одну $пещеру глубоко под землёй$.	While exploring a $Cavern deep in the earth$.
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/4	Even if you can find the recipe... it may be troublesome to get all the ingredients unless you have a $Greenhouse$.	Même si tu mettais la main sur la recette, tu risquerais d'avoir du mal à rassembler tous les ingrédients si tu ne disposes pas d'une $serre$.	Даже если сможешь найти этот рецепт... Собрать все ингредиенты может быть проблематично, если у тебя нет $парника$.	Even if you can find the recipe... it may be troublesome to get all the ingredients unless you have a $Greenhouse$.
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/5	...	...	...	...
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/6	Perhaps I should have chosen a different dish...	J'aurais peut-être dû choisir un autre plat...	Возможно, мне стоило выбрать другое блюдо...	Perhaps I should have chosen a different dish...
Conversations/tali_challenges_active_lines/herb_salad_challenge_active/init	An =Herb Salad= is easy enough to make.	Il est facile de préparer une =salade aux herbes=.	Сделать =зелёный салат= весьма несложно.	An =Herb Salad= is easy enough to make.
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/1	It's no easy feat, preparing =Incredibly Hot Pot=.	Préparer un bon =ragoût super épicé= n'est pas donné à tout le monde.	Приготовить =обжигающее жаркое= — дело не из лёгких!	It's no easy feat, preparing =Incredibly Hot Pot=.
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/1/prompts/0	Where do I get the recipe to make it?	Où puis-je trouver la recette ?	Где мне найти этот рецепт?	Where do I get the recipe to make it?
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/1/prompts/1	I can handle it.	Ça ne me fait pas peur.	Я справлюсь.	I can handle it.
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/2	Rumors say the original recipe was found by a $Taste Maker$ inside a treasure chest...	Si l'on en croit la rumeur, la recette a été découverte dans un coffre au trésor par un $Extracteur de goûts$...	По слухам, оригинальный рецепт нашёл в сундуке некий $законодатель вкуса$...	Rumors say the original recipe was found by a $Taste Maker$ inside a treasure chest...
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/3	While exploring a $Cave filled with lava$.	Apparemment, il était en train d'explorer une $grotte pleine de lave$.	Когда исследовал одну $пещеру, заполненную лавой$.	While exploring a $Cave filled with lava$.
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/4	Sounds a bit dangerous, don't you think?	Ça a l'air un peu dangereux, tu ne trouves pas ?	Звучит немного опасно, тебе не кажется?	Sounds a bit dangerous, don't you think?
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/5	Hm.	Hmm.	Хм.	Hm.
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/6	Are you sure about that?	Tu le crois vraiment ?	Почему ты так <p>уверены</p><f>уверена</f><m>уверен</m><n>уверено</n>?	Are you sure about that?
Conversations/tali_challenges_active_lines/incredibly_hot_pot_challenge_active/init	Are you ready to give up, [Ari]?	Tu sais que tu risques de raccrocher ton tablier, [Ari] ?	Ты <p>готовы</p><f>готова</f><m>готов</m><n>готово</n> сдаться, [Ari]?	Are you ready to give up, [Ari]?
Conversations/tali_challenges_active_lines/omelet_challenge_active/1	Haven't you ever made an $Omelet$ before, [Ari]?	Tu n'as jamais préparé d'$omelette$ de ta vie, [Ari] ?	Ты что, никогда не <p>готовили</p><f>готовила</f><m>готовил</m><n>готовило</n> $омлет$, [Ari]?	Haven't you ever made an $Omelet$ before, [Ari]?
Conversations/tali_challenges_active_lines/omelet_challenge_active/1/prompts/0	Where do I get the recipe to make an Omelet?	Où puis-je trouver la recette de l'omelette ?	Где мне взять рецепт омлета?	Where do I get the recipe to make an Omelet?
Conversations/tali_challenges_active_lines/omelet_challenge_active/1/prompts/1	One Omelet, coming up!	Et une omelette, une !	Один омлет на подходе!	One Omelet, coming up!
Conversations/tali_challenges_active_lines/omelet_challenge_active/2	Seriously?	Sérieusement ?	Серьёзно?	Seriously?
Conversations/tali_challenges_active_lines/omelet_challenge_active/3	I'll tell you when $Stone Chickens$ fly.	Je te le dirai quand les $poules en pierre$ auront des dents.	Узнаешь, когда $каменная курица$ полетит.	I'll tell you when $Stone Chickens$ fly.
Conversations/tali_challenges_active_lines/omelet_challenge_active/4	I'll be waiting.	J'attends.	Я подожду.	I'll be waiting.
Conversations/tali_challenges_active_lines/omelet_challenge_active/init	What is it?	Qu'y a-t-il ?	Что случилось?	What is it?
Conversations/tali_challenges_active_lines/rice_ball_challenge_active/1	Are you lost already?	Tu ne sais pas par où commencer.	Уже признаёшь поражение?	Are you lost already?
Conversations/tali_challenges_active_lines/rice_ball_challenge_active/1/prompts/0	Where do I get the recipe to make a Rice Ball?	Où puis-je trouver la recette des boulettes de riz ?	Где мне найти рецепт рисового шарика?	Where do I get the recipe to make a Rice Ball?
Conversations/tali_challenges_active_lines/rice_ball_challenge_active/1/prompts/1	I'm good.	Tout va bien.	Всё в порядке.	I'm good.
Conversations/tali_challenges_active_lines/rice_ball_challenge_active/2	What, you don't even know how to make a $Rice Ball$?	Comment ? Tu ne sais même pas confectionner une pauvre $boulette de riz$ ?	Ты что, даже не знаешь, как сделать $рисовый шарик$?	What, you don't even know how to make a $Rice Ball$?
Conversations/tali_challenges_active_lines/rice_ball_challenge_active/3	I believe the $Sleeping Dragon Inn$ sells the recipe.	Je crois que la recette est en vente à l'$auberge du Dragon qui dort$.	По-моему, этот рецепт продаётся в $трактире «Спящий дракон»$.	I believe the $Sleeping Dragon Inn$ sells the recipe.
Conversations/tali_challenges_active_lines/rice_ball_challenge_active/4	Hm. We'll see about that.	Hmm. On en rediscutera.	Хм. Ну посмотрим.	Hm. We'll see about that.
Conversations/tali_challenges_active_lines/rice_ball_challenge_active/init	What is it?	Qu'y a-t-il ?	Что случилось?	What is it?
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/1	Are you sure you're up to the challenge?	Tu te sens vraiment à la hauteur du défi ?	Ты <p>уверены</p><f>уверена</f><m>уверен</m><n>уверено</n>, что тебе это по силам?	Are you sure you're up to the challenge?
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/1/prompts/0	Where do I get the recipe to make a Tide Salad?	Où puis-je trouver la recette de la salade des marées ?	Где мне взять рецепт подводного салата?	Where do I get the recipe to make a Tide Salad?
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/1/prompts/1	I make Tide Salads all the time!	Je passe mes journées à préparer des salades des marées !	Да я всё время делаю подводные салаты!	I make Tide Salads all the time!
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/2	Rumors say the original recipe was found by a $Taste Maker$ inside a treasure chest...	Si l'on en croit la rumeur, la recette a été découverte dans un coffre au trésor par un $Extracteur de goûts$...	По слухам, оригинальный рецепт нашёл в сундуке некий $законодатель вкуса$...	Rumors say the original recipe was found by a $Taste Maker$ inside a treasure chest...
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/3	While exploring a $Water-filled Cavern$.	Apparemment, il était en train d'explorer une $grotte pleine d'eau$.	Когда исследовал одну $водянистую пещеру$.	While exploring a $Water-filled Cavern$.
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/4	Imagine that.	Tu imagines, un peu ?	Подумать только!	Imagine that.
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/5	...	...	...	...
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/6	You expect me to believe that?	Tu penses vraiment que je vais te croire ?	Ты думаешь, я тебе поверю?	You expect me to believe that?
Conversations/tali_challenges_active_lines/tide_salad_challenge_active/init	The $Tide Salad$ is a rather uncommon dish.	La $salade des marées$ n'est pas un plat très courant.	$Подводный салат$ — весьма необычное блюдо.	The $Tide Salad$ is a rather uncommon dish.
Conversations/tali_challenges_active_lines/veggie_sub_sandwich_challenge_active/1	We're in the semi-finals now.	Nous voilà à la demi-finale.	Мы уже в полуфинале.	We're in the semi-finals now.
Conversations/tali_challenges_active_lines/veggie_sub_sandwich_challenge_active/1/prompts/0	Where do I get the recipe to make a Veggie Sub Sandwich?	Où puis-je obtenir la recette du sandwich aux légumes ?	Где мне найти рецепт овощного сэндвича?	Where do I get the recipe to make a Veggie Sub Sandwich?
Conversations/tali_challenges_active_lines/veggie_sub_sandwich_challenge_active/1/prompts/1	I'm ready to win.	La victoire est à moi.	Я <p>настроены</p><f>настроена</f><m>настроен</m><n>настроено</n> на победу.	I'm ready to win.
Conversations/tali_challenges_active_lines/veggie_sub_sandwich_challenge_active/2	I believe the $Sleeping Dragon Inn$ sells the recipe.	Je crois que la recette est en vente à l'$auberge du Dragon qui dort$.	По-моему, этот рецепт продаётся в $трактире «Спящий дракон»$.	I believe the $Sleeping Dragon Inn$ sells the recipe.
Conversations/tali_challenges_active_lines/veggie_sub_sandwich_challenge_active/3	Wait, why am I helping you with this one?	Mais pourquoi est-ce que je t'aide sur ce coup-là ?	Стоп, почему я до сих пор тебе помогаю?	Wait, why am I helping you with this one?
Conversations/tali_challenges_active_lines/veggie_sub_sandwich_challenge_active/4	I suppose anything is possible.	Tout est possible, j'imagine.	Пожалуй, всё может быть.	I suppose anything is possible.
Conversations/tali_challenges_active_lines/veggie_sub_sandwich_challenge_active/5	I'll reserve my judgement, for now.	Pour l'instant, je préfère ne pas me prononcer.	Пока что я воздержусь от оценок.	I'll reserve my judgement, for now.
Conversations/tali_challenges_active_lines/veggie_sub_sandwich_challenge_active/init	Do you have the skill it takes to make such a high level dish?	Tu te penses capable de préparer un plat aussi raffiné ?	Ты достаточно <p>умелы</p><f>умела</f><m>умел</m><n>умелое</n>, чтобы приготовить такое высококлассное блюдо?	Do you have the skill it takes to make such a high level dish?
