key	english	french	russian	bulgarian
Conversations/fetch_quests/request_for_baked_potato_turn_in/1	I don't usually bother with them, but then I thought about making one with =butter= and =cheese= on top...	D'habitude, je ne suis pas forcément un grand fan, mais il m'est venu l'idée d'en préparer une avec du =beurre= et du =fromage= dessus...	Обычно я его не пеку, но недавно решил добавить сверху =масла= и =сыра=...	I don't usually bother with them, but then I thought about making one with =butter= and =cheese= on top...
Conversations/fetch_quests/request_for_baked_potato_turn_in/2	Why don't you give it a try sometime? Here's my recipe!	Tu pourrais peut-être essayer, à l'occasion ? Tiens, voilà ma recette !	Может, тоже попробуешь? Вот мой рецепт!	Why don't you give it a try sometime? Here's my recipe!
Conversations/fetch_quests/request_for_baked_potato_turn_in/init	[Ari]! Is this the $Baked Potato$ I asked for? Thank you!	[Ari] ! C'est la $pomme de terre au four$ que j'avais demandée ? Merci !	[Ari]! Это что, $печёный картофель$, который я просил? Спасибо!	[Ari]! Is this the $Baked Potato$ I asked for? Thank you!
Conversations/fetch_quests/request_for_basil_thyme_turn_in/1	Thank you [Ari], you're very considerate. Please take this for your trouble.	Merci, [Ari], tu es quelqu'un de très attentionné. Tu t'es donné du mal, accepte ceci en échange.	Спасибо, [Ari], ты очень <p>заботливы</p><f>заботлива</f><m>заботлив</m><n>заботливо</n>. Вот тебе за старания.	Thank you [Ari], you're very considerate. Please take this for your trouble.
Conversations/fetch_quests/request_for_basil_thyme_turn_in/init	Oh, These are the $Herbs$ I requested, aren't they?	Oh, ce sont les $herbes$ que j'ai demandées, c'est ça ?	О, это $травы$, которые я искала?	Oh, These are the $Herbs$ I requested, aren't they?
Conversations/fetch_quests/request_for_beet_soup_turn_in/1	Ahem.	Hum.	Кхм.	Ahem.
Conversations/fetch_quests/request_for_beet_soup_turn_in/2	Thank you, [Ari].	En tout cas, merci, [Ari].	Спасибо, [Ari].	Thank you, [Ari].
Conversations/fetch_quests/request_for_beet_soup_turn_in/init	My =Beet Soup=!	Voici ma =soupe à la betterave= !	Мой =свекольный суп=!	My =Beet Soup=!
Conversations/fetch_quests/request_for_beet_turn_in/1	For a winter treat, you can't beet it!	Pour un légume d'hiver, il est vraiment « tsuper... cule », ha ha !	От снега всё промокло, зато у нас есть свёкла!	For a winter treat, you can't beet it!
Conversations/fetch_quests/request_for_beet_turn_in/init	What a good looking =Beet=! Great work, [Ari].	Quelle splendide =betterave= ! Beau travail, [Ari].	Какая шикарная =свёкла=! Молодец, [Ari].	What a good looking =Beet=! Great work, [Ari].
Conversations/fetch_quests/request_for_bell_berry_bakewell_turn_in/1	This'll make a nice surprise for the family later!	Ça fera une jolie surprise pour toute la famille, tout à l'heure !	Устрою своей семье сюрприз!	This'll make a nice surprise for the family later!
Conversations/fetch_quests/request_for_bell_berry_bakewell_turn_in/init	If that isn't a perfectly baked $Bell Berry Bakewell Tart$! Thanks, [Ari]!	Il n'y a vraiment rien qui cloche dans cette $tarte aux clocherelles$ ! Merci, [Ari] !	Такой безупречно выпеченный $тарт из колокольника$! Спасибо, [Ari]!	If that isn't a perfectly baked $Bell Berry Bakewell Tart$! Thanks, [Ari]!
Conversations/fetch_quests/request_for_berries_gold_turn_in/1	Please accept this small token of gratitude.	Voici un petit quelque chose, en gage de ma reconnaissance.	Пожалуйста, прими это в знак благодарности.	Please accept this small token of gratitude.
Conversations/fetch_quests/request_for_berries_gold_turn_in/init	Ah, my snack! I thank you for your consideration.	Ah, mon encas ! Merci de cette gentille attention.	А, вот и перекус! Спасибо за заботу.	Ah, my snack! I thank you for your consideration.
Conversations/fetch_quests/request_for_berries_turn_in/1	Here is my recipe for =Berries and Cream=. I hope you like it as much as I do!	Voici ma recette de =baies sauvages à la chantilly=, j'espère que tu l'apprécieras autant que moi !	Вот мой рецепт =ягод со сливками=. Надеюсь, тебе понравится не меньше, чем мне!	Here is my recipe for =Berries and Cream=. I hope you like it as much as I do!
Conversations/fetch_quests/request_for_berries_turn_in/init	Oh, the $Wild Berries$ I asked for! Thank you!	Oh, les $baies sauvages$ que j'avais demandées ! Merci !	О, $дикие ягоды$ по моей просьбе! Спасибо!	Oh, the $Wild Berries$ I asked for! Thank you!
Conversations/fetch_quests/request_for_bird_house_turn_in/1	Now I just need to pick the right spot to place it and hope the birds arrive.	À présent, je n'ai plus qu'à choisir le bon endroit où l'installer et espérer que les oiseaux arrivent.	Осталось придумать, куда его повесить, и ждать, когда прилетят птицы.	Now I just need to pick the right spot to place it and hope the birds arrive.
Conversations/fetch_quests/request_for_bird_house_turn_in/init	Did you make this Birdhouse yourself, [Ari]? Color me impressed.	C'est toi qui as fabriqué ce nichoir, [Ari] ? Tu me vois très impressionnée.	Ты <p>сами сделали</p><f>сама сделала</f><m>сам сделал</m><n>само сделало</n> этот скворечник, [Ari]? Я впечатлена.	Did you make this Birdhouse yourself, [Ari]? Color me impressed.
Conversations/fetch_quests/request_for_blackberries_2_turn_in/1	Livestock ain't too picky on what you feed'em, if you like it, so will they.	Les bêtes ne sont pas très regardantes sur ce qu'elles mangent. Si tu aimes ça, elles aimeront aussi.	Животные обычно непривиредливы в выборе корма. Если тебе нравится, значит, и им тоже.	Livestock ain't too picky on what you feed'em, if you like it, so will they.
Conversations/fetch_quests/request_for_blackberries_2_turn_in/2	Keep that in mind if you see something tasty when you're out and about around Mistria!	Garde ça en tête si tu vois quelque chose d'appétissant en te baladant dans Mistria !	Так что можно примечать всякие вкусности, когда будешь ходить по Мистрии!	Keep that in mind if you see something tasty when you're out and about around Mistria!
Conversations/fetch_quests/request_for_blackberries_2_turn_in/init	$Blackberries$! Kind of you to take my request, [Ari].	Des $mûres$ ! C'est très gentil de m'avoir aidé, [Ari].	$Ежевика$! Спасибо тебе большое, что <p>взялись</p><f>взялась</f><m>взялся</m><n>взялось</n> за мой заказ, [Ari].	$Blackberries$! Kind of you to take my request, [Ari].
Conversations/fetch_quests/request_for_blackberries_turn_in/1	Here, enjoy your jam making, that's half the fun!	Tiens, tu pourras préparer toi-même la tienne, tu l'apprécieras encore plus !	Готовить варенье — одно удовольствие, попробуй тоже!	Here, enjoy your jam making, that's half the fun!
Conversations/fetch_quests/request_for_blackberries_turn_in/init	Why thank you [Ari]! These Blackberries are perfect for making $Blackberry Jam$.	Merci infiniment, [Ari] ! Ces mûres sont parfaites pour réaliser ma $confiture de mûre$.	Ого, спасибо, [Ari]! Из этих ягод получится отличное $варенье из ежевики$.	Why thank you [Ari]! These Blackberries are perfect for making $Blackberry Jam$.
Conversations/fetch_quests/request_for_blueberries_turn_in/1	Thank you! These will make some great $Blueberry Jam$. Here's my recipe!	Merci ! Elles feront une super $confiture de myrtille$. Voici ma recette !	Спасибо! Теперь будет отличное $варенье из черники$. Вот мой рецепт!	Thank you! These will make some great $Blueberry Jam$. Here's my recipe!
Conversations/fetch_quests/request_for_blueberries_turn_in/init	Oooh! Are these the $Blueberries$ I requested?	Oooh ! Ce sont les $myrtilles$ que j'avais demandées ?	Ого! Это $черника$, которую я искала?	Oooh! Are these the $Blueberries$ I requested?
Conversations/fetch_quests/request_for_bomb_turn_in/1	What a fascinating melding of modern technology and magic. I have much to learn from this.	Ce mélange de technologie et de magie est fascinant. J'ai beaucoup à en apprendre.	Необыкновенный сплав современных технологий и магии. Из этого образца можно многое почерпнуть.	What a fascinating melding of modern technology and magic. I have much to learn from this.
Conversations/fetch_quests/request_for_bomb_turn_in/init	This $Bomb$ is quite remarkable! Thank you, [Ari].	Cette $bombe$ est plutôt remarquable ! Merci, [Ari].	Какая примечательная $бомба$! Спасибо, [Ari].	This $Bomb$ is quite remarkable! Thank you, [Ari].
Conversations/fetch_quests/request_for_breath_of_flame_turn_in/1	I wonder if they're related to $Breath Of Spring$ flowers?	Je me demande si elles pourraient être apparentées aux $œillets de printemps$.	Интересно, не родственники ли они с цветами $весноцвета$?	I wonder if they're related to $Breath Of Spring$ flowers?
Conversations/fetch_quests/request_for_breath_of_flame_turn_in/2	I'll have to ask Celine! Thanks, [Ari]!	Il faudra que je pose la question à Céline. Merci, [Ari] !	Надо будет спросить у Селин! Спасибо, [Ari]!	I'll have to ask Celine! Thanks, [Ari]!
Conversations/fetch_quests/request_for_breath_of_flame_turn_in/init	What a beautiful flower! I'm sure =Celine= has never seen something like this =Breath Of Flame=!	Quelle fleur magnifique ! Je suis sûre que =Céline= n'a jamais rien vu de tel que cette =soufflefeu= !	Какой прекрасный цветок! Уверена, =Селин= ничего похожего на =огнецвет= не видела.	What a beautiful flower! I'm sure =Celine= has never seen something like this =Breath Of Flame=!
Conversations/fetch_quests/request_for_bristles_turn_in/1	Oh ho ho!	Ho ho ho !	О-хо-хо!	Oh ho ho!
Conversations/fetch_quests/request_for_bristles_turn_in/init	Ah, thank you. With this, my chair at the Bathhouse will be cozy enough to sleep in.	Ah, merci. Avec ça, mon fauteuil, aux bains, sera si confortable que je pourrai dormir dedans.	А, спасибо. Теперь мой стул в купальне будет такой мягкий, что можно поспать.	Ah, thank you. With this, my chair at the Bathhouse will be cozy enough to sleep in.
Conversations/fetch_quests/request_for_broccoli_turn_in/1	I'm working on my recipe for $Broccoli Salad$. No one in town much likes it, and I want to change that someday!	Je travaille sur ma recette de $salade de brocoli$. Il n'y a pas grand monde qui aime ça, en ville, et j'ai envie que ça change !	Я разрабатываю рецепт $салата из брокколи$. Никто в городе её не ест, и я хочу когда-нибудь это изменить!	I'm working on my recipe for $Broccoli Salad$. No one in town much likes it, and I want to change that someday!
Conversations/fetch_quests/request_for_broccoli_turn_in/2	In fact... here, have the recipe. Maybe between the two of us we can crack it!	En fait... tiens, prends la recette. Peut-être qu'à nous deux, on y arrivera !	А впрочем... вот мой рецепт. Возможно, вдвоём у нас получится приготовить идеально!	In fact... here, have the recipe. Maybe between the two of us we can crack it!
Conversations/fetch_quests/request_for_broccoli_turn_in/init	That's some fresh $Broccoli$! Thanks, [Ari].	Ce $brocoli$ est bien frais ! Merci, [Ari].	Какая свежая $брокколи$! Спасибо, [Ari].	That's some fresh $Broccoli$! Thanks, [Ari].
Conversations/fetch_quests/request_for_bull_horn_turn_in/init	Thanks, [Ari]! I really appreciate it, I know these =Bull Horns= weren't easy to come by.	Merci, [Ari] ! Je te suis très reconnaissant, je sais que ces =cornes de taureau= n'ont pas été faciles à trouver.	Спасибо, [Ari]! Это очень ценно, я знаю, как непросто было достать эти =бычьи рога=.	Thanks, [Ari]! I really appreciate it, I know these =Bull Horns= weren't easy to come by.
Conversations/fetch_quests/request_for_burdock_root_turn_in/1	You can turn $Burdock Root$ into a wonderful side dish that I'm quite fond of.	Tu peux transformer les $racines de bardane$ en un magnifique accompagnement dont je raffole.	Из $корня лопуха$ получается чудесный гарнир, я его очень люблю.	You can turn $Burdock Root$ into a wonderful side dish that I'm quite fond of.
Conversations/fetch_quests/request_for_burdock_root_turn_in/init	Thank you, [Ari].	Merci, [Ari].	Спасибо, [Ari].	Thank you, [Ari].
Conversations/fetch_quests/request_for_butter_turn_in/1	I'll have to think about how to use it...	Je vais réfléchir à son utilisation...	Я подумаю, как его использовать...	I'll have to think about how to use it...
Conversations/fetch_quests/request_for_butter_turn_in/2	It's way too nice to simply grease a pan with!	Il est bien trop beau pour servir seulement à graisser une poêle !	Слишком уж хорошее, чтобы просто обмазывать сковородку!	It's way too nice to simply grease a pan with!
Conversations/fetch_quests/request_for_butter_turn_in/init	Look at the shine on that $Butter$! Thanks, [Ari].	Regarde un peu l'éclat lustré de ce $beurre$ ! Merci, [Ari].	Только посмотри, как блестит $масло$! Спасибо, [Ari].	Look at the shine on that $Butter$! Thanks, [Ari].
Conversations/fetch_quests/request_for_cabbage_turn_in/init	Everyone likes raw =Cabbage=, right? Thanks, [Ari].	Qui n'aime pas le =chou= cru, hein ? Merci, [Ari].	Все любят сырую =капусту=, правда? Спасибо, [Ari].	Everyone likes raw =Cabbage=, right? Thanks, [Ari].
Conversations/fetch_quests/request_for_carrot_turn_in/1	Dozy will be so surprised!	Dozy va avoir une sacrée surprise !	Будет сюрприз для Дрёмы!	Dozy will be so surprised!
Conversations/fetch_quests/request_for_carrot_turn_in/2	Oh ho ho!	Ho ho ho !	О-хо-хо!	Oh ho ho!
Conversations/fetch_quests/request_for_carrot_turn_in/init	Excellent, my $Carrots$! You've done well, [Ari].	Exactement les $carottes$ que je voulais ! Beau travail, [Ari].	Отлично, вот и моя $морковь$! Спасибо за работу, [Ari]!	Excellent, my $Carrots$! You've done well, [Ari].
Conversations/fetch_quests/request_for_caterpillar_turn_in/1	Thank you [Ari], he's going to love it. Here's your reward!	Merci, [Ari], il va l'adorer. Voici ta récompense !	Спасибо, [Ari], ему точно понравится. Вот твоя награда!	Thank you [Ari], he's going to love it. Here's your reward!
Conversations/fetch_quests/request_for_caterpillar_turn_in/init	Ahh, this must be the $Caterpillar$ I requested for Luc, right?	Ah, ce doit être la $chenille$ que j'avais réclamée pour Luc, c'est ça ?	А, это же $гусеница$, которуя я просил достать для Люка, да?	Ahh, this must be the $Caterpillar$ I requested for Luc, right?
Conversations/fetch_quests/request_for_catfish_turn_in/1	Here's my recipe for $Breaded Catfish$, as promised!	Comme promis, voici ma recette du $poisson-chat pané$ !	Вот мой рецепт $сома в панировке$, как обещал!	Here's my recipe for $Breaded Catfish$, as promised!
Conversations/fetch_quests/request_for_catfish_turn_in/init	Wow, look at that $Catfish$, [Ari]! This is just what I needed.	Waouh, regarde-moi un peu ce $poisson-chat$, [Ari] ! C'est pile ce dont j'avais besoin.	Ух, вот это у тебя $сом$, [Ari]! Как раз как мне нужно.	Wow, look at that $Catfish$, [Ari]! This is just what I needed.
Conversations/fetch_quests/request_for_cauliflower_turn_in/1	Balor really came through with his last shipment to the store, so I thought I'd thank him by whipping up a pot of his favorite $Cauliflower Curry$!	Balor s'est vraiment surpassé lors de la dernière livraison pour le magasin. Je me suis dit que j'allais le remercier en préparant son plat préféré, un $curry de chou-fleur$.	Балор серьёзно выручил наш универмаг недавней поставкой, так что я решил его отблагодарить и приготовить его любимое $карри из цветной капусты$!	Balor really came through with his last shipment to the store, so I thought I'd thank him by whipping up a pot of his favorite $Cauliflower Curry$!
Conversations/fetch_quests/request_for_cauliflower_turn_in/init	=Cauliflower=! Thanks, [Ari]!	Du =chou-fleur= ! Merci [Ari] !	О, =цветная капуста=! Спасибо, [Ari]!	=Cauliflower=! Thanks, [Ari]!
Conversations/fetch_quests/request_for_cheese_turn_in/1	I love =Grilled Cheese= as well, it's the perfect meal!	J'adore aussi le =croque au fromage=, c'est le meilleur repas du monde !	Я обожаю =горячие сэндвичи с сыром=, просто идеальная еда!	I love =Grilled Cheese= as well, it's the perfect meal!
Conversations/fetch_quests/request_for_cheese_turn_in/2	I wonder why that's okay for dinner but cheese alone isn't?	D'ailleurs, je me demande pourquoi on peut avoir un croque en guise de dîner, mais pas juste du fromage...	Интересно, почему на обед его съесть можно, а кусок сыра просто так — нет?	I wonder why that's okay for dinner but cheese alone isn't?
Conversations/fetch_quests/request_for_cheese_turn_in/3	Time to find out!	C'est l'occasion de le découvrir !	Пришла пора узнать!	Time to find out!
Conversations/fetch_quests/request_for_cheese_turn_in/init	My $Cheese$! Thank you, [Ari].	Mon $fromage$ ! Merci, [Ari].	Мой $сыр$! Спасибо, [Ari].	My $Cheese$! Thank you, [Ari].
Conversations/fetch_quests/request_for_chestnuts_turn_in/1	What do I need them for? To throw at stuff, of course.	Pourquoi il me les fallait ? Ben, pour les lancer, évidemment.	Зачем мне каштаны? Чтобы бросать в разные штуки, конечно же.	What do I need them for? To throw at stuff, of course.
Conversations/fetch_quests/request_for_chestnuts_turn_in/2	They're called conkers for a reason, you know. Well, bye [Ari]!	Et puis on en a aussi besoin pour le jeu des marrons. Bon, salut, [Ari] !	Для чего же ещё они такие круглые? Всё, пока, [Ari]!	They're called conkers for a reason, you know. Well, bye [Ari]!
Conversations/fetch_quests/request_for_chestnuts_turn_in/init	[Ari]! Are these the chestnuts I requested? This is perfect...	[Ari] ! C'est les marrons que j'ai demandés ? Parfait...	[Ari]! Это каштаны, которые я разыскивала? Прекрасно...	[Ari]! Are these the chestnuts I requested? This is perfect...
Conversations/fetch_quests/request_for_chili_pepper_turn_in/1	I don't think a dish can ever have enough spice, and neither does Hemlock!	Pour moi, un plat n'est jamais trop relevé, et Hemlock partage mon avis !	Я считаю, перца много не бывает, и Хемлок того же мнения!	I don't think a dish can ever have enough spice, and neither does Hemlock!
Conversations/fetch_quests/request_for_chili_pepper_turn_in/init	Fresh =Chili Peppers=! Thank you, [Ari].	Des =piments= frais ! Merci, [Ari].	Свежий =перец чили=! Спасибо, [Ari].	Fresh =Chili Peppers=! Thank you, [Ari].
Conversations/fetch_quests/request_for_clam_turn_in/1	Please enjoy this recipe for =Clam Chowder=.	J'espère que tu apprécieras cette recette de =velouté aux praires=.	Пожалуйста, возьми мой рецепт =чаудера с моллюсками=.	Please enjoy this recipe for =Clam Chowder=.
Conversations/fetch_quests/request_for_clam_turn_in/init	[Ari]! You have my sincere thanks.	[Ari] ! Je te remercie sincèrement.	[Ari]! Искренне тебе благодарен.	[Ari]! You have my sincere thanks.
Conversations/fetch_quests/request_for_clay_turn_in/1	"Thank you, [Ari]. She's been talking about making this ""legendary sword"" for days! She'll be delighted."	Merci, [Ari]. Cela fait des jours qu'elle nous parle de fabriquer cette « épée légendaire » ! Elle sera aux anges.	Спасибо, [Ari]. Она уже несколько дней рассказывает, как будет делать «легендарный меч»! Ей точно понравится.	"Thank you, [Ari]. She's been talking about making this ""legendary sword"" for days! She'll be delighted."
Conversations/fetch_quests/request_for_clay_turn_in/2	Here's your reward!	Voici ta récompense !	Вот твоё вознаграждение!	Here's your reward!
Conversations/fetch_quests/request_for_clay_turn_in/init	"Is this the $Clay$ for Dell's ""art project""?"	C'est l'$argile$ pour le « projet artistique » de Dell ?	Это $глина$ для «творческого проекта» Делл?	"Is this the $Clay$ for Dell's ""art project""?"
Conversations/fetch_quests/request_for_coconuts_2_turn_in/1	I'm sure I can whip up all sorts of fun desserts with these!	Avec ça, je suis sûr de pouvoir préparer plein de desserts sympas !	Теперь у меня точно будут интересные десерты!	I'm sure I can whip up all sorts of fun desserts with these!
Conversations/fetch_quests/request_for_coconuts_2_turn_in/init	Would you look at these $Coconuts$! Thank you, [Ari].	Regardez-moi un peu ces $noix de coco$ ! Merci, [Ari].	Только посмотри, какие $кокосы$! Спасибо, [Ari].	Would you look at these $Coconuts$! Thank you, [Ari].
Conversations/fetch_quests/request_for_coconuts_turn_in/1	Thank you [Ari], $Coconut Milk$ makes a perfect treat on a hot day. Drink up!	Merci, [Ari], le $lait de coco$ est un vrai régal, les jours de chaleur. Santé !	Спасибо, [Ari], $кокосовое молоко$ отлично утоляет жажду в жаркий день. Попей как следует!	Thank you [Ari], $Coconut Milk$ makes a perfect treat on a hot day. Drink up!
Conversations/fetch_quests/request_for_coconuts_turn_in/init	Ahh, the $Coconuts$ I requested! Perfect!	Ah, les $noix de coco$ que j'avais demandées ! Parfait !	А, $кокосы$, что я просил! Замечательно!	Ahh, the $Coconuts$ I requested! Perfect!
Conversations/fetch_quests/request_for_cod_turn_in/1	Promise you'll let me try some after you make it!	Mais promets-moi que tu me feras goûter le résultat !	И обещай, что поделишься, когда приготовишь!	Promise you'll let me try some after you make it!
Conversations/fetch_quests/request_for_cod_turn_in/init	Thanks for the fish, [Ari]! Here, be sure to put his recipe for =Cod with Thyme= to good use!	Merci pour le poisson, [Ari] ! Tiens, la recette du =cabillaud au thym=, fais-en bon usage !	Спасибо за рыбу, [Ari]! Обязательно попробуй этот рецепт =трески с тимьяном=!	Thanks for the fish, [Ari]! Here, be sure to put his recipe for =Cod with Thyme= to good use!
Conversations/fetch_quests/request_for_coelacanth_turn_in/1	Wonder what else is out there...	Je me demande ce qu'on trouve d'autre dans les profondeurs...	Интересно, что там ещё можно найти...	Wonder what else is out there...
Conversations/fetch_quests/request_for_coelacanth_turn_in/2	Suppose that's one of the joys of fishing, ain't it!	Je suppose que c'est une des joies de la pêche, hein ?	Что ж, в этом и есть азарт рыбалки!	Suppose that's one of the joys of fishing, ain't it!
Conversations/fetch_quests/request_for_coelacanth_turn_in/init	A $Coelacanth$! What an incredible sight! Thanks, [Ari].	Un $cœlacanthe$ ! Je n'en crois pas mes yeux ! Merci, [Ari].	$Целакант$! Это же редкостная удача! Спасибо, [Ari].	A $Coelacanth$! What an incredible sight! Thanks, [Ari].
Conversations/fetch_quests/request_for_common_bait_turn_in/1	I'll give it a try next time the fish aren't in a biting mood and see how it does!	La prochaine fois que les poissons ne seront pas d'humeur à mordre, je m'en servirai pour voir ce que ça donne !	Попробую её в следующий раз, когда рыба не захочет клевать. Посмотрим, что будет!	I'll give it a try next time the fish aren't in a biting mood and see how it does!
Conversations/fetch_quests/request_for_common_bait_turn_in/init	Hoho, so this is $Common Bait$, is it? Thanks, [Ari].	Ho ho, alors voilà donc un $appât ordinaire$, hein ? Merci [Ari].	Хо-хо, значит, так выглядит $обычная наживка$? Спасибо, [Ari].	Hoho, so this is $Common Bait$, is it? Thanks, [Ari].
Conversations/fetch_quests/request_for_common_pheromone_turn_in/init	Hey, that's the $Common Pheromone$, I requested! Thanks, [Ari]!	Hé, voilà les $phéromones ordinaires$ que je voulais ! Merci [Ari] !	Ой, это же $обычные феромоны$, которые я просила! Спасибо, [Ari]!	Hey, that's the $Common Pheromone$, I requested! Thanks, [Ari]!
Conversations/fetch_quests/request_for_copper_beetle_turn_in/1	Thank you, [Ari]! I will cherish her. Please accept this snack as thanks.	Merci, [Ari] ! Je te promets de bien veiller sur lui. S'il te plaît, accepte cet encas, c'est pour te remercier.	Спасибо, [Ari]! Я буду его бережно хранить. В качестве оплаты вот тебе перекусить.	Thank you, [Ari]! I will cherish her. Please accept this snack as thanks.
Conversations/fetch_quests/request_for_copper_beetle_turn_in/init	Oh wow!! It's a real live =Copper Nugget Beetle= !	Waouh, trop fort ! Pour de vrai, c'est un =scarabée cuprifère= !	Ух ты!! Это что, живой =медный жук-самородок=?	Oh wow!! It's a real live =Copper Nugget Beetle= !
Conversations/fetch_quests/request_for_copper_ingot_turn_in/1	I'll need to run some tests to confirm the copper's purity, but between you and me, I think I should have no trouble selling this.	Il va falloir que je fasse quelques tests pour évaluer la pureté du cuivre, mais de toi à moi, je crois que je n'aurai aucun mal à le vendre.	Мне надо будет провести оценку чистоты этой меди, но, между нами говоря, продать я её смогу без проблем.	I'll need to run some tests to confirm the copper's purity, but between you and me, I think I should have no trouble selling this.
Conversations/fetch_quests/request_for_copper_ingot_turn_in/init	Look at that shine!	Regarde un peu cet éclat !	Как блестит!	Look at that shine!
Conversations/fetch_quests/request_for_copper_net_turn_in/1	My boy Luc will be so excited when I give this to him!	Mon petit Luc sera ravi quand je le lui donnerai !	Вот мой сынок Люк обрадуется, когда увидит!	My boy Luc will be so excited when I give this to him!
Conversations/fetch_quests/request_for_copper_net_turn_in/init	Hey, [Ari]! That's a fine looking $Copper Net$, thank you!	Bonjour [Ari] ! Ce $filet en cuivre$ est parfait, merci !	О, [Ari]! Отличный $медный сачок$, спасибо!	Hey, [Ari]! That's a fine looking $Copper Net$, thank you!
