key	english	french	russian	bulgarian
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/36f	There's one more thing I wanted to talk about, before you go.	Je voulais encore te parler d'une chose, avant que tu partes.	Пока ты не <p>ушли</p><f>ушла</f><m>ушёл</m><n>ушло</n>, я хочу обсудить кое-что ещё.	There's one more thing I wanted to talk about, before you go.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/36r	There's one more thing I wanted to talk about, before you go.	Je voulais encore te parler d'une chose, avant que tu partes.	Пока ты не <p>ушли</p><f>ушла</f><m>ушёл</m><n>ушло</n>, я хочу обсудить кое-что ещё.	There's one more thing I wanted to talk about, before you go.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/37f	I want you to have this. It's called the $Hero's Ring$. It's an heirloom that was passed down to me when I stepped in as the town's leader.	J'aimerais te donner ça. Cela s'appelle l'$anneau du héros$. C'est un objet de famille dont j'ai hérité quand j'ai endossé le rôle d'administratrice de la ville.	Хочу, чтобы это было у тебя. Это $кольцо героя$ — семейная реликвия, которую я получила, когда мне передали управление городом.	I want you to have this. It's called the $Hero's Ring$. It's an heirloom that was passed down to me when I stepped in as the town's leader.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/37r	I want you to have this. It's called the $Hero's Ring$. It's an heirloom that was passed down to me when I stepped in as the town's leader.	J'aimerais te donner ça. Cela s'appelle l'$anneau du héros$. C'est un objet de famille dont j'ai hérité quand j'ai endossé le rôle d'administratrice de la ville.	Хочу, чтобы это было у тебя. Это $кольцо героя$ — семейная реликвия, которую я получила, когда мне передали управление городом.	I want you to have this. It's called the $Hero's Ring$. It's an heirloom that was passed down to me when I stepped in as the town's leader.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/38f	Legends say it should be presented to Mistria's protector, to offer protection in turn.	Les légendes disent qu'il doit être présenté à la personne qui protège Mistria, afin que cette personne soit protégée en retour.	Согласно легендам, оно должно защищать того, кто защищает Мистрию.	Legends say it should be presented to Mistria's protector, to offer protection in turn.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/38r	Legends say it should be presented to Mistria's protector, to offer protection in turn.	Les légendes disent qu'il doit être présenté à la personne qui protège Mistria, afin que cette personne soit protégée en retour.	Согласно легендам, оно должно защищать того, кто защищает Мистрию.	Legends say it should be presented to Mistria's protector, to offer protection in turn.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/39f	There's no doubt about it, [Ari]. This ring belongs to you. May it protect you always.	Cela ne fait aucun doute, [Ari]. Cet anneau te revient. Qu'il te protège toujours.	У меня нет сомнений, [Ari]: это кольцо должно быть твоим. Пускай оно всегда дарует тебе защиту.	There's no doubt about it, [Ari]. This ring belongs to you. May it protect you always.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/39r	There's no doubt about it, [Ari]. This ring belongs to you. May it protect you always.	Cela ne fait aucun doute, [Ari]. Cet anneau te revient. Qu'il te protège toujours.	У меня нет сомнений, [Ari]: это кольцо должно быть твоим. Пускай оно всегда дарует тебе защиту.	There's no doubt about it, [Ari]. This ring belongs to you. May it protect you always.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/4	I had to hide it so Eiland wouldn't get into it first...	J'ai dû la cacher, sinon Eiland l'aurait déjà entamée...	Пришлось его припрятать, чтобы Эйланд не добрался раньше нас...	I had to hide it so Eiland wouldn't get into it first...
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/5	Hehe.	Hi hi.	Хи-хи.	Hehe.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/5/prompts/0	Wow, did you make it yourself?	Waouh, c'est toi qui l'as faite ?	Ух ты, ты сама его приготовила?	Wow, did you make it yourself?
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/5/prompts/1	Oh, it looks wonderful!	Oh, elle a l'air délicieuse !	Ого, выглядит чудесно!	Oh, it looks wonderful!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/6	I did! It's actually one of the first things I ever learned to bake...	Oui, c'est moi ! C'est une des premières choses que j'ai apprises en pâtisserie...	Да! Это одно из первых блюд, которые я научилась печь сама...	I did! It's actually one of the first things I ever learned to bake...
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/7	Do you really think so? It's actually one of the first things I ever learned to bake...	Vraiment, tu trouves ? C'est une des premières choses que j'ai apprises en pâtisserie...	Правда? Это одно из первых блюд, которые я научилась печь сама...	Do you really think so? It's actually one of the first things I ever learned to bake...
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/8	Mother used to take me up to the Summit for picnics in the spring.	Au printemps, maman avait l'habitude de m'emmener pique-niquer au sommet.	Весной мама устраивала со мной пикники на Вершине.	Mother used to take me up to the Summit for picnics in the spring.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/9	Sometimes we'd pick lemons right from the tree on our way home, then spend the afternoon baking together. Eiland always liked that part!	Parfois, on cueillait des citrons directement sur l'arbre, sur le chemin du retour, et on passait l'après-midi à pâtisser ensemble. Eiland adorait cette partie-là !	Иногда по пути домой мы собирали лимоны прямо с дерева, а потом пекли пирог вместе. Эта часть особенно нравилась Эйланду!	Sometimes we'd pick lemons right from the tree on our way home, then spend the afternoon baking together. Eiland always liked that part!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts/init	Oh, [Ari]!	Oh, [Ari] !	О, [Ari]!	Oh, [Ari]!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_adeline/1	I'm feeling a lot better now. I promise I'll try to take it easy.	Je me sens beaucoup mieux, à présent. Je te promets de ne pas me surmener.	Мне уже гораздо лучше. Обещаю, что не буду перенапрягаться.	I'm feeling a lot better now. I promise I'll try to take it easy.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_adeline/init	Thanks again for everything [Ari].	Merci encore pour tout, [Ari].	Спасибо тебе ещё раз за всё, [Ari].	Thanks again for everything [Ari].
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_eiland/1	Thank goodness you were there to help her!	Heureusement que tu étais là pour l'aider !	Слава богу, что ты там <p>оказались и смогли</p><f>оказалась и смогла</f><m>оказался и смог</m><n>оказалось и смогло</n> помочь!	Thank goodness you were there to help her!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_eiland/2	I appreciate it, [Ari].	Je t'en suis très reconnaissant, [Ari].	Спасибо тебе, [Ari].	I appreciate it, [Ari].
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_eiland/init	I heard that Adeline collapsed while you were visiting...	Il paraît qu'Adeline s'est évanouie au moment où tu passais la voir...	Я слышал, что Аделина упала в обморок, когда ты <p>приходили</p><f>приходила</f><m>приходил</m><n>приходило</n> в гости...	I heard that Adeline collapsed while you were visiting...
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_elsie_best_friend/1	And you carried her all the way up to her room!	Et que tu l'aies portée jusqu'à sa chambre !	И ты <p>отнесли</p><f>отнесла</f><m>отнёс</m><n>отнесло</n> её до самой её комнаты!	And you carried her all the way up to her room!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_elsie_best_friend/2	And then took care of her until she felt better!	Et que tu aies pris soin d'elle jusqu'à ce qu'elle se sente mieux !	И даже <p>заботились</p><f>заботилась</f><m>заботился</m><n>заботилось</n> о ней, пока ей не стало лучше!	And then took care of her until she felt better!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_elsie_best_friend/3	What a good friend. Thank you, [Ari]. Adeline is lucky to have you.	C'est une belle preuve d'amitié. Merci, [Ari]. Adeline a beaucoup de chance de t'avoir.	Вот она, настоящая дружба. Спасибо, [Ari]. Аделине с тобой повезло.	What a good friend. Thank you, [Ari]. Adeline is lucky to have you.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_elsie_best_friend/init	My, I can't believe Adeline fainted during your tea party!	Eh bien, je n'en reviens pas qu'Adeline se soit évanouie quand vous preniez le thé !	Боже, поверить не могу! Аделина упала в обморок во время чаепития!	My, I can't believe Adeline fainted during your tea party!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_elsie_romantic/1	And you carried her all the way up to her room!	Et que tu l'aies portée jusqu'à sa chambre !	И ты <p>отнесли</p><f>отнесла</f><m>отнёс</m><n>отнесло</n> её до самой её комнаты!	And you carried her all the way up to her room!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_elsie_romantic/2	And then took care of her until she felt better!	Et que tu aies pris soin d'elle jusqu'à ce qu'elle se sente mieux !	И даже <p>заботились</p><f>заботилась</f><m>заботился</m><n>заботилось</n> о ней, пока ей не стало лучше!	And then took care of her until she felt better!
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_elsie_romantic/3	What a romantic. Thank you, [Ari]. Adeline is lucky to have you.	Que c'est romantique ! Merci, [Ari]. Adeline a beaucoup de chance de t'avoir.	Как романтично. Спасибо, [Ari]. Аделине с тобой повезло.	What a romantic. Thank you, [Ari]. Adeline is lucky to have you.
Cutscenes/Heart Events/Adeline/adeline_eight_hearts/adeline_eight_hearts_follow_up_elsie_romantic/init	My, I can't believe Adeline fainted during your date!	Eh bien, je n'en reviens pas qu'Adeline se soit évanouie durant votre rendez-vous !	Боже, поверить не могу! Аделина упала в обморок во время вашего свидания!	My, I can't believe Adeline fainted during your date!
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/1	We've been granted access to a special earthquake relief fund for rural areas that have been hit particularly hard.	On nous a accordé une aide destinée aux zones rurales les plus durement touchées par le tremblement de terre.	Нам предоставили доступ к специальному фонду помощи для деревень, наиболее пострадавших от землетрясения.	We've been granted access to a special earthquake relief fund for rural areas that have been hit particularly hard.
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/1/prompts/0	Wow, congrats Adeline!	Waouh, bravo Adeline !	Ух ты, поздравляю, Аделина!	Wow, congrats Adeline!
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/1/prompts/1	Oooh, how much are we getting?	Oooh, on va recevoir combien ?	О-о, и сколько же нам полагается?	Oooh, how much are we getting?
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/10	W-well, that would be up to you...	E-Euh, oui... Tu en feras ce que tu veux...	Н-ну, если это тебе важно...	W-well, that would be up to you...
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/11	And for our second choice, heavily supported by my brother Eiland...	L'autre possibilité qui nous est offerte, et celle qui a les faveurs de mon frère Eiland...	А наш второй вариант, который яро поддерживает мой брат Эйланд...	And for our second choice, heavily supported by my brother Eiland...
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/12	"A cookie care package from the ""Really Big Cookie"" Bakery in the Capital."	Ce sont des réserves de biscuits mis à notre disposition par la pâtisserie « Coucou cookies » de la capitale.	Пакет продовольствия из столичной пекарни «Правда большое печенье».	"A cookie care package from the ""Really Big Cookie"" Bakery in the Capital."
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/13	Eiland argues that it would give people the morale boost and energy they need to face up to the challenges of rebuilding.	D'après Eiland, cela mettrait du baume au cœur de tous les habitants et leur donnerait l'énergie nécessaire pour surmonter les défis de la reconstruction.	Эйланд утверждает, что это поднимет людям настрой и даст энергию, необходимую для трудного восстановления.	Eiland argues that it would give people the morale boost and energy they need to face up to the challenges of rebuilding.
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/14	But... I think he just really likes sweets...	Mais... je crois surtout que c'est parce que c'est un bec sucré...	Но... Я подозреваю, он просто очень любит сладкое...	But... I think he just really likes sweets...
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/15	Still, his proposal has enough merit that I thought it would be worth presenting to you, [Ari].	Quoi qu'il en soit, cette alternative vaut quand même le coup d'être étudiée, c'est pourquoi je me permets de te la soumettre, [Ari].	Однако у этого варианта достаточно плюсов, чтобы я тоже решила его тебе предложить, [Ari].	Still, his proposal has enough merit that I thought it would be worth presenting to you, [Ari].
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/16	"There's no ""wrong"" answer! What do you, as a typical Mistrian, think the townsfolk would benefit from most?"	Il n'y a pas de « mauvais » choix ! Toi qui connais bien Mistria désormais, quelle est d'après toi la meilleure option pour les habitants ?	Тут нет «правильного» ответа! Как ты думаешь, как типичный обитатель Мистрии, что больше поможет нашим жителям?	"There's no ""wrong"" answer! What do you, as a typical Mistrian, think the townsfolk would benefit from most?"
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/16/prompts/0	That extra stone and wood would go a long way!	Les réserves de pierre et de bois seraient très utiles !	Дополнительные запасы камня и дерева всем очень помогут!	That extra stone and wood would go a long way!
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/16/prompts/1	Big cookie! Big cookie, big cookie!	Des biscuits ! Tout plein de biscuits !	Большое печенье! Большое печенье, большое печенье!	Big cookie! Big cookie, big cookie!
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/17	Ooh, I think so too!	Oooh, c'est ce que je pense aussi !	О-о, я тоже так думаю!	Ooh, I think so too!
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/18	Haha, well the idea certainly seems to have raised your morale, at least!	Ha ha ! Eh bien, l'idée t'a effectivement mis du baume au cœur !	Ха-ха, вижу, твой настрой эта идея уже точно подняла!	Haha, well the idea certainly seems to have raised your morale, at least!
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/19	Thank you, [Ari]! I knew you were the right person for the job!	Merci, [Ari] ! Je savais que je pouvais compter sur toi !	Спасибо, [Ari]! Я знала, что ты можешь дать хороший совет!	Thank you, [Ari]! I knew you were the right person for the job!
Cutscenes/Heart Events/Adeline/adeline_four_hearts/adeline_four_hearts/2	Thank you! We couldn't have done it without your help as well, [Ari].	Merci ! Nous n'aurions pas pu y parvenir sans toi, [Ari].	Спасибо! Без твоей помощи мы бы не справились, [Ari].	Thank you! We couldn't have done it without your help as well, [Ari].
