key	english	french	russian	bulgarian
Conversations/Bank/March/Banked Lines/bathhouse/bathhouse_4/init	I thought my hands were going to smell like copper all day, but a bath really did the trick.	Je pensais que mes mains allaient sentir le cuivre pendant toute la journée, mais le bain m'a débarrassé de l'odeur.	Думал, руки весь день будут вонять медью, но ванна и с этим справилась.	I thought my hands were going to smell like copper all day, but a bath really did the trick.
Conversations/Bank/March/Banked Lines/bathhouse/bathhouse_5/init	Good bath.	Un bon bain, c'est très agréable.	Хорошая ванна.	Good bath.
Conversations/Bank/March/Banked Lines/bathhouse/bathhouse_6/1	Seems like a lot of work.	Ça demande sûrement beaucoup de travail.	Наверное, с этим много возни.	Seems like a lot of work.
Conversations/Bank/March/Banked Lines/bathhouse/bathhouse_6/init	It always smells nice in the Bathhouse, but it also smells different every time?	Ça sent toujours bon, aux bains, mais l'odeur change chaque jour.	В купальне всегда приятно пахнет, но каждый раз по-новому...	It always smells nice in the Bathhouse, but it also smells different every time?
Conversations/Bank/March/Banked Lines/bathhouse/bathhouse_7/1	When I asked Juniper, she smirked and said it was magic. Ugh.	Quand j'ai demandé à Juniper, elle a souri et elle a dit que c'était de la magie. Pfff.	Когда я спросил Джунипер, она ухмыльнулась и сказала: «магия». Тьфу.	When I asked Juniper, she smirked and said it was magic. Ugh.
Conversations/Bank/March/Banked Lines/bathhouse/bathhouse_7/init	I wonder what keeps the water at the Bathhouse hot all the time.	Je me demande comment l'eau est tout le temps chaude aux bains.	Интересно, за счёт чего поддерживается температура воды в купальне.	I wonder what keeps the water at the Bathhouse hot all the time.
Conversations/Bank/March/Banked Lines/bathhouse/bathhouse_8/1	Got another early day tomorrow.	Je me lève de bonne heure, demain.	А завтра пораньше снова пойду работать.	Got another early day tomorrow.
Conversations/Bank/March/Banked Lines/bathhouse/bathhouse_8/init	A quick bath, and then bed for me.	Un petit bain, et je vais me coucher.	Искупаться по-быстрому — и в постель.	A quick bath, and then bed for me.
Conversations/Bank/March/Banked Lines/beach/beach/1	W-what? I didn't say I was going to try it!	Q-Quoi ? Je n'ai pas dit que j'allais essayer !	Ч-что? Я не говорил, что собираюсь это делать!	W-what? I didn't say I was going to try it!
Conversations/Bank/March/Banked Lines/beach/beach/init	You know, sand can be turned to glass at extremely high temperatures...	Tu sais, à très haute température, le sable se transforme en verre...	Знаешь, песок можно превратить в стекло при очень высокой температуре...	You know, sand can be turned to glass at extremely high temperatures...
Conversations/Bank/March/Banked Lines/beach/beach_2/init	I know you can't help staring, but can you do it from further away?	Je vois bien que tu ne peux pas t'empêcher de regarder, mais tu peux t'éloigner un peu ?	Понимаю, что трудно не пялиться, но ты можешь делать это издалека?	I know you can't help staring, but can you do it from further away?
Conversations/Bank/March/Banked Lines/beach/beach_3/1	So friendly.	Très amicale...	Очень дружеское.	So friendly.
Conversations/Bank/March/Banked Lines/beach/beach_3/init	Ryis and I are having a shell-collecting competition. It's friendly.	Ryis et moi, on fait un concours pour voir qui ramassera le plus de coquillages. Une compétition amicale.	Мы с Ризом устроили соревнование: кто больше ракушек соберёт. Дружеское.	Ryis and I are having a shell-collecting competition. It's friendly.
Conversations/Bank/March/Banked Lines/bedroom/bedroom_0/init	What do you want, [Ari]?	Tu veux quelque chose, [Ari] ?	Чего хочешь, [Ari]?	What do you want, [Ari]?
Conversations/Bank/March/Banked Lines/bedroom/bedroom_1/init	Making yourself at home, I see.	Je vois que tu te fais comme chez toi.	<p>Устроились</p><f>Устроилась</f><m>Устроился</m><n>Устроилось</n> тут, смотрю.	Making yourself at home, I see.
Conversations/Bank/March/Banked Lines/bedroom/bedroom_2/init	So this is how we're starting your second year in Mistria, huh?	Alors c'est comme ça que tu commences ta deuxième année à Mistria, hein ?	Вот так ты начинаешь свой второй год в Мистрии, да?	So this is how we're starting your second year in Mistria, huh?
Conversations/Bank/March/Banked Lines/bedroom/bedroom_3/init	Shop's closed, [Ari]. In case you were confused about that.	La boutique est fermée, [Ari]. Au cas où tu n'aurais pas compris.	Магазин закрыт, [Ari], если ты не <p>заметили</p><f>заметила</f><m>заметил</m><n>заметило</n>.	Shop's closed, [Ari]. In case you were confused about that.
Conversations/Bank/March/Banked Lines/bedroom/bedroom_4/init	H-hey, [Ari]...	S-Salut, [Ari]...	П-привет, [Ari]...	H-hey, [Ari]...
Conversations/Bank/March/Banked Lines/bedroom/bedroom_5/init	Um. Whatever it is, can it wait till tomorrow, [Ari]?	Euh. Je ne sais pas ce que tu veux, mais est-ce que ça peut attendre demain, [Ari] ?	Эм. Если ты по делу, может оно подождать до завтра, [Ari]?	Um. Whatever it is, can it wait till tomorrow, [Ari]?
Conversations/Bank/March/Banked Lines/beer/beer/init	Hemlock's an excellent bartender. I haven't had better =Beer=, even in the Capital.	Hemlock est un gérant de taverne hors pair. Je n'avais jamais bu de =bière= aussi bonne, même à la capitale.	Хемлок отличный бармен. Даже в столице такого =пива= не пил.	Hemlock's an excellent bartender. I haven't had better =Beer=, even in the Capital.
Conversations/Bank/March/Banked Lines/big_order/big_order/init	What is it? I've got a big work order to get through.	Qu'est-ce qu'il y a ? J'ai une commande très importante à honorer.	Чего тебе? У меня большой заказ, надо успеть.	What is it? I've got a big work order to get through.
Conversations/Bank/March/Banked Lines/cant_skip_dinner/cant_skip_dinner/init	I've got half a mind to skip dinner and put some time in at the forge... but Olric says dinner is our sacred bro time.	J'ai parfois envie de sauter le dîner pour continuer à travailler à la forge... mais Olric tient à ce moment sacré entre frères.	Вот думаю: может, пропустить ужин и пойти поработать... но Ольрик говорит, ужин — это священное время для братанов.	I've got half a mind to skip dinner and put some time in at the forge... but Olric says dinner is our sacred bro time.
Conversations/Bank/March/Banked Lines/chocolate/chocolate/init	Blacksmithing is hard work, but it does burn through a lot of energy. A bar of =Chocolate= is a good boost.	Travailler le métal est difficile et demande beaucoup d'énergie. Un peu de =chocolat= permet de récupérer ses forces.	Кузнечное дело тяжёлое, зато энергии сжигает много. Плитка =шоколада= — хороший заряд.	Blacksmithing is hard work, but it does burn through a lot of energy. A bar of =Chocolate= is a good boost.
Conversations/Bank/March/Banked Lines/cold_beer_long_day/cold_beer_long_day/1	Let Hemlock pick a brew for you. He always gets it right.	Demande à Hemlock de te conseiller. Il fait toujours le bon choix.	Дай Хемлоку выбрать тебе сорт. Он всегда угадывает.	Let Hemlock pick a brew for you. He always gets it right.
Conversations/Bank/March/Banked Lines/cold_beer_long_day/cold_beer_long_day/init	A cold =Beer= hits different after a long day of work.	Après une longue journée de travail, rien ne vaut une bonne =bière= bien fraîche.	Холодное =пиво= после рабочего дня — совсем другое дело.	A cold =Beer= hits different after a long day of work.
Conversations/Bank/March/Banked Lines/cold_drink/cold_drink/init	Nothing better than a cold drink after working on a hot summer's day.	Une boisson bien fraîche après une chaude journée d'été, il n'y a que ça de vrai.	Нет ничего лучше холодного напитка после жаркой кузни.	Nothing better than a cold drink after working on a hot summer's day.
Conversations/Bank/March/Banked Lines/eiland_asks_for_replicas/eiland_asks_for_replicas/init	Sometimes Eiland asks me to make replicas of old artifacts... I thought it was boring at first, but the ancients actually have a lot to teach about working metal.	Je fais parfois des reproductions d'artéfacts anciens pour Eiland... Je trouvais ça ennuyeux au début, mais j'apprends beaucoup de la façon dont les anciens travaillaient le métal.	Иногда Эйланд просит сделать копии старых артефактов... Сначала скучно было, а потом понял: у древних есть чему поучиться в обработке металла.	Sometimes Eiland asks me to make replicas of old artifacts... I thought it was boring at first, but the ancients actually have a lot to teach about working metal.
Conversations/Bank/March/Banked Lines/errands/errands/init	Just taking care of a few things around town.	J'ai quelques commissions à faire en ville.	Просто по делам хожу по городу.	Just taking care of a few things around town.
Conversations/Bank/March/Banked Lines/errands/errands_2/1	I keep having to remind him that other folks need eggs too.	Je dois toujours lui rappeler qu'il n'est pas le seul à aimer les œufs.	Приходится напоминать ему, что яйца нужны не только ему.	I keep having to remind him that other folks need eggs too.
Conversations/Bank/March/Banked Lines/errands/errands_2/init	Olric asked me to pick up five dozen $Eggs$ while I was at the store...	Comme j'allais faire quelques courses, Olric m'a demandé de lui rapporter cinq douzaines d'$œufs$...	Ольрик попросил купить пять десятков $яиц$, пока я в лавке...	Olric asked me to pick up five dozen $Eggs$ while I was at the store...
Conversations/Bank/March/Banked Lines/excuse_me/excuse_me/init	Hmm. Excuse me.	Hmm. Pardon.	Хмм. Прошу прощения.	Hmm. Excuse me.
Conversations/Bank/March/Banked Lines/farming_easy/farming_easy/init	Must be nice, working in something as forgiving as farming. You can't play around when you're working with molten metal.	Ça doit être sympa l'agriculture. Même si tu te trompes, ce n'est pas bien grave. Avec du métal en fusion, on n'a pas le droit à l'erreur.	Здорово, наверное, заниматься таким простеньким делом, как фермерство. А вот с расплавленным металом дурака особо не поваляешь.	Must be nice, working in something as forgiving as farming. You can't play around when you're working with molten metal.
Conversations/Bank/March/Banked Lines/fire_going/fire_going/1	It'll be hard to keep up on my work if it stays this cold.	Cela va être difficile de garder la cadence si ce froid continue.	Если и дальше будет так холодно, с работой будет сложно.	It'll be hard to keep up on my work if it stays this cold.
Conversations/Bank/March/Banked Lines/fire_going/fire_going/init	It was a battle to get the fire going earlier.	Mon feu a eu du mal à prendre, tout à l'heure.	Разжечь огонь сегодня было настоящим испытанием.	It was a battle to get the fire going earlier.
Conversations/Bank/March/Banked Lines/fnati_anticipation/fnati_anticipation/init	Not now, [Ari]. Concentrating. I have to get this done if I want to make it to the Inn later.	Pas maintenant, [Ari]. Je suis concentré. Je dois terminer ce que je suis en train de faire si je veux pouvoir aller à l'auberge plus tard.	Не сейчас, [Ari]. Я сосредоточен. Надо закончить, если хочу успеть в трактир.	Not now, [Ari]. Concentrating. I have to get this done if I want to make it to the Inn later.
Conversations/Bank/March/Banked Lines/forge_fall/forge_fall/1	I'm all fired up! Let's make some nails!	Je suis chaud comme la braise ! J'ai des tas de clous à fabriquer !	Ух, я раскочегарился! Сейчас наделаю гвоздей!	I'm all fired up! Let's make some nails!
Conversations/Bank/March/Banked Lines/forge_fall/forge_fall/init	There's nothing better than working the forge in fall. Taste that crisp air!	L'automne est ma saison préférée pour travailler à la forge. Il y a toujours un petit courant d'air rafraîchissant !	Осенью ковать на воздухе — самое приятное дело. Такая свежесть в каждом вдохе!	There's nothing better than working the forge in fall. Taste that crisp air!
Conversations/Bank/March/Banked Lines/forge_fall/forge_fall_2/init	I like working the forge in autumn. The chill in the air makes it pretty cozy.	J'aime bien travailler à la forge en automne. L'air frais crée une ambiance apaisante.	Осенью у горна работать приятно. Прохлада делает всё уютнее.	I like working the forge in autumn. The chill in the air makes it pretty cozy.
Conversations/Bank/March/Banked Lines/forge_fire_going_out/forge_fire_going_out/init	Hard to keep the forge fire going on rainy days...	C'est difficile de faire prendre les braises les jours de pluie.	В дождь тяжело поддерживать пламя в горне...	Hard to keep the forge fire going on rainy days...
Conversations/Bank/March/Banked Lines/forge_lines/forge_0/1	You'll get burned if you're careless.	Tu pourrais te brûler si tu ne fais pas attention.	Будешь <p>неосторожны</p><f>неосторожна</f><m>неосторожен</m><n>неосторожно</n>, обожжёшься	You'll get burned if you're careless.
Conversations/Bank/March/Banked Lines/forge_lines/forge_0/init	Hey, watch yourself around the forge.	Hé, sois prudent<he></he><she>e</she><they>·e</they> près de la forge.	Эй, поосторожней у горна.	Hey, watch yourself around the forge.
Conversations/Bank/March/Banked Lines/forge_lines/forge_1/1	There's no escaping this heat when there's work to be done.	Avec toutes les commandes en cours, il faut savoir résister à la chaleur.	Пока работа не сделана, от этой жары никуда не денешься.	There's no escaping this heat when there's work to be done.
Conversations/Bank/March/Banked Lines/forge_lines/forge_1/init	Whew...	Pfiou...	Уф...	Whew...
Conversations/Bank/March/Banked Lines/forge_lines/forge_10/1	He's not allowed to do that any more.	Je lui ai ordonné d'arrêter.	Теперь ему это запрещено.	He's not allowed to do that any more.
Conversations/Bank/March/Banked Lines/forge_lines/forge_10/init	Olric used to do jumping jacks next to the forge as part of his morning workout.	Olric avait pour habitude de faire ses exercices matinaux juste à côté de la forge.	Ольрик раньше делал зарядку возле горна: прыжки, там, всякие.	Olric used to do jumping jacks next to the forge as part of his morning workout.
Conversations/Bank/March/Banked Lines/forge_lines/forge_11/init	Sorry, can't stop now... I've got to finish shaping the metal before it cools off.	Désolé, mais je ne peux pas m'interrompre maintenant... Je dois donner sa forme à ce métal avant qu'il ne refroidisse.	Прости, не могу отвлечься... нужно закончить, пока металл не остыл.	Sorry, can't stop now... I've got to finish shaping the metal before it cools off.
Conversations/Bank/March/Banked Lines/forge_lines/forge_12/init	You can watch, but leave me some elbow room.	Tu peux rester regarder, mais laisse-moi un peu de place pour travailler.	Можешь смотреть, но оставь мне место для локтей.	You can watch, but leave me some elbow room.
Conversations/Bank/March/Banked Lines/forge_lines/forge_13/1	So I've got to work hard too.	Donc moi aussi, je dois travailler dur.	Так что и мне надо не отставать.	So I've got to work hard too.
Conversations/Bank/March/Banked Lines/forge_lines/forge_13/init	Olric always works hard...	Olric travaille toujours d'arrache-pied...	Ольрик всегда пашет как вол...	Olric always works hard...
Conversations/Bank/March/Banked Lines/forge_lines/forge_14/1	Just give me a few to finish this up.	Laisse-moi un peu de temps pour finir ça.	Дай мне немного времени, пока я закончу.	Just give me a few to finish this up.
Conversations/Bank/March/Banked Lines/forge_lines/forge_14/init	Oh, sorry [Ari]...	Oh, désolé, [Ari]...	Ой, прости, [Ari]...	Oh, sorry [Ari]...
Conversations/Bank/March/Banked Lines/forge_lines/forge_15/1	Come here, you can warm up by the forge.	Viens te réchauffer près de la forge.	Иди сюда, можешь погреться у печи.	Come here, you can warm up by the forge.
Conversations/Bank/March/Banked Lines/forge_lines/forge_15/init	Are you cold, [Ari]?	Tu as froid, [Ari] ?	Тебе не холодно, [Ari]?	Are you cold, [Ari]?
Conversations/Bank/March/Banked Lines/forge_lines/forge_16/1	I guess I better hurry things up.	Il va falloir que je mette les bouchées doubles.	Видимо, придётся поднажать.	I guess I better hurry things up.
Conversations/Bank/March/Banked Lines/forge_lines/forge_16/init	Ah... This order is taking longer than I meant to.	Ah... Cette commande me prend plus de temps que prévu.	Эх... Я вожусь с этим заказом дольше, чем рассчитывал.	Ah... This order is taking longer than I meant to.
Conversations/Bank/March/Banked Lines/forge_lines/forge_17/1	But I'm not a fan of having to clear it off my anvil.	Mais je n'aime pas quand je dois nettoyer mon enclume après coup.	Но счищать его с наковальни я не люблю.	But I'm not a fan of having to clear it off my anvil.
Conversations/Bank/March/Banked Lines/forge_lines/forge_17/init	It's nice, watching a fresh snow fall...	J'adore regarder la neige tomber...	Приятно наблюдать за снегопадом...	It's nice, watching a fresh snow fall...
Conversations/Bank/March/Banked Lines/forge_lines/forge_18/1	Maybe that's his way of apologizing for Adeline's bulk nail requests.	C'est peut-être une manière de s'excuser pour les grosses commandes de clous d'Adeline.	Может, таким образом он хочет извиниться за массовые заказы на гвозди от Аделины.	Maybe that's his way of apologizing for Adeline's bulk nail requests.
Conversations/Bank/March/Banked Lines/forge_lines/forge_18/init	Eiland is always bringing me interesting little projects to work on.	Eiland me propose toujours des petits projets intéressants.	Эйланд всегда приносит мне новые интересные проекты.	Eiland is always bringing me interesting little projects to work on.
Conversations/Bank/March/Banked Lines/forge_lines/forge_19/1	She thinks I'm an artist? Nice to be recognized.	Elle me prend pour un artiste ? Ça fait plaisir de se sentir reconnu.	Выходит, она считает меня художником? Приятно, когда признают талант.	She thinks I'm an artist? Nice to be recognized.
Conversations/Bank/March/Banked Lines/forge_lines/forge_19/init	Elsie said she likes to bring me projects because she's a patron of the arts.	Elsie a dit qu'elle aimait me soumettre des projets parce que c'est une amatrice d'art.	Элси сказала, что она даёт мне заказы, потому что любит покровительствовать искусству.	Elsie said she likes to bring me projects because she's a patron of the arts.
Conversations/Bank/March/Banked Lines/forge_lines/forge_2/1	At breathing down my neck when I'm working?	... Pour me déranger quand je suis en plein travail ?	В стоянии у меня за спиной, пока я работаю?	At breathing down my neck when I'm working?
Conversations/Bank/March/Banked Lines/forge_lines/forge_2/init	Hmm, is it just me or are you getting more skilled-	Mmm, c'est moi ou tu commences à être doué<she>e</she><he></he><they>·e</they>...	Хмм, или мне кажется, или ты становишься всё искуснее...	Hmm, is it just me or are you getting more skilled-
Conversations/Bank/March/Banked Lines/forge_lines/forge_20/1	Want to give me a hand here? You'll warm up in no time.	Ça te dirait de me donner un coup de main ? Tu te réchaufferas en un clin d'œil.	Хочешь со мной поработать? Мигом согреешься.	Want to give me a hand here? You'll warm up in no time.
Conversations/Bank/March/Banked Lines/forge_lines/forge_20/init	Are you cold, [Ari]?	Tu as froid, [Ari] ?	Не <p>замёрзли</p><f>замёрзла</f><m>замёрз</m><n>замёрзло</n>, [Ari]?	Are you cold, [Ari]?
Conversations/Bank/March/Banked Lines/forge_lines/forge_21/init	You can watch, but mind the sparks.	Tu peux regarder, mais attention aux étincelles.	Можешь посмотреть, только осторожно: искры летят.	You can watch, but mind the sparks.
Conversations/Bank/March/Banked Lines/forge_lines/forge_22/init	You can watch, but mind the sparks.	Tu peux regarder, mais attention aux étincelles.	Можешь посмотреть, только осторожно: искры летят.	You can watch, but mind the sparks.
Conversations/Bank/March/Banked Lines/forge_lines/forge_3/1	But you better clean up after yourself.	Mais pense bien à tout nettoyer ensuite.	Но не забудь убрать за собой.	But you better clean up after yourself.
Conversations/Bank/March/Banked Lines/forge_lines/forge_3/init	I'll let you use the forge if you need it...	Je t'autorise à utiliser la forge quand tu veux...	Можешь воспользоваться горном, если нужно...	I'll let you use the forge if you need it...
Conversations/Bank/March/Banked Lines/forge_lines/forge_4/1	Don't stand too close... I'm trying to work here.	N'approche pas trop... J'essaie de travailler.	Не стой так близко... Я, вообще-то, работаю.	Don't stand too close... I'm trying to work here.
Conversations/Bank/March/Banked Lines/forge_lines/forge_4/init	...	...	...	...
Conversations/Bank/March/Banked Lines/forge_lines/forge_5/1	The contrast is nice.	J'aime bien ce contraste.	Такой контраст приятно ощущать.	The contrast is nice.
Conversations/Bank/March/Banked Lines/forge_lines/forge_5/init	It's warm by the forge on a cold day.	Quand il fait froid, on peut se réchauffer près du fourneau.	В холодный день у горна всё равно тепло.	It's warm by the forge on a cold day.
Conversations/Bank/March/Banked Lines/forge_lines/forge_6/1	You can warm up by the forge, if you want.	Si tu veux, tu peux venir te réchauffer près du fourneau.	Если хочешь, можешь погреться у горна.	You can warm up by the forge, if you want.
Conversations/Bank/March/Banked Lines/forge_lines/forge_6/init	Aren't you cold, standing around like that?	Tu n'as pas froid à rester là sans rien faire ?	Тебе не холодно вот так просто стоять?	Aren't you cold, standing around like that?
Conversations/Bank/March/Banked Lines/forge_lines/forge_7/init	It's best to get forge work in early, before the day's heat sets in.	Il vaut mieux se mettre à travailler le métal tôt le matin, avant que n'arrive la chaleur accablante de la journée.	Лучше ковать с утра, пока дневная жара не набрала силу.	It's best to get forge work in early, before the day's heat sets in.
Conversations/Bank/March/Banked Lines/forge_lines/forge_8/init	The temperature inside the forge has been steady today.	La température est restée constante à la forge aujourd'hui.	Температура в горне сегодня держится ровно.	The temperature inside the forge has been steady today.
Conversations/Bank/March/Banked Lines/forge_lines/forge_9/1	So don't distract me.	Ne va pas me déranger.	Так что не отвлекай.	So don't distract me.
Conversations/Bank/March/Banked Lines/forge_lines/forge_9/init	Keeping the heat even requires a lot of concentration.	Il faut beaucoup de concentration pour maintenir une chaleur constante.	Удерживать тепло — дело не простое, требует сосредоточенности.	Keeping the heat even requires a lot of concentration.
Conversations/Bank/March/Banked Lines/get_out_of_room/get_out_of_room/1	A book on how to deal with difficult people.	Un livre pour gérer les gens pénibles.	Да, книгу «Как справляться с трудными людьми».	A book on how to deal with difficult people.
Conversations/Bank/March/Banked Lines/get_out_of_room/get_out_of_room/2	I'm not trying to be funny! Get out!	Ce n'était pas le but ! Va-t'en !	Я не шучу! Уходи!	I'm not trying to be funny! Get out!
Conversations/Bank/March/Banked Lines/get_out_of_room/get_out_of_room/init	Do you uh, normally come into people's rooms uninvited? Is that a thing where you're from?	Euh, ça t'arrive souvent de débarquer dans la chambre de quelqu'un sans prévenir ? C'est une coutume d'où tu viens ?	Ты, эээ, часто вот так заходишь в чужие комнаты без стука? У вас там это нормально?	Do you uh, normally come into people's rooms uninvited? Is that a thing where you're from?
Conversations/Bank/March/Banked Lines/get_out_of_room/get_out_of_room/init/prompts/0	What are you reading?	Qu'est-ce que tu lis ?	Ты что, читаешь там?	What are you reading?
Conversations/Bank/March/Banked Lines/get_out_of_room/get_out_of_room/init/prompts/1	Oh March, you're so funny!	Oh March, tu es trop drôle !	О, Март, ты такой смешной!	Oh March, you're so funny!
Conversations/Bank/March/Banked Lines/going_to_bed_get_out/going_to_bed_get_out/init	Time for bed. That's your cue to leave.	Je vais dormir. Sous-entendu, tu t'en vas ?	Пора спать. Это твой сигнал на выход.	Time for bed. That's your cue to leave.
Conversations/Bank/March/Banked Lines/good_swing/good_swing/init	Take notes, [Ari]...my swing is poetry in motion.	Observe bien, [Ari]... Ce mouvement de marteau, c'est de la poésie pure.	Запоминай, [Ari]... мои удары — чистая поэзия в движении.	Take notes, [Ari]...my swing is poetry in motion.
Conversations/Bank/March/Banked Lines/greeting_ari/greeting_ari/1	The name's March... What do you want?	Moi, c'est March... Tu me veux quoi ?	Я Март... Чего надо?	The name's March... What do you want?
Conversations/Bank/March/Banked Lines/greeting_ari/greeting_ari/1/prompts/0	I'm [Ari], the new farmer in town!	Moi, c'est [Ari]. Je viens de reprendre la ferme !	Я [Ari], <p>новые фермер</p><f>новая фермерка</f><m>новый фермер</m><n>новое фермер</n> в городе!	I'm [Ari], the new farmer in town!
Conversations/Bank/March/Banked Lines/greeting_ari/greeting_ari/1/prompts/1	Charming.	Sympa...	Очаровательно.	Charming.
Conversations/Bank/March/Banked Lines/greeting_ari/greeting_ari/2	I don't see what that has to do with me.	Qu'est-ce que tu veux que ça me fasse ?	И какое мне до этого должно быть дело? Не важно, что там Аделина говорит, нам в городе не нужны чужаки, чтобы решить наши проблемы.	I don't see what that has to do with me.
Conversations/Bank/March/Banked Lines/greeting_ari/greeting_ari/3	Regardless of what Adeline says, we really don't need an outsider to come in and solve our problems for us.	Malgré ce que dit Adeline, on n'a pas besoin d'étrangers pour régler nos problèmes à notre place.	Ты, должно быть, <p>те самые «фермер», о которых</p><f>та самая «фермерка», о которой</f><m>тот самый «фермер», о котором</m><n>то самое «фермер», о которых</n> тут все говорят. Не важно, что там говорит Аделина. Нам не нужны чужаки, чтобы решить наши проблемы.	Regardless of what Adeline says, we really don't need an outsider to come in and solve our problems for us.
Conversations/Bank/March/Banked Lines/greeting_ari/greeting_ari/4	"You must be this ""farmer"" folks are talking about."	C'est sûrement de toi que tout le monde parle en ce moment.	Я- То есть мы прекрасно справляемся сами. Просто не мешай.	"You must be this ""farmer"" folks are talking about."
Conversations/Bank/March/Banked Lines/greeting_ari/greeting_ari/5	Regardless of what Adeline says, we don't need an outsider to come in and solve our problems for us.	Malgré ce que dit Adeline, on n'a pas besoin d'étrangers pour régler nos problèmes à notre place.		Regardless of what Adeline says, we don't need an outsider to come in and solve our problems for us.
Conversations/Bank/March/Banked Lines/greeting_ari/greeting_ari/6	I- We have everything under control. Just don't get in the way.	Je... enfin, on gère la situation. Évite de te fourrer dans nos pattes.		I- We have everything under control. Just don't get in the way.
