key	english	french	russian	bulgarian
Conversations/Bank/Adeline/Banked Lines/balors_suspicious/balors_suspicious/init	People weren't sure about Balor at first, but he's been very helpful since he came to Mistria. He always has just what we need whenever we're in a bind with the reconstruction...	Les habitants doutaient un peu de Balor, au début, mais il nous a aidés dès son arrivée à Mistria. Il a toujours pile ce qu'il faut quand nous sommes coincés pour la reconstruction...	Люди не сразу приняли Балора, но он очень помог нам, как появился в Мистрии. Если нам чего-то не хватает для реставрации, он всегда достаёт всё необходимое...	People weren't sure about Balor at first, but he's been very helpful since he came to Mistria. He always has just what we need whenever we're in a bind with the reconstruction...
Conversations/Bank/Adeline/Banked Lines/basement/basement_1/init	Hello!	Bonjour !	Привет!	Hello!
Conversations/Bank/Adeline/Banked Lines/bath/bath/1	And that's why I put it on my schedule!	C'est pour ça que je le note dans mon planning !	Именно поэтому я её и записала в своё расписание!	And that's why I put it on my schedule!
Conversations/Bank/Adeline/Banked Lines/bath/bath/init	Whew... a nice, relaxing bath was just what I needed.	Pfiou... Un bon bain relaxant... J'en avais bien besoin.	Фух... Расслабляющая ванна... Как раз то, что мне было нужно.	Whew... a nice, relaxing bath was just what I needed.
Conversations/Bank/Adeline/Banked Lines/bathhouse/bathhouse/init	The bathhouse is lovely. No wonder Aunt Elsie spends so much time there.	Les bains sont un endroit ravissant. Pas étonnant que tante Elsie y passe autant de temps.	Купальня — такое чудесное место. Не удивительно, что тётушка Элси проводит в ней столько времени.	The bathhouse is lovely. No wonder Aunt Elsie spends so much time there.
Conversations/Bank/Adeline/Banked Lines/bathhouse/bathhouse_2/1	I had to jot down a really good idea! Civil infrastructure can't wait!	Il fallait absolument que je note rapidement une idée ! Les infrastructures civiles n'attendent pas !	Мне надо было срочно записать идею! Гражданская инфраструктура не ждёт!	I had to jot down a really good idea! Civil infrastructure can't wait!
Conversations/Bank/Adeline/Banked Lines/bathhouse/bathhouse_2/init	I told Juniper I dropped my pencil in the bath, and she gave me the most withering look.	Quand j'ai dit à Juniper que j'avais laissé tomber mon crayon dans le bain, elle m'a jeté un regard noir.	Я сообщила Джунипер, что потеряла карандаш в ванной, и получила от неё убийственный взгляд.	I told Juniper I dropped my pencil in the bath, and she gave me the most withering look.
Conversations/Bank/Adeline/Banked Lines/bathhouse/bathhouse_3/1	My hair feels amazing after every visit!	À chacun de mes passages, je sens que mes cheveux sont fortifiés !	Каждый раз, когда к ней захожу, волосы потом просто великолепные!	My hair feels amazing after every visit!
Conversations/Bank/Adeline/Banked Lines/bathhouse/bathhouse_3/init	I swear Juniper's got some magic formula for the baths...	Je jurerais que Juniper utilise des formules magiques pour les bains...	Я клянусь, у Джунипер в ванной какая-то магия...	I swear Juniper's got some magic formula for the baths...
Conversations/Bank/Adeline/Banked Lines/bathhouse_lavender/bathhouse_lavender/init	I smell lavender and roses from the bath! I can't wait to jump in.	Je sens d'ici l'odeur de lavande et de rose monter du bain ! J'ai hâte de m'y plonger.	Из ванны пахнет лавандой и розами! Так и хочется запрыгнуть.	I smell lavender and roses from the bath! I can't wait to jump in.
Conversations/Bank/Adeline/Banked Lines/beach/beach/1	I'm glad you're here to enjoy it too, [Ari]!	Je suis contente que tu en profites aussi, [Ari] !	Я рада, что ты тоже здесь, [Ari], и можешь этим насладиться!	I'm glad you're here to enjoy it too, [Ari]!
Conversations/Bank/Adeline/Banked Lines/beach/beach/init	The Beach is so peaceful...	La plage est si paisible...	Пляж такой умиротворяющий...	The Beach is so peaceful...
Conversations/Bank/Adeline/Banked Lines/beach/beach_2/1	Even though it pinched me!	Même s'il m'a pincée !	Хоть он меня и цапнул!	Even though it pinched me!
Conversations/Bank/Adeline/Banked Lines/beach/beach_2/init	I saw a crab, [Ari]! It was so cute!	J'ai vu un crabe, [Ari] ! Il était très mignon !	[Ari], я видела краба! Такой милашка!	I saw a crab, [Ari]! It was so cute!
Conversations/Bank/Adeline/Banked Lines/beach/beach_3/1	I suppose it's not a bad rule.	Ce n'est pas une mauvaise règle, je crois.	Думаю, это неплохое правило.	I suppose it's not a bad rule.
Conversations/Bank/Adeline/Banked Lines/beach/beach_3/init	I tried to talk to Balor about some of our supply issues, but he said the beach is for relaxing.	J'ai tenté de parler à Balor de certains problèmes d'approvisionnement, mais il m'a dit que la plage, c'était fait pour se détendre.	Я пыталась поговорить с Балором о проблемах с поставками, но он сказал, что на пляже нужно отдыхать.	I tried to talk to Balor about some of our supply issues, but he said the beach is for relaxing.
Conversations/Bank/Adeline/Banked Lines/beach_fossils/beach_fossils/1	We're definitely related.	Nous ne sommes pas frère et sœur pour rien, décidément.	Мы и правда родственники.	We're definitely related.
Conversations/Bank/Adeline/Banked Lines/beach_fossils/beach_fossils/init	I thought my brother would make fun of me for turning a beach trip into work, but it turns out he was looking for fossils the whole time!	J'imaginais que mon frère se moquerait de moi parce que la sortie à la plage s'était transformée en séance de travail, mais il a passé son temps à chercher des fossiles !	Я думала, брат засмеёт меня, что я взяла работу с собой на пляж. А он и сам всё это время окаменелости тут искал!	I thought my brother would make fun of me for turning a beach trip into work, but it turns out he was looking for fossils the whole time!
Conversations/Bank/Adeline/Banked Lines/beach_work/beach_work/1	Oh [Ari], why am I like this...	Oh [Ari], je suis vraiment incorrigible...	Эх, [Ari], даже не знаю, что со мной...	Oh [Ari], why am I like this...
Conversations/Bank/Adeline/Banked Lines/beach_work/beach_work/init	I'm not working! I'm just... checking the shoreline for signs of erosion.	Je ne travaille pas ! Je... vérifie s'il y a des signes d'érosion sur le trait de côte.	Да не работаю я! Я просто... проверяю, не разрушается ли береговая линия.	I'm not working! I'm just... checking the shoreline for signs of erosion.
Conversations/Bank/Adeline/Banked Lines/beautiful_out_here/beautiful_out_here/init	Isn't it beautiful out here, [Ari]?	C'est splendide ici, tu ne trouves pas, [Ari] ?	Разве здесь не прекрасно, [Ari]?	Isn't it beautiful out here, [Ari]?
Conversations/Bank/Adeline/Banked Lines/birthday_tomorrow/birthday_tomorrow/1	It's tomorrow.	Mais c'est demain.	Но он завтра.	It's tomorrow.
Conversations/Bank/Adeline/Banked Lines/birthday_tomorrow/birthday_tomorrow/init	A Lady is not supposed to speak of her birthday, so I won't.	Une dame n'est pas censée parler de son anniversaire, alors je ne le ferai pas.	Леди не пристало напоминать о своём дне рождения, так что я не буду.	A Lady is not supposed to speak of her birthday, so I won't.
Conversations/Bank/Adeline/Banked Lines/celine_brings_flowers/celine_brings_flowers/init	Celine's always bringing me new flowers for the manor... she puts so much thought into the arrangements.	Céline m'apporte souvent de nouvelles fleurs pour le manoir... Ses compositions sont toujours pleines d'inspiration.	Селин всё время приносит для нашего особняка свежие цветы... Она так заботится, чтобы всё хорошо украсить.	Celine's always bringing me new flowers for the manor... she puts so much thought into the arrangements.
Conversations/Bank/Adeline/Banked Lines/champion_shield_follow_up/champion_shield_follow_up/1	The King has only ever given out a handful of them, to exceptional individuals who have worked hard for Aldaria!	Le roi n'en a décerné que très peu, et seulement à des personnes exceptionnelles qui ont travaillé très dur pour Aldaria !	Король присуждал эту награду всего несколько раз. Она полагается выдающимся личностям за труд на благо Альдарии.	The King has only ever given out a handful of them, to exceptional individuals who have worked hard for Aldaria!
Conversations/Bank/Adeline/Banked Lines/champion_shield_follow_up/champion_shield_follow_up/init	Congratulations on receiving the Champion's Shield, [Ari]!	Félicitations, [Ari], tu as reçu le bouclier de champion !	Поздравляю с Щитом чемпиона, [Ari]!	Congratulations on receiving the Champion's Shield, [Ari]!
Conversations/Bank/Adeline/Banked Lines/check_in_on_elsie/check_in_on_elsie/init	I appreciate so much that you check in on Great Aunt Elsie. She's more than I can keep up with!	J'apprécie sincèrement que tu rendes visite à grand-tante Elsie de temps en temps. Avec elle, j'ai du mal à suivre le rythme !	Я очень благодарна, что ты навещаешь тётушку Элси. Я сама за ней угнаться не могу!	I appreciate so much that you check in on Great Aunt Elsie. She's more than I can keep up with!
Conversations/Bank/Adeline/Banked Lines/check_the_board/check_the_board/init	Be sure to check the board every day... I'm always posting new requests! There's so much to be done, I'm so lucky I can rely on you.	Pense à vérifier le panneau tous les jours... J'y affiche souvent de nouvelles requêtes ! Il y a tant à faire, j'ai de la chance de pouvoir compter sur toi.	Не забывай проверять доску прошений каждый день... Я всегда помещаю туда новые объявления! Дел очень много, и я рада, что на тебя можно положиться.	Be sure to check the board every day... I'm always posting new requests! There's so much to be done, I'm so lucky I can rely on you.
Conversations/Bank/Adeline/Banked Lines/darcys_pastries/darcys_pastries/init	Darcy's pastries and coffee are amazing! I hope you had a chance to try them yourself.	Les pâtisseries et le café de Darcy sont incroyables ! J'espère que tu as eu l'occasion d'y goûter.	Выпечка и кофе у Дарси просто великолепны! Надесь, тебе уже удалось попробовать.	Darcy's pastries and coffee are amazing! I hope you had a chance to try them yourself.
Conversations/Bank/Adeline/Banked Lines/day_after_market/day_after_market/init	I'm a little worn out after the market... this calls for a hearty meal.	Je suis un peu fatiguée après le marché... Il me faut un repas roboratif.	Я немного утомилась после базара... Время хорошенько покушать.	I'm a little worn out after the market... this calls for a hearty meal.
Conversations/Bank/Adeline/Banked Lines/dnd_follow_up/dnd_follow_up/1	I'm looking forward to the next time.	J'attends avec impatience la prochaine fois.	С нетерпением жду следующего раза.	I'm looking forward to the next time.
Conversations/Bank/Adeline/Banked Lines/dnd_follow_up/dnd_follow_up/init	That evening of Dragons & Drama was more gripping than I expected. Enough for me to forget about work!	Cette soirée de Dangers & Dragons était plus prenante que ce à quoi je m'attendais. Assez pour me faire oublier le travail !	Вечер «Перепалок & Драконов» был полон неожиданных событий. Я даже от работы отвлеклась!	That evening of Dragons & Drama was more gripping than I expected. Enough for me to forget about work!
Conversations/Bank/Adeline/Banked Lines/doing_rounds/doing_rounds/init	I'm doing my rounds! Let me know if you've got any thoughts about the town, okay?	Je fais ma tournée ! Dis-moi si tu as des idées pour la ville, d'accord ?	Я осматриваю город. Расскажи мне, если у тебя появятся по поводу него какие-нибудь мысли, хорошо?	I'm doing my rounds! Let me know if you've got any thoughts about the town, okay?
Conversations/Bank/Adeline/Banked Lines/early_friday/early_friday/init	I'm so excited for Friday night, I just couldn't wait!	J'attends toujours le vendredi soir avec impatience.	Наконец-то пятница! Как же я ждала этого вечера!	I'm so excited for Friday night, I just couldn't wait!
Conversations/Bank/Adeline/Banked Lines/earthquake_recovery/earthquake_recovery/1	It's so wonderful how everyone pitched in! Especially you, [Ari]!	Tout le monde a mis la main à la pâte, c'est fantastique ! Toi en particulier, [Ari] !	Так здорово, что каждый вносит свой вклад. И твой вклад — особенный, [Ari]!	It's so wonderful how everyone pitched in! Especially you, [Ari]!
Conversations/Bank/Adeline/Banked Lines/earthquake_recovery/earthquake_recovery/init	The path of recovery from the earthquake has been paved by the hard work of the community.	C'est le travail acharné de la communauté qui a pavé la voie vers la reconstruction, après le tremblement de terre.	Дорожка к восстановлению после землетрясения проложена усилиями всего нашего сообщества.	The path of recovery from the earthquake has been paved by the hard work of the community.
Conversations/Bank/Adeline/Banked Lines/earthquake_was_bad/earthquake_was_bad/init	The earthquake really devastated Mistria, and it's thanks to people like you that we're getting things back to normal. Better, even!	Le séisme a vraiment dévasté Mistria et c'est grâce à des personnes comme toi que les choses reviennent à la normale. En mieux, même !	Землетрясение чуть не разрушило Мистрию, но благодаря людям вроде тебя мы смогли вернуть всё на круги своя. И даже больше!	The earthquake really devastated Mistria, and it's thanks to people like you that we're getting things back to normal. Better, even!
Conversations/Bank/Adeline/Banked Lines/eiland_museum/eiland_museum/init	I don't really understand what Eiland is doing with his excavations and the Museum, but I'm happy that he's passionate about it...	Je ne comprends pas vraiment ce que fait Eiland avec ses fouilles et le musée, mais je suis contente que ça le passionne...	Я не очень понимаю, чего это Эйланд, вообще, носится со своими раскопками и музеем, но я рада, что он нашёл своё призвание...	I don't really understand what Eiland is doing with his excavations and the Museum, but I'm happy that he's passionate about it...
Conversations/Bank/Adeline/Banked Lines/elsie_encouraging_truancy/elsie_encouraging_truancy/1	I can't take the day off, but I can get started on my beach improvement plan!	Je ne peux pas prendre ma journée, mais je peux commencer à travailler sur mon projet d'amélioration de la plage !	Выходной я себе позволить не могу, а вот думать, как улучшить пляж, я начну уже сегодня!	I can't take the day off, but I can get started on my beach improvement plan!
Conversations/Bank/Adeline/Banked Lines/elsie_encouraging_truancy/elsie_encouraging_truancy/init	Elsie says I should take the day off and go to the Beach.	Elsie me dit que je devrais prendre ma journée et aller à la plage.	Элси говорит, мне нужен выходной на пляже.	Elsie says I should take the day off and go to the Beach.
Conversations/Bank/Adeline/Banked Lines/elsie_hangover/elsie_hangover/init	Great Aunt Elsie was out carousing last night, but I've never seen her with a hangover.	Grand-tante Elsie est sortie faire la fête, hier soir, mais je ne l'ai jamais vue avoir... mal aux cheveux.	Тётушка Элси вчера устроила себе вечеринку. Я ни разу не видела её в похмелье.	Great Aunt Elsie was out carousing last night, but I've never seen her with a hangover.
Conversations/Bank/Adeline/Banked Lines/errol_responsible/errol_responsible/1	He kept going back in, until he got every miner out. He takes his responsibilities very seriously.	Il est retourné plusieurs fois à l'intérieur, jusqu'à ce que tous les mineurs soient sortis. Il prend ses responsabilités très au sérieux.	Он не успокоился, пока не вытащил из завалов всех шахтёров. Он очень серьезно относится к своим обязаностям.	He kept going back in, until he got every miner out. He takes his responsibilities very seriously.
Conversations/Bank/Adeline/Banked Lines/errol_responsible/errol_responsible/init	Errol used to be the foreman of the Mines, before the earthquake caused a tunnel collapse.	Errol était contremaître dans les mines, avant que le tremblement de terre n'entraîne l'effondrement d'un tunnel.	Эррол раньше руководил шахтой. До того, как землетрясение разрушило туннели.	Errol used to be the foreman of the Mines, before the earthquake caused a tunnel collapse.
Conversations/Bank/Adeline/Banked Lines/fall_manor_garden/fall_manor_garden/init	The manor garden is so pretty in autumn! Celine's really outdone herself.	Le jardin du manoir est tellement joli en automne ! Céline s'est vraiment surpassée.	Сад особняка так прекрасен в осеннюю пору! Селин идеально постаралась.	The manor garden is so pretty in autumn! Celine's really outdone herself.
Conversations/Bank/Adeline/Banked Lines/fall_quest_board/fall_quest_board/init	It's a fine fall day for some quests, don't you think?	Quelle belle journée d'automne pour réaliser quelques quêtes, tu ne trouves pas ?	Прекрасный осенний денёк для парочки заданий, не думаешь? 	It's a fine fall day for some quests, don't you think?
Conversations/Bank/Adeline/Banked Lines/fountain/fountain/init	You know that fountain in the town square? Eiland and I played in it when we were children.	Tu vois la fontaine, sur la place du marché ? Enfants, nous nous amusions dedans, Eiland et moi.	Знаешь фонтан на городской площади? Мы с Эйландом в детстве там часто играли.	You know that fountain in the town square? Eiland and I played in it when we were children.
Conversations/Bank/Adeline/Banked Lines/fresh_start/fresh_start/init	The turning of the seasons is so exciting. Time for a fresh start for the request board!	Le changement de saison est tellement enthousiasmant. Le moment est venu de renouveler le panneau des requêtes !	Обожаю смену времён года. И доска прошений обновляется под стать природе!	The turning of the seasons is so exciting. Time for a fresh start for the request board!
Conversations/Bank/Adeline/Banked Lines/general_store_shopping/general_store_shopping/1	You know, when we were kids he'd sometimes eat it straight from a bag, haha!	Tu sais, quand nous étions enfants, il lui arrivait de le piquer directement dans le paquet, ha ha !	Представляешь, когда мы были маленькие, он иногда ел сахар прямо из мешка, ха-ха!	You know, when we were kids he'd sometimes eat it straight from a bag, haha!
Conversations/Bank/Adeline/Banked Lines/general_store_shopping/general_store_shopping/2	Wait... you don't think...	Attends... Tu crois que...?	Стоп... неужели...	Wait... you don't think...
Conversations/Bank/Adeline/Banked Lines/general_store_shopping/general_store_shopping/init	Let's see, Eiland asked for... a bag of sugar?	Voyons, Eiland m'avait demandé... un paquet de sucre ?	Посмотрим, Эйланд попросил... мешок сахара?	Let's see, Eiland asked for... a bag of sugar?
Conversations/Bank/Adeline/Banked Lines/grant_proposals/grant_proposals/1	The weather is so pretty in the fall, and it's my last chance to work out of doors before winter puts me back in the office.	Le temps est si agréable en automne... C'est ma dernière chance de travailler dehors avant que l'hiver me renvoie dans mon bureau.	Осенью такая чудесная погода. К тому же это последний шанс поработать на свежем воздухе: зимние морозы загонят меня в офис.	The weather is so pretty in the fall, and it's my last chance to work out of doors before winter puts me back in the office.
Conversations/Bank/Adeline/Banked Lines/grant_proposals/grant_proposals/init	I'm writing some grant proposals to pass along to the Capital, and I thought I might as well do it outside.	Je suis en train de rédiger quelques demandes de prêt à l'attention de la capitale, et je me suis dit que je pourrais aussi bien le faire à l'extérieur.	Я сейчас работаю над заявками на гранты в столицу. Подумала, что это можно делать и на улице.	I'm writing some grant proposals to pass along to the Capital, and I thought I might as well do it outside.
Conversations/Bank/Adeline/Banked Lines/heart_level_lines/four_to_five_0/1	Let's keep working hard for Mistria's sake!	Continuons à travailler dur pour le bien de Mistria !	Давай выложимся по полной ради Мистрии!	Let's keep working hard for Mistria's sake!
Conversations/Bank/Adeline/Banked Lines/heart_level_lines/four_to_five_0/init	You're always so busy, [Ari]. It keeps me motivated.	Tu es toujours <he>si actif</he><she>si active</she><they>en train de t'activer</they>, [Ari]. Cela me motive.	Ты всегда чем-то <p>заняты</p><f>занята</f><m>занят</m><n>занято</n>, [Ari]. Это и меня мотивирует.	You're always so busy, [Ari]. It keeps me motivated.
Conversations/Bank/Adeline/Banked Lines/heart_level_lines/two_to_three_0/1	I'm so glad it's to your liking!	Je suis tellement contente que ça te plaise !	Я так рада, что тебе здесь нравится!	I'm so glad it's to your liking!
Conversations/Bank/Adeline/Banked Lines/heart_level_lines/two_to_three_0/init	It seems like you're settling into the swing of life here in Mistria.	On dirait que tu t'adaptes bien au rythme de Mistria.	Кажется, ты уже привыкаешь к жизни в Мистрии.	It seems like you're settling into the swing of life here in Mistria.
Conversations/Bank/Adeline/Banked Lines/heart_level_lines/zero_to_one_0/init	I've got big hopes for you, [Ari]!	Je fonde de grands espoirs sur toi, [Ari] !	У меня на тебя большие надежды, [Ari]!	I've got big hopes for you, [Ari]!
Conversations/Bank/Adeline/Banked Lines/inn_breakfast/inn_breakfast/1	I strongly recommend all of it!	Je te conseille tout ce qu'il y a à la carte !	Очень рекомендую попробовать всё!	I strongly recommend all of it!
Conversations/Bank/Adeline/Banked Lines/inn_breakfast/inn_breakfast/init	Morning, [Ari]! Have you tried anything off of the Inn's breakfast menu?	Bonjour, [Ari] ! As-tu déjà testé le petit-déjeuner de l'auberge ?	[Ari], доброе утро! Уже <p>попробовали</p><f>попробовала</f><m>попробовал</m><n>попробовало</n> что-нибудь из меню завтраков в трактире?	Morning, [Ari]! Have you tried anything off of the Inn's breakfast menu?
Conversations/Bank/Adeline/Banked Lines/inn_drink/inn_drink/init	March and Ryis are right... there's something nice about a drink after a long day of work.	March et Ryis ont raison... C'est assez agréable de se désaltérer après une longue journée de travail.	Март и Риз были правы... Есть что-то в том, чтобы выпить чего-нибудь прохладительного после рабочего дня.	March and Ryis are right... there's something nice about a drink after a long day of work.
Conversations/Bank/Adeline/Banked Lines/inn_work/inn_work/init	Morning paperwork over some of Reina's =Wild Berry Scones=... ooh, I just know it's going to be a great day!	De la paperasse matinale tout en savourant quelques =scones aux baies sauvages= de Reina... Oh, la journée sera bonne, je le sais déjà !	Утро начинается с ведения документов и =лепёшек с дикими ягодами= от Рейны... Ох, чувствую, день пройдёт прекрасно!	Morning paperwork over some of Reina's =Wild Berry Scones=... ooh, I just know it's going to be a great day!
Conversations/Bank/Adeline/Banked Lines/live_to_organize/live_to_organize/1	But don't worry! I live to organize!	Mais sois tranquille ! L'organisation, c'est toute ma vie !	К счастью, я обожаю всё организовывать!	But don't worry! I live to organize!
Conversations/Bank/Adeline/Banked Lines/live_to_organize/live_to_organize/init	Turning everyone's requests into quests for the board takes a lot of organizing.	Transformer les demandes de chacun en quêtes destinées au panneau demande beaucoup d'organisation.	Нужно много организованности, чтобы правильно оформить прошения для доски.	Turning everyone's requests into quests for the board takes a lot of organizing.
Conversations/Bank/Adeline/Banked Lines/loves_paperwork/loves_paperwork/init	Don't you just love the smell of ink and =Paper=?	J'adore l'odeur du =papier= et de l'encre, pas toi ?	Разве запах чернил и =бумаги= не прекрасен?	Don't you just love the smell of ink and =Paper=?
