key	english	french	russian	bulgarian
items/fish/deep_woods/muskie/name	Muskie	Maskinongé	Маскинонг	Маскинонг
items/fish/deep_woods/silver_redhorse/description	An uncommon medium Deep Woods fish found in all seasons.	Poisson peu répandu que l'on trouve à Boissombre en toute saison.	Необычная средняя рыба, водится в Глубокой чаще, встречается в любое время года.	An uncommon medium Deep Woods fish found in all seasons.
items/fish/deep_woods/silver_redhorse/name	Silver Redhorse	Chevalier blanc	Серебряный чукучан	Сребриста моксостома
items/fish/deep_woods/sunny/description	A common small Deep Woods fish found on rainy or snowy days in all seasons.	Petit poisson répandu que l'on trouve à Boissombre en toute saison, les jours de pluie ou de neige.	Обычная мелкая рыба, водится в Глубокой чаще, встречается в дождливые и снежные дни любого времени года.	A common small Deep Woods fish found on rainy or snowy days in all seasons.
items/fish/deep_woods/sunny/name	Sunny	Crapet-soleil	Солнечник	Слънчевка
items/fish/misc/blue_conch_shell/description	A common blue conch shell.	Coquillage bleu répandu que l'on trouve sur la plage.	Обычная синяя ракушка.	Често срещана синя раковина.
items/fish/misc/blue_conch_shell/name	Blue Conch Shell	Conque bleue	Синяя ракушка	Синя раковина
items/fish/misc/clam/description	A common find found in all seasons.	Mollusque marin répandu que l'on trouve en toute saison.	Обычная находка в любое время года.	Често срещана находка, която се намира през всички сезони.
items/fish/misc/clam/name	Clam	Praire	Ракушка	Мида
items/fish/misc/freshwater_oyster/description	A common river mussel, found in all seasons.	Mollusque répandu que l'on trouve dans les rivières en toute saison.	Обычный моллюск, водится в реке, встречается в любое время года.	Често срещана речна мида, която се намира през всички сезони.
items/fish/misc/freshwater_oyster/name	Freshwater Oyster	Huître d'eau douce	Пресноводная устрица	Сладководна стрида
items/fish/misc/newt/description	A common amphibian found in all seasons.	Amphibien répandu que l'on trouve dans les étangs en toute saison.	Обычное земноводное, встречается в любое время года.	Често срещано земноводно, което се намира през всички сезони.
items/fish/misc/newt/name	Newt	Triton	Тритон	Тритон
items/fish/misc/paper_pondshell/description	A common pond mussel, found in all seasons.	Mollusque répandu que l'on trouve dans les étangs en toute saison.	Обычный моллюск, водится в пруду, встречается в любое время года.	Често срещана езерна мида, която се намира през всички сезони.
items/fish/misc/paper_pondshell/name	Paper Pondshell	Anodonte papyracée	Озёрная беззубка	Тънкостенна езерна мида
items/fish/misc/pearl_clam/description	A common ocean mollusk, found in all seasons.	Mollusque marin répandu que l'on trouve en toute saison.	Обычный моллюск, водится в океане, встречается в любое время года.	Често срещан морски мекотел, който се намира през всички сезони.
items/fish/misc/pearl_clam/name	Pearl Clam	Praire perlière	Жемчужница	Перлена мида
items/fish/misc/pink_scallop_shell/description	A common shell found on the Beach.	Coquillage répandu que l'on trouve sur la plage.	Обычная ракушка, встречается на пляже.	Често срещана раковина, която се намира на плажа.
items/fish/misc/pink_scallop_shell/name	Pink Scallop Shell	Coquille Saint-Jacques rose	Розовый гребешок	Розово ветрило
items/fish/misc/sand_dollar/description	A common shell found on the Beach.	Coquillage répandu que l'on trouve sur la plage.	Обычная ракушка, встречается на пляже.	Често срещана раковина, която се намира на плажа.
items/fish/misc/sand_dollar/name	Sand Dollar	Coquille d'oursin	Песчаный доллар	Пясъчен долар
items/fish/misc/seaweed/description	A common plant, grows in all seasons.	Plante aquatique répandue qui pousse en toute saison.	Обычное растение, растёт в любое время года.	Често срещано растение, което расте през всички сезони.
items/fish/misc/seaweed/name	Seaweed	Algue	Водоросли	Морско водорасло
items/fish/misc/spirula_shell/description	A common shell found on the Beach.	Coquillage répandu que l'on trouve sur la plage.	Обычная ракушка, встречается на пляже.	Често срещана раковина, която се намира на плажа.
items/fish/misc/spirula_shell/name	Spirula Shell	Spirule	Спирула	Овнешки рог
items/fish/misc/treasure_box_copper/description	An uncommon copper treasure box. Open it to find out what's inside!	Précieux coffre en cuivre, peu répandu. Ouvrez-le pour découvrir son contenu !	Необычный сундук из меди. Откройте и загляните внутрь!	Необичаен меден сандък със съкровище. Отвори го, за да разбереш какво има вътре!
items/fish/misc/treasure_box_copper/name	Copper Treasure Box	Coffre au trésor en cuivre	Медный сундук	Меден сандък със съкровище
items/fish/misc/treasure_box_gold/description	A very rare golden treasure box. Open it to find out what's inside!	Précieux coffre en or, très rare. Ouvrez-le pour découvrir son contenu !	Очень редкий сундук из золота. Откройте и загляните внутрь!	Много рядък златен сандък със съкровище. Отвори го, за да разбереш какво има вътре!
items/fish/misc/treasure_box_gold/name	Golden Treasure Box	Coffre au trésor en or	Золотой сундук	Златен сандък със съкровище
items/fish/misc/treasure_box_silver/description	A rare silver treasure box. Open it to find out what's inside!	Précieux coffre en argent, peu répandu. Ouvrez-le pour découvrir son contenu !	Редкий сундук из серебра. Откройте и загляните внутрь!	Рядък сребърен сандък със съкровище. Отвори го, за да разбереш какво има вътре!
items/fish/misc/treasure_box_silver/name	Silver Treasure Box	Coffre au trésor en argent	Серебряный сундук	Сребърен сандък със съкровище
items/fish/misc/treasure_box_wood/description	A common wooden treasure box. Open it to find out what's inside!	Coffre en bois répandu. Ouvrez-le pour découvrir son contenu !	Обычный сундук из дерева. Откройте и загляните внутрь!	Често срещан дървен сандък със съкровище. Отвори го, за да разбереш какво има вътре!
items/fish/misc/treasure_box_wood/name	Wooden Treasure Box	Coffre au trésor en bois	Деревянный сундук	Дървен сандък със съкровище
items/fish/ocean/anchovy/description	A common small ocean fish found in spring.	Petit poisson marin répandu que l'on trouve au printemps.	Обычная мелкая рыба, водится в океане, встречается весной.	A common small ocean fish found in spring.
items/fish/ocean/anchovy/name	Anchovy	Anchois	Анчоус	Аншоа
items/fish/ocean/bonito/description	A common medium ocean fish found in summer and winter.	Poisson marin répandu que l'on trouve en été et en hiver.	Обычная средняя рыба, водится в океане, встречается летом и зимой.	A common medium ocean fish found in summer and winter.
items/fish/ocean/bonito/name	Bonito	Bonite	Скумбрия	Паламуд
items/fish/ocean/butterfish/description	A common small ocean fish found in fall.	Petit poisson marin répandu que l'on trouve en automne.	Обычная мелкая рыба, водится в океане, встречается осенью.	A common small ocean fish found in fall.
items/fish/ocean/butterfish/name	Butterfish	Stromaté	Маслюк	Маслена риба
items/fish/ocean/char/description	A common large ocean fish found in summer.	Gros poisson marin répandu que l'on trouve en été et en hiver.	Обычная большая рыба, водится в океане, встречается летом.	A common large ocean fish found in summer.
items/fish/ocean/char/name	Char	Omble	Голец	Сивен
items/fish/ocean/cod/description	A common large ocean fish found in summer and winter.	Gros poisson marin répandu que l'on trouve en été et en hiver.	Обычная большая рыба, водится в океане, встречается летом и зимой.	A common large ocean fish found in summer and winter.
items/fish/ocean/cod/name	Cod	Cabillaud	Треска	Треска
items/fish/ocean/crab/description	A common small ocean crustacean found in summer.	Petit crustacé marin répandu que l'on trouve en été.	Обычное мелкое ракообразное, водится в океане, встречается летом.	A common small ocean crustacean found in summer.
items/fish/ocean/crab/name	Crab	Crabe	Краб	Рак
items/fish/ocean/dart/description	A common small ocean fish found in summer.	Petit poisson marin répandu que l'on trouve en été.	Обычная мелкая рыба, водится в океане, встречается летом.	A common small ocean fish found in summer.
items/fish/ocean/dart/name	Dart	Pompaneau	Бычок-стрелка	Помпано
items/fish/ocean/grouper/description	A rare giant ocean fish found in summer.	Poisson marin géant et rare que l'on trouve en été.	Редкая гигантская рыба, водится в океане, встречается летом.	A rare giant ocean fish found in summer.
items/fish/ocean/grouper/name	Grouper	Mérou	Групер	Меро
items/fish/ocean/halibut/description	A common large ocean fish found on rainy days in fall.	Gros poisson marin répandu que l'on trouve en automne, les jours de pluie.	Обычная большая рыба, водится в океане, встречается в дождливые дни осени.	A common large ocean fish found on rainy days in fall.
items/fish/ocean/halibut/name	Halibut	Flétan	Палтус	Камбала
items/fish/ocean/horse_mackerel/description	A common small ocean fish found in winter.	Petit poisson marin répandu que l'on trouve en hiver.	Обычная мелкая рыба, водится в океане, встречается зимой.	A common small ocean fish found in winter.
items/fish/ocean/horse_mackerel/name	Horse Mackerel	Chinchard	Ставрида	Сафрид
items/fish/ocean/jellyfish/description	An uncommon medium ocean invertebrate found in spring and fall.	Invertébré marin peu répandu que l'on trouve au printemps et en automne.	Необычное среднее беспозвоночное, водится в океане, встречается весной и осенью.	An uncommon medium ocean invertebrate found in spring and fall.
items/fish/ocean/jellyfish/name	Jellyfish	Méduse	Медуза	Медуза
items/fish/ocean/king_crab/description	A common large ocean crustacean found on snowy days in winter.	Gros crustacé marin répandu que l'on trouve en hiver, les jours de neige.	Обычное большое ракообразное, водится в океане, встречается в снежные дни зимы.	A common large ocean crustacean found on snowy days in winter.
items/fish/ocean/king_crab/name	King Crab	Crabe royal	Королевский краб	Кралски рак
items/fish/ocean/lobster/description	A common medium ocean crustacean found in spring.	Crustacé marin répandu que l'on trouve au printemps.	Обычное среднее ракообразное, водится в океане, встречается весной.	A common medium ocean crustacean found in spring.
items/fish/ocean/lobster/name	Lobster	Homard	Омар	Омар
items/fish/ocean/mackerel/description	A common large ocean fish found on rainy days in spring.	Gros poisson marin répandu que l'on trouve au printemps, les jours de pluie.	Обычная большая рыба, водится в океане, встречается в дождливые дни весны.	A common large ocean fish found on rainy days in spring.
items/fish/ocean/mackerel/name	Mackerel	Maquereau	Макрель	Скумрия
items/fish/ocean/mullet/description	A common medium ocean fish found in fall.	Poisson marin répandu que l'on trouve en automne.	Обычная средняя рыба, водится в океане, встречается осенью.	A common medium ocean fish found in fall.
items/fish/ocean/mullet/name	Mullet	Mulet	Кефаль	Кефал
items/fish/ocean/oarfish/description	A rare giant ocean fish found in winter.	Poisson marin géant et rare que l'on trouve en hiver.	Редкая гигантская рыба, водится в океане, встречается зимой.	A rare giant ocean fish found in winter.
items/fish/ocean/oarfish/name	Oarfish	Régalec	Ремнетел	Риба весло
items/fish/ocean/ocean_sunfish/description	A rare giant ocean fish found in spring.	Poisson marin géant et rare que l'on trouve au printemps.	Редкая гигантская рыба, водится в океане, встречается весной.	A rare giant ocean fish found in spring.
items/fish/ocean/ocean_sunfish/name	Ocean Sunfish	Poisson-lune	Рыба-луна	Риба луна
items/fish/ocean/octopus/description	An uncommon large ocean cephalopod found in summer and winter.	Gros céphalopode marin peu répandu que l'on trouve en été et en hiver.	Необычный большой головоногий моллюск, водится в океане, встречается летом и зимой.	An uncommon large ocean cephalopod found in summer and winter.
items/fish/ocean/octopus/name	Octopus	Pieuvre	Осьминог	Октопод
items/fish/ocean/pollock/description	A common large ocean fish found in all seasons.	Gros poisson marin répandu que l'on trouve en toute saison.	Обычная большая рыба, водится в океане, встречается в любое время года.	A common large ocean fish found in all seasons.
items/fish/ocean/pollock/name	Pollock	Lieu noir	Сайда	Минтай
items/fish/ocean/puffer_fish/description	An uncommon medium ocean fish found in summer and winter.	Poisson marin peu répandu que l'on trouve en été et en hiver.	Необычная средняя рыба, водится в океане, встречается летом и зимой.	An uncommon medium ocean fish found in summer and winter.
items/fish/ocean/puffer_fish/name	Puffer Fish	Poisson-globe	Иглобрюх	Риба балон
items/fish/ocean/red_snapper/description	A common large ocean fish found in spring and fall.	Gros poisson marin répandu que l'on trouve au printemps et en automne.	Обычная большая рыба, водится в океане, встречается весной и осенью.	A common large ocean fish found in spring and fall.
items/fish/ocean/red_snapper/name	Red Snapper	Vivaneau rouge	Красный луциан	Червен луциан
items/fish/ocean/sand_lance/description	A common small ocean fish found in winter.	Petit poisson marin répandu que l'on trouve en hiver.	Обычная мелкая рыба, водится в океане, встречается зимой.	A common small ocean fish found in winter.
items/fish/ocean/sand_lance/name	Sand Lance	Lançon	Песчанка	Пясъчница
items/fish/ocean/sardine/description	A common small ocean fish found in all seasons.	Petit poisson marin répandu que l'on trouve en toute saison.	Обычная мелкая рыба, водится в океане, встречается в любое время года.	A common small ocean fish found in all seasons.
items/fish/ocean/sardine/name	Sardine	Sardine	Сардина	Сардина
items/fish/ocean/saury/description	A common large ocean fish found in fall.	Gros poisson marin répandu que l'on trouve en automne.	Обычная большая рыба, водится в океане, встречается осенью.	A common large ocean fish found in fall.
items/fish/ocean/saury/name	Saury	Balaou	Сайра	Сайра
items/fish/ocean/sea_bass/description	A common medium ocean fish found in winter.	Poisson marin répandu que l'on trouve en hiver.	Обычная средняя рыба, водится в океане, встречается зимой	A common medium ocean fish found in winter.
items/fish/ocean/sea_bass/name	Sea Bass	Bar	Сибас	Морски костур
items/fish/ocean/sea_bream/description	A common medium ocean fish found in spring and fall.	Poisson marin répandu que l'on trouve au printemps et en automne.	Обычная средняя рыба, водится в океане, встречается весной и осенью.	A common medium ocean fish found in spring and fall.
items/fish/ocean/sea_bream/name	Sea Bream	Denti	Морской карась	Ципура
items/fish/ocean/shark/description	A rare giant ocean fish found in fall.	Poisson marin géant et rare que l'on trouve en automne.	Редкая огромная рыба, водится в океане, встречается осенью.	A rare giant ocean fish found in fall.
items/fish/ocean/shark/name	Shark	Requin	Акула	Акула
items/fish/ocean/shrimp/description	A common small ocean crustacean found in spring.	Petit crustacé marin répandu que l'on trouve au printemps.	Обычное мелкое ракообразное, водится в океане, встречается весной.	A common small ocean crustacean found in spring.
items/fish/ocean/shrimp/name	Shrimp	Crevette	Креветка	Скарида
items/fish/ocean/snow_fish/description	A legendary medium ocean fish found on blizzard days in winter.	Poisson marin légendaire que l'on trouve en hiver, les jours de tempête de neige.	Легендарная средняя рыба, водится в океане, встречается в зимние метели.	A legendary medium ocean fish found on blizzard days in winter.
items/fish/ocean/snow_fish/name	Snow Fish	Poisson des neiges	Снежная рыба	Снежна риба
items/fish/ocean/squid/description	A common medium ocean cephalopod found in all seasons.	Céphalopode marin répandu que l'on trouve en toute saison.	Обычный средний головоногий моллюск, водится в океане, встречается в любое время года.	A common medium ocean cephalopod found in all seasons.
items/fish/ocean/squid/name	Squid	Calmar	Кальмар	Калмар
items/fish/ocean/stingray/description	A common medium ocean fish found in summer.	Poisson marin répandu que l'on trouve en été.	Обычная средняя рыба, водится в океане, встречается летом.	A common medium ocean fish found in summer.
items/fish/ocean/stingray/name	Stingray	Raie	Скат	Скат
items/fish/ocean/swordfish/description	An uncommon large ocean fish found in spring and fall.	Gros poisson marin peu répandu que l'on trouve au printemps et en automne.	Необычная большая рыба, водится в океане, встречается весной и осенью.	An uncommon large ocean fish found in spring and fall.
items/fish/ocean/swordfish/name	Swordfish	Espadon	Рыба-меч	Риба меч
items/fish/ocean/tuna/description	A common large ocean fish found in all seasons.	Gros poisson marin répandu que l'on trouve en toute saison.	Обычная огромная рыба, водится в океане, встречается в любое время года.	A common large ocean fish found in all seasons.
items/fish/ocean/tuna/name	Tuna	Thon	Тунец	Риба тон
items/fish/pond/alligator_gar/description	A rare giant pond fish found in winter.	Poisson géant et rare que l'on trouve dans les étangs en hiver.	Редкая огромная рыба, водится в пруду, встречается зимой.	A rare giant pond fish found in winter.
items/fish/pond/alligator_gar/name	Alligator Gar	Garpique alligator	Панцирник	Алигаторова щука
items/fish/pond/angel_fish/description	A common small pond fish found in spring.	Petit poisson répandu que l'on trouve dans les étangs au printemps.	Обычная мелкая рыба, водится в пруду, встречается весной.	A common small pond fish found in spring.
items/fish/pond/angel_fish/name	Angel Fish	Scalaire	Рыба-ангел	Скалария
items/fish/pond/barb/description	A common small pond fish found in spring.	Petit poisson répandu que l'on trouve dans les étangs au printemps.	Обычная мелкая рыба, водится в пруду, встречается весной.	A common small pond fish found in spring.
items/fish/pond/barb/name	Barb	Barbeau	Барбус	Барбус
items/fish/pond/bluefish/description	A common large pond fish found on rainy days in fall.	Gros poisson répandu que l'on trouve dans les étangs en automne, les jours de pluie.	Обычная большая рыба, водится в пруду, встречается в дождливые дни осени.	A common large pond fish found on rainy days in fall.
items/fish/pond/bluefish/name	Bluefish	Tassergal	Луфарь	Лефер
items/fish/pond/brown_bullhead/description	A common medium pond fish found in summer.	Poisson répandu que l'on trouve dans les étangs en été.	Обычная средняя рыба, водится в пруду, встречается летом.	A common medium pond fish found in summer.
items/fish/pond/brown_bullhead/name	Brown Bullhead	Silure noir	Карликовый сомик	Кафяв сом
items/fish/pond/brown_trout/description	A common large pond fish found in spring.	Gros poisson répandu que l'on trouve dans les étangs au printemps.	Обычная большая рыба, водится в пруду, встречается весной.	A common large pond fish found in spring.
items/fish/pond/brown_trout/name	Brown Trout	Truite fario	Озёрная форель	Кафява пъстърва
items/fish/pond/bullfrog/description	A common small pond catch found on rainy and snowy days in summer and winter.	Petit amphibien répandu que l'on trouve dans les étangs en été et en hiver, les jours de pluie ou de neige.	Обычная мелкая добыча из озера, встречается в дождливые дни лета и снежные дни зимы.	A common small pond catch found on rainy and snowy days in summer and winter.
items/fish/pond/bullfrog/name	Bullfrog	Grenouille-taureau	Жаба	Бикова жаба
items/fish/pond/burbot/description	A common large pond fish found on snowy days in winter.	Gros poisson répandu que l'on trouve dans les étangs en hiver, les jours de neige.	Обычная большая рыба, водится в пруду, встречается в снежные дни зимы.	A common large pond fish found on snowy days in winter.
items/fish/pond/burbot/name	Burbot	Lotte	Налим	Михалца
items/fish/pond/catfish/description	An uncommon medium pond fish found in all seasons.	Poisson peu répandu que l'on trouve dans les étangs en toute saison.	Необычная средняя рыба, водится в пруду, встречается в любое время года.	An uncommon medium pond fish found in all seasons.
items/fish/pond/catfish/name	Catfish	Poisson-chat	Сом	Сом
items/fish/pond/cherry_fish/description	A legendary small pond fish found on breezy cherry blossom days in spring.	Petit poisson légendaire que l'on trouve dans les étangs au printemps les jours de vent, quand les cerisiers sont en fleur.	Легендарная мелкая рыба, водится в пруду, встречается в прохладные дни цветения вишни весной.	A legendary small pond fish found on breezy cherry blossom days in spring.
items/fish/pond/cherry_fish/name	Cherry Fish	Poisson-cerise	Вишнёвый барбус	Черешова рибка
items/fish/pond/crucian_carp/description	A common medium pond fish found in spring.	Poisson répandu que l'on trouve dans les étangs au printemps.	Обычная средняя рыба, водится в пруду, встречается весной.	A common medium pond fish found in spring.
items/fish/pond/crucian_carp/name	Crucian Carp	Carassin	Карась	Каракуда
items/fish/pond/flathead_catfish/description	A common medium pond fish found in winter.	Poisson répandu que l'on trouve dans les étangs en hiver.	Обычная средняя рыба, водится в пруду, встречается зимой.	A common medium pond fish found in winter.
items/fish/pond/flathead_catfish/name	Flathead Catfish	Barbue à tête plate	Оливковый сомик	Плоскоглав сом
items/fish/pond/freshwater_eel/description	A common medium river fish found in winter.	Poisson répandu que l'on trouve dans les rivières en hiver.	Обычная средняя рыба, водится в реке, встречается зимой.	A common medium river fish found in winter.
items/fish/pond/freshwater_eel/name	Freshwater Eel	Anguille	Пресноводный угорь	Сладководна змиорка
items/fish/pond/frog/description	A common small pond amphibian found in spring and fall.	Petit amphibien répandu que l'on trouve dans les étangs au printemps et en automne.	Обычное мелкое земноводное, водится в пруду, встречается весной и осенью.	A common small pond amphibian found in spring and fall.
items/fish/pond/frog/name	Frog	Grenouille	Лягушка	Жаба
items/fish/pond/giant_koi/description	A rare giant pond fish found in summer.	Poisson géant et rare que l'on trouve dans les étangs en hiver.	Редкая огромная рыба, водится в пруду, встречается летом.	A rare giant pond fish found in summer.
items/fish/pond/giant_koi/name	Giant Koi	Carpe koï géante	Большой кои	Гигантски кои
items/fish/pond/giant_tilapia/description	An uncommon giant pond fish found in winter.	Poisson géant et peu répandu que l'on trouve dans les étangs en hiver.	Необычная огромная рыба, водится в пруду, встречается зимой.	An uncommon giant pond fish found in winter.
items/fish/pond/giant_tilapia/name	Giant Tilapia	Tilapia géant	Большая тилапия	Гигантска тилапия
items/fish/pond/golden_shiner/description	A common small pond fish found in summer.	Petit poisson répandu que l'on trouve dans les étangs en été.	Обычная мелкая рыба, водится в пруду, встречается летом.	A common small pond fish found in summer.
items/fish/pond/golden_shiner/name	Golden Shiner	Méné jaune	Золотистый синец	Златен уклей
items/fish/pond/goldfish/description	A rare small pond fish found in spring.	Petit poisson rare que l'on trouve dans les étangs au printemps.	Редкая мелкая рыба, водится в пруду, встречается весной.	A rare small pond fish found in spring.
items/fish/pond/goldfish/name	Goldfish	Poisson rouge	Золотая рыбка	Златна рибка
items/fish/pond/killifish/description	A common small pond fish found in fall.	Petit poisson répandu que l'on trouve dans les étangs en automne.	Обычная мелкая рыба, водится в пруду, встречается осенью.	A common small pond fish found in fall.
items/fish/pond/killifish/name	Killifish	Médaka	Килли	Пъстро шаранче
items/fish/pond/koi/description	A common medium pond fish found in all seasons.	Poisson répandu que l'on trouve dans les étangs en toute saison.	Обычная средняя рыба, водится в пруду, встречается в любое время года.	A common medium pond fish found in all seasons.
items/fish/pond/koi/name	Koi	Carpe koï	Кои	Кои
items/fish/pond/lake_chub/description	A common small pond fish found in summer.	Petit poisson répandu que l'on trouve dans les étangs en été.	Обычная мелкая рыба, водится в пруду, встречается летом.	A common small pond fish found in summer.
items/fish/pond/lake_chub/name	Lake Chub	Méné de lac	Озёрный голавль	Езерен кефал
items/fish/pond/rainbow_trout/description	A common medium pond fish found in fall.	Poisson répandu que l'on trouve dans les étangs en automne.	Обычная средняя рыба, водится в пруду, встречается осенью.	A common medium pond fish found in fall.
items/fish/pond/rainbow_trout/name	Rainbow Trout	Truite saumonée	Радужная форель	Дъгова пъстърва
items/fish/pond/roach/description	A common medium pond fish found in all seasons.	Poisson répandu que l'on trouve dans les étangs en toute saison.	Обычная средняя рыба, водится в пруду, встречается в любое время года.	A common medium pond fish found in all seasons.
items/fish/pond/roach/name	Roach	Gardon	Плотва	Червеноперка
items/fish/pond/sauger/description	A common large pond fish found in summer.	Gros poisson répandu que l'on trouve dans les étangs en été.	Обычная большая рыба, водится в пруду, встречается летом.	A common large pond fish found in summer.
items/fish/pond/sauger/name	Sauger	Sandre	Судак	Петниста бяла риба
items/fish/pond/snakehead/description	An uncommon large pond fish found in spring and fall.	Gros poisson peu répandu que l'on trouve dans les étangs au printemps et en automne.	Необычная большая рыба, водится в пруду, встречается весной и осенью.	An uncommon large pond fish found in spring and fall.
items/fish/pond/snakehead/name	Snakehead	Poisson tête de serpent	Змееголов	Змиеглав
items/fish/pond/snapping_turtle/description	A common large pond reptile found in summer and winter.	Gros reptile répandu que l'on trouve dans les étangs en été et en hiver.	Обычная большая рептилия, водится в пруду, встречается летом и зимой.	A common large pond reptile found in summer and winter.
items/fish/pond/snapping_turtle/name	Snapping Turtle	Tortue serpentine	Каймановая черепаха	Хапеща костенурка
items/fish/pond/striped_bass/description	A common large pond fish found in fall.	Gros poisson répandu que l'on trouve dans les étangs en été.	Обычная большая рыба, водится в пруду, встречается осенью.	A common large pond fish found in fall.
items/fish/pond/striped_bass/name	Striped Bass	Bar rayé	Полосатый окунь	Ивичест костур
items/fish/pond/tetra/description	A common small pond fish found in all seasons.	Petit poisson répandu que l'on trouve dans les étangs en toute saison.	Обычная мелкая рыба, водится в пруду, встречается в любое время года.	A common small pond fish found in all seasons.
items/fish/pond/tetra/name	Tetra	Tétra	Тетра	Тетра
items/fish/pond/tilapia/description	A common small pond fish found in winter.	Petit poisson répandu que l'on trouve dans les étangs en hiver.	Обычная мелкая рыба, водится в пруду, встречается зимой.	A common small pond fish found in winter.
items/fish/pond/tilapia/name	Tilapia	Tilapia	Тилапия	Тилапия
items/fish/pond/turtle/description	A common large pond reptile found in all seasons.	Gros reptile répandu que l'on trouve dans les étangs en toute saison.	Обычная большая рептилия, водится в пруду, встречается в любое время года.	A common large pond reptile found in all seasons.
items/fish/pond/turtle/name	Turtle	Tortue	Черепаха	Костенурка
items/fish/pond/white_perch/description	A rare medium pond fish found in fall.	Poisson rare que l'on trouve dans les étangs en automne.	Редкая средняя рыба, водится в пруду, встречается осенью.	A rare medium pond fish found in fall.
items/fish/pond/white_perch/name	White Perch	Perche blanche	Белый лаврак	Бял костур
items/fish/river/bluegill/description	A common small river fish found in spring.	Petit poisson répandu que l'on trouve dans les rivières au printemps.	Обычная мелкая рыба, водится в реке, встречается весной.	A common small river fish found in spring.
items/fish/river/bluegill/name	Blue Gill	Crapet arlequin	Синежаберник	Синьохрил
items/fish/river/bowfish/description	A common large river fish found in winter.	Gros poisson répandu que l'on trouve dans les rivières en hiver.	Обычная большая рыба, водится в реке, встречается зимой.	A common large river fish found in winter.
items/fish/river/bowfish/name	Bowfish	Poisson-castor	Амия	Амия
items/fish/river/bream/description	A common large river fish found in summer.	Gros poisson répandu que l'on trouve dans les rivières en été.	Обычная большая рыба, водится в реке, встречается летом.	A common large river fish found in summer.
items/fish/river/bream/name	Bream	Brème	Лещ	Платика
