key	english	french	russian	bulgarian
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/herb_salad_celine/1	But her dish was covered in edible flowers!	Mais son plat était recouvert de fleurs comestibles !	Но у неё всё блюдо было усыпано съедобными цветами!	But her dish was covered in edible flowers!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/herb_salad_celine/2	I asked for an $Herb Salad$, not a flower arrangement! There will be no embellishments in my $Cooking Challenge$!	J'ai demandé une $salade aux herbes$, pas une composition florale ! Les fioritures n'ont pas leur place dans mes $défis gastronomiques$.	Я просил $зелёный салат$, а не цветочные узоры! У меня на $смотре блюд$ прошу обойтись без украшений!	I asked for an $Herb Salad$, not a flower arrangement! There will be no embellishments in my $Cooking Challenge$!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/herb_salad_celine/init	That blonde woman with the dirt under her fingernails... Celine. She attempted my $Herb Salad$ Challenge.	Céline, la petite blonde avec de la terre sous les ongles... Elle a voulu participer au défi de la $salade aux herbes$.	Селин, эта блондинка с грязью под ногтями... попыталась сделать для смотра $зелёный салат$.	That blonde woman with the dirt under her fingernails... Celine. She attempted my $Herb Salad$ Challenge.
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/incredibly_hot_pot_terithia/1	This $Cooking Challenge$ is not about putting your own twist on it!	Le but du $défi gastronomique$ n'est pas de faire « sa recette » !	В моём $смотре блюд$ отсебятина не принимается!	This $Cooking Challenge$ is not about putting your own twist on it!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/incredibly_hot_pot_terithia/2	And also? Too spicy!	En plus, c'était bien trop épicé !	К тому же знаешь, что? Было слишком остро!	And also? Too spicy!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/incredibly_hot_pot_terithia/init	The old fisherwoman, Terithia... she said she had her own twist on the =Incredibly Hot Pot=.	Cette vieille pêcheuse, Terithia... elle prétendait avoir sa recette à elle du =ragoût super épicé=.	Эта старая рыбачка, Теризия... сказала, что у неё своя версия =обжигающего жаркого=.	The old fisherwoman, Terithia... she said she had her own twist on the =Incredibly Hot Pot=.
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/omelet_hayden/1	But he made one mistake. His omelet... was too big!	Mais il a commis une erreur. Son omelette était bien trop grosse !	Но в одном он ошибся. Его омлет был... слишком большой!	But he made one mistake. His omelet... was too big!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/omelet_hayden/2	He said it was because he likes to share... unsophisticated! Naive!	Il a dit que c'était parce qu'il aime bien partager... Quel rustaud ! Naïf, même !	Он сказал, что любит делиться... Как безыскусно! Как наивно!	He said it was because he likes to share... unsophisticated! Naive!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/omelet_hayden/init	That brawny farmer in need of a haircut, Hayden... he almost passed my $Omelet$ challenge.	Le fermier bourru qui aurait bien besoin d'aller chez le coiffeur, Hayden... Il a failli réussir mon défi de l'$omelette$.	Этому здоровому фермеру, Хейдену, не помешала бы стрижка... но он почти победил в смотре $омлета$.	That brawny farmer in need of a haircut, Hayden... he almost passed my $Omelet$ challenge.
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/rice_ball_eiland/1	I suppose even the nobles put their hands to work, out here in the sticks.	J'imagine que dans les trous perdus, même les nobles mettent la main à la pâte.	Видимо, в здешней глуши даже знать вынуждена готовить.	I suppose even the nobles put their hands to work, out here in the sticks.
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/rice_ball_eiland/2	But his $Rice Ball$ was studded with chocolate chips. There's a recipe for a reason! No embellishments!	Enfin, sa $boulette de riz$ était truffée de pépites de chocolat. S'il existe une recette, il faut la suivre ! Pas de fioritures !	Но его $рисовый шарик$ был покрыт шоколадной крошкой. Существует ведь рецепт! Никаких приукрашиваний!	But his $Rice Ball$ was studded with chocolate chips. There's a recipe for a reason! No embellishments!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/rice_ball_eiland/init	That princely fellow whose hair nearly rivals mine... Eiland. He entered my $Rice Ball$ Challenge.	Cet aristocrate dont la coiffure pourrait presque rivaliser avec la mienne, Eiland... Il a participé à mon défi de la $boulette de riz$.	У этого парня благородного вида, Эйланда, причёска едва уступает моей... Он участвовал в моём смотре $рисовых шариков$.	That princely fellow whose hair nearly rivals mine... Eiland. He entered my $Rice Ball$ Challenge.
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/rice_ball_march/1	How did he get the shape wrong? It's in the name!	Comment a-t-il pu se tromper sur la forme ? C'est dans le nom du plat !	Даже форма указана в названии! Как он умудрился перепутать?	How did he get the shape wrong? It's in the name!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/rice_ball_march/2	And let me tell you, it's not the Rice Ingot Challenge!	Je n'ai pas lancé le défi du lingot de riz, que je sache !	Знаешь, я ведь не писал «смотр рисовых слитков»!	And let me tell you, it's not the Rice Ingot Challenge!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/rice_ball_march/init	That blacksmith with the attitude, March... he submitted his entry for my $Rice Ball$ Challenge.	March, le forgeron au caractère de cochon... Il a participé au défi de la $boulette de riz$.	Этот хамоватый кузнец Март... приготовил мне на смотр $рисовый шарик$.	That blacksmith with the attitude, March... he submitted his entry for my $Rice Ball$ Challenge.
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/tide_salad_valen/1	Only she replaced half the ingredients with something she deemed healthier. And then she left out the salt!	Mais elle a remplacé la moitié des ingrédients par d'autres qu'elle juge plus sains. Et elle n'a pas mis de sel !	Вот только половину ингредиентов она заменила, по её мнению, более здоровыми. И совсем не добавила соли!	Only she replaced half the ingredients with something she deemed healthier. And then she left out the salt!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/tide_salad_valen/2	You know what I call a salad like that? Compost!	Tu sais le nom que je donne à ce genre de salade ? Du compost !	Знаешь, как я называю такой салат? Компост!	You know what I call a salad like that? Compost!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/tide_salad_valen/init	That haughty doctor, Valen... she turned in her $Tide Salad$ for my $Cooking Challenge$.	La docteure arrogante, Valen... Elle a présenté sa $salade des marées$ pour mon $défi gastronomique$.	Эта гордая врачиха, Вален... принесла мне на $смотр блюд$ свой $подводный салат$.	That haughty doctor, Valen... she turned in her $Tide Salad$ for my $Cooking Challenge$.
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/veggie_sub_sandwich_holt/1	But when I asked him to show me the sandwich, he told me he ate it!	Mais quand je lui ai demandé de me montrer son sandwich, il m'a répondu qu'il l'avait mangé !	А когда я попросил его показать блюдо, он сказал, что его съел!	But when I asked him to show me the sandwich, he told me he ate it!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/veggie_sub_sandwich_holt/2	That's not a Cooking Challenge! That's lunch!	Ce n'est plus un défi gastronomique, c'est un véritable repas !	У меня же тут кулинарный конкурс, а не обед!	That's not a Cooking Challenge! That's lunch!
Conversations/Bank/Taliferro/Banked Lines/challenge_completed_lines/veggie_sub_sandwich_holt/init	That mustachioed buffoon, Holt... he decided to take on the =Veggie Sub Sandwich= Challenge.	Ce pitre à la grosse moustache, Holt... Il a décidé de s'essayer au défi du =sandwich aux légumes=.	Этот усатый клоун, Хольт... решил принять участие в смотре =овощного сэндвича=.	That mustachioed buffoon, Holt... he decided to take on the =Veggie Sub Sandwich= Challenge.
Conversations/Bank/Taliferro/Banked Lines/greeting_ari/greeting_ari/1	I'm your host... Taliferro.	Je me présente... Taliferro.	Его провожу я... Талиферро.	I'm your host... Taliferro.
Conversations/Bank/Taliferro/Banked Lines/greeting_ari/greeting_ari/2	I'm not sure what the $Merchant's Association$ is thinking, having Wheedle and I set up out here in the sticks.	Je ne sais pas ce qui a pris à la $guilde des marchands$ de nous envoyer Wheedle et moi dans ce trou perdu.	Не знаю, о чём думали в $гильдии торговцев$, когда послали нас с Хлюстом в эту глухомань.	I'm not sure what the $Merchant's Association$ is thinking, having Wheedle and I set up out here in the sticks.
Conversations/Bank/Taliferro/Banked Lines/greeting_ari/greeting_ari/3	I can't say I have particularly high expectations.	Je ne dirai pas que je m'attends à grand-chose.	Не сказал бы, что у меня есть какие-то ожидания.	I can't say I have particularly high expectations.
Conversations/Bank/Taliferro/Banked Lines/greeting_ari/greeting_ari/4	But if you do manage to complete my $Cooking Challenges$, you'll be rewarded with $Renown$ and $a variety of prizes$.	Mais si tu parviens à relever mes $défis gastronomiques$, tu recevras de la $renommée$ et $diverses récompenses$.	Но если ты справишься с моими $смотрами блюд$, тебя ждёт награда: $репутация$ и $разнообразные призы$.	But if you do manage to complete my $Cooking Challenges$, you'll be rewarded with $Renown$ and $a variety of prizes$.
Conversations/Bank/Taliferro/Banked Lines/greeting_ari/greeting_ari/5	If you're interested, be sure to check out the $Challenge Board$ here at my booth on $Saturdays$.	Si cela t'intéresse, n'hésite pas à consulter le $panneau des défis$ ici, à mon stand, chaque $samedi$.	Если ты <p>заинтересованы</p><f>заинтересована</f><m>заинтересован</m><n>заинтересовано</n>, подойди к $доске смотров$ в моей лавке в $субботу$.	If you're interested, be sure to check out the $Challenge Board$ here at my booth on $Saturdays$.
Conversations/Bank/Taliferro/Banked Lines/greeting_ari/greeting_ari/6	You must complete each $Challenge$ before you can move on to the next round.	Tu dois terminer chaque $défi$ avant de pouvoir passer au suivant.	Каждый $смотр$ обязательно пройти, чтобы перейти в следующий раунд.	You must complete each $Challenge$ before you can move on to the next round.
Conversations/Bank/Taliferro/Banked Lines/greeting_ari/greeting_ari/7	Good luck, [Ari]. You'll need it.	Bonne chance, [Ari]. Tu en auras bien besoin.	Удачи, [Ari]. Без неё тебе не обойтись.	Good luck, [Ari]. You'll need it.
Conversations/Bank/Taliferro/Banked Lines/greeting_ari/greeting_ari/init	Welcome to Taliferro's $Cooking Challenge$.	Bienvenue au $défi gastronomique$ de Taliferro.	Добро пожаловать на $смотр блюд$ Талиферро.	Welcome to Taliferro's $Cooking Challenge$.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_1/init	The booth is closed, [Ari]. You know what closed means, don't you?	Mon stand est fermé, [Ari]. Tu sais ce que signifie « fermé », n'est-ce pas ?	Моя лавка закрыта, [Ari]. Знаешь, что такое «закрыто»?	The booth is closed, [Ari]. You know what closed means, don't you?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_10/1	Okay, I'm done counting. But still, be silent!	Bon, j'ai terminé, mais quoi qu'il en soit... silence !	Ладно, пересчитал. Но всё равно помолчи!	Okay, I'm done counting. But still, be silent!
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_10/init	Silence! I'm counting my silverware.	Silence ! Je recompte mes couverts en argent.	Тихо! Я пересчитываю столовые приборы.	Silence! I'm counting my silverware.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_11/1	A shame such colorful views are wasted on these country folk.	Quel dommage que ces rustres soient incapables de l'apprécier !	Жаль, что такие красочные виды достаются деревенским бездарям.	A shame such colorful views are wasted on these country folk.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_11/init	The leaves here are picturesque in the fall... a perfect backdrop for the close of Market day.	Les feuilles d'automne donnent une touche artistique à la place... C'est parfait pour conclure le marché.	Осенью здесь такая живописная листва... Идеальный фон для закрытия базара.	The leaves here are picturesque in the fall... a perfect backdrop for the close of Market day.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_12/1	How am I supposed to pack up when there's three mice running amuck in my kitchen?	Comment suis-je censé tout ranger avec trois souris qui mettent le bazar dans ma cuisine ?	Ну и как прикажете собираться, когда у меня на кухне мельтешат трое мышей?	How am I supposed to pack up when there's three mice running amuck in my kitchen?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_12/init	Those children were here earlier, rifling through all my cabinets...	Les enfants qui étaient là tout à l'heure n'arrêtaient pas de fouiner dans tous mes placards...	Недавно ко мне прибежали дети и стали рыться в моих шкафах...	Those children were here earlier, rifling through all my cabinets...
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_13/1	How am I supposed to pack up when there's snow all over the counter!	Impossible de ranger mon stand avec un plan de travail couvert de neige !	Как мне собирать вещи, если у меня весь прилавок в снегу?	How am I supposed to pack up when there's snow all over the counter!
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_13/init	Winter is exactly why I prefer indoor kitchens.	C'est à cause de l'hiver que je préfère cuisiner en intérieur.	Я предпочитаю держать кухню в помещении как раз из-за такой зимы.	Winter is exactly why I prefer indoor kitchens.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_14/1	Because I'm cold, that's why!	Parce que j'ai froid, tout simplement !	Потому что я замёрз, вот почему!	Because I'm cold, that's why!
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_14/init	The $Cooking Challenge$ is closed for the day. Why?	Il n'y a pas de $défi gastronomique$, aujourd'hui. Tu veux savoir pourquoi.	$Смотр блюд$ на сегодня закончен. Почему?	The $Cooking Challenge$ is closed for the day. Why?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_15/init	Do I not look busy to you? Do you not see me packing up the pots and pans?	Tu trouves que j'ai l'air de me tourner les pouces ? Tu vois bien que je remballe mes marmites et mes poêles.	По мне не заметно, что я занят? Ты не видишь, что я собираю кастрюли и сковородки?	Do I not look busy to you? Do you not see me packing up the pots and pans?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_16/1	Begone, peasant!	Dégage, plouc !	Прочь, деревня!	Begone, peasant!
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_16/init	The Market day is over, so I can dispense with the pleasantries.	Le marché est terminé. Je n'ai plus besoin d'être aimable.	Базарный день закончился, так что я могу отбросить любезности.	The Market day is over, so I can dispense with the pleasantries.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_2/1	Someone of my pedigree? And on a full stomach?	Quelqu'un de mon rang ! Qui a l'estomac plein !	С моей-то родословной? И на полный желудок?	Someone of my pedigree? And on a full stomach?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_2/init	I sample so many dishes throughout the day... and now I have to do the manual labor of packing the booth?	Je goûte déjà de nombreux plats tout au long de la journée... et en plus, je dois tout remballer moi-même !	Я должен попробовать столько блюд за день... А теперь ещё и вынужден сам собирать лавку?	I sample so many dishes throughout the day... and now I have to do the manual labor of packing the booth?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_3/1	But for some reason they don't seem to appreciate my presence. Perhaps they're intimidated?	Bizarrement, ils ne semblent guère apprécier ma présence, là-bas. Peut-être que je les intimide ?	Хотя там по какой-то причине не очень рады моим визитам. Может, они меня боятся?	But for some reason they don't seem to appreciate my presence. Perhaps they're intimidated?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_3/2	Who can blame them!	Ma foi, c'est bien normal !	Не могу их винить!	Who can blame them!
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_3/init	Once I'm done packing up, perhaps I'll visit the Inn.	Quand j'aurai terminé de ranger, je ferai peut-être un saut à l'auberge.	Возможно, когда закончу собирать вещи, загляну в трактир.	Once I'm done packing up, perhaps I'll visit the Inn.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_4/1	Unbelievable. These yokels should be tripping over themselves offering to help me.	Je n'y crois pas. Ces paysans devraient faire la queue pour me proposer leur aide.	Невероятно. Эти вахлаки должны в очередь выстраиваться, чтобы мне помочь.	Unbelievable. These yokels should be tripping over themselves offering to help me.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_4/init	Are you here to pack up my booth? No?	Tu viens m'aider à remballer mon stand ? Ah non ?	Ты <p>пришли</p><f>пришла</f><m>пришёл</m><n>пришло</n> собрать мою лавку? Нет?	Are you here to pack up my booth? No?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_5/1	No one has ever suffered as greatly as I.	Personne n'a jamais souffert comme je souffre.	Никому ещё не доводилось так страдать!	No one has ever suffered as greatly as I.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_5/init	I can't believe I'm expected to pack up my booth in this summer heat.	Je n'arrive pas à le croire. Il faut que je remballe mon stand par cette chaleur.	Поверить не могу, что мне надо собирать свою лавку в летнюю жару.	I can't believe I'm expected to pack up my booth in this summer heat.
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_6/1	If you're here for the $Cooking Challenge$, come back next week!	Si tu es là pour le $défi gastronomique$, reviens la semaine prochaine !	Если ты на $смотр блюд$, то приходи на следующей неделе!	If you're here for the $Cooking Challenge$, come back next week!
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_6/init	Can't you see the booth is closed?	Tu ne vois pas que mon stand est fermé ?	Не видишь, у меня закрыто!	Can't you see the booth is closed?
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_7/1	But I don't trust any of these buffoons to keep my cookware intact!	Mais je n'ai aucune confiance en ces rustres. Ils risquent d'abîmer ma batterie de cuisine !	Но я никому из этих клоунов не доверю мою посуду!	But I don't trust any of these buffoons to keep my cookware intact!
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_7/init	I would hire someone to pack the booth for me...	Je devrais embaucher quelqu'un pour ranger le stand à ma place...	Я бы нанял кого-нибудь, чтобы мне собрали лавку...	I would hire someone to pack the booth for me...
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_8/init	I'm packing up! Don't interrupt me!	Je remballe tout. Ne viens pas me déranger !	Я собираю вещи! Не мешай!	I'm packing up! Don't interrupt me!
Conversations/Bank/Taliferro/Banked Lines/packing_up/packing_9/init	The $Cooking Challenge$ is closed... surely you didn't think I'd be doing this all day?	Le $défi gastronomique$ est terminé pour aujourd'hui... Tu ne croyais tout de même pas que ça allait durer toute la journée ?	$Смотр блюд$ уже закончен... Ты же не <p>думали</p><f>думала</f><m>думал</m><n>думало</n>, что я тут на весь день?	The $Cooking Challenge$ is closed... surely you didn't think I'd be doing this all day?
Conversations/Bank/Taliferro/Banked Lines/seridia/seridia_ban/1	I gave her a lifetime ban.	Je l'ai exclue à vie.	Я пожизненно запретил ей участвовать.	I gave her a lifetime ban.
Conversations/Bank/Taliferro/Banked Lines/seridia/seridia_ban/init	When I told Seridia about my cooking contest... she asked me if this is what I really wanted to be doing with my life...	Quand j'ai parlé à Seridia de mon concours de cuisine... elle m'a demandé si c'était là mon ambition dans la vie...	Когда я рассказал Серидии про свой кулинарный конкурс... Она спросила: неужели так я хочу провести свои дни...	When I told Seridia about my cooking contest... she asked me if this is what I really wanted to be doing with my life...
Conversations/Bank/Taliferro/Gift Lines/gift_lines/birthday_gift/1	Oh, I love to be adored by the people.	Oh, j'aime que les petites gens m'adulent.	Ох, люблю, когда народ меня обожает.	Oh, I love to be adored by the people.
Conversations/Bank/Taliferro/Gift Lines/gift_lines/birthday_gift/init	A birthday gift? From a fan?	Un cadeau d'anniversaire ? De quelqu'un qui m'admire ?	Подарок на день рождения? От поклонников?	A birthday gift? From a fan?
Conversations/Bank/Taliferro/Gift Lines/gift_lines/disliked_gift/init	What am I supposed to do with your rubbish? Throw it out yourself!	Qu'est-ce que je suis censé faire de cette camelote ? Va la jeter toi-même !	И что мне делать с этим мусором? <p>Сами</p><f>Сама</f><m>Сам</m><n>Само</n> его выкидывай!	What am I supposed to do with your rubbish? Throw it out yourself!
Conversations/Bank/Taliferro/Gift Lines/gift_lines/liked_gift/init	Oh? This looks interesting... I'll accept it.	Hm ? Voilà qui est intéressant... J'accepte.	Ого, выглядит интересно... Принимается.	Oh? This looks interesting... I'll accept it.
Conversations/Bank/Taliferro/Gift Lines/gift_lines/liked_gift_cooked/1	I'll take it... for further inspection.	J'accepte... Cela nécessite une inspection plus poussée.	Ладно, возьму... для дальнейшей инспекции.	I'll take it... for further inspection.
Conversations/Bank/Taliferro/Gift Lines/gift_lines/liked_gift_cooked/init	What do we have here? It looks like some effort was put into this.	Qu'avons-nous là ? On dirait presque que ça a été soigneusement préparé.	Ну, что тут у нас? С виду ты даже <p>постарались</p><f>постаралась</f><m>постарался</m><n>постаралось</n>.	What do we have here? It looks like some effort was put into this.
Conversations/Bank/Taliferro/Gift Lines/gift_lines/loved_gift/init	Look at this dish! Top marks for aroma, flavor, and visual appeal. Marvelous!	Quel plat ! C'est un sans-faute au niveau olfactif, gustatif et visuel. Fabuleux !	Ну что за блюдо! Высший балл за аромат, вкус и подачу. Великолепно!	Look at this dish! Top marks for aroma, flavor, and visual appeal. Marvelous!
Conversations/Bank/Taliferro/Gift Lines/gift_lines/loved_gift_2/init	A stunning dish... just how maman used to make! Bravo!	Ce plat est incroyable... C'est comme ça que mère le préparait ! Bravo !	Изумительное блюдо... прямо, как готовила маман! Браво!	A stunning dish... just how maman used to make! Bravo!
Conversations/Bank/Taliferro/Gift Lines/gift_lines/monster_mash/1	Absolutely disgusting. Was it made with real monsters?	C'est absolument répugnant. Il est cuisiné à partir de vrais monstres ?	Просто отвратительно. Его что, из настоящих монстров делали?	Absolutely disgusting. Was it made with real monsters?
Conversations/Bank/Taliferro/Gift Lines/gift_lines/monster_mash/2	It was??	Ah oui !?	Серьёзно??	It was??
Conversations/Bank/Taliferro/Gift Lines/gift_lines/monster_mash/init	What do you even call this dish? $Monster Mash$?	Comment s'appelle ce plat, au juste ? De la $bouillie de monstre$ ?	Как это блюдо вообще называется? $Монстрокаша$?	What do you even call this dish? $Monster Mash$?
Conversations/Bank/Taliferro/Gift Lines/gift_lines/neutral_gift/init	Hmm. A solid 5 out of 10 gift.	Mmm. Ce cadeau mérite un bon cinq sur dix.	Хмм. Готов поставить 5 из 10.	Hmm. A solid 5 out of 10 gift.
Conversations/Bank/Taliferro/Gift Lines/gift_lines/neutral_gift_2/init	Hmm. This gift gets a passing grade.	Mmm. Ce cadeau est passable.	Хмм. Оцениваю твой подарок удовлетворительно.	Hmm. This gift gets a passing grade.
