key	english	french	russian	bulgarian
dates/shooting_star/name	Shooting Star	Pluie d'étoiles filantes	Звездопад	Падаща звезда
dates/shooting_star/photo_title	Shooting Star Festival with {}	Pluie d'étoiles filantes avec {}	{} на Фестивале падающих звёзд	Фестивал на падащите звезди с {}
dungeons/dungeons/biomes/0/name	Upper Mines	Hautes mines	Верхние шахты	Горни мини
dungeons/dungeons/biomes/1/name	The Tide Caverns	Mines marines	Приливные пещеры	Приливни пещери
dungeons/dungeons/biomes/2/name	Deep Earth	Entrailles de la terre	Глубинная земля	Земните недра
dungeons/dungeons/biomes/3/name	The Lava Caves	Grottes de lave	Лавовые пещеры	Лавови пещери
dungeons/dungeons/biomes/4/name	Ancient Ruins	Ruines anciennes	Древние руины	Древни руини
festivals/animal/name	Animal Festival	Fête des animaux	Фестиваль животных	Фестивал на животните
festivals/beach_day/name	Beach Day			Beach Day
festivals/cooking_contest/name	Cooking Contest			Cooking Contest
festivals/crop/name	Crop Festival			Crop Festival
festivals/gift/name	Gift Festival			Gift Festival
festivals/halloween/name	Halloween			Halloween
festivals/harvest/name	Harvest Festival	Fête des récoltes	Фестиваль урожая	Фестивал на реколтата
festivals/new_year/name	New Year Festival			New Year Festival
festivals/shooting_star/name	Shooting Star Festival	Fête des étoiles filantes	Фестиваль падающих звёзд	Фестивал на падащите звезди
festivals/spring/name	Spring Festival	Fête du printemps	Фестиваль весны	Пролетен фестивал
infusions/fairy/description	Grants a one-time revival from fainting, restoring HP & Stamina by 50%.	Permet de vous relever une fois avec 50 % de vos PV et de votre endurance après avoir perdu connaissance.	Позволяет один раз воскреснуть с 50% здоровья и выносливости.	Еднократно те съживява при припадък и възстановява 50% здраве и издръжливост.
infusions/fairy/name	Fairy	Féerie	фей	Фея
infusions/fortified/description	Base HP is increased by +4.	Octroie +4 à vos PV de base.	Базовое здоровье увеличивается на +4.	Максималното ти здраве се увеличава с +4.
infusions/fortified/name	Fortified	Trempe	стойкости	Укрепване
infusions/hasty/description	Increases movement speed by 4%.	Vitesse de déplacement accrue de 4 %.	Увеличивает скорость передвижения на 4%.	Увеличава скоростта ти на движение с 4%.
infusions/hasty/name	Hasty	Hâte	скорости	Пъргавина
infusions/leeching/description	Restores 1 HP each time it's used to damage a Monster.	1 PV récupéré à chaque utilisation contre un monstre.	При каждом ударе по монстру восстанавливает вам 1 здоровье.	Възстановява 1 здраве всеки път, когато нанася щети на чудовище.
infusions/leeching/name	Leeching	Sangsue	вампиризма	Източване
infusions/lightweight/description	Tools with this infusion occasionally drop Stamina orbs on use.	Utiliser un outil imprégné de cette décoction fait parfois apparaître des orbes d'endurance.	Инструменты с этим свойством иногда дают сферы выносливости при использовании.	Инструментите с тази инфузия понякога изпускат кълба издръжливост при употреба.
infusions/lightweight/name	Lightweight	Légèreté	восполнения	Лекота
infusions/likeable/description	This dish is universally liked when given as a gift.	Tous ceux à qui vous offrirez ce plat l'apprécieront.	Это блюдо нравится всем, кому вы его дарите.	Всеки харесва това ястие, когато му бъде подарено.
infusions/likeable/name	Likeable	Goûteux	хор.	Харесвано
infusions/loveable/description	This dish is universally loved when given as a gift.	Tous ceux à qui vous offrirez ce plat l'adoreront.	Это блюдо любят все, кому вы его дарите.	Всеки обича това ястие, когато му бъде подарено.
infusions/loveable/name	Loveable	Exquis	отл.	Обичано
infusions/magical/description	Restores one mana orb.	Permet de récupérer un orbe de mana.	Восстанавливает одну сферу маны.	Възстановява едно кълбо мана.
infusions/magical/name	Magical	Magique	маны	Магия
infusions/quality/description	This furniture has 10% of its regular value as a bonus to its sale price.	Le prix de vente de cet élément d'aménagement augmente de 10 %.	Этот предмет продаётся на 10% дороже базовой цены.	Тази мебел получава 10% от стандартната си стойност като бонус към продажната цена.
infusions/quality/name	Quality	Bonne qualité	с наценкой	Качество
infusions/restorative/description	Grants bonus HP & Stamina restoration for two hours.	Octroie un bonus de récupération de PV et d'endurance pendant deux heures.	Даёт эффект восстановления здоровья и выносливости на два часа.	Дава бонус към възстановяването на здраве и издръжливост за два часа.
infusions/restorative/name	Restorative	Récupération	восстановления	Възстановяване
infusions/sharp/description	Grants an additional + 1 Attack Power.	Octroie +1 en attaque.	Увеличивает атаку на +1.	Дава допълнителна +1 към силата на атаката.
infusions/sharp/name	Sharp	Affûtage	остроты	Острота
infusions/speedy/description	Grants a +10% to movement speed for two hours.	Vitesse de déplacement accrue de 10 % pendant deux heures.	Увеличивает скорость передвижения на 10% на два часа.	Увеличава скоростта на движение с 10% за два часа.
infusions/speedy/name	Speedy	Vélocité	ускорения	Бързина
infusions/stacking_speed/description	Increases your speed by 5% for 6 hours.	Vitesse de déplacement accrue de 5 % pendant 6 heures.	Увеличивает скорость передвижения на 5% на шесть часов.	Увеличава скоростта ти с 5% за 6 часа.
infusions/stacking_speed/name	Speedy	Vélocité	ускорения	Бързина
infusions/tireless/description	Base Stamina is increased by +4.	Octroie +4 à votre endurance de base.	Базовая выносливость увеличивается на +4.	Базовата издръжливост се увеличава с +4.
infusions/tireless/name	Tireless	Ténacité	выносливости	Неуморност
misc/inn/soup_kinds/0	corn chowder	velouté de maïs	кукурузный чаудер	corn chowder
misc/inn/soup_kinds/1	vegetable soup	soupe de légumes	овощной суп	vegetable soup
misc/inn/soup_kinds/2	minestrone soup	minestrone	суп минестроне	minestrone soup
misc/inn/soup_kinds/3	potato soup	soupe de pommes de terre	картофельный суп	potato soup
misc/inn/soup_kinds/4	broccoli cheddar soup	soupe cheddar et brocoli	брокколи с чеддером	broccoli cheddar soup
misc/inn/soup_kinds/5	clam chowder soup	velouté aux praires	чаудер с моллюсками	clam chowder soup
misc/inn/soup_kinds/6	egg drop soup	soupe aux œufs	яичный суп	egg drop soup
misc_local/a_game_by	a game by	un jeu de	авторы игры	игра от
misc_local/accept_request	Accept Request	Accepter	Принять	Приеми
misc_local/accessibility	Accessibility	Accessibilité	Доступность	Достъпност
misc_local/activate	Activate	Activer	Запустить	Активирай
misc_local/active_quests	Active Quests	Quêtes en cours	Активные задания	Активни задачи
misc_local/add_bait	Add Bait	Placer un appât	Добавить наживку	Добави стръв
misc_local/adopt_animals	Adopt Animals	Adopter des animaux	Доступные животные	Осинови животни
misc_local/adoption	Adoption	Adoption	Приобрести	Осиновяване
misc_local/all	All			All
misc_local/all_items	All Items	Tous les objets	Все предметы	Всички
misc_local/amb_volume	Ambient Volume	Volume d'ambiance	Громкость фона	Сила на околния звук
misc_local/animals	Animals	Animaux	Животные	Животни
misc_local/apply_flooring	Apply Flooring	Poser le dallage	Положить пол	Постави подова настилка
misc_local/apply_wallpaper	Apply Wallpaper	Poser le revêtement mural	Повесить обои	Постави тапет
misc_local/artifacts	Artifacts	Artéfacts	Артефакты	Артефакти
misc_local/ascend	Ascend	Monter	Подняться	Изкачи се
misc_local/assign_job	Assign Job	Confier une tâche	Дать задачу	Задай задача
misc_local/asymptote	Smooth Camera Tracking	Caméra fluide	Плавная камера	Плавно следене
misc_local/attached_items	Attached Items	Objets joints	Приложения к письму	Прикрепени предмети
misc_local/audio	Audio	Audio	Звук	Аудио
misc_local/available_quests	Available Quests	Quêtes disponibles	Доступные заказы	Достъпни задачи
misc_local/back	Back	Retour	Назад	Назад
misc_local/balors_wagon_name	Balor's Wagon	Chariot de Balor	Фургон Балора	Вагонът на Балор
misc_local/bed	Bed	Lit	Кровать	Легло
misc_local/bell	Bell	Cloche	Колокол	Камбана
misc_local/bell_in	Send Inside	Rentrer	Идём домой!	Прибери вътре
misc_local/bell_out	Call Outside	Sortir	Идём гулять!	Изведи навън
misc_local/best_friend	Best Friend	Proche	Лучшие друзья	Най-добър приятел
misc_local/beta_language_description	The Beta localizations will be updated and improved regularly until they are ready to be considered fully released.\n\nIf a piece of text is unavailable in your selected language, it will temporarily appear in English.	Veuillez noter que la version française est actuellement au stade bêta.\nCertains textes (notamment aux étapes avancées du jeu) peuvent apparaître provisoirement en anglais, car nous travaillons à la finalisation des versions localisées.\n\nSi vous rencontrez des problèmes, merci de nous les signaler grâce au formulaire de notre site Internet.\n\nwww.fieldsofmistria.com	Обратите внимание: локализация на русский сейчас находится в стадии бета-тестирования.\nНекоторый текст (особенно в поздней части игры) может временно отображаться на английском, пока мы дорабатываем локализацию.\n\nПожалуйста, сообщайте о любых багах и проблемах через форму на нашем сайте.\n\nwww.fieldsofmistria.com	Бета локализациите ще се обновяват и подобряват редовно, докато не са готови за официално издаване.\n\nАко даден текст не е наличен на избрания от теб език, временно ще се показва на английски.
misc_local/beta_language_title	Beta Localization	Bêta française	Русский - бета	Бета локализация
misc_local/big_bell	Big Bell	Grosse cloche	Большой колокол	Голяма камбана
misc_local/birthday_template	Birthday: {}	Anniversaire : {}	День рождения: {}	Рожден ден: {}
misc_local/blacksmith_shop_name	Blacksmith's Shop	Forge	Кузнечная лавка	Ковачница
misc_local/blacksmithing	Blacksmithing	Objets forgés	Кузница	Ковачество
misc_local/borderless	Borderless	Sans bordures	Без рамок	Без рамка
misc_local/breeding_disabled	Breeding disabled	Accouplement non autorisé		Развъждането е забранено
misc_local/brightness	Brightness			Яркост
misc_local/brooding	Brooding	De mauvaise humeur		Мътене
misc_local/bugs	Bugs	Insectes	Насекомые	Насекоми
misc_local/build_building	Build	Construire	Построить	Построй
misc_local/building_occupied	Building Occupied	Bâtiment occupé	Строение не пусто	Сградата е заета
misc_local/building_occupied_description	You must move animals out of this building before removing it!	Faites sortir les animaux de ce bâtiment avant de le supprimer !	Нельзя снести строение, пока внутри животные!	Преди да премахнеш сградата, трябва да изведеш животните от нея!
misc_local/button_layout	Controller Layout	Configuration de la manette	Расположение контроллера	Подредба на клавишите
misc_local/button_style	Button Graphics Style	Style graphique des touches	Стиль кнопок	Стил на иконите на клавишите
misc_local/buy	Buy	Achat	ОК	Купи
misc_local/can_breed	Can breed	Accouplement possible		Може да се размножава
misc_local/can_burn_fruit_trees	Dragon's Breath Affects Fruit Trees	Souffle du dragon\nsur arbres fruitiers	«Дыхание дракона» уничтожает деревья	Дъхът на дракона засяга плодните дървета
misc_local/cancel	Cancel	Annuler	Отмена	Отказ
misc_local/cannot_breed	Cannot breed	Accouplement impossible	Нельзя скрестить	Не може да се размножава
misc_local/cannot_save_outside_home	Cannot Save	Sauvegarde impossible	Нельзя сохранить игру	Не можеш да запазиш
misc_local/cannot_save_outside_home_data	You can only save inside of your home!	Vous ne pouvez sauvegarder que dans votre maison !	Вы можете сохранить игру только внутри дома!	Можеш да запазваш само в дома си!
misc_local/cannot_sleep_outside_home	Cannot Sleep	Impossible de dormir	Нельзя спать	Не можеш да спиш
misc_local/cannot_sleep_outside_home_data	You can only sleep inside of your home!	Vous ne pouvez dormir que dans votre maison !	Вы можете спать только внутри дома!	Можеш да спиш само в дома си!
misc_local/carpenters_shop_name	Eastern Woodworks	Menuiserie de l'est		Дърводелската работилница
misc_local/cast	Cast	Lancer		Хвърли
misc_local/cat	Cat	Chat	Кошка	Котка
misc_local/character_customization	Character Customization	Personnalisation	Кастомизация персонажа	Персонализиране на героя
misc_local/check_charge	Check	Vérifier	Осмотреть	Провери
misc_local/check_egg	Check Egg	Inspecter l'œuf	Осмотреть яйцо	Провери яйцето
misc_local/check_pet	Check	Vérifier	Осмотреть	Провери
misc_local/choose_a_button_layout	Choose Button Layout	Configuration des touches	Расположение клавиш	Избери подредба на клавишите
misc_local/choose_a_button_style	Choose Button Graphics	Style des touches	Внешний вид клавиш	Избери икони на клавишите
misc_local/choose_a_resolution	Choose a Resolution	Résolution	Разрешение	Избери резолюция
misc_local/choose_a_scale	Choose a Scale	Mise à l'échelle	Масштаб	Избери мащаб
misc_local/choose_a_vsync	Choose VSync Mode			Избери режим на VSync
misc_local/choose_a_weather_strength	Choose Weather Strength	Force des intempéries	Эффекты погоды	Избери сила на ефектите
misc_local/choose_display_mode	Choose Display Mode	Mode d'affichage	Режим отображения	Избери режим на дисплея
misc_local/close	Close	Fermer	Закрыть	Затвори
misc_local/collect	Collect	Collecter	Собрать	Събери
misc_local/collect_rewards	Collect Rewards	Obtenir les récompenses	Забрать награду	Вземи наградите
misc_local/color_rarity	Color Rarity	Rareté	Редкость окраса	Рядкост
misc_local/color_variant	Color Variant	Couleur	Выполненные задания	Цветови вариант
misc_local/completed_quests	Completed Quests	Quêtes terminées	Задания	Завършени задачи
misc_local/confirm	Confirm	Confirmer	Подтвердить	Потвърди
misc_local/confirm_leave_dungeon	Are you sure you want to exit the Mines?	Voulez-vous vraiment sortir des mines ?	Вы точно хотите покинуть шахты?	Наистина ли искаш да излезеш от мините?
misc_local/confirm_sell_animals_plural	Are you sure you want to sell these animals?	Voulez-vous vraiment vendre ces animaux ?	Вы точно хотите продать этих животных?	Да продадеш ли тези животни?
misc_local/confirm_sell_animals_singular	Are you sure you want to sell this animal?	Voulez-vous vraiment vendre cet animal ?	Вы точно хотите продать это животное?	Да продадеш ли това животно?
misc_local/confirmation	Confirmation	Confirmer	Подтверждение	Потвърждение
misc_local/congratulations_on_your_hard_work	Congratulations on your hard work!	Félicitations pour votre travail acharné !		Поздравления за положения труд!
misc_local/continue	Continue	Reprendre	Продолжить	Продължи
misc_local/controls	Controls	Commandes	Управление	Управление
misc_local/cook	Cook	Cuisiner	Готовить	Сготви
misc_local/cooked_dishes	Cooked Dishes	Plats préparés	Кулинария	Сготвени ястия
misc_local/cooking_challenges	Cooking Challenges	Défis gastronomiques	Задания Талиферро	Предизвикателства в готвенето
misc_local/cost	Cost	Coût	Стоимость	Цена
misc_local/craftable	Craftable	Peut se fabriquer	Можно создать	Може да се изработи
misc_local/crafting_storage	Crafting Storage	Stock d'artisanat	Защитить содержимое	Склад за изработка
misc_local/crafting_storage_disable	Would you like to disable this chest's contents to be used when crafting?	Désactiver le contenu de ce coffre pour l'artisanat ?	Содержимое этого сундука будет недоступно при изготовлении предметов.	Искаш ли съдържанието на този сандък да не се използва при изработка?
misc_local/crafting_storage_enable	Would you like to enable this chest's contents to be used when crafting?	Activer le contenu de ce coffre pour l'artisanat ?	Содержимое этого сундука станет доступно при изготовлении предметов.	Искаш ли съдържанието на този сандък да се използва при изработка?
misc_local/credits	Credits	Crédits	Создатели	Автори
misc_local/crops	Crops	Cultures	Урожай	Култури
misc_local/crops_sold	Crops Sold	Récoltes vendues	Проданный урожай	Продадени култури
misc_local/crown_requests	Crown Requests	Requêtes royales	Заказы короны	Поръчки от Короната
misc_local/crystal_ball	Crystal Ball	Boule de cristal	Хрустальный шар	Кристална топка
misc_local/darcys_stall_name	Darcy's Stall	Stand de Darcy	Лавка Дарси	Сергията на Дарси
misc_local/date_available	Date Available	Rendez-vous prévu	Доступны свидания	Възможна е среща
misc_local/date_completed	Date Completed!	Rendez-vous terminé !	Свидание завершено!	Приключила среща
misc_local/date_inspiration	Date Inspiration	Idées de rendez-vous	Идеи свиданий	Идеи за среща
misc_local/dating	Dating	En couple	В отношениях	Срещи
misc_local/day_length_warning	Please note:\nThe game's balancing and dynamic NPC schedules have been carefully crafted for standard (default) mode.\n\nLonger days may result in a less optimal experience.	Remarque :\nLa dynamique et l'équilibrage des activités de chaque PNJ ont été minutieusement paramétrés pour le mode standard (par défaut).\n\nDes journées plus longues peuvent entraîner une expérience moins optimale.	Обратите внимание:\nБаланс игры и поведение NPC были тщательно подобраны для стандартной (обычной) длительности.\n\nБолее длинные дни могут повлиять на качество игрового процесса.	Моля, имай предвид:\nБалансът на играта и динамичните графици на жителите са внимателно създадени за стандартния режим по подразбиране.\n\nПо-дългите дни може да доведат до по-неоптимално преживяване.
misc_local/day_time_speed	Day Time Speed	Durée des journées	Длина дня	Продължителност на деня
misc_local/day_time_speed_adjustment_note	Note: This change will apply after sleeping in-game.	Remarque : cela prendra effet après une nuit passée en jeu.	Внимание: изменение вступит в силу после окончания игрового дня.	Забележка: Промяната ще се приложи след сън в играта.
misc_local/daycare	Daycare	Pension	Передержка	Забавачница
misc_local/daycare_confirmation	Do you want to store this animal in daycare? You can retrieve them at any time.	Laisser cet animal à la pension ? Vous pouvez le récupérer à tout moment.	Хотите отдать это животное на передержку? Вы сможете забрать его в любое время.	Искаш ли да прибереш това животно в забавачницата? Можеш да го върнеш по всяко време.
misc_local/daycare_remove_confirmation	Do you want to move this animal back to your farm?	Ramener cet animal dans votre ferme ?	Хотите вернуть это животное к себе на ферму?	Искаш ли да върнеш това животно във фермата си?
misc_local/days	days	jours	дней	дни
misc_local/debug_audio	Debug Audio			Debug Audio
misc_local/default	Default	Par défaut	Обычн.	По подразбиране
misc_local/default_farm_name	Mistgrove Farm	Ferme de Mistrielle	Ферма «Мистгроув»	Ферма Мъглива горичка
misc_local/default_pet_name	Familiar	Animal	Фамильяр	Любимец
misc_local/default_player_name	Ari	Ari	Ари	Ари
misc_local/delete	Delete	Supprimer	Удалить	Изтрий
misc_local/delete_save_confirmation	Are you sure you want to delete this save? This cannot be undone.	Voulez-vous vraiment supprimer cette sauvegarde ? Elle ne sera pas récupérable.	Вы точно хотите удалить сохранение. Восстановить его будет нельзя.	Искаш ли да изтриеш тази запазена игра? Това действие е необратимо.
misc_local/descend	Descend	Descendre	Спуститься	Слез
misc_local/description	Description	Description	Описание	Описание
misc_local/disable	Disable	Désactiver	Отключить	Деактивирай
misc_local/discuss	Discuss			Discuss
misc_local/display_mode	Display Mode	Mode d'affichage	Отображение	Режим на дисплея
misc_local/dive	Dive	Plonger	Нырнуть	Гмурни се
misc_local/dog	Dog	Chien	Собака	Куче
misc_local/donate	Donate	Donner	Передать	Даряване
misc_local/eat	Eat	Manger	Съесть	Изяж
misc_local/ellipses	...	...	...	...
misc_local/elsies_stall_name	Elsie's Stall	Stand d'Elsie	Лавка Элси	Сергията на Елси
misc_local/empty	Empty	Vide	Пусто	Празно
misc_local/empty_string				
misc_local/enable	Enable	Activer	Открыть	Активирай
misc_local/engaged	Engaged	En couple	Обручены	Сгодени
misc_local/enter_new_name	Enter new name	Nouveau nom	Введите новое имя	Въведи ново име
misc_local/enter_whirlpool	Enter Whirlpool	Entrer dans le siphon	Нырнуть в водоворот	Влез във водовъртежа
misc_local/equipment	Equipment	Équipement	Экипировка	Екипировка
misc_local/essence	Essence	Essence	Эссенция	Есенция
misc_local/exit	Exit	Quitter	Выход	Изход
misc_local/exit_confirm	Are you sure you want to exit the game?	Voulez-vous vraiment quitter le jeu ?	Вы уверены, что хотите покинуть игру?	Наистина ли искаш да излезеш от играта?
misc_local/exit_game	Exit Game	Quitter le jeu	Выход	Излез от играта
misc_local/exit_to_desktop	Exit to Desktop	Retour au bureau	Выйти из игры	Изход към работния плот
misc_local/expand_inventory	Expand Inventory	Agrandir l'inventaire	Расширить инвентарь	Разшири инвентара
misc_local/factory_common	4 Common	4 ordinaires	4 обычных	4 обикновени
misc_local/factory_legendary	4 Legendary	4 légendaires	4 легендарных	4 легендарни
misc_local/factory_mixed	4 Mixed	4 mélangés	4 разных	4 смесени
misc_local/factory_rare	4 Rare	4 rares	4 редких	4 редки
misc_local/factory_uncommon	4 Uncommon	4 spéciaux	4 необычных	4 необичайни
misc_local/failed_to_save	Failed To Save	Échec de la sauvegarde	Не удалось сохранить	Неуспешно запазване
misc_local/failed_to_save_body	Your save file failed to be written. Please ensure you have enough disk space.	La sauvegarde n'a pas pu être effectuée. Assurez-vous que vous disposez de l'espace disque suffisant.	Не удалось создать файл сохраннения. Пожалуйста, проверьте, что на диске достаточно места.	Файлът със запазената игра не можа да бъде записан. Увери се, че имаш достатъчно свободно място на диска.
misc_local/fall	Fall	Automne	Осень	Есен
misc_local/farm_building_select_title	Choose a new building for your animal...	Nouveau bâtiment pour votre animal	Выберите для животного новый дом...	Избери нова сграда за животното си...
misc_local/farm_expanded	Farm Expanded	Ferme agrandie	Ферма расширена	Фермата е разширена
misc_local/farm_expanded_description	You have successfully expanded your farm!	Vous avez agrandi votre ferme !	Вы увеличили площадь своей фермы!	Успешно разшири фермата си!
misc_local/farm_expansion	Farm Expansion	Agrandir ferme	Расширение фермы	Разшири фермата
misc_local/farm_supplies	Farm Supplies	Fournitures	Магазин	Фермерски принадлежности
misc_local/feed	Feed	Nourrir	Покормить	Нахрани
misc_local/female	Female	Femelle	Жен.	Женски
misc_local/fiance	Fiancé	Partenaire	Помолвлены	Годеник
misc_local/fiancee	Fiancée	Partenaire	Помолвлены	Годеница
misc_local/final_seal_confirmation	Breaking the Final Seal will end your day. Do you wish to proceed?	La journée se terminera si vous brisez le sceau final. Voulez-vous continuer ?	Раскрыв последнюю печать, вы завершите этот день. Продолжить?	Разбиването на Последния печат ще сложи край на деня. Искаш ли да продължиш?
misc_local/fish	Fish	Poissons	Рыба	Риба
misc_local/fishing_and_diving	Fishing and Diving	Pêche et plongée	Рыбалка и дайвинг	Риболов и гмуркане
misc_local/food	Food	Nourriture	Еда	Храна
misc_local/forageables	Forageables	Objets ramassés	Собирательство	Диви растения
misc_local/formatted_date_string	{} {}, Year {}	{} {}, année {}	{} {}, год {}	{} {}, година {}
misc_local/frame_rate_cap	Frame Rate Cap: 60 FPS			Ограничение на кадрите: 60 FPS
misc_local/friday_night_at_the_inn	Friday Night at the Inn	Vendredi soir à l'auberge	Вечер пятницы в трактире	Петък вечер в странноприемницата
misc_local/full_inventory	Your inventory is full!	Votre inventaire est plein !	Инвентарь заполнен!	Инвентарът ти е пълен!
misc_local/fullscreen	Fullscreen	Plein écran	Весь экран	Цял екран
misc_local/furniture	Furniture	Mobilier	Мебель	Мебели
misc_local/game_by_npc_studio	A game by NPC Studio	Un jeu de NPC Studio	Игра от NPC Studio	Игра от NPC Studio
misc_local/gamepad_lost	Controller Disconnected	Manette déconnectée	Контроллер отключён	Контролерът е изключен
misc_local/gamepad_reconnected	Controller reconnected!	Manette reconnectée !	Контроллер подключён!	Контролерът е свързан отново!
misc_local/gameplay	Gameplay	Jouabilité	Игра	Геймплей
misc_local/general_store_name	General Store	Magasin général	Универмаг	Смесен магазин
misc_local/gift_discovered	Gift Discovered!	Cadeau découvert !	Подарок открыт!	Открит подарък!
misc_local/give_child	Give Child	Donner l'enfant	Передать ребёнка	Предай детето
misc_local/give_item	Give Item	Donner un objet	Отдать	Дай предмет
misc_local/give_offering	Give Offering	Faire une offrande	Сделать подношение	Направи дарение
misc_local/global_volume	Global Volume	Volume général	Общая громкость	Обща сила на звука
misc_local/go_to_festival	Go to Festival	Aller à la fête	На фестиваль	Отиди на фестивала
misc_local/go_to_shooting_star_confirmation	Are you ready to go to the Shooting Star festival?\n\nThis will end your day!	Voulez-vous aller à la fête des étoiles filantes ?\n\nVotre journée prendra fin !	Вы готовы начать Фестиваль падающих звёзд?\nНа этом ваш день завершится!	Искаш ли да отидеш на Фестивала на падащите звезди?\n\nТова ще сложи край на деня!
misc_local/go_to_sleep	Go to sleep?	Voulez-vous aller dormir ?	Лечь спать?	Да си легнеш?
misc_local/gossip	Gossip	Potins	Слухи	Клюки
misc_local/graphics	Graphics	Affichage	Дисплей	Дисплей
misc_local/harvest	Harvest	Récolter	Собрать	Събери
misc_local/haydens_shop_name	Sweetwater Farm	Ferme de Doucerive	Ферма «Сладководье»	Ферма Сладка вода
misc_local/he_him	He/Him			He/Him
misc_local/he_she	He/She			He/She
misc_local/he_they	He/They			He/They
misc_local/head_priestess	Head Priestess	Grande prêtresse	Верховная жрица	Главна жрица
misc_local/heart_quests	Heart Quests	Quêtes niveau de cœur	Личные задания	Лични задачи
misc_local/history	History	Histoire	История	История
misc_local/hold_child	Hold Child	Prendre l'enfant	Взять ребёнка	Вземи детето
misc_local/hold_to_reset	Reset (Hold)	Réinitialiser (maintenir)	Сброс (удерживайте)	Задръж за нулиране
misc_local/home_upgrade	Home Upgrade	Amélio. maison	Улучшение дома	Подобри дома
misc_local/home_upgrade_four	Home Upgrade 4	Amélioration pour la maison 4	Улучшение дома 4	Подобри дома 4
