key	english	french	russian	bulgarian
Conversations/Bank/Wheedle/Banked Lines/booth_lines/snake_oil/init	All around the Capital, they call me a $Snake Oil$ salesman... and I confess that it's true!	À la capitale, on me surnomme le vendeur d'$huile de couleuvre$ et c'est vrai !	Вокруг столицы все говорят, что моё $змеиное масло$ — шарлатанское средство... Но это неправда!	All around the Capital, they call me a $Snake Oil$ salesman... and I confess that it's true!
Conversations/Bank/Wheedle/Banked Lines/booth_lines/unbuttoned/1	I've got deals so hot you could fry an egg on them, [Ari]! Have a look!	Mes prix sont si bas qu'on pourrait les piétiner sans s'en rendre compte. Jette donc un œil, [Ari] !	Такие горячие предложения, что можно пожарить омлет! Только взгляните, [Ari]!	I've got deals so hot you could fry an egg on them, [Ari]! Have a look!
Conversations/Bank/Wheedle/Banked Lines/booth_lines/unbuttoned/init	In the summer, I like my shirt how I like my prices... unbuttoned.	En été, j'aime que mes vêtements soient aussi légers que mes prix.	Когда летом приходят жаркие дни... у меня наступают жаркие предложения!	In the summer, I like my shirt how I like my prices... unbuttoned.
Conversations/Bank/Wheedle/Banked Lines/booth_lines/unfairly_maligned/1	I've been unfairly maligned many times, but I promise you I'm an honest businessman.	J'ai souvent été traité de manière totalement injustifiée. Je te jure que je suis un vendeur des plus honnêtes.	Меня много раз несправедливо оговаривали, но уверяю вас, я честный делец.	I've been unfairly maligned many times, but I promise you I'm an honest businessman.
Conversations/Bank/Wheedle/Banked Lines/booth_lines/unfairly_maligned/init	Now, you may have heard some rumors about me.	Alors, tu as peut-être entendu certaines rumeurs à mon sujet.	Возможно, до вас добирались обо мне слухи.	Now, you may have heard some rumors about me.
Conversations/Bank/Wheedle/Banked Lines/booth_lines/vip_list/1	But worry not, you're on the VIP list. So have a look!	Mais ne t'en fais pas, tu fais partie des VIP. Alors, n'hésite pas à jeter un coup d'œil !	Но не волнуйтесь, вы клиент премиум-класса. Так что присмотритесь!	But worry not, you're on the VIP list. So have a look!
Conversations/Bank/Wheedle/Banked Lines/booth_lines/vip_list/init	My store is quite exclusive, [Ari]...	Ma boutique est assez sélecte, [Ari]..	У меня весьма эксклюзивный магазин, [Ari]...	My store is quite exclusive, [Ari]...
Conversations/Bank/Wheedle/Banked Lines/greeting_ari/greeting_ari/1	Are you ready to be wowed and amazed!?	Tu veux connaître le véritable sens du mot « émerveillement » ?	Готовы увидеть нечто потрясающее, нечто невероятное!?	Are you ready to be wowed and amazed!?
Conversations/Bank/Wheedle/Banked Lines/greeting_ari/greeting_ari/2	Believe me, you won't find items like this available anywhere else.	Tu ne trouveras ces articles nulle part ailleurs, crois-moi.	Поверьте, вы не найдёте таких товаров больше нигде.	Believe me, you won't find items like this available anywhere else.
Conversations/Bank/Wheedle/Banked Lines/greeting_ari/greeting_ari/3	And at such reasonable prices, too!	Et surtout à des prix aussi raisonnables !	И по таким доступным ценам!	And at such reasonable prices, too!
Conversations/Bank/Wheedle/Banked Lines/greeting_ari/greeting_ari/4	I'm practically giving them away!	C'est presque comme si je les donnais !	Я практически даром их отдаю!	I'm practically giving them away!
Conversations/Bank/Wheedle/Banked Lines/greeting_ari/greeting_ari/init	Step right up, #step right up#!	Approche, #approche# !	Подходите, #подходите#!	Step right up, #step right up#!
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_1/init	Alas, [Ari]... the time for deals has passed. I'll never forget the bargains we shared.	Malheureusement, [Ari], le temps des bonnes affaires est derrière nous. Je n'oublierai jamais toutes les occasions en or dont tu as bénéficié.	К несчастью, [Ari]... пора скидок закончилась. Мне никогда не забыть наши сделки.	Alas, [Ari]... the time for deals has passed. I'll never forget the bargains we shared.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_10/1	Ridiculous. What are all those muscles even for?	C'est ridicule. À quoi ça lui sert, tous ces muscles ?	Безобразие. Зачем ещё тогда такая гора мышц?	Ridiculous. What are all those muscles even for?
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_10/init	Nora did not approve my proposal for Olric to pack all the booths after the Market day ends.	J'avais proposé à Olric de remballer tous les stands après le marché, mais Nora n'était pas d'accord.	Нора не одобрила моё предложение отправить Ольрика собирать все лавки по окончании базарного дня.	Nora did not approve my proposal for Olric to pack all the booths after the Market day ends.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_11/1	I'm packing the booth, but come back some other Saturday and we'll talk business.	Je suis en train de tout ranger, mais reviens un de ces samedis et nous pourrons parler affaires.	Я уже собираю вещи, но приходите в другую субботу, и мы поговорим по делу.	I'm packing the booth, but come back some other Saturday and we'll talk business.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_11/init	Oh, [Ari]. You've caught me without a deal in sight.	Oh, [Ari]. Je n'ai plus rien à te proposer.	О, [Ari]. Вы подловили меня без делового предложения.	Oh, [Ari]. You've caught me without a deal in sight.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_12/1	But the last time I drank out of the town fountain, I was scolded for 'setting a bad example for the children'.	Mais la dernière fois que j'ai voulu me désaltérer à la fontaine de la ville, on m'a repris parce que je donnais un mauvais exemple aux enfants.	Но в прошлый раз, когда я пил из фонтана, меня отругали за то, что «подаю плохой пример детям».	But the last time I drank out of the town fountain, I was scolded for 'setting a bad example for the children'.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_12/2	Maybe the children should wise up! It's free water!	Ces enfants devraient grandir un peu ! L'eau est gratuite !	Пусть дети смотрят как следует! Это же бесплатная вода!	Maybe the children should wise up! It's free water!
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_12/init	Packing up the booth certainly works up a thirst.	Remballer mon stand me donne toujours soif.	От такой работы, как сбор лавки, всегда хочется пить.	Packing up the booth certainly works up a thirst.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_13/1	Unacceptable! I'm filing a complaint! The King will hear about this snow in my box!	C'est intolérable ! Je vais porter plainte ! Cette histoire de neige dans mes caisses remontera au roi !	Это неприемлемо! Я подам жалобу! Сам король узнает, что у меня в ящиках снег!	Unacceptable! I'm filing a complaint! The King will hear about this snow in my box!
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_13/2	Oh, it melted.	Oh, elle a fondu.	Ой, уже растаял.	Oh, it melted.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_13/init	Snow keeps getting into my boxes while I'm packing up!	La neige s'infiltre dans mes caisses pendant que je range !	Пока я собираю вещи, в мои ящики засыпается снег!	Snow keeps getting into my boxes while I'm packing up!
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_14/1	They keep me warm, and the style? Oh, the style.	Ils me tiennent chaud. Et je ne te parle même pas de l'allure.	Они тёплые и весьма стильные. Ах, какие стильные!	They keep me warm, and the style? Oh, the style.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_14/init	I knew I'd be packing the booth up on a cold winter's evening, so I commissioned these gloves from Louis.	Je savais que j'allais devoir remballer lors des soirées d'hiver, alors j'ai commandé ces gants à Louis.	Я знал, что придётся собирать лавку холодным зимним вечером, поэтому заказал у Луи эти перчатки.	I knew I'd be packing the booth up on a cold winter's evening, so I commissioned these gloves from Louis.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_15/init	Another Saturday Market comes to a close. See you at the next one, my most favorite customer!	Un autre marché qui s'achève. J'espère qu'on se verra la prochaine fois, fidèle client<she>e</she><he></he><they>·e</they> !	Вот и ещё один Субботний базар подошёл к концу. Увидимся в следующий раз, мой клиент номер один!	Another Saturday Market comes to a close. See you at the next one, my most favorite customer!
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_16/1	But worry not. Wheedle's circus of deals will return!	Mais ne t'inquiète pas. Le grand bazar aux affaires de Wheedle sera vite de retour !	Но не волнуйтесь. Карнавал скидок Хлюста вернётся через неделю!	But worry not. Wheedle's circus of deals will return!
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_16/init	So sorry, the store is closed while I'm breaking down the booth, [Ari].	Je suis navré, la boutique est fermée pendant que je démonte mon stand, [Ari].	Прошу прощения, моя лавка закрыта, [Ari], я её уже собираю.	So sorry, the store is closed while I'm breaking down the booth, [Ari].
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_2/1	Most of the clientele here don't know a good bargain when they see one.	Mes clients de Mistria n'ont pas l'œil pour les bonnes affaires.	Большая часть местной клиентуры не может распознать хорошее предложение.	Most of the clientele here don't know a good bargain when they see one.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_2/2	Present company excluded, of course.	À part toi, bien sûr.	За исключением присутствующих, разумеется.	Present company excluded, of course.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_2/init	Packing up the booth takes a long time when your inventory is as exclusive as mine.	Ranger son stand prend un temps fou quand on propose des marchandises aussi exclusives que les miennes.	Сбор вещей — небыстрое занятие с такими эксклюзивными товарами, как у меня.	Packing up the booth takes a long time when your inventory is as exclusive as mine.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_3/1	Not me. They're quite touchy about open tabs.	Moi non. Ils n'aiment pas trop qu'on leur laisse une ardoise.	Я — нет. Они там слишком чувствительно относятся к оплате в долг.	Not me. They're quite touchy about open tabs.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_3/2	Or so I've heard.	Enfin, c'est ce qu'on m'a dit.	Мне рассказывали.	Or so I've heard.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_3/init	Now that the day's over, will you head to the Inn?	Comme la journée est terminée, tu vas aller à l'auberge ?	День подходит к концу. Собираетесь пойти в трактир?	Now that the day's over, will you head to the Inn?
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_4/1	But his little brother intervened. Apparently you can't pay people with rocks these days.	Mais son petit frère est intervenu. Apparemment, on ne peut plus payer les gens avec des pierres, de nos jours.	И вдруг вмешался его младший брат. Оказывается, камни нынче не принимаются к оплате!	But his little brother intervened. Apparently you can't pay people with rocks these days.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_4/init	You know, I tried to hire that brawny fellow Olric to carry my things after the Market closed.	Tu sais, j'ai essayé d'embaucher ce type costaud, Olric, pour transporter mes affaires après le marché.	Представляете, я хотел нанять того мускулистого парня, Ольрика, чтобы он перетащил мне вещи после закрытия.	You know, I tried to hire that brawny fellow Olric to carry my things after the Market closed.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_5/1	Look forward to it, won't you?	Tu as hâte de voir ce que je trouverai, hein ?	Вы уже ждёте обновок?	Look forward to it, won't you?
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_5/init	After I'm packed up, I'll be heading to the Capital to seek out more deals from my... very reputable suppliers.	Une fois tout remballé, je retournerai à la capitale en quête de bonnes affaires auprès de fournisseurs très... réputés.	Когда я закончу сборы, я поеду в столицу налаживать контакты с моими... крайне надёжными поставщиками.	After I'm packed up, I'll be heading to the Capital to seek out more deals from my... very reputable suppliers.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_6/1	If I could bottle and sell it, I know just how I'd price it.	Si je pouvais la mettre en bouteille, je sais exactement à quel prix je la vendrais.	Вот бы его запаковать и продать, я уж знаю ему цену.	If I could bottle and sell it, I know just how I'd price it.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_6/init	I was packing up and oh, that evening breeze is delightful...	J'étais en train de remballer, quand je me suis rendu compte que cette légère brise de fin de journée était divine...	Я собирал вещи и тут — ах, такой чудесный ветерок...	I was packing up and oh, that evening breeze is delightful...
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_7/1	Tsk. As if they could afford it.	Tss. Comme s'ils avaient les moyens de s'en acheter.	Пф. Как будто оно им по карману.	Tsk. As if they could afford it.
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_7/init	Those children were here while the market was open, daring each other to drink my precious $Snake Oil$!	Des gamins traînaient pendant le marché. Ils se mettaient au défi de boire ma précieuse $huile de couleuvre$.	Эти дети болтались тут, пока был базар, и обсуждали, кто на спор выпьет моё ценное $змеиное масло$!	Those children were here while the market was open, daring each other to drink my precious $Snake Oil$!
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_8/1	Well, I'm sorry to say I'm closing up for the day. But do come back next time! Tata!	Eh bien, désolé, mais la journée est terminée, je plie boutique. Mais reviens la prochaine fois ! À bientôt !	Увы, на сегодня моя лавка уже закрыта. Но заходите в следующий раз! Та-да!	Well, I'm sorry to say I'm closing up for the day. But do come back next time! Tata!
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_8/init	Oho, you can't stay away from a bargain, can you?	Oh oh, tu as l'œil pour les bonnes affaires, n'est-ce pas ?	Ого, не можете пройти мимо хорошего предложения?	Oho, you can't stay away from a bargain, can you?
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_9/1	How can I be expected to make deals under these conditions?	Comment je suis censé faire des affaires dans ces conditions ?	Как прикажете мне в таких условиях вести коммерцию?	How can I be expected to make deals under these conditions?
Conversations/Bank/Wheedle/Banked Lines/packing_up/packing_9/init	Packing up the booth is my least favorite part of a Market Day.	S'il y a bien un truc qui m'horripile lors des marchés, c'est de devoir remballer mon stand.	Сборы — моя самая нелюбимая часть базарного дня.	Packing up the booth is my least favorite part of a Market Day.
Conversations/Bank/Wheedle/Banked Lines/seridia/seridia_snake_oil/1	It's not often I meet someone who really appreciates a good bottle of $Snake Oil$.	Ce n'est pas souvent que je croise quelqu'un qui apprécie une bonne bouteille d'$huile de couleuvre$.	Я редко встречаю настоящих ценителей $змеиного масла$.	It's not often I meet someone who really appreciates a good bottle of $Snake Oil$.
Conversations/Bank/Wheedle/Banked Lines/seridia/seridia_snake_oil/init	That strange woman, Seridia, was impressed with my merchandise.	Cette femme étrange, Seridia, a été impressionnée par ma marchandise.	Эту странную женщину, Серидию, впечатлили мои товары.	That strange woman, Seridia, was impressed with my merchandise.
Conversations/Bank/Wheedle/Gift Lines/gift_lines/birthday_gift/1	You've given me the greatest birthday gift of all... a deal of my very own!	C'est le plus beau cadeau d'anniversaire qui soit... Une affaire en or rien que pour moi !	Это лучший день рождения в моей жизни... Подарочная акция специально для меня!	You've given me the greatest birthday gift of all... a deal of my very own!
Conversations/Bank/Wheedle/Gift Lines/gift_lines/birthday_gift/init	For me! My my! Normally I'm the one doling out deals!	C'est pour moi ? Ça alors ! C'est moi qui offre les bonnes affaires, normalement !	Это мне? Ну и ну! Обычно выгодные предложения делаю я!	For me! My my! Normally I'm the one doling out deals!
Conversations/Bank/Wheedle/Gift Lines/gift_lines/criminal_confession/1	I'll take this, for... safekeeping.	Bon, je les prends... Pour les mettre en lieu sûr.	Я её заберу... для сохранности.	I'll take this, for... safekeeping.
Conversations/Bank/Wheedle/Gift Lines/gift_lines/criminal_confession/2	And perhaps, for kindling...	Ou pour allumer le feu...	Или, может, для растопки...	And perhaps, for kindling...
Conversations/Bank/Wheedle/Gift Lines/gift_lines/criminal_confession/init	A $Criminal Confession$! This isn't mine, who said it was?	Des $aveux$ ? Qui iraient penser que ce sont les miens ?	$Повинная преступника$! Это не моё, кто вам такое сказал?	A $Criminal Confession$! This isn't mine, who said it was?
Conversations/Bank/Wheedle/Gift Lines/gift_lines/disliked_gift/init	Is this a regift? No, don't answer... I understand. I'll find a use for it.	Tu cherchais à t'en débarrasser ? Pas la peine de répondre... Je comprends. J'y trouverai bien une utilité.	Вы передариваете, потому что вам не нужно? Лучше не отвечайте... Я всё понял. Я куда-нибудь пристрою.	Is this a regift? No, don't answer... I understand. I'll find a use for it.
Conversations/Bank/Wheedle/Gift Lines/gift_lines/fiber/1	There's nothing I love more than a little wheed!	J'adore ce type de fibre !	Кто вам рассказал, что лист травы — мой любимый подарок?	There's nothing I love more than a little wheed!
Conversations/Bank/Wheedle/Gift Lines/gift_lines/fiber/init	[Ari], how did you know!	[Ari], comment tu as su ?	[Ari], откуда вы знаете?	[Ari], how did you know!
Conversations/Bank/Wheedle/Gift Lines/gift_lines/liked_gift/init	Very nice, very nice. I'll take it!	C'est vraiment très gentil, j'accepte !	Хорошо, очень хорошо. Это я заберу!	Very nice, very nice. I'll take it!
Conversations/Bank/Wheedle/Gift Lines/gift_lines/liked_gift_gold/init	How did you know, gold is my favorite color! Hu hu!	Qui t'a dit que le doré était ma couleur préférée ? Hin hin.	Золотой — мой любимый цвет, как вы догадались? Хе-хе!	How did you know, gold is my favorite color! Hu hu!
Conversations/Bank/Wheedle/Gift Lines/gift_lines/loved_gift/1	Just like how I appreciate you, my number one greatest customer!	Tout comme je t'apprécie toi, il n'y a pas deux clients comme toi !	Как я ценю вас, мой самый лучший клиент номер один!	Just like how I appreciate you, my number one greatest customer!
Conversations/Bank/Wheedle/Gift Lines/gift_lines/loved_gift/init	Oho, how delightful! It's so good to be appreciated.	Oh oh, quel ravissement ! Comme c'est bon de se sentir apprécié !	Ого, как замечательно! Приятно, когда тебя ценят.	Oho, how delightful! It's so good to be appreciated.
Conversations/Bank/Wheedle/Gift Lines/gift_lines/loved_gift_not_fiber/init	Look at that sparkle! Just like the gleam of a happy customer's smile!	C'est ravissant ! Beau comme le sourire d'un client satisfait !	Только посмотрите, как блестит! Словно улыбка счастливого покупателя!	Look at that sparkle! Just like the gleam of a happy customer's smile!
Conversations/Bank/Wheedle/Gift Lines/gift_lines/neutral_gift/init	Ah, I see. Well, waste not, want not!	Ah, je vois. Enfin, rien ne se perd, comme on dit.	А давай. Может, в хозяйстве пригодится.	Ah, I see. Well, waste not, want not!
