key	english	french	russian	bulgarian
Conversations/Bank/Nora/Banked Lines/breakfast/breakfast/init	I know better than to balance the books before I've eaten.	Je ne me mets jamais à la comptabilité le ventre vide.	Я знаю, что не стоит браться за учёт на голодный желудок.	I know better than to balance the books before I've eaten.
Conversations/Bank/Nora/Banked Lines/busy_today/busy_today/init	It's been busy today! I guess everyone's getting ready for Inn night.	Je n'ai pas arrêté aujourd'hui ! J'imagine que tout le monde se prépare à se rendre à l'auberge.	Сегодня было оживлённо! Видимо, все готовятся к вечеру в трактире.	It's been busy today! I guess everyone's getting ready for Inn night.
Conversations/Bank/Nora/Banked Lines/celine_getting_by/celine_getting_by/1	She does a little work at the store and then grows flowers and herbs on the side... But can she really make a living doing that?	Elle travaille un peu au magasin et cultive aussi des fleurs et des plantes, à côté de ça, mais... est-ce qu'elle arrive à gagner sa vie ?	Немного подрабатывает в магазине, а на стороне выращивает цветы и травы... Но разве этим можно прожить?	She does a little work at the store and then grows flowers and herbs on the side... But can she really make a living doing that?
Conversations/Bank/Nora/Banked Lines/celine_getting_by/celine_getting_by/2	If she spent less time with her nose in the $Codex Mistria$, she might apply herself more.	Si elle passait moins de temps le nez plongé dans le $Codex Mistria$, elle pourrait se consacrer davantage à son activité.	Если бы она поменьше сидела, уткнувшись в $«Кодекс Мистрии»$, то, может, взялась бы за ум.	If she spent less time with her nose in the $Codex Mistria$, she might apply herself more.
Conversations/Bank/Nora/Banked Lines/celine_getting_by/celine_getting_by/3	Sigh...	Soupir...	Эх...	Sigh...
Conversations/Bank/Nora/Banked Lines/celine_getting_by/celine_getting_by/init	I hope Celine is getting along alright.	J'espère que Céline s'en sort.	Надеюсь, у Селин всё в порядке.	I hope Celine is getting along alright.
Conversations/Bank/Nora/Banked Lines/crowded_inn/crowded_inn/init	Sounds like there's going to be a bit of a crowd at the Inn tonight, [Ari]. Hope to see you there!	Apparemment, il y aura du monde à l'auberge ce soir, [Ari]. J'espère que tu seras des nôtres !	Похоже, в трактире сегодня будет людно, [Ari]. Надеюсь, увидимся там!	Sounds like there's going to be a bit of a crowd at the Inn tonight, [Ari]. Hope to see you there!
Conversations/Bank/Nora/Banked Lines/dell_no_shelf_climbing/dell_no_shelf_climbing/1	No more climbing them.	Tu n'escalades pas.	Хватит по ним лазать.	No more climbing them.
Conversations/Bank/Nora/Banked Lines/dell_no_shelf_climbing/dell_no_shelf_climbing/init	Dell, if you can't reach a shelf just ask me, okay?	Dell, si tu n'arrives pas à atteindre une étagère, tu me demandes, entendu ?	Делл, если не дотягиваешься до полки — просто скажи мне, ладно?	Dell, if you can't reach a shelf just ask me, okay?
Conversations/Bank/Nora/Banked Lines/dell_was_awake/dell_was_awake/init	Dell was awake when I got up... she wasn't up all night, was she?	Dell était déjà réveillée quand je me suis levée... J'espère qu'elle n'est pas restée debout toute la nuit.	Когда я проснулась, Делл уже не спала... Она же не всю ночь бодрствовала?	Dell was awake when I got up... she wasn't up all night, was she?
Conversations/Bank/Nora/Banked Lines/dells_asleep_holts_worrying/dells_asleep_holts_worrying/init	I don't know what Holt's worried about, Dell's a heavy sleeper. She always sleeps through when it's time to stock the shelves in the morning.	Je ne sais pas pourquoi Holt s'inquiète, Dell est une grosse dormeuse. Elle ne se réveille même pas le matin, quand on réapprovisionne les rayons.	Не знаю, чего Хольт беспокоится: Делл спит как убитая. Даже когда надо раскладывать товар с утра.	I don't know what Holt's worried about, Dell's a heavy sleeper. She always sleeps through when it's time to stock the shelves in the morning.
Conversations/Bank/Nora/Banked Lines/early_bath/early_bath/init	A morning bath wakes me right up!	Un bon bain le matin me donne de l'énergie pour toute la journée !	Утренняя ванна меня сразу бодрит!	A morning bath wakes me right up!
Conversations/Bank/Nora/Banked Lines/early_bathhouse/early_bathhouse/init	I'm so glad I got to sneak a bath in before my shift!	Je suis si contente d'avoir pu prendre un bain avant d'aller travailler !	Так рада, что успела сбегать в купальню до начала смены!	I'm so glad I got to sneak a bath in before my shift!
Conversations/Bank/Nora/Banked Lines/everything_you_need/everything_you_need/init	We've got sugar, flour and rice... everything you need to jump into cooking!	Nous avons du sucre, de la farine, du riz... Tout ce qu'il faut pour se mettre aux fourneaux !	У нас есть сахар, мука и рис... всё, чтобы сразу приступить к готовке!	We've got sugar, flour and rice... everything you need to jump into cooking!
Conversations/Bank/Nora/Banked Lines/feet_aching/feet_aching/init	I can't remember when my feet started aching after a long day at the shop. The years do catch up.	Ça fait déjà bien longtemps que j'ai mal aux pieds après une journée passée au magasin. C'est ça de vieillir.	Не помню, когда ноги стали ныть после долгого дня в магазине. Годы берут своё.	I can't remember when my feet started aching after a long day at the shop. The years do catch up.
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/1	Welcome to Mistria. I'm Nora, I run the $General Store$ in town with my husband and our daughters.	Moi, c'est Nora. Je gère le $magasin général$ avec mon mari et nos filles.	Я Нора. Мы с мужем и дочерьми управляем $универмагом$ в городе.	Welcome to Mistria. I'm Nora, I run the $General Store$ in town with my husband and our daughters.
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/2	I'm also head of the Chamber of Commerce and the $Saturday Market$...	Je suis aussi la présidente de la Chambre de commerce et je m'occupe du $marché du samedi$...	Я также возглавляю Торговую палату и курирую $Субботний базар$...	I'm also head of the Chamber of Commerce and the $Saturday Market$...
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/3	Though unfortunately the $Saturday Market$ has been on hiatus since the earthquake caused the $bridge into town to collapse$.	Malheureusement, le tremblement de terre a causé l'$effondrement du pont$ et le $marché$ n'a pas pu reprendre.	Хотя, к сожалению, $Субботний базар$ на паузе с тех пор, как землетрясение разрушило $мост в город$.	Though unfortunately the $Saturday Market$ has been on hiatus since the earthquake caused the $bridge into town to collapse$.
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/4	Balor is currently the only merchant that even attempts the trip these days. And he has to do it all on foot.	À l'heure actuelle, Balor est le seul marchand à faire le déplacement. Et à pied, en plus.	Сейчас только Балор пытается добираться сюда, и то пешком.	Balor is currently the only merchant that even attempts the trip these days. And he has to do it all on foot.
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/4/prompts/0	Broken bridge? I think I can help!	Un pont qui s'est effondré ? Je dois pouvoir faire quelque chose !	Сломанный мост? Думаю, я могу помочь!	Broken bridge? I think I can help!
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/4/prompts/1	What's the Saturday Market?	C'est quoi, le marché du samedi ?	А что такое Субботний базар?	What's the Saturday Market?
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/5	Oh, right! Adeline did mention you'd be helping the town in exchange for the farm.	Mais oui ! Adeline a dit que tu aiderais notre petite ville en échange de la ferme.	Ах, да! Аделина говорила, что ты <p>будете помогать</p><f>будешь помогать</f><m>будешь помогать</m><n>будешь помогать</n> городу в обмен на ферму.	Oh, right! Adeline did mention you'd be helping the town in exchange for the farm.
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/6	If the $broken bridge$ were repaired, all sorts of merchants could resume bringing their wares to town on Saturdays!	Si le $pont$ était remis en état, les marchands itinérants pourraient revenir vendre leurs produits ici, le samedi. Tu adorerais !	Если $сломанный мост$ починить, торговцы снова смогут приезжать в город по субботам. Тебе точно понравится!	If the $broken bridge$ were repaired, all sorts of merchants could resume bringing their wares to town on Saturdays!
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/7	It used to be a weekly event in Mistria... All sorts of traveling merchants from around the Kingdom would stop here to sell their wares.	C'est un marché qui avait lieu une fois par semaine à Mistria... Des marchands itinérants de tout le royaume venaient ici vendre leurs produits.	Раньше это было еженедельное событие в Мистрии... Торговцы со всего Королевства заезжали сюда продавать свои товары.	It used to be a weekly event in Mistria... All sorts of traveling merchants from around the Kingdom would stop here to sell their wares.
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/8	If the $broken bridge$ gets repaired, the $Saturday Market$ could resume!	Si le $pont$ était remis en état, le $marché du samedi$ pourrait reprendre. Tu adorerais !	Если $сломанный мост$ восстановят, $Субботний базар$ снова заработает. Тебе точно понравится!	If the $broken bridge$ gets repaired, the $Saturday Market$ could resume!
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/9	Well, if you need anything in the way of seeds and supplies, please stop by the store.	Si tu as besoin de graines ou de provisions, n'hésite pas à passer nous voir au magasin.	Как бы там ни было, если нужны семена или припасы — заходи в магазин в любое время.	Well, if you need anything in the way of seeds and supplies, please stop by the store.
Conversations/Bank/Nora/Banked Lines/greeting_ari/greeting_ari/init	Ah, you must be [Ari]. 	Ah, tu dois être [Ari] ! Bienvenue à Mistria.	Ах, ты, должно быть, [Ari]! Добро пожаловать в Мистрию.	Ah, you must be [Ari]. 
Conversations/Bank/Nora/Banked Lines/heatwave/heatwave/init	Sales always go down during a heat wave.	On fait toujours moins de ventes quand il fait chaud.	Во время жары продажи всегда падают.	Sales always go down during a heat wave.
Conversations/Bank/Nora/Banked Lines/holt_and_celine_help/holt_and_celine_help/init	I'm lucky Holt and Celine are willing to help with the store, great for all of our overheads!	J'ai beaucoup de chances quand Holt et Céline m'aident au magasin, ça réduit nos frais !	Повезло, что Хольт и Селин помогают с магазином: это всем нам на пользу!	I'm lucky Holt and Celine are willing to help with the store, great for all of our overheads!
Conversations/Bank/Nora/Banked Lines/holt_can_handle_spicy/holt_cant_handle_spicy/init	Holt's not so good with spicy food...	Holt n'apprécie pas beaucoup la nourriture épicée...	Хольт не очень переносит острую еду...	Holt's not so good with spicy food...
Conversations/Bank/Nora/Banked Lines/hope_to_see_you/hope_to_see_you/init	Hope I'll see you at the General Store today, [Ari].	J'espère que tu passeras au magasin général aujourd'hui, [Ari].	Надеюсь, заглянешь сегодня в лавку, [Ari].	Hope I'll see you at the General Store today, [Ari].
Conversations/Bank/Nora/Banked Lines/inn_dinner/inn_dinner/init	No one does dinner like the Sleeping Dragon!	Les dîners servis au Dragon qui dort sont délicieux !	Никто не готовит так, как «Спящий дракон»!	No one does dinner like the Sleeping Dragon!
Conversations/Bank/Nora/Banked Lines/is_holt_snacking/is_holt_snacking/init	Hmm, the balances don't match... I wonder if Holt's having himself a snack from the shop's inventory again...	Mmm, j'ai des écarts entre ce que j'achète et ce que je vends... Je me demande si Holt n'aurait pas recommencé à se servir dans la réserve...	Хм, учёт не сходится... интересно, это Хольт снова таскает вкусненькое из магазина?	Hmm, the balances don't match... I wonder if Holt's having himself a snack from the shop's inventory again...
Conversations/Bank/Nora/Banked Lines/leave_by_till/leave_by_till/init	You can leave your tesserae by the till! And if you need help with something, just flag one of us down.	Laisse tes tesserae à côté de la caisse ! Et si tu as besoin d'un renseignement, fais-nous signe.	Можешь оставить тессеры у кассы! А если нужна помощь — просто позови кого-нибудь из нас.	You can leave your tesserae by the till! And if you need help with something, just flag one of us down.
Conversations/Bank/Nora/Banked Lines/lifeblood/lifeblood/init	The General Store is part of the lifeblood of Mistria. That's what gets me up in the morning.	Le magasin général est un pilier de notre ville. C'est ce qui me motive pour me lever le matin.	Универмаг — часть сердца Мистрии. Именно эта мысль поднимает меня по утрам.	The General Store is part of the lifeblood of Mistria. That's what gets me up in the morning.
Conversations/Bank/Nora/Banked Lines/manager/manager/init	If these three ever want to start a band, I'd be first in line to be their manager!	Si ces trois-là décident de former un groupe, je serai la première à leur proposer mes services en tant qu'agent !	Если эти трое решат собрать группу, я первая стану их менеджером!	If these three ever want to start a band, I'd be first in line to be their manager!
Conversations/Bank/Nora/Banked Lines/merchant_advice/merchant_advice/init	A good merchant looks at the world as a series of opportunities. That's good advice for a farmer too, [Ari]!	Un bon marchand voit le monde comme une série d'opportunités. Cela vaut aussi pour l'agriculture, [Ari] !	Хороший торговец смотрит на мир как на череду возможностей. Земледельцу это тоже пригодится, [Ari]!	A good merchant looks at the world as a series of opportunities. That's good advice for a farmer too, [Ari]!
Conversations/Bank/Nora/Banked Lines/mind_the_shop/mind_the_shop/init	It's my day to mind the shop, [Ari]! Thanks for coming by, it's always nice to see a friendly face.	C'est à mon tour de tenir la boutique aujourd'hui, [Ari] ! Merci de ta visite, c'est toujours un plaisir de voir un visage souriant.	Сегодня моя очередь сидеть в магазине, [Ari]! Спасибо, что <p>заглянули</p><f>заглянула</f><m>заглянул</m><n>заглянуло</n>. Всегда приятно видеть знакомое лицо.	It's my day to mind the shop, [Ari]! Thanks for coming by, it's always nice to see a friendly face.
Conversations/Bank/Nora/Banked Lines/morning/morning/init	Morning, [Ari]! Hope you're keeping busy on this fine day.	Bonjour, [Ari] ! J'imagine que tu n'arrêtes pas par une si belle journée.	Доброе утро, [Ari]! Надеюсь, дела у тебя идут хорошо в такой прекрасный день.	Morning, [Ari]! Hope you're keeping busy on this fine day.
Conversations/Bank/Nora/Banked Lines/morning_bath/morning_bath/init	Josephine's right! A morning bath is just the thing!	Joséphine a tout à fait raison ! Rien de tel qu'un bain de bon matin pour avoir de l'entrain !	Джозефина права! Утренняя ванна — то, что нужно!	Josephine's right! A morning bath is just the thing!
Conversations/Bank/Nora/Banked Lines/morning_shopping/morning_shopping/init	Some morning shopping for you, [Ari]?	Tu es bien matinal<she>e</she><he></he><they>·e</they>, [Ari].	Утренние покупки, [Ari]?	Some morning shopping for you, [Ari]?
Conversations/Bank/Nora/Banked Lines/not_a_cook/not_a_cook/1	Actually, Celine taught me how to make a salad. Hm.	En réalité, c'est Céline qui m'a appris comment faire. Hum.	Хотя, на самом деле, это Селин меня научила. Хм.	Actually, Celine taught me how to make a salad. Hm.
Conversations/Bank/Nora/Banked Lines/not_a_cook/not_a_cook/init	I'm not quite the cook that Holt is, but I can make a fresh salad at least!	Je ne cuisine pas aussi bien que Holt, mais je sais au moins préparer une petite salade !	Я не такой кулинар, как Хольт, но хоть свежий салат могу сделать!	I'm not quite the cook that Holt is, but I can make a fresh salad at least!
Conversations/Bank/Nora/Banked Lines/numbers_are_up/numbers_are_up/init	The numbers are looking good, Holt. It's an uptick from last month.	Par rapport au mois dernier, les chiffres sont bien meilleurs, Holt.	Цифры радуют, Хольт. Рост по сравнению с прошлым месяцем.	The numbers are looking good, Holt. It's an uptick from last month.
Conversations/Bank/Nora/Banked Lines/owe_jo_gossip/owe_jo_gossip/init	I owe Josie some gossip... she always wants the latest on the Saturday Market.	J'ai quelques potins à raconter à Jo... Elle veut toujours tout savoir, quand vient le marché du samedi.	Я задолжала Джози немного сплетен... она всегда хочет знать, что новенького на Субботнем базаре.	I owe Josie some gossip... she always wants the latest on the Saturday Market.
Conversations/Bank/Nora/Banked Lines/pencil/pencil/1	I hope Dell hasn't requisitioned it for the Dragonguard... again...	J'espère que Dell ne l'a pas encore « réquisitionné » pour la Garde des dragons...	Надеюсь, Делл не забрала его для нужд Драконьей стражи... опять...	I hope Dell hasn't requisitioned it for the Dragonguard... again...
Conversations/Bank/Nora/Banked Lines/pencil/pencil/init	Now where did I put my pencil?	Où ai-je bien pu laisser traîner mon crayon ?	Так... куда я положила карандаш?	Now where did I put my pencil?
Conversations/Bank/Nora/Banked Lines/quiet_sunday/quiet_sunday/init	The day after a Saturday Market always feels a bit slow by comparison.	Le dimanche après le marché, c'est toujours un peu calme.	День после Субботнего базара всегда ощущается немного медленным.	The day after a Saturday Market always feels a bit slow by comparison.
Conversations/Bank/Nora/Banked Lines/rainy_house_vibes/rainy_house_vibes/init	The house looks extra cozy on rainy days...	Les jours de pluie, la maison paraît encore plus accueillante...	В дождь дом кажется особенно уютным...	The house looks extra cozy on rainy days...
Conversations/Bank/Nora/Banked Lines/rainy_slow_day/rainy_slow_day/1	Unless I'm chasing Dell out of puddles.	À moins que je coure après Dell pour qu'elle ne saute pas dans les flaques.	Если, конечно, не гоняю Делл из луж.	Unless I'm chasing Dell out of puddles.
Conversations/Bank/Nora/Banked Lines/rainy_slow_day/rainy_slow_day/init	Rain usually means it's slow at the General Store, so I take the day to run some errands.	Quand il pleut, c'est plutôt calme au magasin. J'en profite pour rattraper ce que je n'ai pas eu le temps de faire.	В дождь в магазине обычно тихо, так что я занимаюсь делами по городу.	Rain usually means it's slow at the General Store, so I take the day to run some errands.
Conversations/Bank/Nora/Banked Lines/ready_for_saturday/ready_for_saturday/init	Everything's looking good for the Market tomorrow! Now I can enjoy Inn night without any worries.	Je crois que tout est prêt pour le marché de demain ! Je vais pouvoir me détendre à l'auberge, ce soir.	Всё готово к завтрашнему базару! Можно спокойно наслаждаться вечером в трактире.	Everything's looking good for the Market tomorrow! Now I can enjoy Inn night without any worries.
Conversations/Bank/Nora/Banked Lines/register_1/register_1/init	Welcome, [Ari]! Have a look around and let me know if you have any questions.	Bienvenue, [Ari] ! Jette un œil et n'hésite pas si tu as la moindre question.	Добро пожаловать, [Ari]! Оглянись как следует и дай знать, если будут вопросы.	Welcome, [Ari]! Have a look around and let me know if you have any questions.
Conversations/Bank/Nora/Banked Lines/register_2/register_2/init	Are you looking for Celine? She took a different shift this week.	Tu cherches Céline ? Elle n'a pas les mêmes horaires, cette semaine.	Ищешь Селин? У неё на этой неделе другой график.	Are you looking for Celine? She took a different shift this week.
Conversations/Bank/Nora/Banked Lines/register_3/register_3/init	Take your time, I'm happy to help when you're ready.	Prends ton temps et dis-moi si je peux t'aider.	Не торопись, я помогу, когда будешь <p>готовы</p><f>готова</f><m>готов</m><n>готово</n>.	Take your time, I'm happy to help when you're ready.
Conversations/Bank/Nora/Banked Lines/restocked/restocked/init	We just restocked, [Ari]! Have a good look around.	Nous venons de nous réapprovisionner, [Ari] ! Vois si quelque chose te plaît.	Мы только что пополнили запасы, [Ari]! Осмотрись хорошенько.	We just restocked, [Ari]! Have a good look around.
Conversations/Bank/Nora/Banked Lines/saturday_market_idea/saturday_market_idea/init	I just had an idea for the Saturday Market, but it'll have to wait till after my shift is over.	Je viens d'avoir une idée pour le marché, mais je vais devoir attendre la relève.	Мне только что пришла идея для Субботнего базара, но придётся подождать до конца смены.	I just had an idea for the Saturday Market, but it'll have to wait till after my shift is over.
Conversations/Bank/Nora/Banked Lines/shelves/shelves/init	An organized shelf is a happy shelf!	Un rayon bien rangé attire les regards !	Упорядоченная полка — счастливая полка!	An organized shelf is a happy shelf!
Conversations/Bank/Nora/Banked Lines/shipped_produce/shipped_produce/init	Balor's always bringing us produce you shipped! Thanks for your hard work, [Ari].	Balor n'arrête pas de nous apporter les produits que tu lui confies ! Merci de travailler si dur, [Ari].	Балор всё время приносит нам урожай, который ты отправляешь! Спасибо за твою работу, [Ari].	Balor's always bringing us produce you shipped! Thanks for your hard work, [Ari].
Conversations/Bank/Nora/Banked Lines/skipped_breakfast/skipped_breakfast/1	"""Omelet that slide."""	« Même pas un petit bout de pain, ma mie ? »	«Ну и оладно!»	"""Omelet that slide."""
Conversations/Bank/Nora/Banked Lines/skipped_breakfast/skipped_breakfast/2	Hahaha!	Ha ha ha !	Ха-ха-ха-ха!	Hahaha!
Conversations/Bank/Nora/Banked Lines/skipped_breakfast/skipped_breakfast/init	Hahaha, [Ari]... my husband, I can't take it. I told him I was going to skip breakfast, and you know what he said?	Ha ha ha, [Ari]... Quel blagueur, mon mari ! Je lui ai dit que je comptais sauter le petit-déjeuner, et tu sais ce qu'il m'a répondu ?	Ха-ха-ха, [Ari]... мой муж, я не могу с него. Я сказала, что пропущу завтрак, а он, знаешь, что ответил?	Hahaha, [Ari]... my husband, I can't take it. I told him I was going to skip breakfast, and you know what he said?
Conversations/Bank/Nora/Banked Lines/so_much_gold/so_much_gold/init	I think you could drive the economy of Mistria singlehandedly, [Ari]. I've never seen one person go through so much tesserae.	J'ai l'impression qu'à toi seul<he></he><she>e</she><they>·e</they>, tu pourrais faire tourner tout Mistria. Je n'ai jamais vu personne brasser autant de tesserae.	Думаю, ты можешь в одиночку разогнать экономику Мистрии, [Ari]. Никогда не видела, чтобы один человек так активно тратил тессеры.	I think you could drive the economy of Mistria singlehandedly, [Ari]. I've never seen one person go through so much tesserae.
Conversations/Bank/Nora/Banked Lines/stocked_shelf/stocked_shelf/init	Oh, I do so love the look of a properly restocked shelf.	Oh, j'aime quand une étagère est bien remplie.	О, как же я люблю вид аккуратно укомплектованной полки.	Oh, I do so love the look of a properly restocked shelf.
Conversations/Bank/Nora/Banked Lines/sunday_recovery/sunday_recovery/init	I'm still recovering from yesterday's Market Day, but I'm already planning for next week!	Je me remets encore du marché d'hier, mais je fais déjà des préparatifs pour la semaine prochaine !	Я ещё не оправилась после вчерашнего базарного дня, а уже строю планы на следующий!	I'm still recovering from yesterday's Market Day, but I'm already planning for next week!
Conversations/Bank/Nora/Banked Lines/sunny/sunny/init	Sales go up when the sun's out.	Quand il fait beau, les ventes s'envolent.	Когда светит солнце, продажи растут.	Sales go up when the sun's out.
Conversations/Bank/Nora/Banked Lines/sweeping/sweeping/init	A tidy store really puts my mind at ease.	Je ne me sens bien que quand je vois le magasin bien rangé.	Чистый магазин сразу наводит порядок в голове.	A tidy store really puts my mind at ease.
Conversations/Bank/Nora/Banked Lines/thanks_for_patronage/thanks_for_patronage/init	Thanks for your patronage, [Ari]. Let me know if you need anything.	Merci de ta fidélité, [Ari]. Si tu as besoin de quoi que ce soit, n'hésite pas.	Спасибо за покупку, [Ari]. Дай знать, если что-нибудь понадобится.	Thanks for your patronage, [Ari]. Let me know if you need anything.
Conversations/Bank/Nora/Banked Lines/tidy_celines_cottage/tidy_celine_cottage_2/1	That's my girl!	Quelle chance j'ai d'avoir une fille comme elle !	Вот это моя девочка!	That's my girl!
Conversations/Bank/Nora/Banked Lines/tidy_celines_cottage/tidy_celine_cottage_2/init	Oh, don't mind me, just tidying up while Celine is out. Can you believe she dusts the plants?	Oh, ne fais pas attention à moi. Je fais un brin de ménage pendant que Céline n'est pas là. Elle dépoussière même les plantes, tu le crois ça ?	Не обращай внимания, я тут просто убираюсь, пока Селин нет. Представляешь, она пыль даже с растений вытирает!	Oh, don't mind me, just tidying up while Celine is out. Can you believe she dusts the plants?
Conversations/Bank/Nora/Banked Lines/tidy_celines_cottage/tidy_celines_cottage_0/init	Celine's very busy this week, so I thought I'd drop by and tidy up for her.	Céline a fort à faire cette semaine. Je me suis dit que j'allais passer faire un peu de rangement.	У Селин на этой неделе много дел, так что я решила заглянуть и прибраться за неё.	Celine's very busy this week, so I thought I'd drop by and tidy up for her.
Conversations/Bank/Nora/Banked Lines/tidy_celines_cottage/tidy_celines_cottage_1/1	...	...	...	...
Conversations/Bank/Nora/Banked Lines/tidy_celines_cottage/tidy_celines_cottage_1/2	Maybe I'll just tidy up a little bit.	Je vais peut-être faire un peu de ménage.	Наверное, просто немного приберусь.	Maybe I'll just tidy up a little bit.
Conversations/Bank/Nora/Banked Lines/tidy_celines_cottage/tidy_celines_cottage_1/init	Oh hey, [Ari]! I thought I'd check on Celine, but she's not here.	Tiens, bonjour [Ari] ! Je venais voir Céline, mais elle n'est pas là.	О, привет, [Ari]! Я хотела навестить Селин, но её нет.	Oh hey, [Ari]! I thought I'd check on Celine, but she's not here.
Conversations/Bank/Nora/Banked Lines/tidy_celines_cottage/tidy_celines_cottage_3/1	I thought I'd come by and tidy up, but she keeps the place pretty clean! That's my girl.	Je pensais faire un petit peu de ménage, mais c'est déjà impeccable. Ma fille est merveilleuse !	Я пришла немного прибраться, но у неё и так всё чисто! Вот это моя девочка.	I thought I'd come by and tidy up, but she keeps the place pretty clean! That's my girl.
Conversations/Bank/Nora/Banked Lines/tidy_celines_cottage/tidy_celines_cottage_3/init	Oh, were you looking for Celine? She's out.	Oh, tu viens voir Céline ? Elle n'est pas là.	Ты Селин ищешь? Её нет.	Oh, were you looking for Celine? She's out.
